mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1711,1,1.2.3left.bmp,3.2.3right.bmp,,ACC030,"[-2, 0, 2]","[2, 0, 2]",[],non-match,0.42264973081037416,2,-0.4312892977736895,0.08196593442411829,2.440801135302338,2nd,3rd,4th,-0.30667519516102976,0.2555294960193204,1.3814772207315937
perc,resp,1549,0,2.3.1left.bmp,3.3.2right.bmp,,ACC030,"[0, 2, -2]","[2, 2, 0]",[],non-match,0.5917517095361369,3,-0.9243372517131306,1.144835071663798,2.443437706884645,1st,4th,4th,-1.2720988656471657,1.265710930763565,1.3814772207315937
perc,resp,1516,0,1.1.1left.bmp,1.3.1right.bmp,,ACC030,"[-2, -2, -2]","[-2, 2, -2]",[],non-match,0.42264973081037416,2,-0.9840220764583612,-1.9820525009670815,2.2656199997430733,1st,1st,4th,-1.2720988656471657,-1.1737199921102874,1.3814772207315937
perc,resp,1654,1,2.3.3left.bmp,2.3.3right.bmp,,ACC030,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-0.46862330980738887,-0.9712345801156624,2.1212067834629567,2nd,1st,4th,-0.30667519516102976,-1.1737199921102874,1.3814772207315937
perc,resp,1832,1,3.1.2left.bmp,3.1.2right.bmp,,ACC030,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,-1.3356959719484254,-0.45320436762963806,2.4309923754872287,1st,2nd,4th,-1.2720988656471657,-0.3302598465533287,1.3814772207315937
perc,resp,1882,1,2.2.3left.bmp,1.1.3right.bmp,,ACC030,"[0, 0, 2]","[-2, -2, 2]",[],non-match,0.5917517095361369,3,-1.3559210927050735,-0.010396547648493923,2.9139585195362456,1st,2nd,4th,-1.2720988656471657,-0.3302598465533287,1.3814772207315937
perc,resp,1406,1,3.1.1left.bmp,3.1.1right.bmp,,ACC030,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-0.5925922919172161,0.09937086695360901,2.860411381371751,2nd,3rd,4th,-0.30667519516102976,0.2555294960193204,1.3814772207315937
perc,resp,1280,1,1.2.1left.bmp,1.2.1right.bmp,,ACC030,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,-0.40824630185801897,-0.17444905797730623,2.9528760745782052,2nd,2nd,4th,-0.30667519516102976,-0.3302598465533287,1.3814772207315937
perc,resp,1565,1,1.3.2left.bmp,1.1.1right.bmp,,ACC030,"[-2, 2, 0]","[-2, -2, -2]",[],non-match,0.3545027756320971,2,1.9282611085466765,1.0716933680567113,2.9787256722373563,4th,4th,4th,1.2136134628715478,1.265710930763565,1.3814772207315937
perc,resp,1089,1,3.2.1left.bmp,3.2.1right.bmp,,ACC030,"[2, 0, -2]","[2, 0, -2]",[],match,1.0,,-1.4232523278896863,-1.0157487782609345,2.957574945653152,1st,1st,4th,-1.2720988656471657,-1.1737199921102874,1.3814772207315937
perc,resp,1654,1,3.1.3left.bmp,3.1.3right.bmp,,ACC030,"[2, -2, 2]","[2, -2, 2]",[],match,1.0,,-1.8652400907050846,-0.28960478054616823,2.765527944662554,1st,2nd,4th,-1.2720988656471657,-0.3302598465533287,1.3814772207315937
perc,resp,1600,1,2.1.3left.bmp,2.1.3right.bmp,,ACC030,"[0, -2, 2]","[0, -2, 2]",[],match,1.0,,0.27721449453732344,-1.0442431296137789,2.568283554393485,3rd,1st,4th,0.38386793419616494,-1.1737199921102874,1.3814772207315937
perc,resp,1485,1,1.1.3left.bmp,1.1.3right.bmp,,ACC030,"[-2, -2, 2]","[-2, -2, 2]",[],match,1.0,,0.379898753350969,0.15546201233216042,2.4253510950438177,3rd,3rd,4th,0.38386793419616494,0.2555294960193204,1.3814772207315937
perc,resp,1865,0,3.2.3left.bmp,3.2.2right.bmp,,ACC030,"[2, 0, 2]","[2, 0, 0]",[],non-match,0.7113248654051871,4,-0.8575576540846997,-0.282630395558572,2.2935926308834604,1st,2nd,4th,-1.2720988656471657,-0.3302598465533287,1.3814772207315937
