mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1510,0,3.3.3left.bmp,3.2.2right.bmp,,ACC021,"[2, 2, 2]","[2, 0, 0]",[],non-match,0.5917517095361369,3,-1.8808361338356077,-0.9248520552614496,-1.190310169940605,1st,1st,1st,-1.2448627063770197,-1.206448639709364,-1.4092803045534497
perc,resp,867,1,2.3.3left.bmp,2.3.3right.bmp,,ACC021,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-1.1340479265450014,-0.5995938020315784,-1.0498381620813957,1st,2nd,1st,-1.2448627063770197,-0.34211005067159656,-1.4092803045534497
perc,resp,1286,0,1.3.1left.bmp,1.3.1right.bmp,,ACC021,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-0.5644483551267141,-1.060486127816945,-0.991205314255764,2nd,1st,1st,-0.3049756814719136,-1.206448639709364,-1.4092803045534497
perc,resp,1085,1,2.1.1left.bmp,1.1.3right.bmp,,ACC021,"[0, -2, -2]","[-2, -2, 2]",[],non-match,0.3545027756320971,2,-1.272599746602389,-1.6703599010103864,-1.0485648690813787,1st,1st,1st,-1.2448627063770197,-1.206448639709364,-1.4092803045534497
perc,resp,872,0,1.2.2left.bmp,2.2.1right.bmp,,ACC021,"[-2, 0, 0]","[0, 0, -2]",[],non-match,0.5917517095361369,3,-1.0791075585274277,-0.423239263846999,-0.986543934479637,1st,2nd,1st,-1.2448627063770197,-0.34211005067159656,-1.4092803045534497
perc,resp,1120,1,1.3.2left.bmp,2.1.2right.bmp,,ACC021,"[-2, 2, 0]","[0, -2, 0]",[],non-match,0.3545027756320971,2,-0.9304899804395341,-0.5206463722026844,-0.643986158266764,1st,2nd,2nd,-1.2448627063770197,-0.34211005067159656,-0.19932940219347278
perc,resp,1553,1,1.3.3left.bmp,1.3.3right.bmp,,ACC021,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,0.4056449420441158,-1.1279915573597126,-0.2193920590371538,3rd,1st,2nd,0.31880088143901353,-1.206448639709364,-0.19932940219347278
perc,resp,860,0,3.1.1left.bmp,3.1.1right.bmp,,ACC021,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,0.004081551342757674,0.2049232810759383,-0.051530784308521475,3rd,3rd,2nd,0.31880088143901353,0.2873783451117508,-0.19932940219347278
perc,resp,1339,0,2.2.1left.bmp,2.2.2right.bmp,,ACC021,"[0, 0, -2]","[0, 0, 0]",[],non-match,0.7113248654051871,4,-1.3619420641386473,-1.3130080157822075,0.14893246901203142,1st,1st,2nd,-1.2448627063770197,-1.206448639709364,-0.19932940219347278
perc,resp,1512,0,2.1.3left.bmp,3.1.2right.bmp,,ACC021,"[0, -2, 2]","[2, -2, 0]",[],non-match,0.5917517095361369,3,-0.48571722430200853,-0.5579391406202239,0.09019008367170785,2nd,2nd,2nd,-0.3049756814719136,-0.34211005067159656,-0.19932940219347278
perc,resp,1403,0,2.2.3left.bmp,2.3.2right.bmp,,ACC021,"[0, 0, 2]","[0, 2, 0]",[],non-match,0.5917517095361369,3,-1.9463479016705594,-2.303952015792423,0.06063715686115408,1st,1st,2nd,-1.2448627063770197,-1.206448639709364,-0.19932940219347278
perc,resp,1422,0,3.3.1left.bmp,3.3.1right.bmp,,ACC021,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,-0.7198751674971903,0.2817457708264,0.05851233505120241,1st,3rd,2nd,-1.2448627063770197,0.2873783451117508,-0.19932940219347278
perc,resp,1677,1,2.3.1left.bmp,2.3.1right.bmp,,ACC021,"[0, 2, -2]","[0, 2, -2]",[],match,1.0,,-1.9839914163715482,-1.0047630386495479,0.04714219223410375,1st,1st,2nd,-1.2448627063770197,-1.206448639709364,-0.19932940219347278
perc,resp,1247,0,3.1.3left.bmp,3.1.3right.bmp,,ACC021,"[2, -2, 2]","[2, -2, 2]",[],match,1.0,,-0.35449579247179075,-0.1877798492168861,0.035725150554601445,2nd,2nd,2nd,-0.3049756814719136,-0.34211005067159656,-0.19932940219347278
perc,resp,1248,1,2.3.2left.bmp,2.3.3right.bmp,,ACC021,"[0, 2, 0]","[0, 2, 2]",[],non-match,0.7113248654051871,4,-0.846560204094816,-1.4830979645685634,-0.021984172362894894,1st,1st,2nd,-1.2448627063770197,-1.206448639709364,-0.19932940219347278
perc,resp,1045,1,1.1.3left.bmp,1.2.1right.bmp,,ACC021,"[-2, -2, 2]","[-2, 0, -2]",[],non-match,0.3545027756320971,2,-1.0100923264017156,-0.5607552406057542,-0.027078567319527205,1st,2nd,2nd,-1.2448627063770197,-0.34211005067159656,-0.19932940219347278
perc,resp,1156,1,3.2.3left.bmp,3.2.3right.bmp,,ACC021,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,-1.075629033343893,-1.022279647323751,0.020392991261937703,1st,1st,2nd,-1.2448627063770197,-1.206448639709364,-0.19932940219347278
perc,resp,1125,1,1.2.3left.bmp,2.2.3right.bmp,,ACC021,"[-2, 0, 2]","[0, 0, 2]",[],non-match,0.7113248654051871,4,-0.8320530342080082,1.5063937202463784,0.08550435664790818,1st,4th,2nd,-1.2448627063770197,1.261180345269208,-0.19932940219347278
perc,resp,1164,1,2.2.2left.bmp,3.3.1right.bmp,,ACC021,"[0, 0, 0]","[2, 2, -2]",[],non-match,0.5,3,-0.7193193172122108,0.04124852731474251,-0.026569582528435762,1st,3rd,2nd,-1.2448627063770197,0.2873783451117508,-0.19932940219347278
perc,resp,1041,1,1.2.1left.bmp,2.2.1right.bmp,,ACC021,"[-2, 0, -2]","[0, 0, -2]",[],non-match,0.7113248654051871,4,-0.5556542594590987,0.4645626937882338,0.003735691730449018,2nd,3rd,2nd,-0.3049756814719136,0.2873783451117508,-0.19932940219347278
perc,resp,1120,1,3.3.2left.bmp,2.1.1right.bmp,,ACC021,"[2, 2, 0]","[0, -2, -2]",[],non-match,0.29289321881345254,1,-1.0838555910651346,-0.08355800989956698,0.20270781460049878,1st,2nd,3rd,-1.2448627063770197,-0.34211005067159656,0.4579822807781889
perc,resp,957,1,3.2.1left.bmp,3.2.1right.bmp,,ACC021,"[2, 0, -2]","[2, 0, -2]",[],match,1.0,,0.011399225428962014,0.03485988388130484,0.19833869045311386,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,1276,1,3.2.2left.bmp,3.2.2right.bmp,,ACC021,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,0.36003133550920174,0.2002476041273591,0.32237538905470997,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,1375,0,3.1.2left.bmp,3.1.3right.bmp,,ACC021,"[2, -2, 0]","[2, -2, 2]",[],non-match,0.7113248654051871,4,-1.496400658198322,-0.9902603034520735,0.317145094551712,1st,1st,3rd,-1.2448627063770197,-1.206448639709364,0.4579822807781889
perc,resp,935,0,1.1.2left.bmp,1.1.2right.bmp,,ACC021,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,1.082620393643247,0.33854645493767277,0.31421126850652664,4th,3rd,3rd,1.2310375064099197,0.2873783451117508,0.4579822807781889
perc,resp,1343,1,2.1.2left.bmp,2.1.2right.bmp,,ACC021,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,-0.1422698063488811,0.06817318349989764,0.2301126793739063,2nd,3rd,3rd,-0.3049756814719136,0.2873783451117508,0.4579822807781889
perc,resp,1013,1,1.1.1left.bmp,3.2.1right.bmp,,ACC021,"[-2, -2, -2]","[2, 0, -2]",[],non-match,0.3545027756320971,2,-0.38648305661795895,-1.4145504921152154,0.5466429254295984,2nd,1st,3rd,-0.3049756814719136,-1.206448639709364,0.4579822807781889
perc,resp,1391,0,1.2.3left.bmp,1.2.3right.bmp,,ACC021,"[-2, 0, 2]","[-2, 0, 2]",[],match,1.0,,-1.2833296948401554,-0.30774150085067603,0.5605272802292289,1st,2nd,3rd,-1.2448627063770197,-0.34211005067159656,0.4579822807781889
perc,resp,1043,1,1.1.3left.bmp,1.1.3right.bmp,,ACC021,"[-2, -2, 2]","[-2, -2, 2]",[],match,1.0,,0.1159485236208869,1.111292040415915,0.8315996115004042,3rd,4th,4th,0.31880088143901353,1.261180345269208,1.1506274259687324
perc,resp,1117,1,2.1.2left.bmp,2.1.2right.bmp,,ACC021,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,-0.5760929548330459,1.1479821385389364,0.817850401852604,2nd,4th,4th,-0.3049756814719136,1.261180345269208,1.1506274259687324
perc,resp,812,1,1.1.2left.bmp,3.2.2right.bmp,,ACC021,"[-2, -2, 0]","[2, 0, 0]",[],non-match,0.3545027756320971,2,0.5776460794986543,0.44964088177634387,0.6721538170915167,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,709,0,1.3.3left.bmp,1.3.3right.bmp,,ACC021,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,0.41254691762888623,0.008524973432558295,0.39235531365802484,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,1231,0,2.1.3left.bmp,2.1.3right.bmp,,ACC021,"[0, -2, 2]","[0, -2, 2]",[],match,1.0,,-0.03809647062593233,-0.6657665748372217,0.6473973585705186,2nd,2nd,3rd,-0.3049756814719136,-0.34211005067159656,0.4579822807781889
perc,resp,1198,1,2.1.1left.bmp,1.1.1right.bmp,,ACC021,"[0, -2, -2]","[-2, -2, -2]",[],non-match,0.7113248654051871,4,-0.5629170137256305,-1.3136926522895136,0.8555682389965715,2nd,1st,4th,-0.3049756814719136,-1.206448639709364,1.1506274259687324
perc,resp,1007,0,2.3.2left.bmp,2.3.2right.bmp,,ACC021,"[0, 2, 0]","[0, 2, 0]",[],match,1.0,,-0.5424886940728807,-0.7295367410097856,1.0124122580243173,2nd,1st,4th,-0.3049756814719136,-1.206448639709364,1.1506274259687324
perc,resp,1186,1,2.2.3left.bmp,3.1.1right.bmp,,ACC021,"[0, 0, 2]","[2, -2, -2]",[],non-match,0.29289321881345254,1,0.22717041065928995,-1.1451034691119264,1.193343571334656,3rd,1st,4th,0.31880088143901353,-1.206448639709364,1.1506274259687324
perc,resp,1407,1,3.3.3left.bmp,3.3.3right.bmp,,ACC021,"[2, 2, 2]","[2, 2, 2]",[],match,1.0,,-3.80065432250049,-4.167845635881557,1.3322509309176076,1st,1st,4th,-1.2448627063770197,-1.206448639709364,1.1506274259687324
perc,resp,984,1,3.1.3left.bmp,1.1.3right.bmp,,ACC021,"[2, -2, 2]","[-2, -2, 2]",[],non-match,0.42264973081037416,2,0.8616410946491118,0.7707221636296088,1.3450344068506765,4th,4th,4th,1.2310375064099197,1.261180345269208,1.1506274259687324
perc,resp,830,0,3.2.3left.bmp,3.2.3right.bmp,,ACC021,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,0.9689269766808437,1.2028769921560918,0.9788464006065735,4th,4th,4th,1.2310375064099197,1.261180345269208,1.1506274259687324
perc,resp,1024,1,3.2.2left.bmp,3.2.2right.bmp,,ACC021,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,-0.4123633463990555,-0.49621359196556886,0.716892800044365,2nd,2nd,4th,-0.3049756814719136,-0.34211005067159656,1.1506274259687324
perc,resp,851,0,3.3.1left.bmp,3.3.1right.bmp,,ACC021,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,1.1186440872987473,1.072344875699143,0.5776156911691754,4th,4th,3rd,1.2310375064099197,1.261180345269208,0.4579822807781889
perc,resp,1200,0,2.3.1left.bmp,3.2.1right.bmp,,ACC021,"[0, 2, -2]","[2, 0, -2]",[],non-match,0.5917517095361369,3,-0.3954973914079021,-1.2687942307443763,0.6941791444188891,2nd,1st,3rd,-0.3049756814719136,-1.206448639709364,0.4579822807781889
perc,resp,795,0,2.2.2left.bmp,2.2.2right.bmp,,ACC021,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,1.2600552383869237,-0.8062102283137369,0.9002961717562794,4th,1st,4th,1.2310375064099197,-1.206448639709364,1.1506274259687324
perc,resp,992,1,2.2.1left.bmp,2.2.1right.bmp,,ACC021,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,-0.24975915023723044,-0.7182177222551209,0.9052937864020654,2nd,1st,4th,-0.3049756814719136,-1.206448639709364,1.1506274259687324
perc,resp,946,0,1.2.2left.bmp,1.3.3right.bmp,,ACC021,"[-2, 0, 0]","[-2, 2, 2]",[],non-match,0.5917517095361369,3,-0.21042386703066857,0.9396608335322086,0.7249664480670772,2nd,4th,4th,-0.3049756814719136,1.261180345269208,1.1506274259687324
perc,resp,851,1,2.3.1left.bmp,2.3.1right.bmp,,ACC021,"[0, 2, -2]","[0, 2, -2]",[],match,1.0,,-1.9222001079403965,-1.5685070634839138,0.5290721213797485,1st,1st,3rd,-1.2448627063770197,-1.206448639709364,0.4579822807781889
perc,resp,948,1,1.1.2left.bmp,1.1.2right.bmp,,ACC021,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,-1.0604426826131803,-0.867536067168199,0.4242971604982181,1st,1st,3rd,-1.2448627063770197,-1.206448639709364,0.4579822807781889
perc,resp,844,1,1.2.1left.bmp,1.2.1right.bmp,,ACC021,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,-0.46825373315219,0.683084091771918,0.42336032238860766,2nd,3rd,3rd,-0.3049756814719136,0.2873783451117508,0.4579822807781889
perc,resp,801,1,3.3.2left.bmp,3.3.2right.bmp,,ACC021,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,-0.6293664831691831,-0.6843130646341795,0.7130325600672537,1st,1st,4th,-1.2448627063770197,-1.206448639709364,1.1506274259687324
perc,resp,988,1,1.2.3left.bmp,1.2.3right.bmp,,ACC021,"[-2, 0, 2]","[-2, 0, 2]",[],match,1.0,,0.45359249303703236,-0.33648984125877135,0.5236256204566703,3rd,2nd,3rd,0.31880088143901353,-0.34211005067159656,0.4579822807781889
perc,resp,1005,1,2.1.1left.bmp,2.1.1right.bmp,,ACC021,"[0, -2, -2]","[0, -2, -2]",[],match,1.0,,0.7774470746069262,0.7318026453091211,0.48894791920053976,4th,4th,3rd,1.2310375064099197,1.261180345269208,0.4579822807781889
perc,resp,981,1,2.1.2left.bmp,2.1.2right.bmp,,ACC021,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,0.17904099684943262,-0.07058479307508914,0.5810561247857511,3rd,2nd,3rd,0.31880088143901353,-0.34211005067159656,0.4579822807781889
perc,resp,1472,1,2.2.2left.bmp,1.2.2right.bmp,,ACC021,"[0, 0, 0]","[-2, 0, 0]",[],non-match,0.7113248654051871,4,0.008401994979438951,-0.042071103437747656,0.9434523270180842,3rd,2nd,4th,0.31880088143901353,-0.34211005067159656,1.1506274259687324
perc,resp,1253,0,2.2.1left.bmp,3.2.3right.bmp,,ACC021,"[0, 0, -2]","[2, 0, 2]",[],non-match,0.3545027756320971,2,-0.4276345398262427,-0.9522826086167029,1.0447625478960165,2nd,1st,4th,-0.3049756814719136,-1.206448639709364,1.1506274259687324
perc,resp,870,1,3.1.1left.bmp,1.1.1right.bmp,,ACC021,"[2, -2, -2]","[-2, -2, -2]",[],non-match,0.42264973081037416,2,1.3260365852794003,0.9359962323421818,0.9992243038933419,4th,4th,4th,1.2310375064099197,1.261180345269208,1.1506274259687324
perc,resp,1056,1,2.3.3left.bmp,2.3.3right.bmp,,ACC021,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,1.047938866026941,0.44340706873433156,0.754466025056634,4th,3rd,4th,1.2310375064099197,0.2873783451117508,1.1506274259687324
perc,resp,943,1,3.3.1left.bmp,1.2.3right.bmp,,ACC021,"[2, 2, -2]","[-2, 0, 2]",[],non-match,0.1339745962155613,1,0.4149745279716023,-0.2068667256249561,0.5035012339433794,3rd,2nd,3rd,0.31880088143901353,-0.34211005067159656,0.4579822807781889
perc,resp,1030,1,1.3.3left.bmp,2.2.2right.bmp,,ACC021,"[-2, 2, 2]","[0, 0, 0]",[],non-match,0.5,3,-1.8858167900413016,-0.20071320871287815,0.32907175332310196,1st,2nd,3rd,-1.2448627063770197,-0.34211005067159656,0.4579822807781889
perc,resp,895,1,1.3.1left.bmp,1.1.2right.bmp,,ACC021,"[-2, 2, -2]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,-0.38418546636359563,0.9481447354924271,0.3073444941302608,2nd,4th,3rd,-0.3049756814719136,1.261180345269208,0.4579822807781889
perc,resp,792,1,3.1.3left.bmp,1.2.2right.bmp,,ACC021,"[2, -2, 2]","[-2, 0, 0]",[],non-match,0.29289321881345254,1,0.7417613838874666,-0.10714083524978146,0.39535362673967905,4th,2nd,3rd,1.2310375064099197,-0.34211005067159656,0.4579822807781889
perc,resp,776,0,1.1.1left.bmp,1.1.1right.bmp,,ACC021,"[-2, -2, -2]","[-2, -2, -2]",[],match,1.0,,0.6189492379780579,0.29063366434225907,0.40990067665018665,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,743,1,3.2.3left.bmp,1.3.2right.bmp,,ACC021,"[2, 0, 2]","[-2, 2, 0]",[],non-match,0.29289321881345254,1,1.1341668596689,1.2592864242557085,0.6398668584733379,4th,4th,3rd,1.2310375064099197,1.261180345269208,0.4579822807781889
perc,resp,879,1,3.3.3left.bmp,2.1.3right.bmp,,ACC021,"[2, 2, 2]","[0, -2, 2]",[],non-match,0.3545027756320971,2,0.21803240667004103,1.1866849260281345,0.5871056874976657,3rd,4th,3rd,0.31880088143901353,1.261180345269208,0.4579822807781889
perc,resp,814,1,1.1.3left.bmp,3.3.2right.bmp,,ACC021,"[-2, -2, 2]","[2, 2, 0]",[],non-match,0.1339745962155613,1,0.6643642774230064,0.49704282194405575,0.3464120381856033,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,931,0,3.2.1left.bmp,3.3.1right.bmp,,ACC021,"[2, 0, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,0.36977130931038416,0.3331711602934571,0.2247402796615137,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,849,1,1.3.2left.bmp,1.3.2right.bmp,,ACC021,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,-1.407629925460176,-1.83318903780513,0.3068596637240773,1st,1st,3rd,-1.2448627063770197,-1.206448639709364,0.4579822807781889
perc,resp,926,0,3.1.2left.bmp,3.1.2right.bmp,,ACC021,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,-0.1969511414193906,-0.5174213117107475,0.02198309383351626,2nd,2nd,2nd,-0.3049756814719136,-0.34211005067159656,-0.19932940219347278
perc,resp,790,1,3.2.2left.bmp,1.3.1right.bmp,,ACC021,"[2, 0, 0]","[-2, 2, -2]",[],non-match,0.29289321881345254,1,0.259167762876518,1.1503389541762576,0.4029998433794306,3rd,4th,3rd,0.31880088143901353,1.261180345269208,0.4579822807781889
perc,resp,1049,0,2.1.3left.bmp,2.1.3right.bmp,,ACC021,"[0, -2, 2]","[0, -2, 2]",[],match,1.0,,0.2872315609472046,-0.36771898319803964,0.2844443720842992,3rd,2nd,3rd,0.31880088143901353,-0.34211005067159656,0.4579822807781889
perc,resp,922,1,2.2.3left.bmp,2.2.3right.bmp,,ACC021,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,0.08304132171324745,0.38903490644883126,0.33298701196630087,3rd,3rd,3rd,0.31880088143901353,0.2873783451117508,0.4579822807781889
perc,resp,879,1,3.2.2left.bmp,3.2.2right.bmp,,ACC021,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,-0.37497207713069675,-1.4519455774732564,0.3088146371119854,2nd,1st,3rd,-0.3049756814719136,-1.206448639709364,0.4579822807781889
