mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,0,0,1.3.3left.bmp,1.3.3right.bmp,,ACC015,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,0.06723626102202711,0.8162686481798087,0.17283087725031793,3rd,4th,3rd,0.3032411203728227,1.2425520032008055,0.4324444089250034
perc,resp,1430,0,3.2.2left.bmp,3.2.2right.bmp,,ACC015,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,1.785673173768627,0.46783450969637663,-0.09550497223934505,4th,3rd,2nd,1.276206868728757,0.239665854052793,-0.33969880658983304
perc,resp,2291,0,2.3.1left.bmp,3.3.1right.bmp,,ACC015,"[0, 2, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,-1.5071750512122035,-1.5855758778617215,0.11013820990718644,1st,1st,3rd,-1.2420086048927332,-1.1424416964092556,0.4324444089250034
perc,resp,1951,1,3.1.3left.bmp,1.3.2right.bmp,,ACC015,"[2, -2, 2]","[-2, 2, 0]",[],non-match,0.1339745962155613,1,-0.20721662548630448,0.3788764645627891,0.1809032590192501,2nd,3rd,3rd,-0.33795753972151377,0.239665854052793,0.4324444089250034
perc,resp,2447,1,3.2.1left.bmp,2.3.3right.bmp,,ACC015,"[2, 0, -2]","[0, 2, 2]",[],non-match,0.29289321881345254,1,-0.7654854770763104,0.2555668362985427,0.30927249629057424,1st,3rd,3rd,-1.2420086048927332,0.239665854052793,0.4324444089250034
perc,resp,1423,1,1.3.1left.bmp,1.3.1right.bmp,,ACC015,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-1.0117860876066478,0.4263334840040104,0.600216812282387,1st,3rd,3rd,-1.2420086048927332,0.239665854052793,0.4324444089250034
perc,resp,1571,0,2.1.2left.bmp,3.1.2right.bmp,,ACC015,"[0, -2, 0]","[2, -2, 0]",[],non-match,0.7113248654051871,4,0.406410486651739,-0.38498355949947044,0.47892040754970205,3rd,2nd,3rd,0.3032411203728227,-0.3412929836745189,0.4324444089250034
perc,resp,1537,0,2.2.3left.bmp,2.2.3right.bmp,,ACC015,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,0.5745971984205368,0.4449929441327204,0.4652089421739774,3rd,3rd,3rd,0.3032411203728227,0.239665854052793,0.4324444089250034
perc,resp,1816,0,1.2.1left.bmp,1.2.1right.bmp,,ACC015,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,-0.5955983078985391,0.8768451594437499,0.7115222233401721,2nd,4th,3rd,-0.33795753972151377,1.2425520032008055,0.4324444089250034
perc,resp,2824,0,3.1.1left.bmp,3.1.1right.bmp,,ACC015,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-0.9458779707743868,0.022992466323262444,0.5582731142797469,1st,3rd,3rd,-1.2420086048927332,0.239665854052793,0.4324444089250034
