mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1938,1,3.3.3left.bmp,3.3.3right.bmp,,ACC028,"[2, 2, 2]","[2, 2, 2]",[],match,1.0,,0.2100711413433806,-0.254692792247343,2.1215425181947873,3rd,2nd,4th,0.3264613569180576,-0.3163553752801602,1.4335288504227357
perc,resp,1259,1,1.1.2left.bmp,1.1.2right.bmp,,ACC028,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,0.12205304149184325,-0.5148621105117571,1.9124935873033668,3rd,2nd,4th,0.3264613569180576,-0.3163553752801602,1.4335288504227357
perc,resp,1083,0,2.1.3left.bmp,2.3.3right.bmp,,ACC028,"[0, -2, 2]","[0, 2, 2]",[],non-match,0.42264973081037416,2,0.7878277822516423,0.47122526813962595,2.3094795691211853,4th,3rd,4th,1.2655098211303253,0.2522037501836961,1.4335288504227357
perc,resp,1318,0,2.2.3left.bmp,3.1.3right.bmp,,ACC028,"[0, 0, 2]","[2, -2, 2]",[],non-match,0.5917517095361369,3,-1.1354523003089485,0.39570699803067017,2.5178056715926207,1st,3rd,4th,-1.2724344649878885,0.2522037501836961,1.4335288504227357
perc,resp,1847,1,2.2.2left.bmp,2.2.2right.bmp,,ACC028,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,1.328583923822915,1.1031616486227125,2.5308453703014284,4th,4th,4th,1.2655098211303253,1.3033768632354497,1.4335288504227357
perc,resp,1389,1,3.3.1left.bmp,1.1.2right.bmp,,ACC028,"[2, 2, -2]","[-2, -2, 0]",[],non-match,0.1339745962155613,1,0.08700548171440996,1.5174836022927698,2.591239859122247,3rd,4th,4th,0.3264613569180576,1.3033768632354497,1.4335288504227357
perc,resp,1417,1,3.2.1left.bmp,3.2.1right.bmp,,ACC028,"[2, 0, -2]","[2, 0, -2]",[],match,1.0,,-0.5666165775697795,-0.06406660441616427,2.5352680059570325,2nd,2nd,4th,-0.3195367130604944,-0.3163553752801602,1.4335288504227357
perc,resp,1269,0,2.3.2left.bmp,2.1.1right.bmp,,ACC028,"[0, 2, 0]","[0, -2, -2]",[],non-match,0.3545027756320971,2,-0.8151053097230051,0.42430089877782895,2.3735683682628745,1st,3rd,4th,-1.2724344649878885,0.2522037501836961,1.4335288504227357
perc,resp,1948,0,2.2.1left.bmp,2.2.1right.bmp,,ACC028,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,-0.06792567568939727,1.387287971422282,2.327602248402959,2nd,4th,4th,-0.3195367130604944,1.3033768632354497,1.4335288504227357
perc,resp,1678,1,1.3.1left.bmp,1.2.3right.bmp,,ACC028,"[-2, 2, -2]","[-2, 0, 2]",[],non-match,0.3545027756320971,2,-0.9037396222186624,-0.6483656920591705,2.574570574854819,1st,1st,4th,-1.2724344649878885,-1.2392252381389854,1.4335288504227357
perc,resp,2198,1,1.3.2left.bmp,2.1.2right.bmp,,ACC028,"[-2, 2, 0]","[0, -2, 0]",[],non-match,0.3545027756320971,2,1.2813341290765294,1.2609180404881188,2.5945058420878486,4th,4th,4th,1.2655098211303253,1.3033768632354497,1.4335288504227357
perc,resp,2150,1,1.1.3left.bmp,3.2.3right.bmp,,ACC028,"[-2, -2, 2]","[2, 0, 2]",[],non-match,0.3545027756320971,2,-1.516004901421846,-0.6586631480279092,2.576980692743542,1st,1st,4th,-1.2724344649878885,-1.2392252381389854,1.4335288504227357
perc,resp,1436,1,1.1.1left.bmp,1.1.1right.bmp,,ACC028,"[-2, -2, -2]","[-2, -2, -2]",[],match,1.0,,-0.37365814620863697,0.4923229539116124,2.4554414387027945,2nd,3rd,4th,-0.3195367130604944,0.2522037501836961,1.4335288504227357
perc,resp,1252,1,3.3.2left.bmp,3.3.2right.bmp,,ACC028,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,-1.1668633868027942,-0.4325397177059073,2.4747980507837974,1st,2nd,4th,-1.2724344649878885,-0.3163553752801602,1.4335288504227357
perc,resp,1225,1,3.1.2left.bmp,1.3.3right.bmp,,ACC028,"[2, -2, 0]","[-2, 2, 2]",[],non-match,0.1339745962155613,1,0.6663088140895831,0.8735432393777796,2.4832535107407416,3rd,4th,4th,0.3264613569180576,1.3033768632354497,1.4335288504227357
perc,resp,1700,0,3.2.2left.bmp,3.3.3right.bmp,,ACC028,"[2, 0, 0]","[2, 2, 2]",[],non-match,0.5917517095361369,3,-1.636707809768142,-0.8891776245748779,2.6454836028716993,1st,1st,4th,-1.2724344649878885,-1.2392252381389854,1.4335288504227357
perc,resp,2190,1,3.2.3left.bmp,3.2.3right.bmp,,ACC028,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,0.20496447242134433,0.7281135421223818,2.4495712331980712,3rd,4th,4th,0.3264613569180576,1.3033768632354497,1.4335288504227357
perc,resp,3201,0,1.2.2left.bmp,1.2.2right.bmp,,ACC028,"[-2, 0, 0]","[-2, 0, 0]",[],match,1.0,,-3.0353273696516827,-1.2256522884359666,2.2628830011505965,1st,1st,4th,-1.2724344649878885,-1.2392252381389854,1.4335288504227357
perc,resp,1429,1,2.3.1left.bmp,1.2.3right.bmp,,ACC028,"[0, 2, -2]","[-2, 0, 2]",[],non-match,0.29289321881345254,1,-0.4859750066430607,0.18897882743144753,2.2095996110922416,2nd,3rd,4th,-0.3195367130604944,0.2522037501836961,1.4335288504227357
perc,resp,1463,1,1.3.3left.bmp,3.3.2right.bmp,,ACC028,"[-2, 2, 2]","[2, 2, 0]",[],non-match,0.3545027756320971,2,0.28035598465315736,1.6400214701064069,2.02082736005428,3rd,4th,4th,0.3264613569180576,1.3033768632354497,1.4335288504227357
