mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1396,1,1.3.3left.bmp,1.3.3right.bmp,,ACC020,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,0.2607592033790585,1.9932298642232342,1.5845928055552123,3rd,4th,4th,0.31150369568263414,1.3011067738253426,1.215863286247705
perc,resp,1309,0,3.2.2left.bmp,3.2.2right.bmp,,ACC020,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,0.47993458473815426,-0.18133005099984384,0.9825819605984781,3rd,2nd,4th,0.31150369568263414,-0.3882757721312387,1.215863286247705
perc,resp,1725,1,2.3.1left.bmp,3.3.1right.bmp,,ACC020,"[0, 2, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,-0.5935579315142687,0.9473254805694193,0.7941552805773862,2nd,4th,3rd,-0.32827222213067775,1.3011067738253426,0.5168278400459945
perc,resp,1218,1,3.1.3left.bmp,1.3.2right.bmp,,ACC020,"[2, -2, 2]","[-2, 2, 0]",[],non-match,0.1339745962155613,1,0.7421989483760597,1.069402742667911,0.6185246475031178,4th,4th,3rd,1.2514167760449184,1.3011067738253426,0.5168278400459945
perc,resp,1261,1,3.2.1left.bmp,2.3.3right.bmp,,ACC020,"[2, 0, -2]","[0, 2, 2]",[],non-match,0.29289321881345254,1,-0.001840147617772101,0.008968217268811213,0.7455945547008447,2nd,3rd,3rd,-0.32827222213067775,0.306075103404768,0.5168278400459945
perc,resp,1346,0,1.3.1left.bmp,1.3.1right.bmp,,ACC020,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-0.5838264336198135,-0.7482574274833608,0.6520240856692121,2nd,1st,3rd,-0.32827222213067775,-1.2201707307715886,0.5168278400459945
perc,resp,2165,0,2.1.2left.bmp,3.1.2right.bmp,,ACC020,"[0, -2, 0]","[2, -2, 0]",[],non-match,0.7113248654051871,4,-1.3878084585610724,0.4696474692268979,0.35035536608334134,1st,3rd,3rd,-1.234906226926845,0.306075103404768,0.5168278400459945
perc,resp,1350,1,2.2.3left.bmp,2.2.3right.bmp,,ACC020,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,0.8754278022578497,0.2625879178680692,0.19208664509289058,4th,3rd,3rd,1.2514167760449184,0.306075103404768,0.5168278400459945
perc,resp,1255,1,1.2.1left.bmp,1.2.1right.bmp,,ACC020,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,0.0872856801349186,1.0764803034143533,0.15132254559703814,3rd,4th,2nd,0.31150369568263414,1.3011067738253426,-0.394388281659207
perc,resp,1540,1,3.1.1left.bmp,3.1.1right.bmp,,ACC020,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-1.6865233173341763,-1.0627597518526501,0.42605828428195375,1st,1st,3rd,-1.234906226926845,-1.2201707307715886,0.5168278400459945
perc,resp,1222,1,2.2.1left.bmp,1.1.2right.bmp,,ACC020,"[0, 0, -2]","[-2, -2, 0]",[],non-match,0.5,3,0.7746892189243554,0.6053312711206847,0.23956300941203668,4th,3rd,3rd,1.2514167760449184,0.306075103404768,0.5168278400459945
perc,resp,1467,1,2.1.1left.bmp,1.1.1right.bmp,,ACC020,"[0, -2, -2]","[-2, -2, -2]",[],non-match,0.7113248654051871,4,0.034268881999887056,0.7242187189548926,0.5823833474123719,3rd,4th,3rd,0.31150369568263414,1.3011067738253426,0.5168278400459945
perc,resp,1410,0,1.1.3left.bmp,1.3.1right.bmp,,ACC020,"[-2, -2, 2]","[-2, 2, -2]",[],non-match,0.18350341907227385,1,-0.9293682389141681,0.3858944074809088,0.5433381814803347,1st,3rd,3rd,-1.234906226926845,0.306075103404768,0.5168278400459945
perc,resp,1137,1,1.1.2left.bmp,1.1.2right.bmp,,ACC020,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,-1.2328810296049109,-0.297421087191076,0.710560917100117,1st,2nd,3rd,-1.234906226926845,-0.3882757721312387,0.5168278400459945
perc,resp,2164,1,3.1.2left.bmp,3.1.2right.bmp,,ACC020,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,-0.21333460666409523,0.3139602126081334,0.7351579826847616,2nd,3rd,3rd,-0.32827222213067775,0.306075103404768,0.5168278400459945
perc,resp,1248,1,1.2.2left.bmp,2.3.1right.bmp,,ACC020,"[-2, 0, 0]","[0, 2, -2]",[],non-match,0.5,3,-0.6826301059859465,0.8661198963270259,0.7863201885853306,1st,4th,3rd,-1.234906226926845,1.3011067738253426,0.5168278400459945
perc,resp,1573,0,3.2.3left.bmp,3.2.3right.bmp,,ACC020,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,-0.059503348985084414,1.536655460003942,0.6951551501482406,2nd,4th,3rd,-0.32827222213067775,1.3011067738253426,0.5168278400459945
perc,resp,1436,1,3.3.3left.bmp,1.3.3right.bmp,,ACC020,"[2, 2, 2]","[-2, 2, 2]",[],non-match,0.42264973081037416,2,1.0005657856582708,0.004973115759564385,0.592578201538397,4th,3rd,3rd,1.2514167760449184,0.306075103404768,0.5168278400459945
perc,resp,2387,1,1.2.3left.bmp,1.2.1right.bmp,,ACC020,"[-2, 0, 2]","[-2, 0, -2]",[],non-match,0.42264973081037416,2,-2.8374984275761017,-1.8879311155918328,0.6774870847634259,1st,1st,3rd,-1.234906226926845,-1.2201707307715886,0.5168278400459945
perc,resp,887,1,1.1.1left.bmp,3.1.2right.bmp,,ACC020,"[-2, -2, -2]","[2, -2, 0]",[],non-match,0.3545027756320971,2,1.191004613363033,-0.10561103098410583,0.6945727738049035,4th,2nd,3rd,1.2514167760449184,-0.3882757721312387,0.5168278400459945
perc,resp,1190,0,3.3.1left.bmp,3.3.1right.bmp,,ACC020,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,1.586435393777333,2.11596480663153,0.9038430074195064,4th,4th,4th,1.2514167760449184,1.3011067738253426,1.215863286247705
perc,resp,1481,1,2.3.2left.bmp,1.1.2right.bmp,,ACC020,"[0, 2, 0]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,-1.7023074134744287,-1.39158927555588,1.0924333093745608,1st,1st,4th,-1.234906226926845,-1.2201707307715886,1.215863286247705
