mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1457,0,1.2.2left.bmp,1.3.3right.bmp,,ACC034,"[-2, 0, 0]","[-2, 2, 2]",[],non-match,0.5917517095361369,3,0.2179291466678736,-0.13355701178314777,-0.0027587789213581633,3rd,2nd,2nd,0.3417305967932681,-0.3194642559237085,-0.33914399193442146
perc,resp,1348,1,2.3.1left.bmp,2.3.1right.bmp,,ACC034,"[0, 2, -2]","[0, 2, -2]",[],match,1.0,,2.3728835920874713,2.146267029227104,-0.5320470211540339,4th,4th,2nd,1.2694817657098552,1.265881300776143,-0.33914399193442146
perc,resp,1369,1,1.1.2left.bmp,1.1.2right.bmp,,ACC034,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,0.508083964463028,1.774412391603841,-0.5619864857805861,3rd,4th,2nd,0.3417305967932681,1.265881300776143,-0.33914399193442146
perc,resp,1332,1,1.2.1left.bmp,1.2.1right.bmp,,ACC034,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,0.5541602175811328,0.7285987050594288,-0.09496057694531707,3rd,4th,2nd,0.3417305967932681,1.265881300776143,-0.33914399193442146
perc,resp,1473,1,3.3.2left.bmp,3.3.2right.bmp,,ACC034,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,0.16382447775312597,-0.4830114790190284,0.7145228638552844,3rd,2nd,3rd,0.3417305967932681,-0.3194642559237085,0.4183163168454361
perc,resp,1334,1,1.2.3left.bmp,1.2.3right.bmp,,ACC034,"[-2, 0, 2]","[-2, 0, 2]",[],match,1.0,,2.4675531580806296,1.618661821586078,0.4555486058905699,4th,4th,3rd,1.2694817657098552,1.265881300776143,0.4183163168454361
perc,resp,1589,1,2.1.1left.bmp,2.1.1right.bmp,,ACC034,"[0, -2, -2]","[0, -2, -2]",[],match,1.0,,-0.9886260651711192,-0.8467008132936501,0.39553056508537565,1st,1st,3rd,-1.258295533518817,-1.2223869205815945,0.4183163168454361
perc,resp,1713,1,2.1.2left.bmp,2.1.2right.bmp,,ACC034,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,0.5625934262236253,1.333273929403382,0.8036120436700939,3rd,4th,4th,0.3417305967932681,1.265881300776143,1.2603760964981874
perc,resp,1698,0,2.2.2left.bmp,1.2.2right.bmp,,ACC034,"[0, 0, 0]","[-2, 0, 0]",[],non-match,0.7113248654051871,4,-1.3177943724854704,-1.0360427155201029,0.9554777686371468,1st,1st,4th,-1.258295533518817,-1.2223869205815945,1.2603760964981874
perc,resp,1873,0,2.2.1left.bmp,3.2.3right.bmp,,ACC034,"[0, 0, -2]","[2, 0, 2]",[],non-match,0.3545027756320971,2,1.4600722450900625,1.5382476283253157,0.8274847582851473,4th,4th,4th,1.2694817657098552,1.265881300776143,1.2603760964981874
perc,resp,1423,1,3.1.1left.bmp,1.1.1right.bmp,,ACC034,"[2, -2, -2]","[-2, -2, -2]",[],non-match,0.42264973081037416,2,1.2033624056452152,-0.14899103688725232,0.5266206732334999,4th,2nd,3rd,1.2694817657098552,-0.3194642559237085,0.4183163168454361
perc,resp,1396,1,2.3.3left.bmp,2.3.3right.bmp,,ACC034,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-0.45502861938582967,-0.4416649521109319,1.0908150607787521,2nd,2nd,4th,-0.3530837876737248,-0.3194642559237085,1.2603760964981874
perc,resp,1215,1,3.3.1left.bmp,1.2.3right.bmp,,ACC034,"[2, 2, -2]","[-2, 0, 2]",[],non-match,0.1339745962155613,1,1.6223193984711803,1.7157489994958053,1.0013201208018618,4th,4th,4th,1.2694817657098552,1.265881300776143,1.2603760964981874
perc,resp,1912,1,1.3.3left.bmp,2.2.2right.bmp,,ACC034,"[-2, 2, 2]","[0, 0, 0]",[],non-match,0.5,3,0.5671900640012678,1.0294699693625653,1.0148126254178762,3rd,4th,4th,0.3417305967932681,1.265881300776143,1.2603760964981874
perc,resp,1738,1,1.3.1left.bmp,1.1.2right.bmp,,ACC034,"[-2, 2, -2]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,0.1804631480222062,1.1462249077395925,0.8065627817391033,3rd,4th,4th,0.3417305967932681,1.265881300776143,1.2603760964981874
perc,resp,1177,1,3.1.3left.bmp,1.2.2right.bmp,,ACC034,"[2, -2, 2]","[-2, 0, 0]",[],non-match,0.29289321881345254,1,-0.40753752633700685,-0.6790164301657271,0.9655086791220217,2nd,2nd,4th,-0.3530837876737248,-0.3194642559237085,1.2603760964981874
perc,resp,1188,1,1.1.1left.bmp,1.1.1right.bmp,,ACC034,"[-2, -2, -2]","[-2, -2, -2]",[],match,1.0,,0.35251567500612946,-0.6930754206882149,0.6881819428852296,3rd,1st,3rd,0.3417305967932681,-1.2223869205815945,0.4183163168454361
perc,resp,1217,1,3.2.3left.bmp,1.3.2right.bmp,,ACC034,"[2, 0, 2]","[-2, 2, 0]",[],non-match,0.29289321881345254,1,1.1110178069890784,0.8379852730946371,0.6976448565623002,4th,4th,3rd,1.2694817657098552,1.265881300776143,0.4183163168454361
perc,resp,1340,1,3.3.3left.bmp,2.1.3right.bmp,,ACC034,"[2, 2, 2]","[0, -2, 2]",[],non-match,0.3545027756320971,2,0.7532321464613384,-1.8868495475907137,0.7680095428436452,4th,1st,3rd,1.2694817657098552,-1.2223869205815945,0.4183163168454361
perc,resp,967,1,1.1.3left.bmp,3.3.2right.bmp,,ACC034,"[-2, -2, 2]","[2, 2, 0]",[],non-match,0.1339745962155613,1,0.5464279466403839,-1.401003670842755,0.63115155742125,3rd,1st,3rd,0.3417305967932681,-1.2223869205815945,0.4183163168454361
perc,resp,1358,1,3.2.1left.bmp,3.3.1right.bmp,,ACC034,"[2, 0, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,0.18016226471301913,-0.23320692769564885,0.4286655023606487,3rd,2nd,3rd,0.3417305967932681,-0.3194642559237085,0.4183163168454361
perc,resp,1007,1,2.3.2left.bmp,2.3.2right.bmp,,ACC034,"[0, 2, 0]","[0, 2, 0]",[],match,1.0,,-0.7802559942496787,0.4637690355662729,0.32683607998506187,1st,3rd,3rd,-1.258295533518817,0.2753207058755099,0.4183163168454361
perc,resp,1116,1,1.3.2left.bmp,1.3.2right.bmp,,ACC034,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,1.3209356583361416,0.26538520027455426,0.3608094630170828,4th,3rd,3rd,1.2694817657098552,0.2753207058755099,0.4183163168454361
perc,resp,1125,1,3.1.2left.bmp,3.1.2right.bmp,,ACC034,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,-1.8988741699323364,0.49451285743076695,0.2075617191615226,1st,3rd,3rd,-1.258295533518817,0.2753207058755099,0.4183163168454361
perc,resp,974,1,3.2.2left.bmp,1.3.1right.bmp,,ACC034,"[2, 0, 0]","[-2, 2, -2]",[],non-match,0.29289321881345254,1,-0.01673531986678551,-0.5875532780141528,0.25854803031898965,2nd,2nd,3rd,-0.3530837876737248,-0.3194642559237085,0.4183163168454361
perc,resp,1487,0,2.1.3left.bmp,2.1.3right.bmp,,ACC034,"[0, -2, 2]","[0, -2, 2]",[],match,1.0,,-1.998058454813674,-0.8429019666228661,0.11062793087350921,1st,1st,3rd,-1.258295533518817,-1.2223869205815945,0.4183163168454361
perc,resp,1106,1,2.2.3left.bmp,2.2.3right.bmp,,ACC034,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,0.6337142283326513,0.3182303490409729,0.023412402139646488,4th,3rd,2nd,1.2694817657098552,0.2753207058755099,-0.33914399193442146
perc,resp,1083,1,3.2.2left.bmp,3.2.2right.bmp,,ACC034,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,-0.9838821861953216,-2.0824328416931635,-0.3484478098226137,1st,1st,2nd,-1.258295533518817,-1.2223869205815945,-0.33914399193442146
perc,resp,1181,1,2.2.1left.bmp,2.2.1right.bmp,,ACC034,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,-0.3439258799465996,-1.3199933715906167,-0.4689367182119784,2nd,1st,2nd,-0.3530837876737248,-1.2223869205815945,-0.33914399193442146
perc,resp,1016,1,3.1.1left.bmp,3.1.1right.bmp,,ACC034,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,0.4203478981735064,1.2322078990096546,0.0701948961663197,3rd,4th,3rd,0.3417305967932681,1.265881300776143,0.4183163168454361
perc,resp,1217,1,1.1.3left.bmp,1.3.1right.bmp,,ACC034,"[-2, -2, 2]","[-2, 2, -2]",[],non-match,0.18350341907227385,1,0.45899658582634645,0.1340956820476522,0.0014821762966658416,3rd,3rd,2nd,0.3417305967932681,0.2753207058755099,-0.33914399193442146
perc,resp,1125,1,3.1.3left.bmp,3.1.3right.bmp,,ACC034,"[2, -2, 2]","[2, -2, 2]",[],match,1.0,,-0.31093088264322943,1.0443749160417823,0.18527711700231692,2nd,4th,3rd,-0.3530837876737248,1.265881300776143,0.4183163168454361
