mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,2029,1,3.3.3left.bmp,3.3.3right.bmp,,ACC027,"[2, 2, 2]","[2, 2, 2]",[],match,1.0,,-1.1731656529554426,-1.8407708990462643,-1.0962041834183989,1st,1st,1st,-1.2726467637829884,-1.238090625934168,-1.4140726027941335
perc,resp,1195,1,1.1.2left.bmp,1.1.2right.bmp,,ACC027,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,0.41304827154075074,-0.7190011680100249,-0.8492548194711336,3rd,1st,1st,0.3866132662727401,-1.238090625934168,-1.4140726027941335
perc,resp,1338,1,2.1.3left.bmp,2.3.3right.bmp,,ACC027,"[0, -2, 2]","[0, 2, 2]",[],non-match,0.42264973081037416,2,-0.29577254316499724,0.4100088722335856,-1.3292713643456513,2nd,3rd,1st,-0.2863027241793374,0.2970167191867076,-1.4140726027941335
perc,resp,1435,0,2.2.3left.bmp,3.1.3right.bmp,,ACC027,"[0, 0, 2]","[2, -2, 2]",[],non-match,0.5917517095361369,3,-0.11737135670882809,-0.7392035579723655,-1.5616286604614236,2nd,1st,1st,-0.2863027241793374,-1.238090625934168,-1.4140726027941335
perc,resp,1613,1,2.2.2left.bmp,2.2.2right.bmp,,ACC027,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,-0.7469326290950885,-0.9460613037738272,-1.634710773194401,1st,1st,1st,-1.2726467637829884,-1.238090625934168,-1.4140726027941335
perc,resp,1072,1,3.3.1left.bmp,1.1.2right.bmp,,ACC027,"[2, 2, -2]","[-2, -2, 0]",[],non-match,0.1339745962155613,1,0.7368721387926803,-0.3530470808910316,-1.201999272503622,4th,2nd,1st,1.1738794607987146,-0.2766440749693377,-1.4140726027941335
perc,resp,1347,0,3.2.1left.bmp,3.2.1right.bmp,,ACC027,"[2, 0, -2]","[2, 0, -2]",[],match,1.0,,-0.4003688598438824,-0.07675890090175162,-1.5564300458148108,2nd,2nd,1st,-0.2863027241793374,-0.2766440749693377,-1.4140726027941335
perc,resp,1454,1,2.3.2left.bmp,2.1.1right.bmp,,ACC027,"[0, 2, 0]","[0, -2, -2]",[],non-match,0.3545027756320971,2,0.08451833938657269,-1.3246157042914783,-1.6179228372737224,3rd,1st,1st,0.3866132662727401,-1.238090625934168,-1.4140726027941335
perc,resp,1390,1,2.2.1left.bmp,2.2.1right.bmp,,ACC027,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,-0.41063432318804083,0.32500056869513727,-1.6753335687664377,2nd,3rd,1st,-0.2863027241793374,0.2970167191867076,-1.4140726027941335
perc,resp,1647,0,1.3.1left.bmp,1.2.3right.bmp,,ACC027,"[-2, 2, -2]","[-2, 0, 2]",[],non-match,0.3545027756320971,2,-0.23449872653842904,0.8527941043523654,-1.4213598014031015,2nd,4th,1st,-0.2863027241793374,1.2180314070124492,-1.4140726027941335
perc,resp,1625,1,1.3.2left.bmp,2.1.2right.bmp,,ACC027,"[-2, 2, 0]","[0, -2, 0]",[],non-match,0.3545027756320971,2,-0.7346456035647623,-0.7152807155353024,-1.5994447273000827,1st,1st,1st,-1.2726467637829884,-1.238090625934168,-1.4140726027941335
perc,resp,1822,1,1.1.3left.bmp,3.2.3right.bmp,,ACC027,"[-2, -2, 2]","[2, 0, 2]",[],non-match,0.3545027756320971,2,-2.2189985308241926,0.36027483839467517,-1.4906614840960593,1st,3rd,1st,-1.2726467637829884,0.2970167191867076,-1.4140726027941335
perc,resp,1520,1,1.1.1left.bmp,1.1.1right.bmp,,ACC027,"[-2, -2, -2]","[-2, -2, -2]",[],match,1.0,,0.5951641348643283,0.41606951020942207,-1.5757660113761012,3rd,3rd,1st,0.3866132662727401,0.2970167191867076,-1.4140726027941335
perc,resp,2734,1,3.3.2left.bmp,3.3.2right.bmp,,ACC027,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,-1.6305821073574103,-0.7171248758232823,-1.1127577832844067,1st,1st,1st,-1.2726467637829884,-1.238090625934168,-1.4140726027941335
perc,resp,1271,1,3.1.2left.bmp,1.3.3right.bmp,,ACC027,"[2, -2, 0]","[-2, 2, 2]",[],non-match,0.1339745962155613,1,0.91835633687865,-0.8122552834883161,-0.8668411404958623,4th,1st,1st,1.1738794607987146,-1.238090625934168,-1.4140726027941335
perc,resp,1906,1,3.2.3left.bmp,3.2.3right.bmp,,ACC027,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,-1.356015726312941,-0.18297241398977754,-0.9592482583792828,1st,2nd,1st,-1.2726467637829884,-0.2766440749693377,-1.4140726027941335
perc,resp,1645,1,1.2.2left.bmp,1.2.2right.bmp,,ACC027,"[-2, 0, 0]","[-2, 0, 0]",[],match,1.0,,-0.6853144535378858,0.2537410890879276,-1.0412640454848539,1st,3rd,1st,-1.2726467637829884,0.2970167191867076,-1.4140726027941335
perc,resp,1177,1,2.1.2left.bmp,2.1.2right.bmp,,ACC027,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,0.36806879441095014,1.1549589101019921,-1.3174650532944339,3rd,4th,1st,0.3866132662727401,1.2180314070124492,-1.4140726027941335
perc,resp,1230,1,2.3.1left.bmp,1.2.3right.bmp,,ACC027,"[0, 2, -2]","[-2, 0, 2]",[],non-match,0.29289321881345254,1,0.8205200990219883,0.45056436188379106,-1.5403802383793839,4th,3rd,1st,1.1738794607987146,0.2970167191867076,-1.4140726027941335
perc,resp,1160,1,1.3.3left.bmp,3.3.2right.bmp,,ACC027,"[-2, 2, 2]","[2, 2, 0]",[],non-match,0.3545027756320971,2,0.4415077785639634,0.6783521915096813,-1.764571879737069,3rd,4th,1st,0.3866132662727401,1.2180314070124492,-1.4140726027941335
perc,resp,1607,0,3.1.1left.bmp,3.2.1right.bmp,,ACC027,"[2, -2, -2]","[2, 0, -2]",[],non-match,0.7113248654051871,4,-0.1999992612386767,-0.1987623158290072,-1.8196748357531993,2nd,2nd,1st,-0.2863027241793374,-0.2766440749693377,-1.4140726027941335
perc,resp,1192,1,3.1.3left.bmp,2.3.1right.bmp,,ACC027,"[2, -2, 2]","[0, 2, -2]",[],non-match,0.1339745962155613,1,0.48036421321234946,-1.1920096480094036,-1.6690848015293622,3rd,1st,1st,0.3866132662727401,-1.238090625934168,-1.4140726027941335
perc,resp,2352,1,2.1.1left.bmp,2.1.1right.bmp,,ACC027,"[0, -2, -2]","[0, -2, -2]",[],match,1.0,,-1.5307275418216415,-1.6323700557525742,-1.564341210037167,1st,1st,1st,-1.2726467637829884,-1.238090625934168,-1.4140726027941335
perc,resp,1688,1,1.2.3left.bmp,1.2.3right.bmp,,ACC027,"[-2, 0, 2]","[-2, 0, 2]",[],match,1.0,,-1.8449492357112371,-0.09470453709646783,-1.7506492988060083,1st,2nd,1st,-1.2726467637829884,-0.2766440749693377,-1.4140726027941335
perc,resp,1813,1,2.3.3left.bmp,2.3.3right.bmp,,ACC027,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,0.4708625053618381,2.9766043941777793,-1.5751828714052456,3rd,4th,1st,0.3866132662727401,1.2180314070124492,-1.4140726027941335
perc,resp,1589,0,1.2.1left.bmp,1.1.3right.bmp,,ACC027,"[-2, 0, -2]","[-2, -2, 2]",[],non-match,0.3545027756320971,2,0.7296497693040872,0.47408602381071546,-1.3435619856669114,4th,3rd,1st,1.1738794607987146,0.2970167191867076,-1.4140726027941335
