mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1586,1,2.3.3left.bmp,2.3.3right.bmp,,ACC017,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,0.2334069292290552,-0.3116833847669198,-0.33342232144629197,3rd,2nd,2nd,0.31208554452620596,-0.23907512590877916,-0.3318695588764443
perc,resp,1734,1,3.3.1left.bmp,1.2.3right.bmp,,ACC017,"[2, 2, -2]","[-2, 0, 2]",[],non-match,0.1339745962155613,1,0.27673868385073885,-0.00841217704121035,-0.19230400414702004,3rd,2nd,2nd,0.31208554452620596,-0.23907512590877916,-0.3318695588764443
perc,resp,1183,1,1.3.3left.bmp,2.2.2right.bmp,,ACC017,"[-2, 2, 2]","[0, 0, 0]",[],non-match,0.5,3,1.265245766236412,0.8032231063008575,-0.1647379897195659,4th,4th,2nd,1.2541459634155447,1.1670627682546828,-0.3318695588764443
perc,resp,1307,1,1.3.1left.bmp,1.1.2right.bmp,,ACC017,"[-2, 2, -2]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,-0.6884104479095213,-0.6294004052036244,-0.11561920892265277,1st,1st,2nd,-1.2310033154929765,-1.2506709814620702,-0.3318695588764443
perc,resp,1352,1,3.1.3left.bmp,1.2.2right.bmp,,ACC017,"[2, -2, 2]","[-2, 0, 0]",[],non-match,0.29289321881345254,1,1.6313672534301114,-0.5879465676811968,-0.2885758460617559,4th,1st,2nd,1.2541459634155447,-1.2506709814620702,-0.3318695588764443
perc,resp,1260,1,1.1.1left.bmp,1.1.1right.bmp,,ACC017,"[-2, -2, -2]","[-2, -2, -2]",[],match,1.0,,0.04647999730596152,0.10133147469555968,-0.43821964126891527,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1223,1,3.2.3left.bmp,1.3.2right.bmp,,ACC017,"[2, 0, 2]","[-2, 2, 0]",[],non-match,0.29289321881345254,1,-0.35782892426786134,0.5037956018825107,-0.5009688199967413,2nd,3rd,2nd,-0.33027445364677105,0.3278879091019113,-0.3318695588764443
perc,resp,1329,1,3.3.3left.bmp,2.1.3right.bmp,,ACC017,"[2, 2, 2]","[0, -2, 2]",[],non-match,0.3545027756320971,2,-0.48981417787273224,-2.304088798271224,-0.39937085720373067,2nd,1st,2nd,-0.33027445364677105,-1.2506709814620702,-0.3318695588764443
perc,resp,1420,1,1.1.3left.bmp,3.3.2right.bmp,,ACC017,"[-2, -2, 2]","[2, 2, 0]",[],non-match,0.1339745962155613,1,1.6271874021698864,1.341946288808283,-0.4775359240050727,4th,4th,2nd,1.2541459634155447,1.1670627682546828,-0.3318695588764443
perc,resp,1606,0,3.2.1left.bmp,3.3.1right.bmp,,ACC017,"[2, 0, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,0.43785661804374476,0.09379374994481438,-0.44556302872309256,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1119,1,2.3.2left.bmp,2.3.2right.bmp,,ACC017,"[0, 2, 0]","[0, 2, 0]",[],match,1.0,,-1.1399597884079689,-0.20590066636653556,-0.48445596258105095,1st,2nd,2nd,-1.2310033154929765,-0.23907512590877916,-0.3318695588764443
perc,resp,1308,1,1.3.2left.bmp,1.3.2right.bmp,,ACC017,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,-0.32660863317164923,-0.2908680540367024,-0.4644412723381576,2nd,2nd,2nd,-0.33027445364677105,-0.23907512590877916,-0.3318695588764443
perc,resp,1084,1,3.1.2left.bmp,3.1.2right.bmp,,ACC017,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,0.7600752005119351,-1.378294613436433,-0.5270386579247005,4th,1st,1st,1.2541459634155447,-1.2506709814620702,-1.2308113990765117
perc,resp,1656,1,3.2.2left.bmp,1.3.1right.bmp,,ACC017,"[2, 0, 0]","[-2, 2, -2]",[],non-match,0.29289321881345254,1,-1.1793811761532462,-0.9569405426876426,-0.4837979146079219,1st,1st,2nd,-1.2310033154929765,-1.2506709814620702,-0.3318695588764443
perc,resp,1258,1,2.1.3left.bmp,2.1.3right.bmp,,ACC017,"[0, -2, 2]","[0, -2, 2]",[],match,1.0,,0.518892718928657,-1.0047661897322637,-0.5252621310254781,3rd,1st,2nd,0.31208554452620596,-1.2506709814620702,-0.3318695588764443
perc,resp,959,1,2.2.3left.bmp,2.2.3right.bmp,,ACC017,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,1.365255339589604,0.9092879836172505,-0.45138175872463415,4th,4th,2nd,1.2541459634155447,1.1670627682546828,-0.3318695588764443
perc,resp,1198,1,3.2.2left.bmp,3.2.2right.bmp,,ACC017,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,0.2473164140976215,-0.41272346326719733,-0.4497282211156774,3rd,2nd,2nd,0.31208554452620596,-0.23907512590877916,-0.3318695588764443
perc,resp,1241,1,2.2.1left.bmp,2.2.1right.bmp,,ACC017,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,0.11473003901534887,-1.2624275244024208,-0.41665480700808677,3rd,1st,2nd,0.31208554452620596,-1.2506709814620702,-0.3318695588764443
perc,resp,976,1,3.1.1left.bmp,3.1.1right.bmp,,ACC017,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,0.9801230869648255,-0.06212230730949204,-0.3652538164339915,4th,2nd,2nd,1.2541459634155447,-0.23907512590877916,-0.3318695588764443
perc,resp,1153,1,1.1.3left.bmp,1.3.1right.bmp,,ACC017,"[-2, -2, 2]","[-2, 2, -2]",[],non-match,0.18350341907227385,1,0.41627055679806063,-1.2389028612751862,-0.34424408071732,3rd,1st,2nd,0.31208554452620596,-1.2506709814620702,-0.3318695588764443
perc,resp,2152,1,3.1.3left.bmp,3.1.3right.bmp,,ACC017,"[2, -2, 2]","[2, -2, 2]",[],match,1.0,,1.968600895148007,-0.28371604337183354,-0.324966221715622,4th,2nd,2nd,1.2541459634155447,-0.23907512590877916,-0.3318695588764443
perc,resp,1517,0,1.1.1left.bmp,2.1.2right.bmp,,ACC017,"[-2, -2, -2]","[0, -2, 0]",[],non-match,0.5917517095361369,3,0.09251549715533963,0.46757223483769444,-0.50828407114217,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1587,1,1.3.2left.bmp,1.3.2right.bmp,,ACC017,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,-0.5488601374628203,-0.7113685788620389,-0.23847507120762496,2nd,1st,2nd,-0.33027445364677105,-1.2506709814620702,-0.3318695588764443
perc,resp,2065,1,2.1.3left.bmp,2.2.1right.bmp,,ACC017,"[0, -2, 2]","[0, 0, -2]",[],non-match,0.3545027756320971,2,-1.632472790014878,-0.005679370643489995,-0.5178841023103261,1st,2nd,2nd,-1.2310033154929765,-0.23907512590877916,-0.3318695588764443
perc,resp,1396,1,2.3.2left.bmp,3.1.2right.bmp,,ACC017,"[0, 2, 0]","[2, -2, 0]",[],non-match,0.3545027756320971,2,0.02207314085681181,0.45504689442907786,-0.664528039966006,3rd,3rd,1st,0.31208554452620596,0.3278879091019113,-1.2308113990765117
perc,resp,1201,1,1.2.3left.bmp,3.3.1right.bmp,,ACC017,"[-2, 0, 2]","[2, 2, -2]",[],non-match,0.1339745962155613,1,-0.07978919112916877,0.4732095991179636,-0.6469503290962371,2nd,3rd,1st,-0.33027445364677105,0.3278879091019113,-1.2308113990765117
perc,resp,1723,1,2.2.2left.bmp,2.2.2right.bmp,,ACC017,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,0.24884008962180088,0.16164380323297647,-0.6263016389184718,3rd,3rd,1st,0.31208554452620596,0.3278879091019113,-1.2308113990765117
perc,resp,1918,1,2.3.3left.bmp,2.2.3right.bmp,,ACC017,"[0, 2, 2]","[0, 0, 2]",[],non-match,0.7113248654051871,4,0.5370419739509046,0.7580897824348002,-0.7282762906577546,3rd,4th,1st,0.31208554452620596,1.1670627682546828,-1.2308113990765117
perc,resp,1802,1,3.3.2left.bmp,3.2.1right.bmp,,ACC017,"[2, 2, 0]","[2, 0, -2]",[],non-match,0.5917517095361369,3,1.3796905924100054,0.8840774760296795,-0.6526419481348135,4th,4th,1st,1.2541459634155447,1.1670627682546828,-1.2308113990765117
perc,resp,1447,0,3.2.3left.bmp,2.2.1right.bmp,,ACC017,"[2, 0, 2]","[0, 0, -2]",[],non-match,0.3545027756320971,2,-0.9949417969458364,-0.4541563435488594,-0.45470253390432686,1st,2nd,2nd,-1.2310033154929765,-0.23907512590877916,-0.3318695588764443
perc,resp,1356,1,2.1.1left.bmp,1.2.1right.bmp,,ACC017,"[0, -2, -2]","[-2, 0, -2]",[],non-match,0.5917517095361369,3,-0.39968753996702644,-1.1377756824874197,-0.4683602017234086,2nd,1st,2nd,-0.33027445364677105,-1.2506709814620702,-0.3318695588764443
perc,resp,1005,1,3.2.1left.bmp,1.2.2right.bmp,,ACC017,"[2, 0, -2]","[-2, 0, 0]",[],non-match,0.3545027756320971,2,1.1387683510142037,-0.7159347359540302,-0.3487932180030661,4th,1st,2nd,1.2541459634155447,-1.2506709814620702,-0.3318695588764443
perc,resp,1204,1,2.3.1left.bmp,1.2.3right.bmp,,ACC017,"[0, 2, -2]","[-2, 0, 2]",[],non-match,0.29289321881345254,1,-0.8863634926678516,-0.20573194055553268,-0.3212758832240503,1st,2nd,2nd,-1.2310033154929765,-0.23907512590877916,-0.3318695588764443
perc,resp,1315,1,3.3.3left.bmp,3.1.3right.bmp,,ACC017,"[2, 2, 2]","[2, -2, 2]",[],non-match,0.42264973081037416,2,-0.013035514933975315,0.1798501725480573,-0.12046017608765996,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1857,1,3.1.2left.bmp,3.1.2right.bmp,,ACC017,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,0.7472020443633567,-0.6974796384523713,-0.2867637038162756,4th,1st,2nd,1.2541459634155447,-1.2506709814620702,-0.3318695588764443
perc,resp,1953,1,3.3.1left.bmp,1.1.3right.bmp,,ACC017,"[2, 2, -2]","[-2, -2, 2]",[],non-match,0.0,1,0.5711054183449741,-0.143843354608648,-0.18191393045120335,3rd,2nd,2nd,0.31208554452620596,-0.23907512590877916,-0.3318695588764443
perc,resp,1579,1,1.2.1left.bmp,3.3.3right.bmp,,ACC017,"[-2, 0, -2]","[2, 2, 2]",[],non-match,0.1339745962155613,1,0.7867897015410381,0.936320658771324,-0.12411991006275694,4th,4th,2nd,1.2541459634155447,1.1670627682546828,-0.3318695588764443
perc,resp,1345,1,2.2.3left.bmp,1.1.1right.bmp,,ACC017,"[0, 0, 2]","[-2, -2, -2]",[],non-match,0.29289321881345254,1,1.185958956351459,1.6579492650225605,-0.101444555833556,4th,4th,2nd,1.2541459634155447,1.1670627682546828,-0.3318695588764443
perc,resp,1244,1,1.2.2left.bmp,2.3.1right.bmp,,ACC017,"[-2, 0, 0]","[0, 2, -2]",[],non-match,0.5,3,0.15877995716177162,0.6177656750021634,-0.10256967315398514,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1177,0,1.3.3left.bmp,1.3.3right.bmp,,ACC017,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,-0.09635889679408248,0.825495032007072,-0.18264257695368724,2nd,4th,2nd,-0.33027445364677105,1.1670627682546828,-0.3318695588764443
perc,resp,1280,1,1.1.2left.bmp,1.1.2right.bmp,,ACC017,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,-0.9847644735300806,-0.5130174461981473,-0.17247964523644166,1st,2nd,2nd,-1.2310033154929765,-0.23907512590877916,-0.3318695588764443
perc,resp,1779,0,2.3.3left.bmp,2.3.3right.bmp,,ACC017,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,1.117318102941332,0.5147302684357831,-0.3437811447887952,4th,3rd,2nd,1.2541459634155447,0.3278879091019113,-0.3318695588764443
perc,resp,1622,0,3.3.2left.bmp,3.2.2right.bmp,,ACC017,"[2, 2, 0]","[2, 0, 0]",[],non-match,0.7113248654051871,4,0.8115898055949843,0.7134243701268913,-0.5846094317064128,4th,4th,1st,1.2541459634155447,1.1670627682546828,-1.2308113990765117
perc,resp,1196,1,1.3.2left.bmp,1.2.1right.bmp,,ACC017,"[-2, 2, 0]","[-2, 0, -2]",[],non-match,0.5917517095361369,3,0.033443973189759925,-0.5654044448528008,-0.682912317487719,3rd,2nd,1st,0.31208554452620596,-0.23907512590877916,-1.2308113990765117
perc,resp,1179,1,2.2.1left.bmp,2.2.1right.bmp,,ACC017,"[0, 0, -2]","[0, 0, -2]",[],match,1.0,,-0.734885657178871,-1.3376774451776317,-0.5071711562974436,1st,1st,2nd,-1.2310033154929765,-1.2506709814620702,-0.3318695588764443
perc,resp,1577,1,2.1.2left.bmp,2.1.2right.bmp,,ACC017,"[0, -2, 0]","[0, -2, 0]",[],match,1.0,,-0.29409712902422863,-0.6167745352989655,-0.4177911451525389,2nd,1st,2nd,-0.33027445364677105,-1.2506709814620702,-0.3318695588764443
perc,resp,1751,1,1.1.2left.bmp,2.1.1right.bmp,,ACC017,"[-2, -2, 0]","[0, -2, -2]",[],non-match,0.5917517095361369,3,0.5029436090398166,-0.5783642141790661,-0.2751727914847133,3rd,2nd,2nd,0.31208554452620596,-0.23907512590877916,-0.3318695588764443
perc,resp,1709,1,2.2.3left.bmp,2.2.3right.bmp,,ACC017,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,-0.7003468816138468,-0.08681142010451884,0.026321192951504258,1st,2nd,3rd,-1.2310033154929765,-0.23907512590877916,0.2973213965863526
perc,resp,1156,1,1.3.3left.bmp,1.3.3right.bmp,,ACC017,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,-0.6317245180018718,1.3994900368045073,0.07836444825642645,2nd,4th,3rd,-0.33027445364677105,1.1670627682546828,0.2973213965863526
perc,resp,852,1,3.2.2left.bmp,3.2.2right.bmp,,ACC017,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,-0.586823942984248,-1.4937820480750708,0.07968447474424944,2nd,1st,3rd,-0.33027445364677105,-1.2506709814620702,0.2973213965863526
perc,resp,889,0,2.3.1left.bmp,3.3.1right.bmp,,ACC017,"[0, 2, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,0.9049355646867975,0.5066219371976177,0.009209545005334928,4th,3rd,3rd,1.2541459634155447,0.3278879091019113,0.2973213965863526
perc,resp,1081,1,3.1.3left.bmp,1.3.2right.bmp,,ACC017,"[2, -2, 2]","[-2, 2, 0]",[],non-match,0.1339745962155613,1,1.1293863693986164,0.8124994069627952,-0.01698692826774357,4th,4th,3rd,1.2541459634155447,1.1670627682546828,0.2973213965863526
perc,resp,943,0,3.2.1left.bmp,2.3.3right.bmp,,ACC017,"[2, 0, -2]","[0, 2, 2]",[],non-match,0.29289321881345254,1,0.24881459291874972,-0.5847003459640616,0.06391430416916077,3rd,1st,3rd,0.31208554452620596,-1.2506709814620702,0.2973213965863526
perc,resp,1260,1,1.3.1left.bmp,1.3.1right.bmp,,ACC017,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,0.46512594758477693,0.5921636096253456,-0.17484675849877251,3rd,3rd,2nd,0.31208554452620596,0.3278879091019113,-0.3318695588764443
perc,resp,1191,1,2.1.2left.bmp,3.1.2right.bmp,,ACC017,"[0, -2, 0]","[2, -2, 0]",[],non-match,0.7113248654051871,4,-0.7003954701660675,-0.638289775577461,0.04664803570793665,1st,1st,3rd,-1.2310033154929765,-1.2506709814620702,0.2973213965863526
perc,resp,1200,1,2.2.3left.bmp,2.2.3right.bmp,,ACC017,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,1.2412428778671367,0.5853230357202719,0.2835590245490477,4th,3rd,3rd,1.2541459634155447,0.3278879091019113,0.2973213965863526
perc,resp,919,1,1.2.1left.bmp,1.2.1right.bmp,,ACC017,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,-0.5405492348398041,-0.1655886647517945,0.36130812798097967,2nd,2nd,3rd,-0.33027445364677105,-0.23907512590877916,0.2973213965863526
perc,resp,1262,1,3.1.1left.bmp,3.1.1right.bmp,,ACC017,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-0.29371066235577087,1.3955198781292992,0.26294048369300216,2nd,4th,3rd,-0.33027445364677105,1.1670627682546828,0.2973213965863526
perc,resp,1155,1,2.2.1left.bmp,1.1.2right.bmp,,ACC017,"[0, 0, -2]","[-2, -2, 0]",[],non-match,0.5,3,1.1333685098474902,-0.5415734887966718,0.34752246094670775,4th,2nd,3rd,1.2541459634155447,-0.23907512590877916,0.2973213965863526
perc,resp,1594,1,2.1.1left.bmp,1.1.1right.bmp,,ACC017,"[0, -2, -2]","[-2, -2, -2]",[],non-match,0.7113248654051871,4,-1.834497094532224,-2.3841564779735527,0.5280028751485798,1st,1st,3rd,-1.2310033154929765,-1.2506709814620702,0.2973213965863526
perc,resp,1758,1,2.3.3left.bmp,2.3.3right.bmp,,ACC017,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-0.07366107217145454,2.0525018187604434,0.6252125424367002,2nd,4th,3rd,-0.33027445364677105,1.1670627682546828,0.2973213965863526
perc,resp,1957,1,1.1.3left.bmp,1.3.1right.bmp,,ACC017,"[-2, -2, 2]","[-2, 2, -2]",[],non-match,0.18350341907227385,1,2.061417419412169,2.133994605666549,0.6122125347348294,4th,4th,3rd,1.2541459634155447,1.1670627682546828,0.2973213965863526
perc,resp,2112,1,1.1.2left.bmp,1.1.2right.bmp,,ACC017,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,-0.06628707335958131,-1.391930796062671,0.6935590685359144,2nd,1st,3rd,-0.33027445364677105,-1.2506709814620702,0.2973213965863526
perc,resp,1228,1,3.1.2left.bmp,3.1.2right.bmp,,ACC017,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,-0.7201177570380591,0.3499524871606382,0.7266249275634232,1st,3rd,3rd,-1.2310033154929765,0.3278879091019113,0.2973213965863526
perc,resp,1804,1,1.2.2left.bmp,2.3.1right.bmp,,ACC017,"[-2, 0, 0]","[0, 2, -2]",[],non-match,0.5,3,-0.619128958642903,0.7723826503002377,0.882667556315257,2nd,4th,4th,-0.33027445364677105,1.1670627682546828,1.2700789486140058
perc,resp,1728,1,3.2.3left.bmp,3.2.3right.bmp,,ACC017,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,0.9783126106709396,-0.20981541368187148,1.0587628243733442,4th,2nd,4th,1.2541459634155447,-0.23907512590877916,1.2700789486140058
perc,resp,1277,1,3.3.3left.bmp,1.3.3right.bmp,,ACC017,"[2, 2, 2]","[-2, 2, 2]",[],non-match,0.42264973081037416,2,0.5820067659565038,-0.36382900435941096,0.9060270465831265,3rd,2nd,4th,0.31208554452620596,-0.23907512590877916,1.2700789486140058
perc,resp,1224,0,1.2.3left.bmp,1.2.1right.bmp,,ACC017,"[-2, 0, 2]","[-2, 0, -2]",[],non-match,0.42264973081037416,2,-0.025831866774195973,0.11835581410261824,1.1140157484553435,2nd,3rd,4th,-0.33027445364677105,0.3278879091019113,1.2700789486140058
perc,resp,1999,1,1.1.1left.bmp,3.1.2right.bmp,,ACC017,"[-2, -2, -2]","[2, -2, 0]",[],non-match,0.3545027756320971,2,-3.573619820772839,-3.838618368754799,1.042123505289038,1st,1st,4th,-1.2310033154929765,-1.2506709814620702,1.2700789486140058
perc,resp,1307,1,1.3.2left.bmp,1.3.2right.bmp,,ACC017,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,1.4163333764476325,0.677743369947119,1.0350558975492339,4th,4th,4th,1.2541459634155447,1.1670627682546828,1.2700789486140058
perc,resp,1592,1,3.3.1left.bmp,3.3.1right.bmp,,ACC017,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,2.79149925276203,0.6611813653660602,1.1875092715538804,4th,4th,4th,1.2541459634155447,1.1670627682546828,1.2700789486140058
perc,resp,1223,1,3.3.2left.bmp,3.3.2right.bmp,,ACC017,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,-0.3782763298795113,0.038319562845570636,1.0866858530827395,2nd,3rd,4th,-0.33027445364677105,0.3278879091019113,1.2700789486140058
perc,resp,1012,1,2.3.2left.bmp,1.1.2right.bmp,,ACC017,"[0, 2, 0]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,-0.4951546847484963,-0.44603138593638547,1.259387994080932,2nd,2nd,4th,-0.33027445364677105,-0.23907512590877916,1.2700789486140058
perc,resp,1217,0,2.1.3left.bmp,3.2.1right.bmp,,ACC017,"[0, -2, 2]","[2, 0, -2]",[],non-match,0.29289321881345254,1,-2.653696135204781,2.3112875824439536,0.8501320104681419,1st,4th,4th,-1.2310033154929765,1.1670627682546828,1.2700789486140058
perc,resp,1265,1,2.2.2left.bmp,2.2.2right.bmp,,ACC017,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,0.250501451996321,-0.6253068761613346,0.8676307617262584,3rd,1st,4th,0.31208554452620596,-1.2506709814620702,1.2700789486140058
perc,resp,1319,1,3.3.3left.bmp,3.2.2right.bmp,,ACC017,"[2, 2, 2]","[2, 0, 0]",[],non-match,0.5917517095361369,3,-0.9059121662275438,-0.059506493633043576,1.112217884179988,1st,2nd,4th,-1.2310033154929765,-0.23907512590877916,1.2700789486140058
perc,resp,1064,0,2.3.3left.bmp,2.3.3right.bmp,,ACC017,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,0.39457084216416755,0.6403636615583317,1.1843473584591326,3rd,3rd,4th,0.31208554452620596,0.3278879091019113,1.2700789486140058
perc,resp,1083,1,1.3.1left.bmp,1.3.1right.bmp,,ACC017,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-0.7653348280679708,0.21469098463520755,1.1591871502889015,1st,3rd,4th,-1.2310033154929765,0.3278879091019113,1.2700789486140058
perc,resp,1202,1,2.1.1left.bmp,1.1.3right.bmp,,ACC017,"[0, -2, -2]","[-2, -2, 2]",[],non-match,0.3545027756320971,2,-0.13940483163918915,1.1094178565292008,1.3159846675538307,2nd,4th,4th,-0.33027445364677105,1.1670627682546828,1.2700789486140058
perc,resp,1921,0,1.2.2left.bmp,2.2.1right.bmp,,ACC017,"[-2, 0, 0]","[0, 0, -2]",[],non-match,0.5917517095361369,3,0.7333790742412045,1.0608731150878015,1.3210868597683383,4th,4th,4th,1.2541459634155447,1.1670627682546828,1.2700789486140058
perc,resp,1679,1,1.3.2left.bmp,2.1.2right.bmp,,ACC017,"[-2, 2, 0]","[0, -2, 0]",[],non-match,0.3545027756320971,2,1.5345069999663732,0.939695471626064,0.988969550426707,4th,4th,4th,1.2541459634155447,1.1670627682546828,1.2700789486140058
perc,resp,1593,1,1.3.3left.bmp,1.3.3right.bmp,,ACC017,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,-0.05324726596599828,-1.2148547006094317,1.1135388904721961,2nd,1st,4th,-0.33027445364677105,-1.2506709814620702,1.2700789486140058
perc,resp,1194,1,3.1.1left.bmp,3.1.1right.bmp,,ACC017,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,0.19487432093289997,0.40871635295892966,1.111716328762018,3rd,3rd,4th,0.31208554452620596,0.3278879091019113,1.2700789486140058
perc,resp,1650,0,2.2.1left.bmp,2.2.2right.bmp,,ACC017,"[0, 0, -2]","[0, 0, 0]",[],non-match,0.7113248654051871,4,-0.58891172732344,1.807795939235796,1.1355279374014726,2nd,4th,4th,-0.33027445364677105,1.1670627682546828,1.2700789486140058
perc,resp,1597,0,2.1.3left.bmp,3.1.2right.bmp,,ACC017,"[0, -2, 2]","[2, -2, 0]",[],non-match,0.5917517095361369,3,-0.8985998476225197,-0.7567786628927685,1.0049936098893681,1st,1st,4th,-1.2310033154929765,-1.2506709814620702,1.2700789486140058
perc,resp,1478,0,2.2.3left.bmp,2.3.2right.bmp,,ACC017,"[0, 0, 2]","[0, 2, 0]",[],non-match,0.5917517095361369,3,-0.25794600178839666,0.057548550586900137,1.13130454983403,2nd,3rd,4th,-0.33027445364677105,0.3278879091019113,1.2700789486140058
perc,resp,1230,1,3.3.1left.bmp,3.3.1right.bmp,,ACC017,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,-1.057147563093121,0.28691619193922785,1.1293711846445982,1st,3rd,4th,-1.2310033154929765,0.3278879091019113,1.2700789486140058
