mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,1044,1,1.3.3left.bmp,1.3.3right.bmp,,ACC029,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,1.3198788274465099,1.864371006838091,-1.982066704216012,4th,4th,1st,0.9377607140126758,0.9783948026499948,-1.1154828064836833
perc,resp,1002,1,3.2.2left.bmp,3.2.2right.bmp,,ACC029,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,0.2929071202569535,-0.03177540010128727,-1.9672846152966883,4th,3rd,1st,0.9377607140126758,0.093182005421393,-1.1154828064836833
perc,resp,999,0,2.3.1left.bmp,3.3.1right.bmp,,ACC029,"[0, 2, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,-0.014236805107703247,-0.07055675323577626,-1.6095646239446013,3rd,2nd,1st,0.10503131623656096,-0.2188095449075406,-1.1154828064836833
perc,resp,988,1,3.1.3left.bmp,1.3.2right.bmp,,ACC029,"[2, -2, 2]","[-2, 2, 0]",[],non-match,0.1339745962155613,1,0.46929028289468505,-0.26282360217900136,-1.8853425638680974,4th,2nd,1st,0.9377607140126758,-0.2188095449075406,-1.1154828064836833
perc,resp,1188,0,3.2.1left.bmp,2.3.3right.bmp,,ACC029,"[2, 0, -2]","[0, 2, 2]",[],non-match,0.29289321881345254,1,-0.14302899855763482,-0.5236497443318913,-1.773281270428349,2nd,1st,1st,-0.16395193066360694,-0.8512396893044796,-1.1154828064836833
perc,resp,1175,1,1.3.1left.bmp,1.3.1right.bmp,,ACC029,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-0.5592836788467113,-0.3533119590528202,-1.4996312086753638,1st,2nd,1st,-0.8771182747292928,-0.2188095449075406,-1.1154828064836833
perc,resp,956,1,2.1.2left.bmp,3.1.2right.bmp,,ACC029,"[0, -2, 0]","[2, -2, 0]",[],non-match,0.7113248654051871,4,-0.2372346744617318,-0.7071745444281244,-1.145026166472475,2nd,1st,1st,-0.16395193066360694,-0.8512396893044796,-1.1154828064836833
perc,resp,893,0,2.2.3left.bmp,2.2.3right.bmp,,ACC029,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,-0.1481688300989278,-0.09996948184030484,-0.8053905140590049,2nd,2nd,1st,-0.16395193066360694,-0.2188095449075406,-1.1154828064836833
perc,resp,1676,1,1.2.1left.bmp,1.2.1right.bmp,,ACC029,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,0.48708267695433716,0.6830517782726138,-0.41194088464209205,4th,4th,2nd,0.9377607140126758,0.9783948026499948,-0.5299348899288414
perc,resp,1227,1,3.1.1left.bmp,3.1.1right.bmp,,ACC029,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-0.333974496653655,-0.07058815099489624,-0.26727549058840483,1st,2nd,3rd,-0.8771182747292928,-0.2188095449075406,0.24027037145580496
