mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
perc,resp,801,1,1.3.3left.bmp,1.3.3right.bmp,,ACC031,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,1.058472084429432,1.529597642012285,-0.4413194401077748,4th,4th,2nd,1.2192520366470139,1.3553928197092542,-0.36817657266836473
perc,resp,1064,1,3.2.2left.bmp,3.2.2right.bmp,,ACC031,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,0.05513882746410255,1.8164724930927365,-0.5747979209155684,3rd,4th,2nd,0.3839806384169253,1.3553928197092542,-0.36817657266836473
perc,resp,785,1,2.3.1left.bmp,3.3.1right.bmp,,ACC031,"[0, 2, -2]","[2, 2, -2]",[],non-match,0.7113248654051871,4,0.0832388461242305,0.7723794893654388,-0.7855699853106279,3rd,4th,1st,0.3839806384169253,1.3553928197092542,-1.3272062249438341
perc,resp,692,1,3.1.3left.bmp,1.3.2right.bmp,,ACC031,"[2, -2, 2]","[-2, 2, 0]",[],non-match,0.1339745962155613,1,-0.5564683552625028,-0.9731826845353264,-0.5477030403310427,2nd,1st,2nd,-0.30750016118454304,-1.1561481889053058,-0.36817657266836473
perc,resp,711,1,3.2.1left.bmp,2.3.3right.bmp,,ACC031,"[2, 0, -2]","[0, 2, 2]",[],non-match,0.29289321881345254,1,1.6543241177622763,0.12081837787642644,-0.8254456590308507,4th,3rd,1st,1.2192520366470139,0.2593300404473277,-1.3272062249438341
perc,resp,723,1,1.3.1left.bmp,1.3.1right.bmp,,ACC031,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,0.47539596365742587,-1.7130076996961585,-0.9638909637625884,3rd,1st,1st,0.3839806384169253,-1.1561481889053058,-1.3272062249438341
perc,resp,710,1,2.1.2left.bmp,3.1.2right.bmp,,ACC031,"[0, -2, 0]","[2, -2, 0]",[],non-match,0.7113248654051871,4,0.09337363590712583,0.8374361417188928,-1.015698152664164,3rd,4th,1st,0.3839806384169253,1.3553928197092542,-1.3272062249438341
perc,resp,1103,1,2.2.3left.bmp,2.2.3right.bmp,,ACC031,"[0, 0, 2]","[0, 0, 2]",[],match,1.0,,-0.46792136704487086,0.11875190279296789,-0.8882527102627437,2nd,3rd,1st,-0.30750016118454304,0.2593300404473277,-1.3272062249438341
perc,resp,692,1,1.2.1left.bmp,1.2.1right.bmp,,ACC031,"[-2, 0, -2]","[-2, 0, -2]",[],match,1.0,,-0.01644529225126041,2.0784657385743244,-0.8932731706298243,2nd,4th,1st,-0.30750016118454304,1.3553928197092542,-1.3272062249438341
perc,resp,751,1,3.1.1left.bmp,3.1.1right.bmp,,ACC031,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-1.5299491465088324,-0.8447925498547741,-0.699332714582857,1st,1st,2nd,-1.2957325138793958,-1.1561481889053058,-0.36817657266836473
perc,resp,782,1,2.2.1left.bmp,1.1.2right.bmp,,ACC031,"[0, 0, -2]","[-2, -2, 0]",[],non-match,0.5,3,0.7043930543978754,-0.8772604639350412,-0.47857892939473345,4th,1st,2nd,1.2192520366470139,-1.1561481889053058,-0.36817657266836473
perc,resp,873,0,2.1.1left.bmp,1.1.1right.bmp,,ACC031,"[0, -2, -2]","[-2, -2, -2]",[],non-match,0.7113248654051871,4,0.4552594536100013,-1.1072712005354226,-0.2662209722623601,3rd,1st,2nd,0.3839806384169253,-1.1561481889053058,-0.36817657266836473
perc,resp,931,1,2.3.3left.bmp,2.3.3right.bmp,,ACC031,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-1.6687243989118339,-1.6158268536158429,-0.2515734480996322,1st,1st,2nd,-1.2957325138793958,-1.1561481889053058,-0.36817657266836473
perc,resp,790,1,1.1.3left.bmp,1.3.1right.bmp,,ACC031,"[-2, -2, 2]","[-2, 2, -2]",[],non-match,0.18350341907227385,1,-0.6240278885559968,0.9166898923073548,0.004902271066907492,1st,4th,3rd,-1.2957325138793958,1.3553928197092542,0.4886427461008023
perc,resp,717,0,1.1.2left.bmp,1.1.2right.bmp,,ACC031,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,0.2810285511767908,-0.27253396292471405,-0.12615374058593248,3rd,2nd,2nd,0.3839806384169253,-0.45857467125127555,-0.36817657266836473
perc,resp,1090,1,3.1.2left.bmp,3.1.2right.bmp,,ACC031,"[2, -2, 0]","[2, -2, 0]",[],match,1.0,,0.46636539318640985,0.2767584534192935,-0.21559929296690516,3rd,3rd,2nd,0.3839806384169253,0.2593300404473277,-0.36817657266836473
perc,resp,628,0,1.2.2left.bmp,2.3.1right.bmp,,ACC031,"[-2, 0, 0]","[0, 2, -2]",[],non-match,0.5,3,0.847855804581317,0.76200972253667,0.04038437719333735,4th,4th,3rd,1.2192520366470139,1.3553928197092542,0.4886427461008023
perc,resp,677,1,3.2.3left.bmp,3.2.3right.bmp,,ACC031,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,0.4480405636768541,-0.11209315670709744,-0.01795688397988883,3rd,3rd,3rd,0.3839806384169253,0.2593300404473277,0.4886427461008023
perc,resp,784,1,3.3.3left.bmp,1.3.3right.bmp,,ACC031,"[2, 2, 2]","[-2, 2, 2]",[],non-match,0.42264973081037416,2,-0.8891531393349851,-1.3182847232103114,0.20347146173261135,1st,1st,3rd,-1.2957325138793958,-1.1561481889053058,0.4886427461008023
perc,resp,784,0,1.2.3left.bmp,1.2.1right.bmp,,ACC031,"[-2, 0, 2]","[-2, 0, -2]",[],non-match,0.42264973081037416,2,-1.1382634815864319,1.0341393432397465,0.23580351741974534,1st,4th,3rd,-1.2957325138793958,1.3553928197092542,0.4886427461008023
perc,resp,883,1,1.1.1left.bmp,3.1.2right.bmp,,ACC031,"[-2, -2, -2]","[2, -2, 0]",[],non-match,0.3545027756320971,2,0.7514820461845598,2.2338984154157178,0.2849337248143608,4th,4th,3rd,1.2192520366470139,1.3553928197092542,0.4886427461008023
perc,resp,712,1,1.3.2left.bmp,1.3.2right.bmp,,ACC031,"[-2, 2, 0]","[-2, 2, 0]",[],match,1.0,,1.582482258387615,0.5837023877382569,0.18042219721168018,4th,3rd,3rd,1.2192520366470139,0.2593300404473277,0.4886427461008023
perc,resp,729,1,3.3.1left.bmp,3.3.1right.bmp,,ACC031,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,-0.5735295658040749,1.4849431749352273,0.3637319999455792,2nd,4th,3rd,-0.30750016118454304,1.3553928197092542,0.4886427461008023
perc,resp,656,0,3.3.2left.bmp,3.3.2right.bmp,,ACC031,"[2, 2, 0]","[2, 2, 0]",[],match,1.0,,-0.48240613724236864,0.9953769133426946,0.3740468234387514,2nd,4th,3rd,-0.30750016118454304,1.3553928197092542,0.4886427461008023
perc,resp,806,1,2.3.2left.bmp,1.1.2right.bmp,,ACC031,"[0, 2, 0]","[-2, -2, 0]",[],non-match,0.3545027756320971,2,0.5597593999461796,-0.8033500187848238,0.48653683280324966,3rd,1st,3rd,0.3839806384169253,-1.1561481889053058,0.4886427461008023
perc,resp,563,0,2.1.3left.bmp,3.2.1right.bmp,,ACC031,"[0, -2, 2]","[2, 0, -2]",[],non-match,0.29289321881345254,1,0.9570186052694243,1.4620887264266818,0.533379245100791,4th,4th,3rd,1.2192520366470139,1.3553928197092542,0.4886427461008023
perc,resp,794,0,2.2.2left.bmp,2.2.2right.bmp,,ACC031,"[0, 0, 0]","[0, 0, 0]",[],match,1.0,,-0.5686922717708383,1.9431712660033837,0.5684770005412714,2nd,4th,3rd,-0.30750016118454304,1.3553928197092542,0.4886427461008023
perc,resp,771,1,3.3.3left.bmp,3.2.2right.bmp,,ACC031,"[2, 2, 2]","[2, 0, 0]",[],non-match,0.5917517095361369,3,1.3001422801032734,0.7203547072022918,0.8211608563186108,4th,4th,3rd,1.2192520366470139,1.3553928197092542,0.4886427461008023
perc,resp,866,0,2.3.3left.bmp,2.3.3right.bmp,,ACC031,"[0, 2, 2]","[0, 2, 2]",[],match,1.0,,-0.32571517887308854,0.3377487602862098,0.4885339699060058,2nd,3rd,3rd,-0.30750016118454304,0.2593300404473277,0.4886427461008023
perc,resp,885,1,1.3.1left.bmp,1.3.1right.bmp,,ACC031,"[-2, 2, -2]","[-2, 2, -2]",[],match,1.0,,-0.4620722486862887,1.7959184617268336,0.8909243000873717,2nd,4th,4th,-0.30750016118454304,1.3553928197092542,1.2067400515113966
perc,resp,745,1,1.2.2left.bmp,2.2.1right.bmp,,ACC031,"[-2, 0, 0]","[0, 0, -2]",[],non-match,0.5917517095361369,3,-1.1255532169179059,-0.1175387773929909,0.8802537324952733,1st,3rd,4th,-1.2957325138793958,0.2593300404473277,1.2067400515113966
perc,resp,794,1,1.3.2left.bmp,2.1.2right.bmp,,ACC031,"[-2, 2, 0]","[0, -2, 0]",[],non-match,0.3545027756320971,2,0.751164386310904,-0.5689323396675796,1.3916867583903083,4th,2nd,4th,1.2192520366470139,-0.45857467125127555,1.2067400515113966
perc,resp,773,1,1.3.3left.bmp,1.3.3right.bmp,,ACC031,"[-2, 2, 2]","[-2, 2, 2]",[],match,1.0,,0.5442352401117868,0.06017135640761672,1.0583871393314814,3rd,3rd,4th,0.3839806384169253,0.2593300404473277,1.2067400515113966
perc,resp,881,0,3.1.1left.bmp,3.1.1right.bmp,,ACC031,"[2, -2, -2]","[2, -2, -2]",[],match,1.0,,-0.05294494394703457,2.5949171720601547,1.0374258568970172,2nd,4th,4th,-0.30750016118454304,1.3553928197092542,1.2067400515113966
perc,resp,784,1,2.1.3left.bmp,3.1.2right.bmp,,ACC031,"[0, -2, 2]","[2, -2, 0]",[],non-match,0.5917517095361369,3,-2.0838183538551553,-0.7581687397471794,1.148158939898015,1st,1st,4th,-1.2957325138793958,-1.1561481889053058,1.2067400515113966
perc,resp,641,0,2.2.3left.bmp,2.3.2right.bmp,,ACC031,"[0, 0, 2]","[0, 2, 0]",[],non-match,0.5917517095361369,3,-0.3603769781810191,-0.8098437588728497,1.0849965170673128,2nd,1st,4th,-0.30750016118454304,-1.1561481889053058,1.2067400515113966
perc,resp,667,1,3.3.1left.bmp,3.3.1right.bmp,,ACC031,"[2, 2, -2]","[2, 2, -2]",[],match,1.0,,-2.3075991994463285,-0.3354035715687453,1.1325188886630564,1st,2nd,4th,-1.2957325138793958,-0.45857467125127555,1.2067400515113966
perc,resp,723,1,2.3.1left.bmp,2.3.1right.bmp,,ACC031,"[0, 2, -2]","[0, 2, -2]",[],match,1.0,,1.2858837491776682,0.6970136592106446,1.3746509014604866,4th,4th,4th,1.2192520366470139,1.3553928197092542,1.2067400515113966
perc,resp,671,1,3.1.3left.bmp,3.1.3right.bmp,,ACC031,"[2, -2, 2]","[2, -2, 2]",[],match,1.0,,-0.5865878804047016,-1.0304823539139047,1.4861189063797793,2nd,1st,4th,-0.30750016118454304,-1.1561481889053058,1.2067400515113966
perc,resp,818,0,2.3.2left.bmp,2.3.3right.bmp,,ACC031,"[0, 2, 0]","[0, 2, 2]",[],non-match,0.7113248654051871,4,-1.1423743419619559,-1.0780629643354336,1.7033216429078863,1st,1st,4th,-1.2957325138793958,-1.1561481889053058,1.2067400515113966
perc,resp,675,1,1.1.3left.bmp,1.2.1right.bmp,,ACC031,"[-2, -2, 2]","[-2, 0, -2]",[],non-match,0.3545027756320971,2,1.3749560916573316,3.6440132331425605,1.8318736678219267,4th,4th,4th,1.2192520366470139,1.3553928197092542,1.2067400515113966
perc,resp,683,0,3.2.3left.bmp,3.2.3right.bmp,,ACC031,"[2, 0, 2]","[2, 0, 2]",[],match,1.0,,-1.7579304795065356,-0.08498273203110006,1.7605810694657729,1st,3rd,4th,-1.2957325138793958,0.2593300404473277,1.2067400515113966
perc,resp,890,0,1.2.3left.bmp,2.2.3right.bmp,,ACC031,"[-2, 0, 2]","[0, 0, 2]",[],non-match,0.7113248654051871,4,-0.8245598845459434,0.5798108893672137,1.601307185118621,1st,3rd,4th,-1.2957325138793958,0.2593300404473277,1.2067400515113966
perc,resp,848,1,2.2.2left.bmp,3.3.1right.bmp,,ACC031,"[0, 0, 0]","[2, 2, -2]",[],non-match,0.5,3,0.39878272256511055,2.4657265033802727,1.6856443605154,3rd,4th,4th,0.3839806384169253,1.3553928197092542,1.2067400515113966
perc,resp,1097,1,1.2.1left.bmp,2.2.1right.bmp,,ACC031,"[-2, 0, -2]","[0, 0, -2]",[],non-match,0.7113248654051871,4,-0.5292573822799271,-0.3786003437091302,1.8959884203002793,2nd,2nd,4th,-0.30750016118454304,-0.45857467125127555,1.2067400515113966
perc,resp,909,1,3.3.2left.bmp,2.1.1right.bmp,,ACC031,"[2, 2, 0]","[0, -2, -2]",[],non-match,0.29289321881345254,1,0.5418530954793949,-1.3084438945854764,1.7488248791485481,3rd,1st,4th,0.3839806384169253,-1.1561481889053058,1.2067400515113966
perc,resp,845,1,3.2.1left.bmp,3.2.1right.bmp,,ACC031,"[2, 0, -2]","[2, 0, -2]",[],match,1.0,,-1.962940476333011,-1.2733939433219519,1.6666121641255491,1st,1st,4th,-1.2957325138793958,-1.1561481889053058,1.2067400515113966
perc,resp,772,0,3.2.2left.bmp,3.2.2right.bmp,,ACC031,"[2, 0, 0]","[2, 0, 0]",[],match,1.0,,-0.40468649478918306,-0.728248808553361,1.6985789258495356,2nd,2nd,4th,-0.30750016118454304,-0.45857467125127555,1.2067400515113966
perc,resp,699,0,3.1.2left.bmp,3.1.3right.bmp,,ACC031,"[2, -2, 0]","[2, -2, 2]",[],non-match,0.7113248654051871,4,-0.24561318197507176,-0.37882298184528607,1.6728085480413486,2nd,2nd,4th,-0.30750016118454304,-0.45857467125127555,1.2067400515113966
perc,resp,721,0,1.1.2left.bmp,1.1.2right.bmp,,ACC031,"[-2, -2, 0]","[-2, -2, 0]",[],match,1.0,,-0.33162066623564124,0.46496755297412773,1.6213388012841452,2nd,3rd,4th,-0.30750016118454304,0.2593300404473277,1.2067400515113966
perc,resp,878,1,1.1.1left.bmp,3.2.1right.bmp,,ACC031,"[-2, -2, -2]","[2, 0, -2]",[],non-match,0.3545027756320971,2,0.7837781374123315,-0.16953696093377815,1.2411783112536836,4th,2nd,4th,1.2192520366470139,-0.45857467125127555,1.2067400515113966
perc,resp,707,1,1.2.3left.bmp,1.2.3right.bmp,,ACC031,"[-2, 0, 2]","[-2, 0, 2]",[],match,1.0,,-0.017050636964940944,-0.0067232941711584705,1.1572574939068796,2nd,3rd,4th,-0.30750016118454304,0.2593300404473277,1.2067400515113966
perc,resp,815,1,1.1.3left.bmp,1.1.3right.bmp,,ACC031,"[-2, -2, 2]","[-2, -2, 2]",[],match,1.0,,-1.6623243943423218,-0.4556470573886575,1.1731764414541244,1st,2nd,4th,-1.2957325138793958,-0.45857467125127555,1.2067400515113966
