v_ams_bin
-0.003536982426560791
-0.0034473507381310065
-0.04198608753899483
0.05159260737252243
-0.0005962772336645869
-0.02787733997806237
-0.01971644377835129
0.005199398074174988
0.0626716214676208
0.07606119993170724
-0.03258393051390514
0.02246902742062937
-0.04388239937926383
0.11593589881739437
0.09571617801718516
0.05085500000159243
-0.0004279407570779159
0.002242900675280773
0.02305794731708228
0.08358464526707797
0.02619031588536781
-0.056158573235644486
0.0934019571637591
-0.035534744461489666
-0.13639955821376662
-0.11206198685866858
0.0440884363563563
-0.0703765034959557
0.0966590791950389
0.03266091070018884
0.0031231993238630684
-0.016990824542620284
-0.006463306019707026
0.05640023288425951
-0.04173532013724503
-0.05153598878227257
-0.021817926943598416
-0.023721514846111444
-0.16893800815476107
-0.08586326072704159
-0.05256858664294277
0.03467856749078598
0.01934790056656034
-0.1563750921387032
-0.07510410171514972
0.01968894395557616
-0.09342957055688961
0.03929245937958149
-0.11092771296009746
0.02012697121851548
-0.10069476592699361
-0.04136426946235574
0.08095555267796391
-0.03488245655182732
-0.07287553017282139
-0.0819981208945405
-0.07025145931955468
0.027001605057487534
-0.07391458793616143
-0.11885444260973924
-0.041965110366553926
-0.029684544785083707
-0.05971538630362029
-0.06667565037244466
-0.002891673756251177
-0.09305199896712438
-0.015351509925273468
-0.038468254196146204
-0.10897234406215833
-0.09731180062190245
-0.099655525595604
-0.043373411902219695
-0.02289235479326177
-0.07109718467242987
-0.0863176987892617
0.04635091041216732
0.035760164714024004
-0.08873454485088805
-0.03274776290955971
-0.1377290642428058
-0.02750711076907207
0.0029385836849960267
0.04037437439019906
-0.01031320585100512
-0.13439497710041307
-0.01733606611735182
0.06524261443357379
-0.09863222784800035
-0.18252936582407348
-0.017965833605884583
0.02702827834933753
-0.0897282010139856
-0.027365710849851538
0.01967993626489135
-0.027857343558676993
0.006158425027263225
0.14369043929473857
-0.11944168143903909
0.02882617479981965
-0.10119139234464111
-0.055746130338435125
-0.05064313118388413
-0.10348330850848937
0.021583941807257694
-0.06455516394595168
-0.15776858904472918
-0.07951667473947237
-0.02649534378163954
-0.10058340140185111
-0.030926104731915427
-0.11055553528137281
-0.0051559741652736565
-0.05037077060165732
-0.10294923618340987
-0.08347295842619658
-0.00356513482736652
-0.17276448466714545
-0.1260607823284391
-0.211416477624097
0.013658088866063234
-0.09141295358132395
-0.07752683164789839
-0.11145498969410944
0.02735138910295108
0.00528165779816013
-0.14273466628490078
-0.0569120966671827
-0.08615489449559449
-0.028212563011191596
0.015210904256472882
-0.00521914993065218
-0.06793289525973367
-0.04277093321373536
-0.07723401219384984
0.026728216546379073
0.04740329090111586
-0.04304384721665863
0.04137199913665571
-0.15790438340104337
-0.0855686502736474
0.08080973286086701
-0.02132527703554054
0.03098932022208363
-0.22470338964214695
-0.012372113499175968
-0.1826653525448505
-0.05513854007142399
-0.014455994689147239
0.007547961266462205
0.0708663510791415
0.10010031282046492
-0.018122877987792784
0.08855774059932434
0.10240484671424077
0.025119423903687498
0.03478735272747805
0.00629319390193742
-0.03750189310801925
0.011186928909946865
0.01461253049653419
0.026175352610215363
-0.02102408622492171
0.008863998837675179
0.04153766364641724
0.059762246703698035
0.00934732195965789
0.04457441927449098
-0.01620856234453448
-0.07669884620408415
-0.08770125127650197
