v_ams_bin,v_C(condition)[T.2.0]:ams_bin,v_C(condition)[T.3.0]:ams_bin,v_C(condition)[T.4.0]:ams_bin
1.084418519093294,-0.1212420524952079,-0.46306759900216427,-0.8020295240963193
1.0871470319434138,-0.12037957933890152,-0.44891038246850584,-0.9274416061632667
0.9738094871200176,-0.11019446143893942,-0.4503012775473574,-0.8800954481442363
1.0324555461004852,-0.09245627223629187,-0.4581168851996068,-0.7638178453694587
0.954585953207077,-0.1145931492940129,-0.4613110269764212,-0.9173566820115707
1.0550850108232086,-0.09818536923400131,-0.45263896187501584,-0.9003614784281686
0.8636495848705971,-0.09767203650778894,-0.4542859606998512,-0.8725501311443765
0.81021335530578,-0.10255009915299206,-0.45057550898290205,-0.8198891087817424
0.9978432516479525,-0.09706659311074055,-0.44971676317575837,-0.8061903891493161
1.092023677079927,-0.11740050112349629,-0.45160906238792414,-0.8612801435021388
1.003562751557535,-0.11604851336533979,-0.45651834944624364,-0.8868537532779619
1.0451284184749703,-0.10202798673959584,-0.4578458750661224,-0.8391986947173589
0.962475613936779,-0.07932871289953491,-0.46664094211963586,-0.8155713624668208
0.9457874142164004,-0.08100927368299325,-0.47214984202638643,-0.8411257086897446
1.0864818737896835,-0.09526858774242616,-0.4704434901480533,-0.8520769378115826
1.05108736639029,-0.09999330856307288,-0.4642983537024349,-0.8875510971002284
1.111055655142463,-0.07867539571456295,-0.4577642417798399,-0.8806901683544746
0.9815997404366481,-0.0944928212201609,-0.4537535413176439,-0.8976580667591233
0.9622426878167052,-0.09846292772518314,-0.4564558559819608,-0.8134223830095393
1.1014356349925927,-0.10566103163828533,-0.4588757134625537,-0.8398740591784297
0.8312615845257648,-0.10001869000177793,-0.4612247171435548,-0.8017153723092396
0.8577983297838608,-0.10856090134316332,-0.45701677698549636,-0.8591560784990089
0.8590117744468841,-0.09259085554511674,-0.4527527143218812,-0.7825822858906578
0.9873169280860999,-0.08124524397492788,-0.45224498546306335,-0.8404817421505206
1.0453145909029973,-0.06312251699786214,-0.4512081811778386,-0.9648882232680752
0.9670280465165847,-0.07764760759542164,-0.4542380750266129,-0.8999846777875612
1.0091756347871061,-0.026370228094997,-0.45457477967901067,-0.9171015464104718
0.9153117248024092,-0.033121806572276105,-0.45871435798424043,-0.899740054524123
0.9090222470901563,-0.03807166582888004,-0.4656610511943527,-0.8065665764208703
1.044426716688483,-0.054325086148269384,-0.4734127864660471,-0.7096976240411829
0.9630724438674354,-0.031824295389002416,-0.47787056323657545,-0.7331704430112432
0.7422846956769936,-0.052868784313774106,-0.4865969212600669,-0.8427657903106993
0.8997351921403254,-0.08356059677341755,-0.48649425941569663,-0.8009922206379334
0.9084932736792922,-0.10466229426565465,-0.4802241188953957,-0.6782123340658726
0.8851280884544522,-0.12041085591684504,-0.4754244973514621,-0.6809897004540865
0.7405834331805834,-0.14227896919495236,-0.46452091894454106,-0.8738164976189149
0.7711760791045282,-0.1622039998049757,-0.4667032403161948,-0.894157098462075
0.9956066220526719,-0.12592898859019616,-0.4665882627062283,-0.9096522531455916
0.9097855776375905,-0.15738068335587324,-0.45639000093996035,-0.8664426979740039
0.8865396735230726,-0.14008598166588365,-0.46635975279736647,-0.8952551849835247
1.1352580739080473,-0.17443000966338537,-0.45886901944125474,-0.8982361031761362
1.080172602761219,-0.22796775044971407,-0.47684354424652065,-0.9154815750173926
1.1116004835072189,-0.2420895596212649,-0.47533993076131137,-0.9255546832457779
0.9567115119330323,-0.23889469087374698,-0.48580171383635967,-0.9843392298876577
1.0242772589457367,-0.21869482145345603,-0.4842501200941071,-1.0388299593803356
1.0140193100958266,-0.2409453652742386,-0.48408355310114076,-1.0376680865194345
0.9206506766961088,-0.2404571293131776,-0.4827652185204576,-0.8029326129853226
0.9769598480171314,-0.2641944129798879,-0.49182324453551546,-0.796767043593227
1.1276954697073809,-0.2701181835257819,-0.4813866213766492,-0.7397450148599403
0.9494827480339189,-0.2589270998391301,-0.47438580779604245,-0.7062794162713762
0.9704502035590651,-0.25008688486748565,-0.4705431682988568,-0.957173178106329
0.9784536383979353,-0.24343181845311307,-0.45661814654684496,-0.8731927998617051
0.984640043443664,-0.27663984691620597,-0.45778854475922603,-0.916264599350444
0.933684660709637,-0.2732015224169101,-0.47536517931309424,-0.9135324921935493
1.1114630339992437,-0.17744708598662506,-0.4597415664538596,-0.924687192531256
1.069552116990394,-0.16669606322803582,-0.46246007488521307,-0.9028249541677951
1.0438743630751623,-0.07947030459587984,-0.4532084793825916,-0.8712356726458137
0.9694552571839168,-0.17183208057533583,-0.45461571660077854,-0.840692656950128
0.8509267909502691,-0.188383749662725,-0.46291150896461813,-0.7927851271039142
0.8551006107245341,-0.11091636755121803,-0.45144845048441895,-0.8665772844556013
0.9617285531491804,-0.0850074729934317,-0.45535592947924364,-0.8642215644944778
1.010705448654439,-0.15835791991295703,-0.4754422180602697,-0.9355736870531242
0.9357360829396064,-0.1259621370733622,-0.4719649472246894,-0.9134219463198859
1.005718115976922,-0.14351093620582106,-0.46051932779339366,-0.7833344056616456
0.9217725369438665,-0.083838710685015,-0.45006245905017817,-0.6997290520043297
0.9917793724196682,-0.08502247346999087,-0.42164883142974885,-0.7361001327567074
0.9631175337884497,-0.0828560582782182,-0.36986538084770104,-0.7338610497600728
0.8207068801239614,-0.0959892391778466,-0.37991300088094976,-0.7592070888496495
0.9416080536426057,-0.13751578404571108,-0.3848471796202659,-0.7774828748922994
1.0153006241983142,-0.13245482443079154,-0.36185894510521127,-0.7379620349735029
0.8965361590983714,-0.1331055411885702,-0.36872279787552514,-0.8950003293775609
0.8661138343168886,-0.13835061255788295,-0.36812774972474327,-0.7739452726519652
0.990254244969185,-0.14311853884067566,-0.3656033834541834,-0.8283529433017759
1.0495270967146855,-0.11627095408728846,-0.36098536103021245,-0.8822100693514262
1.0657680939587848,-0.14714492009483846,-0.3613310737062405,-0.9841979068826409
1.0373657995471386,-0.1405885638432366,-0.3061196708714367,-1.041861817870021
0.949596646266909,-0.1308096354945269,-0.3294392345765131,-1.0316466237173032
1.0149689000700652,-0.09293502044435799,-0.33706599452760894,-0.9641913023577906
1.0933936559278432,-0.11480303686992872,-0.3716039686738728,-0.9260906770168831
0.9822378060920539,-0.10514503139435538,-0.34900833200608933,-0.8302063548529103
1.0161376254747678,-0.11676788849755172,-0.3284406157383935,-0.8105024536852224
0.9098398024897904,-0.13984682709729282,-0.3359976780016697,-0.843408800036781
1.0250405999762167,-0.1516501615515992,-0.3490861310245463,-0.8673598423764602
1.020686232057656,-0.1738386300460263,-0.3432558371122061,-0.9678890595654878
0.9695044625274528,-0.16627437304178172,-0.30419762048044086,-0.9909648362156098
0.8422487451369928,-0.1659537765788321,-0.28982317821668385,-1.0079777404598995
0.9493627639983899,-0.18735706854000975,-0.2764183868692053,-0.9022972590371919
0.9952468160662442,-0.21164739783915068,-0.2599265005810248,-0.9004453195938632
0.8945812398519795,-0.2156829469175537,-0.28609408008931886,-0.8866302065052254
1.025839985833865,-0.21562114486795644,-0.28503426441510327,-0.9498614499805496
0.80268360689845,-0.2036739764753009,-0.24424454082657487,-0.8436456890103841
0.8550482725206929,-0.1985585684167142,-0.2532398438203039,-0.8353114997481046
0.9638946104497331,-0.19491227632263908,-0.3412219928684318,-0.8563336534994279
0.949676979767753,-0.18724407917321811,-0.3764488799307762,-0.7719801329077512
0.8555718786755132,-0.1839467843406432,-0.37475613359987453,-0.6731931061249533
1.0744908123300692,-0.1829847272850375,-0.3999310971384764,-0.7920374636489173
0.8253775924943443,-0.1786415838264615,-0.39780223152517213,-0.8634434549636406
0.8887994660894761,-0.1911845263185939,-0.3866915296062233,-0.9604994706762526
0.8235056439052945,-0.18862725522049442,-0.4200686191964353,-0.7667663942292133
0.9079719375951835,-0.1847797998957564,-0.3452407765942108,-0.7584026105860219
0.7161726354182423,-0.1879010894333293,-0.3223106049474325,-0.7239541610254555
0.8478153681351394,-0.18147454190690404,-0.30332499854561784,-0.7688025441733417
0.9502412515958996,-0.1777339218365027,-0.2982673443497977,-0.7505403701724066
0.8175262417662902,-0.1917480353024745,-0.2997650473064598,-0.7099745519737153
1.0015594627709286,-0.1922096805686849,-0.35201402265745213,-0.8457819995427113
0.974391022040302,-0.1902994296911939,-0.3741419076103524,-0.8033940459024563
0.9617953146940876,-0.18645745481221954,-0.397409387935479,-0.8702559317997216
1.02586656509764,-0.18021936509787806,-0.3753376185159057,-0.7440904540959641
0.8946490626934395,-0.183815796800701,-0.39017791809518526,-0.8162626044537286
0.9576089407238,-0.186772851616999,-0.3926152926166926,-0.8729427534370054
0.8836476423831972,-0.18672142606275427,-0.37677344210782837,-0.8936080117919574
0.9652335869241456,-0.1833630203294793,-0.3953390697980112,-0.9290819183539905
0.9238054935051017,-0.17988084854459016,-0.40270811240852267,-0.9982336195209643
0.9395397199073513,-0.17798293592553963,-0.41336755613635795,-0.9580921138899805
0.9523532427215787,-0.17688339821743934,-0.4309549621464079,-0.8975377781083838
0.9912285003375871,-0.1729036536168831,-0.459183878831045,-0.8168672213559833
1.0136335929887081,-0.17365215689378188,-0.4608599641135859,-0.8626494820185667
0.9449926181941003,-0.16759169871295523,-0.4688967734711655,-0.8012690432159651
0.9830257581506606,-0.17063549137933304,-0.4692014864461532,-0.7494052266041681
1.0733685006852993,-0.1695725086715058,-0.453190399556219,-0.8014602125014668
0.9454830786037914,-0.16275603743129533,-0.4441192004047037,-0.7538550776117312
1.0999533449487353,-0.16433960378741466,-0.4474177671627167,-0.8517027275840866
1.1571369509440252,-0.16737655157456613,-0.46361065287480546,-0.7761937196641302
1.0802044473075705,-0.16623541561046576,-0.4549870726891397,-0.8240788735928759
0.9818705028372898,-0.16755120676377078,-0.4517359477569054,-0.8502947985727142
1.0028199404278644,-0.16989673411172684,-0.4537766972058129,-0.959240660168427
1.0377558692032405,-0.1686157475481318,-0.4544573474336378,-0.8394257308513154
0.9429845763924131,-0.1703671405126887,-0.45326524853356764,-0.9049550138592127
0.9427310640207017,-0.17483687138762208,-0.4564414351991495,-0.7575128667945309
1.0814444824679281,-0.1654241692506618,-0.4579737514479336,-0.6843558477689508
0.9968232794399031,-0.1669490219401991,-0.4647538359651997,-0.7261286663982046
0.8334441451195062,-0.1650601829072614,-0.4641842000033478,-0.7219273192443458
0.8464227643765928,-0.1602414393145782,-0.46445412227884236,-0.870836377048462
1.021140199814036,-0.16208936582420336,-0.46649704362654704,-0.9069223870928388
0.9462154125347273,-0.16090927309159178,-0.4667175717599911,-0.7292662575121712
1.0441621372149354,-0.16132616171837397,-0.46704437571031243,-0.7162366973548363
0.8937303406438944,-0.16613568506603518,-0.4654302116699214,-0.8282516469244532
0.9904162225968581,-0.1614926001180927,-0.4647031534779063,-0.7263668157017131
0.8349868726174902,-0.1585344349883707,-0.4639634215172572,-0.7216328828796175
0.9886845417994276,-0.15562473875359648,-0.4623350408437146,-0.7353372820051302
0.829616017471964,-0.15192194682469434,-0.4604754681185433,-0.7112093190195853
0.9058981029947011,-0.15162865466920916,-0.461880239582662,-0.7639623761103428
0.9052303306111302,-0.14791146424849153,-0.46271849552299343,-0.9098056718527852
1.0330798477906487,-0.1376345409067526,-0.46125108324012054,-0.9425971720637002
0.9140867374917155,-0.13157155122307887,-0.46048609937518437,-0.9282490680091814
0.9775749365105089,-0.12796823177096062,-0.4612924684213972,-0.9769207328422483
0.846864666763022,-0.1313450180025427,-0.4611435945803714,-0.8624243631202443
0.9148605869469579,-0.13191487451373765,-0.4615360513466399,-0.625528547610926
1.0206422090524452,-0.12441025379895596,-0.4594461035465998,-0.8463618441521792
1.03554597636805,-0.1372173227714506,-0.45724481531799205,-0.7048342088966582
0.9227120412583059,-0.13394005300433445,-0.4546437926875214,-0.7467248383619742
0.9327816925266029,-0.13531218742066925,-0.45825804361174455,-0.7297380443701944
0.8460436497367538,-0.14039493172338124,-0.4582038928845214,-0.8432629350541442
0.9619806898874581,-0.14185713260271907,-0.4546675545456501,-0.7676416884884901
0.975222043289713,-0.14087564833091074,-0.4524249310494067,-0.7844216805969149
1.0626611003061448,-0.14461894749410506,-0.45500064980841676,-0.8399270740723219
0.9950874881282723,-0.13828697704311196,-0.45603990212341006,-0.6713265482174953
0.8765944017586,-0.1351168098621765,-0.4515037768409549,-0.7068341216371915
0.9524066862389032,-0.13475350680317796,-0.4468095594244279,-0.7631207021732437
0.828421470774769,-0.12963921446528015,-0.4313564277817523,-0.7973228085486879
0.8977181146059937,-0.12305349899930765,-0.4277646480739639,-0.7614007616146797
0.8789295196562364,-0.11447310458713389,-0.42792201165253907,-0.7949573867758577
1.0011474099096551,-0.10846753355483597,-0.4221244026387742,-0.8252015738669376
1.084055719056464,-0.10463620546376234,-0.41966459802642825,-0.8427420559836645
1.1134962884778825,-0.10765154399150025,-0.4207726129129073,-0.8339054300653841
1.0774586962750963,-0.11296832772541675,-0.4302488211122993,-0.8459139537358572
0.9930554183896456,-0.11839962899936429,-0.42788455957162974,-0.8241729334634198
0.9756013886881899,-0.10289745115663784,-0.43224440010590154,-0.8493166970132983
0.9095576057663889,-0.08653893891783912,-0.4387265446301198,-0.8027757084869234
1.0462553619317556,-0.09502688306423755,-0.45306881262512294,-0.8361816605139147
0.989883526061559,-0.09659683348660446,-0.4532045931908543,-0.8039299586604279
0.8779905928933629,-0.09423442237623177,-0.4609592098133728,-0.8174035108170462
0.8905255159373189,-0.08812221572830446,-0.46506558697004025,-0.7448995469731798
0.9861340901954051,-0.08086044354431754,-0.4620083515968619,-0.7110864905636092
0.8155232750484428,-0.07219166838127565,-0.4705300196947036,-0.7614583874359521
0.9114763364835057,-0.08345448391302282,-0.4568838475312372,-0.729138348717177
0.937128933915442,-0.08387369988026293,-0.4515937782129629,-0.8266141148269656
0.9486782612428507,-0.08506434098644598,-0.44749049046437495,-0.8186017729560421
0.9130950403576662,-0.08563110068792508,-0.4691122962527532,-0.875517125701374
0.9848402955399858,-0.09001528978570815,-0.48813974865674836,-0.8236024227541268
0.7615759548509988,-0.08896548395553674,-0.4972684060473543,-0.8437560059269176
0.9984073158815264,-0.0905604853570466,-0.4915812176783479,-0.852764121407567
0.7875713356864529,-0.09004070005001907,-0.48805421151832734,-0.8596493181608702
1.0066101473108742,-0.09497723671227745,-0.4880897131572063,-0.8842143372895697
0.9810243290585958,-0.08978684339951098,-0.47916568673626253,-0.8578518317627745
1.0629975755857426,-0.08125158471220442,-0.4722819713221884,-0.8860214561405024
0.9241983862931972,-0.08064134112327032,-0.45542061887421426,-0.895006022672831
0.9449291185317165,-0.07399829150204704,-0.4491201030780844,-0.841653220595644
0.9773566284501144,-0.07490631936413435,-0.4366175561853546,-0.8225075678256834
0.8873842903727541,-0.08182311365758237,-0.4448426213825129,-0.7583711670288633
0.9552253317350395,-0.08906993828277827,-0.4439700432579485,-0.7719100371141928
1.0424872803407554,-0.10777523996012527,-0.4565146017252596,-0.7946669507122208
0.946439361912836,-0.11030266921297646,-0.4612948381780115,-0.8393462783224711
1.1008165491805562,-0.09385176780759318,-0.45634278895484265,-0.7621809092553155
0.9627860789297406,-0.11292277395735174,-0.4452816693131235,-0.7124474940496714
1.0301386562862624,-0.11542816389019898,-0.43264350009266583,-0.7718352843837134
1.0095978143826716,-0.13107072114348434,-0.43637475416707555,-0.7468015911952566
1.0251863492486226,-0.11701596090851553,-0.4540353422546272,-0.7392521748270163
1.0463653756926157,-0.10512115077833818,-0.4438586660731542,-0.8644780789400512
1.0145441121771828,-0.09585402959038099,-0.4406705700594928,-0.8873880327868979
0.9033362611624776,-0.1097030674664264,-0.44876210152690393,-0.9302943438602305
0.9604847304232358,-0.10357112759915771,-0.466851635831264,-0.880395313950153
0.9293947472892621,-0.09278854415865809,-0.4310697680830965,-0.9004236142886883
1.0787692801409978,-0.09273883897378143,-0.45161051687392795,-0.886030934989952
1.002040585192316,-0.09190671043790334,-0.48731343784145315,-0.8775947092751926
0.9745067409018545,-0.10064571816068826,-0.47657122479690883,-0.8398456919476122
0.9870929800746167,-0.08946240428664663,-0.4356527706197699,-0.8092776187468526
0.9219159168619501,-0.07574585828119394,-0.5023552814230998,-0.8079452189790173
1.1205181191224969,-0.07582996003159444,-0.44763351875128476,-0.8524031098659896
1.017030827696661,-0.06661085211771249,-0.4337033021785272,-0.7956970540236343
1.0158496584669785,-0.049819610069763556,-0.3596896891111871,-0.7760820422595638
0.9890012120222862,-0.053480098657796384,-0.2961123939300522,-0.7656752148793996
0.9791733079727067,-0.060680013528178506,-0.32913372303429433,-0.7799233775318186
0.9529173927651231,-0.04450381036429116,-0.2476456407772175,-0.7822473469548885
0.8801185009946236,-0.0325667824704649,-0.2801290458347297,-0.8704411103581027
0.8732049485390562,-0.034952960798370014,-0.2602843128757031,-0.8779877705259044
0.9295215006517624,-0.027744439455390013,-0.24261687624659534,-0.889789884434294
0.8610756699950973,-0.005334467806966156,-0.3413640731291542,-0.942236657061257
0.8414768094712877,0.003377557648655446,-0.3378617226831907,-0.9408007812025817
1.0173553547899006,-0.013167911687267617,-0.39678982838556337,-0.9820547876788797
0.9361273294127612,-0.021298329266119718,-0.3563527253130222,-0.8742995680228551
1.0595125084310462,-0.019572682630373463,-0.46152743728547696,-0.9007881950249399
0.9025512055725807,-0.020519002504203868,-0.39339951860097894,-0.8811766119863214
0.935087168564162,-0.026852794882443173,-0.3237107931858382,-0.9080629886374884
0.8536417100221437,-0.023657781325455308,-0.41530981280107476,-0.8170968126293267
0.9500184756979135,0.004242946748210016,-0.4973467509391753,-0.7728869389953809
0.9666147519854291,-0.014470704136385331,-0.45764668331887876,-0.766605762726886
0.8775195663768883,-0.009185111124701953,-0.5234669117755807,-0.849895174444361
0.8923408165130415,-0.00012042519379872258,-0.4443293285129914,-0.8666667767995904
0.9135226562590729,-0.0048925284984506715,-0.3584980384917562,-0.7645342724477304
0.9381628295999174,-0.00047366213805856254,-0.3786804670551337,-0.7510786430924627
0.9831407550332556,-0.0069187772929830025,-0.34186972696825124,-0.7181935844356055
0.9812638384409109,-0.01512742076739743,-0.2940506564303621,-0.6328392601018459
0.906164883702132,-0.022175522397757934,-0.29551617803914904,-0.7146999828279029
0.8042665679647106,-0.021185853122860924,-0.3381805630419948,-0.622111538240067
0.9470564098897305,-0.027710342423130162,-0.32611413274850376,-0.7022005971082372
0.7622746718040282,-0.035415376970632226,-0.3261607458017632,-0.7343120439148592
0.8377338683214555,-0.04574945202260176,-0.2920224310939776,-0.5557581333972921
0.8249506156685983,-0.02713316428739037,-0.3662521447117699,-0.6142951284803113
0.8380698907992267,-0.03834469944726393,-0.30382199212918193,-0.6164064956613501
0.7740347503181384,-0.023536564978360895,-0.24907249839976442,-0.5649815348691137
0.8440463854782232,-0.024921247401636388,-0.3793196457457525,-0.7837110795100498
0.7455680049022286,-0.02105490012886508,-0.3357031809235197,-0.6898247726628861
0.8161898186663571,-0.02333263464869542,-0.20769545502007206,-0.7870008534485288
0.8633533135358724,-0.006206048076524916,-0.1719860689278892,-0.7168680755382166
0.9592417612967714,-0.024117690576912095,-0.3399925058020185,-0.8798614008932101
0.9460181135727931,-0.03579327268727537,-0.44204026606176583,-0.9223317666651806
0.9070614254733972,-0.025728912775759574,-0.3463662855666116,-0.8452309187236943
0.8920439726436482,-0.042609620373565346,-0.2980891839489758,-0.7425409769867142
0.9162631466626491,-0.06976652203427704,-0.21108557184654853,-0.7313201825616885
0.9179116703707894,-0.06148807128762479,-0.23076728479448577,-0.7538499107656722
0.9967231628741491,-0.047921309337337285,-0.2236523481487488,-0.7373011972321188
0.9619960683534642,-0.05417704356910038,-0.12674519155253816,-0.6687086715943353
0.8878624274132506,-0.023516189755978224,-0.24910187654893617,-0.6898767986842572
0.7877803270335136,-0.0065318887683571865,-0.33591659922381617,-0.700787423976507
0.7290789622203868,-0.016421203597306568,-0.3861450913145349,-0.6713616069059269
0.8449991353618872,-0.026212921236966003,-0.2939385868159497,-0.6743196268544068
0.8772474072653804,-0.0305995559206511,-0.30264175386066217,-0.6957309587241536
0.7346279334964361,-0.02980507847696192,-0.31406474042849497,-0.7568272155023861
0.8049216671494237,-0.05536391932268961,-0.2623011573534792,-0.769151258964509
0.8635916984518845,-0.11277075116004204,-0.25443277469003717,-0.7534087360318725
0.7925963809076888,-0.12408772824508531,-0.29139253327269327,-0.7716683863113604
0.9408203909820387,-0.08600627072747388,-0.3065967817586234,-0.7493954505108974
0.8740626066727385,-0.12572062525956212,-0.3232197360372334,-0.7328561386027553
0.9388717363066545,-0.11543034415418592,-0.3387002817194542,-0.6875560032037892
0.936167947717253,-0.1575536195454979,-0.43970014273072955,-0.6791505170869286
0.9433950477784541,-0.13555077195249216,-0.4101584860781338,-0.6813947308608638
1.0502847563173705,-0.15461729642468403,-0.39343515572748966,-0.6824524281410776
1.0194309478114767,-0.2214769053111036,-0.31961072496154286,-0.729238292084102
0.8317973432155237,-0.20313624387967275,-0.3245280980911731,-0.7571444096130213
0.9204890663822124,-0.19544048142053247,-0.38707257839838694,-0.7447202931737616
0.8703337126981349,-0.16408197838207672,-0.353537502585211,-0.7370210758898262
0.9041827215332219,-0.17688900566124266,-0.32930023208089343,-0.698973298628492
0.8296114099849285,-0.1015309928774573,-0.4298070806607001,-0.707020589462609
0.8605331469869061,-0.018794100937593587,-0.4393928130483555,-0.6960924799598596
0.7369291998130629,-0.04896498946838571,-0.3191729877502189,-0.6800253946997781
0.8427609862755099,-0.01939107343637533,-0.17906011949588196,-0.6590376387001804
0.8779233111260755,0.023746417259656687,-0.16757429285492956,-0.6674530794673246
0.8337032626228708,-0.052358445840408156,-0.11998037335494353,-0.6986917273854769
0.6797444557561971,-0.016002640420353324,-0.19769632289366007,-0.7244181889737511
0.9584767616815737,0.05433245234273272,-0.2278772671700466,-0.8015552695693997
0.8743742249225227,0.005961342651156408,-0.2394250140582399,-0.7902482002091225
0.8562139298650303,-0.0421692029416436,-0.31851626456577664,-0.7883582882835889
0.8414648085185721,-0.002499480786667606,-0.334457777948734,-0.7793370007219454
0.8973325401941276,0.014752526794979792,-0.30938240513962684,-0.7713675464166352
0.9404583663897226,-0.032267465029903346,-0.3293539858118847,-0.7238524008006371
0.8641103207941164,-0.050863642035024616,-0.36385604663037974,-0.7008094998263632
0.9575090119241485,-0.03050620429819162,-0.37579012722039445,-0.7778583759877199
0.6933510983618904,-0.023621692184283453,-0.36621172778311456,-0.7779040113725495
0.9166978001873596,-0.012402548593078518,-0.34489667762890697,-0.7760819194410334
0.9380593504605172,-0.015357401256770827,-0.3581282483852623,-0.7792293970283258
0.8794458493558721,-0.008231077365086721,-0.32878180238933197,-0.7782657332274417
0.9974972628444598,-0.022247197935036888,-0.36897139874603574,-0.7754515189461997
0.9600391698276791,-0.05907389621150283,-0.31861124198550644,-0.7772428356233709
0.9079384366821468,-0.036736866332825524,-0.3322081812617778,-0.7803842720315893
0.9869385291066078,-0.062055040514902376,-0.34130545964813835,-0.8102346099123031
0.874893608986031,-0.06620916512363377,-0.4024603459666982,-0.7819434021998004
0.8595126860253677,-0.10630407387139851,-0.37786918498523997,-0.787142004839199
1.0655509204884408,-0.09136672167106213,-0.38023811386662604,-0.7904902693325216
0.73321471153608,-0.030864332660360524,-0.28130869566721717,-0.7656696984346562
0.7252166320336306,-0.01858619696200999,-0.35552942560185463,-0.8044259649852329
0.8690490875267319,-0.05413272064247777,-0.3234971483295041,-0.8347184941349307
0.9070760486260443,-0.03489240598979354,-0.3721395696969892,-0.8372962704798769
0.9157272428857539,-0.02214662214237379,-0.30246522439924467,-0.8264588842601805
0.9152666655217901,-0.054830959724356906,-0.36277128287956045,-0.8014104003977771
0.9461067148989581,-0.08780952452945567,-0.3591781445806245,-0.800207300539041
0.9857154166338966,-0.11185648280291834,-0.3747506116888764,-0.7767684198926135
0.9223807091436829,-0.11769343264149015,-0.2488383965587856,-0.7712591867978608
0.9730348441474967,-0.10921736581419629,-0.24392427281720483,-0.7924721148789118
1.0090479812016606,-0.11356629627708509,-0.2979644316027084,-0.7643255274388747
0.8480083032998904,-0.1076174564263673,-0.48661862633525316,-0.7712700067724783
1.0257955766948619,-0.11758583603500732,-0.2327643720024552,-0.7713727514345194
0.9553911682284225,-0.12965297311796725,-0.29262275259286524,-0.7909053985352021
0.8666711290369582,-0.137081938411547,-0.2787717130219793,-0.7666875799882521
0.8499492883562356,-0.11725543974094638,-0.3793314991640666,-0.7695110487700353
0.8299935856797557,-0.13102311074339731,-0.3620855486269898,-0.7748614819893417
0.8026433260806976,-0.10907395216342895,-0.29552209434884724,-0.770351986420142
0.8904363239033133,-0.08082423200579471,-0.34827157504759215,-0.759168050802031
0.7903135348442344,-0.07464524662009246,-0.40619474740756467,-0.7421798493411528
1.0858228713446751,-0.1072671523471781,-0.2768181077128837,-0.766793960014173
0.8234673442508411,-0.07962776616146074,-0.24169016750762665,-0.7413669944175336
