probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,subj_idx,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
1,1.0176,3,3,2,1,1,1,1,sub-STSWD1126,1.5412505072601788,-0.15227117575118337,-1.4792018470129802,4th,2nd,1st,1.2828053259973962,-0.24144500509443362,-1.2472175509317713
1,0.44959,4,1,2,1,1,1,1,sub-STSWD1131,1.1741354656050347,0.2938364579037306,0.1888230377168032,4th,3rd,2nd,1.257117771667572,0.31309395209685437,0.02999882967057223
1,0.49851,4,1,2,1,1,1,1,sub-STSWD1131,0.4687924993451493,0.28692562621871986,0.2994847003724815,3rd,3rd,3rd,0.3226459173051922,0.31309395209685437,0.3768980890122947
1,0.52538,4,1,1,1,1,1,1,sub-STSWD1131,0.32198724830537284,-0.6912428248080014,0.41128548665431985,3rd,1st,3rd,0.3226459173051922,-1.2567900849427258,0.3768980890122947
0,0.35339,4,1,1,1,1,1,1,sub-STSWD1131,0.13091819380281008,-0.8990186410364629,0.215700198901198,3rd,1st,3rd,0.3226459173051922,-1.2567900849427258,0.3768980890122947
1,0.48836,4,1,1,1,1,1,1,sub-STSWD1131,-0.721775731411074,0.9072946187721663,0.3595157576165324,1st,4th,3rd,-1.2550857844361178,1.266979813124792,0.3768980890122947
1,0.37818,4,1,2,1,1,1,1,sub-STSWD1131,-0.9902721189968272,0.12386573384268701,0.468894615141333,1st,3rd,3rd,-1.2550857844361178,0.31309395209685437,0.3768980890122947
1,0.35215,4,1,1,1,1,1,1,sub-STSWD1131,-0.29520563546327566,-1.1799765532435476,0.37498998898279867,2nd,1st,3rd,-0.3196365620787528,-1.2567900849427258,0.3768980890122947
1,0.47421,4,1,1,1,1,1,1,sub-STSWD1131,-1.2438221419272264,-0.04773984581241192,0.5003088513614449,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
0,0.77104,4,4,1,1,1,1,1,sub-STSWD1131,-0.9282490624597651,0.12826644317530747,0.8134405017239811,1st,3rd,4th,-1.2550857844361178,0.31309395209685437,0.885785617027669
1,0.51597,4,4,2,1,1,1,1,sub-STSWD1131,0.20980516169302663,-0.8211454182908415,0.5018859935708357,3rd,1st,3rd,0.3226459173051922,-1.2567900849427258,0.3768980890122947
0,0.9338,2,4,1,1,1,1,1,sub-STSWD1131,-0.9807033817382859,-0.07663279447879108,0.5251028143229957,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
1,0.42377,2,4,1,1,1,1,1,sub-STSWD1131,-0.5202965603646621,1.2148881837349144,0.2170690551673836,2nd,4th,3rd,-0.3196365620787528,1.266979813124792,0.3768980890122947
1,0.5557,2,4,1,1,1,1,1,sub-STSWD1131,0.17361212795138112,-0.8714121676209478,0.14955979502607272,3rd,1st,2nd,0.3226459173051922,-1.2567900849427258,0.02999882967057223
0,0.63167,1,4,1,1,1,1,1,sub-STSWD1131,-0.8725617804332736,0.9878585156776942,0.09368586635206758,1st,4th,2nd,-1.2550857844361178,1.266979813124792,0.02999882967057223
1,1.2086,3,4,1,1,1,1,1,sub-STSWD1131,-1.2051565464213978,-0.3789091605755649,0.17293688011371122,1st,2nd,2nd,-1.2550857844361178,-0.3183915872774064,0.02999882967057223
1,0.73152,3,4,2,1,1,1,1,sub-STSWD1131,-0.7398666218071461,0.6609788147722161,0.12175885597638403,1st,3rd,2nd,-1.2550857844361178,0.31309395209685437,0.02999882967057223
1,0.58136,1,2,1,1,1,1,1,sub-STSWD1131,0.4842221266374552,0.18797810451303323,0.034954433483639004,3rd,3rd,2nd,0.3226459173051922,0.31309395209685437,0.02999882967057223
1,0.48736,3,2,2,1,1,1,1,sub-STSWD1131,-1.4209174752467073,-0.7494034527614083,0.21921005296748003,1st,1st,3rd,-1.2550857844361178,-1.2567900849427258,0.3768980890122947
1,1.0596,3,2,2,1,1,1,1,sub-STSWD1131,-1.806525818585991,-1.1146558965390252,0.07235308153194128,1st,1st,2nd,-1.2550857844361178,-1.2567900849427258,0.02999882967057223
1,0.94717,1,2,2,1,1,1,1,sub-STSWD1131,-0.42807300575449747,-0.4796328139667139,-0.007066619030573449,2nd,2nd,2nd,-0.3196365620787528,-0.3183915872774064,0.02999882967057223
1,0.85312,1,2,1,1,1,1,1,sub-STSWD1131,1.9931589497311741,0.2678494742014258,-0.09000622188711686,4th,3rd,2nd,1.257117771667572,0.31309395209685437,0.02999882967057223
1,0.4331,3,2,2,1,1,1,1,sub-STSWD1131,-0.08873662620165759,1.383768901378685,0.03243135513098452,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
1,0.56907,3,2,2,1,1,1,1,sub-STSWD1131,-0.9633433926518356,-2.6204145535052548,-0.010134747288557289,1st,1st,2nd,-1.2550857844361178,-1.2567900849427258,0.02999882967057223
1,0.97497,1,2,2,1,1,1,1,sub-STSWD1131,0.12766251333396017,0.8507609619072702,-0.03559047725550973,3rd,4th,2nd,0.3226459173051922,1.266979813124792,0.02999882967057223
1,0.7498,1,3,2,1,1,1,1,sub-STSWD1131,0.32819581350413884,-0.0943084696223982,-0.1999905034030885,3rd,2nd,1st,0.3226459173051922,-0.3183915872774064,-1.286793503069719
1,0.66784,1,3,1,1,1,1,1,sub-STSWD1131,1.0746248152109876,-0.4334757728985289,-0.3308240080361687,4th,2nd,1st,1.257117771667572,-0.3183915872774064,-1.286793503069719
1,0.90476,4,3,2,1,1,1,1,sub-STSWD1131,0.789407263511982,1.4205167429653554,-0.09255095500468284,4th,4th,2nd,1.257117771667572,1.266979813124792,0.02999882967057223
1,1.0656,4,3,2,1,1,1,1,sub-STSWD1131,-0.0841535419155827,-0.3787823538514752,-0.07200286850266593,2nd,2nd,2nd,-0.3196365620787528,-0.3183915872774064,0.02999882967057223
0,1.0156,1,3,2,1,1,1,1,sub-STSWD1131,0.012433683807033273,1.2310149723131727,0.12357658096386984,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
1,0.85157,1,3,1,1,1,1,1,sub-STSWD1131,-0.5043661110493253,-0.08472697588480735,0.3954240345885055,2nd,2nd,3rd,-0.3196365620787528,-0.3183915872774064,0.3768980890122947
1,0.6795,1,3,1,1,1,1,1,sub-STSWD1131,-0.8270708744982539,-0.13582737088148028,0.3224781710499435,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
1,0.4724,2,3,1,1,1,1,1,sub-STSWD1131,-0.4076106491952873,-0.46304322705508505,0.5298030164043436,2nd,2nd,3rd,-0.3196365620787528,-0.3183915872774064,0.3768980890122947
1,0.54723,1,2,1,1,1,1,1,sub-STSWD1131,-0.50225730569766,0.7069759611486001,0.37758631810936905,2nd,4th,3rd,-0.3196365620787528,1.266979813124792,0.3768980890122947
1,0.5262,2,2,2,1,1,1,1,sub-STSWD1131,-1.7098237714493392,-0.026491786886906492,0.5035288282476134,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
0,0.77715,1,2,2,1,1,1,1,sub-STSWD1131,-0.1891762167677035,-1.4373747830980341,0.4570321738695696,2nd,1st,3rd,-0.3196365620787528,-1.2567900849427258,0.3768980890122947
1,0.52396,2,2,2,1,1,1,1,sub-STSWD1131,1.164441065499645,0.23383970285759365,0.6946731643270903,4th,3rd,4th,1.257117771667572,0.31309395209685437,0.885785617027669
0,0.93298,2,2,2,1,1,1,1,sub-STSWD1131,-0.5055121195771892,1.4069038697738994,0.7870520993065127,2nd,4th,4th,-0.3196365620787528,1.266979813124792,0.885785617027669
1,0.48592,2,2,2,1,1,1,1,sub-STSWD1131,0.39448724881850344,-0.0956950643752126,0.7863795336066255,3rd,2nd,4th,0.3226459173051922,-0.3183915872774064,0.885785617027669
1,0.44687,2,2,2,1,1,1,1,sub-STSWD1131,-0.6652510479332048,-0.1417643746753573,0.7354805291884622,1st,2nd,4th,-1.2550857844361178,-0.3183915872774064,0.885785617027669
1,0.61776,1,2,2,1,1,1,1,sub-STSWD1131,-1.0290420187370484,-2.4964457315540978,0.6067239547953515,1st,1st,4th,-1.2550857844361178,-1.2567900849427258,0.885785617027669
1,0.52367,3,3,2,1,1,1,1,sub-STSWD1131,-0.4358139907584401,-0.02467045647918495,0.2359554079781472,2nd,3rd,3rd,-0.3196365620787528,0.31309395209685437,0.3768980890122947
1,0.88058,1,3,2,1,1,1,1,sub-STSWD1131,-0.680948977786088,-0.6860646589445556,0.13200712260642675,1st,1st,2nd,-1.2550857844361178,-1.2567900849427258,0.02999882967057223
1,0.66957,2,3,2,1,1,1,1,sub-STSWD1131,-3.145337942332111,-0.4747225480059378,0.169848227752822,1st,2nd,2nd,-1.2550857844361178,-0.3183915872774064,0.02999882967057223
1,0.58351,2,3,1,1,1,1,1,sub-STSWD1131,0.9825426795770792,0.7871472693653659,0.293584851821106,4th,4th,3rd,1.257117771667572,1.266979813124792,0.3768980890122947
1,0.77833,1,3,1,1,1,1,1,sub-STSWD1131,-1.3148519302633852,0.6801863944692302,0.006238826544131606,1st,4th,2nd,-1.2550857844361178,1.266979813124792,0.02999882967057223
1,0.89337,3,3,1,1,1,1,1,sub-STSWD1131,-0.564025738869425,-0.4226293118111109,-0.12441111615807539,2nd,2nd,2nd,-0.3196365620787528,-0.3183915872774064,0.02999882967057223
1,0.4882,2,3,2,1,1,1,1,sub-STSWD1131,0.5420185330475102,-0.5538885913927977,0.03172267677716863,3rd,2nd,2nd,0.3226459173051922,-0.3183915872774064,0.02999882967057223
1,0.47723,2,3,1,1,1,1,1,sub-STSWD1131,-2.6606191672704114,1.2478397947473596,-0.02362886120155581,1st,4th,2nd,-1.2550857844361178,1.266979813124792,0.02999882967057223
0,0.84113,3,4,1,1,1,1,1,sub-STSWD1131,-0.5742930602803444,-1.847534516053121,-0.09300735041356167,2nd,1st,2nd,-0.3196365620787528,-1.2567900849427258,0.02999882967057223
1,0.70598,3,4,1,1,1,1,1,sub-STSWD1131,0.7127421940476678,0.5720065114778079,-0.0679554931494143,4th,3rd,2nd,1.257117771667572,0.31309395209685437,0.02999882967057223
1,0.81588,1,4,2,1,1,1,1,sub-STSWD1131,0.01046408728288039,-1.2302713399812664,-0.09664532542315162,2nd,1st,2nd,-0.3196365620787528,-1.2567900849427258,0.02999882967057223
1,1.0789,4,4,2,1,1,1,1,sub-STSWD1131,1.2275089076105155,-1.0534510663499819,-0.41700385213392915,4th,1st,1st,1.257117771667572,-1.2567900849427258,-1.286793503069719
1,0.86878,1,4,1,1,1,1,1,sub-STSWD1131,0.4644871805136919,-0.0014268763726753976,-0.5821097478498285,3rd,3rd,1st,0.3226459173051922,0.31309395209685437,-1.286793503069719
0,1.1417,4,4,1,1,1,1,1,sub-STSWD1131,-0.583125178182027,0.7480558331148354,-0.24043820025935628,2nd,4th,1st,-0.3196365620787528,1.266979813124792,-1.286793503069719
1,0.85967,2,4,2,1,1,1,1,sub-STSWD1131,-0.06336274841350555,-0.802458455431149,-0.2775119103290733,2nd,1st,1st,-0.3196365620787528,-1.2567900849427258,-1.286793503069719
1,0.40753,4,1,2,1,1,1,1,sub-STSWD1131,-0.6932849541245968,-0.07159961109824754,-0.20708203214870094,1st,2nd,1st,-1.2550857844361178,-0.3183915872774064,-1.286793503069719
1,0.35046,4,1,2,1,1,1,1,sub-STSWD1131,1.677215144484471,-0.32177179511154513,-0.1535801663776427,4th,2nd,1st,1.257117771667572,-0.3183915872774064,-1.286793503069719
1,0.34544,4,1,2,1,1,1,1,sub-STSWD1131,-0.26608313026208,1.8524121274943723,-0.026351777190827947,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
0,0.60534,4,1,1,1,1,1,1,sub-STSWD1131,-1.0976825422463006,-1.6037155250906452,-0.33954420945574587,1st,1st,1st,-1.2550857844361178,-1.2567900849427258,-1.286793503069719
1,0.7173,4,1,1,1,1,1,1,sub-STSWD1131,0.12595053576949988,0.7717046902841085,-0.34367770995093916,3rd,4th,1st,0.3226459173051922,1.266979813124792,-1.286793503069719
1,0.38216,4,1,2,1,1,1,1,sub-STSWD1131,-0.4588579076335972,0.2548044779489769,-0.07082286142261686,2nd,3rd,2nd,-0.3196365620787528,0.31309395209685437,0.02999882967057223
0,0.36116,4,1,1,1,1,1,1,sub-STSWD1131,-1.5664790433605835,-1.4243220804393726,-0.2529763893810088,1st,1st,1st,-1.2550857844361178,-1.2567900849427258,-1.286793503069719
1,0.33111,4,1,2,1,1,1,1,sub-STSWD1131,-1.4971636956695835,-0.41268371565082107,-0.09184584387812106,1st,2nd,2nd,-1.2550857844361178,-0.3183915872774064,0.02999882967057223
1,0.54192,3,4,2,1,1,1,1,sub-STSWD1131,-0.6433648621173763,-0.7531523185404226,-0.03146870237919451,2nd,1st,2nd,-0.3196365620787528,-1.2567900849427258,0.02999882967057223
1,0.64986,3,4,1,1,1,1,1,sub-STSWD1131,-0.12786851386485673,1.489024720663148,0.03875010569687397,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
0,0.59884,3,4,1,1,1,1,1,sub-STSWD1131,1.2348450168357752,-0.3454943950310862,-0.09749503197444671,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
1,0.48673,1,4,1,1,1,1,1,sub-STSWD1131,0.18120497102444733,-0.5084266431348219,-0.08903945125979572,3rd,2nd,2nd,0.3226459173051922,-0.3183915872774064,0.02999882967057223
1,0.95956,2,4,1,1,1,1,1,sub-STSWD1131,-1.009493250778269,-1.0551619977353799,0.016344233734435634,1st,1st,2nd,-1.2550857844361178,-1.2567900849427258,0.02999882967057223
1,1.1469,1,4,2,1,1,1,1,sub-STSWD1131,-0.2055480634992533,-1.2839605122527014,-0.17838624885441132,2nd,1st,1st,-0.3196365620787528,-1.2567900849427258,-1.286793503069719
1,0.85259,2,4,1,1,1,1,1,sub-STSWD1131,0.3518221944172586,0.8768849569440147,-0.0391515643202174,3rd,4th,2nd,0.3226459173051922,1.266979813124792,0.02999882967057223
0,0.81146,4,4,1,1,1,1,1,sub-STSWD1131,-0.31040719508041537,-0.6830210231971646,-0.13186406675829035,2nd,2nd,2nd,-0.3196365620787528,-0.3183915872774064,0.02999882967057223
1,0.51035,3,3,2,1,1,1,1,sub-STSWD1131,1.2773174939650607,-0.3113481610912953,0.0780965165987368,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
0,0.92721,3,3,1,1,1,1,1,sub-STSWD1131,-1.7083699160627839,-0.0194827406407696,0.10761530267435791,1st,3rd,2nd,-1.2550857844361178,0.31309395209685437,0.02999882967057223
1,1.0133,2,3,1,1,1,1,1,sub-STSWD1131,-1.4170413844555079,0.46764011062829725,0.18772536488137948,1st,3rd,2nd,-1.2550857844361178,0.31309395209685437,0.02999882967057223
0,0.51216,4,3,1,1,1,1,1,sub-STSWD1131,-1.9646707784561646,0.356655153537396,0.1565212151800906,1st,3rd,2nd,-1.2550857844361178,0.31309395209685437,0.02999882967057223
1,0.57113,4,3,2,1,1,1,1,sub-STSWD1131,0.01837585344596316,0.2759265580716098,0.26246455533893887,2nd,3rd,3rd,-0.3196365620787528,0.31309395209685437,0.3768980890122947
1,0.61201,3,3,2,1,1,1,1,sub-STSWD1131,-0.03550846593372426,-0.8830847966097535,0.19073882229393008,2nd,1st,2nd,-0.3196365620787528,-1.2567900849427258,0.02999882967057223
1,0.57645,3,3,2,1,1,1,1,sub-STSWD1131,0.9391257229784878,-0.13904407585771417,-0.012215387340623333,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
0,0.57907,3,3,1,1,1,1,1,sub-STSWD1131,-0.500600313586575,-1.271880494280004,0.3780067624723323,2nd,1st,3rd,-0.3196365620787528,-1.2567900849427258,0.3768980890122947
1,0.42512,2,1,1,1,1,1,1,sub-STSWD1131,-0.35752076646530523,-1.09750511020995,0.4678899099260278,2nd,1st,3rd,-0.3196365620787528,-1.2567900849427258,0.3768980890122947
1,0.35509,2,1,1,1,1,1,1,sub-STSWD1131,1.2339124950597953,0.027821654829459492,0.4414456182063893,4th,3rd,3rd,1.257117771667572,0.31309395209685437,0.3768980890122947
1,0.40102,2,1,1,1,1,1,1,sub-STSWD1131,-0.8371143813318411,-0.42030520458357273,0.4500410285212601,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
1,0.32497,2,1,2,1,1,1,1,sub-STSWD1131,0.325859115635813,-0.016890403786123488,0.2517950563634791,3rd,3rd,3rd,0.3226459173051922,0.31309395209685437,0.3768980890122947
1,0.3279,2,1,2,1,1,1,1,sub-STSWD1131,-1.8238330240236849,0.3835237963199904,0.039203158559157,1st,3rd,2nd,-1.2550857844361178,0.31309395209685437,0.02999882967057223
1,0.64386,2,1,1,1,1,1,1,sub-STSWD1131,1.0710124813027606,1.222200422432348,0.2917411271226568,4th,4th,3rd,1.257117771667572,1.266979813124792,0.3768980890122947
1,0.42386,2,1,1,1,1,1,1,sub-STSWD1131,-0.9591409222828007,-1.4660078935640888,0.22325427781093946,1st,1st,3rd,-1.2550857844361178,-1.2567900849427258,0.3768980890122947
1,0.37372,2,1,2,1,1,1,1,sub-STSWD1131,-0.07098353883718737,0.6216522488960273,0.44839523106436807,2nd,3rd,3rd,-0.3196365620787528,0.31309395209685437,0.3768980890122947
0,0.72345,3,2,1,1,1,1,1,sub-STSWD1131,1.7994611638982834,-1.1066697781058228,-0.18062888018112772,4th,1st,1st,1.257117771667572,-1.2567900849427258,-1.286793503069719
1,0.41948,4,2,2,1,1,1,1,sub-STSWD1131,-0.07099982749552153,-2.8515443762393047,-0.31016094114542725,2nd,1st,1st,-0.3196365620787528,-1.2567900849427258,-1.286793503069719
0,0.55742,4,2,1,1,1,1,1,sub-STSWD1131,-0.4192513581710658,-1.1042617596188824,-0.23300158684188368,2nd,1st,1st,-0.3196365620787528,-1.2567900849427258,-1.286793503069719
1,0.80329,4,2,1,1,1,1,1,sub-STSWD1131,1.414728455705148,-0.20093451777515112,-0.03151652436992458,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
1,0.56837,4,2,2,1,1,1,1,sub-STSWD1131,0.3948375184480209,0.2894394645895956,-0.023495177002267432,3rd,3rd,2nd,0.3226459173051922,0.31309395209685437,0.02999882967057223
1,0.64922,3,2,2,1,1,1,1,sub-STSWD1131,1.5412349264219578,0.541398610653114,0.45106233167825033,4th,3rd,3rd,1.257117771667572,0.31309395209685437,0.3768980890122947
1,0.6432,4,2,2,1,1,1,1,sub-STSWD1131,-0.21439928012274476,-1.4807567862783382,0.7348290580477692,2nd,1st,4th,-0.3196365620787528,-1.2567900849427258,0.885785617027669
1,0.84408,3,2,1,1,1,1,1,sub-STSWD1131,-1.0113526687887024,-0.4105710628715783,0.633549565414917,1st,2nd,4th,-1.2550857844361178,-0.3183915872774064,0.885785617027669
0,1.209,4,3,1,1,1,1,1,sub-STSWD1131,0.3634219618248827,-0.7161406011332774,0.6927142618754273,3rd,1st,4th,0.3226459173051922,-1.2567900849427258,0.885785617027669
0,0.56694,4,3,1,1,1,1,1,sub-STSWD1131,0.4297248327597446,0.6753432478889851,0.4478483716380529,3rd,3rd,3rd,0.3226459173051922,0.31309395209685437,0.3768980890122947
0,0.87484,1,3,2,1,1,1,1,sub-STSWD1131,-1.3022707751931475,-0.4834560867583679,0.41902450370160066,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
0,0.52762,1,3,1,1,1,1,1,sub-STSWD1131,-0.5710946156453635,-0.5123594133209334,0.4571493559942109,2nd,2nd,3rd,-0.3196365620787528,-0.3183915872774064,0.3768980890122947
1,0.44972,3,3,2,1,1,1,1,sub-STSWD1131,-0.4187551151325154,-1.1740597625204319,0.4642569011507298,2nd,1st,3rd,-0.3196365620787528,-1.2567900849427258,0.3768980890122947
0,0.72064,3,3,1,1,1,1,1,sub-STSWD1131,-1.4202740099251672,0.19462411693246084,0.33088326535964024,1st,3rd,3rd,-1.2550857844361178,0.31309395209685437,0.3768980890122947
1,1.0566,4,3,1,1,1,1,1,sub-STSWD1131,0.5322864698199031,-1.316896124334439,0.0732589671978562,3rd,1st,2nd,0.3226459173051922,-1.2567900849427258,0.02999882967057223
1,0.52054,4,3,2,1,1,1,1,sub-STSWD1131,0.22180926006367718,0.140850768659374,0.3773492901029865,3rd,3rd,3rd,0.3226459173051922,0.31309395209685437,0.3768980890122947
1,0.61738,4,4,2,1,1,1,1,sub-STSWD1131,-0.21188548726520628,0.20908832418288187,0.2987470756405813,2nd,3rd,3rd,-0.3196365620787528,0.31309395209685437,0.3768980890122947
1,0.91537,4,4,1,1,1,1,1,sub-STSWD1131,-0.5584728564245302,-0.3118725144044585,-0.12848195045579797,2nd,2nd,2nd,-0.3196365620787528,-0.3183915872774064,0.02999882967057223
1,0.58131,4,4,1,1,1,1,1,sub-STSWD1131,0.7177095636516798,-0.06219151872068561,-0.031155058728253814,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
1,0.53438,2,4,2,1,1,1,1,sub-STSWD1131,0.027605209876808857,0.8759650016939391,-0.1905776493513478,3rd,4th,1st,0.3226459173051922,1.266979813124792,-1.286793503069719
1,0.63222,2,4,2,1,1,1,1,sub-STSWD1131,-0.43174421663278895,-1.3271529720159905,-0.43251682601110253,2nd,1st,1st,-0.3196365620787528,-1.2567900849427258,-1.286793503069719
1,0.80911,3,4,2,1,1,1,1,sub-STSWD1131,0.18269167265699512,-1.263090103332834,-0.3642736658267633,3rd,1st,1st,0.3226459173051922,-1.2567900849427258,-1.286793503069719
0,1.0582,1,4,1,1,1,1,1,sub-STSWD1131,0.4502682068888745,-0.006256891737337739,-0.19262668298523636,3rd,3rd,1st,0.3226459173051922,0.31309395209685437,-1.286793503069719
1,0.61893,1,4,2,1,1,1,1,sub-STSWD1131,0.9805493397233479,-1.9908519097964674,-0.15527659709685782,4th,1st,1st,1.257117771667572,-1.2567900849427258,-1.286793503069719
1,0.83083,1,2,2,1,1,1,1,sub-STSWD1131,2.070387840841014,0.30793118124354096,0.1966210333264011,4th,3rd,2nd,1.257117771667572,0.31309395209685437,0.02999882967057223
1,0.55275,1,2,1,1,1,1,1,sub-STSWD1131,-0.8399581575384575,0.45477529313746845,0.33919551114190427,1st,3rd,3rd,-1.2550857844361178,0.31309395209685437,0.3768980890122947
1,0.48768,4,2,2,1,1,1,1,sub-STSWD1131,0.7794364450148391,0.14517338384184206,0.32784437253975984,4th,3rd,3rd,1.257117771667572,0.31309395209685437,0.3768980890122947
1,0.53067,1,2,1,1,1,1,1,sub-STSWD1131,1.3990150418972116,2.5795355152432045,0.51772536837276,4th,4th,3rd,1.257117771667572,1.266979813124792,0.3768980890122947
1,1.1556,4,2,1,1,1,1,1,sub-STSWD1131,2.4055356363052263,0.3325101597652773,0.5420725262001644,4th,3rd,3rd,1.257117771667572,0.31309395209685437,0.3768980890122947
0,0.49558,4,2,1,1,1,1,1,sub-STSWD1131,0.7804568771407943,-1.8674027720678894,0.5449123663052337,4th,1st,3rd,1.257117771667572,-1.2567900849427258,0.3768980890122947
1,1.0024,4,2,2,1,1,1,1,sub-STSWD1131,0.855819987861032,0.18238493832601815,0.3627838365635907,4th,3rd,3rd,1.257117771667572,0.31309395209685437,0.3768980890122947
1,0.63235,1,2,1,1,1,1,1,sub-STSWD1131,-1.0465176719298817,0.2377097339440323,0.3346375133657292,1st,3rd,3rd,-1.2550857844361178,0.31309395209685437,0.3768980890122947
1,0.3803,1,1,2,1,1,1,1,sub-STSWD1131,-0.7115452255083372,-0.08663710565655904,0.27707265802109265,1st,2nd,3rd,-1.2550857844361178,-0.3183915872774064,0.3768980890122947
1,0.37627,1,1,2,1,1,1,1,sub-STSWD1131,-0.284084533727819,-0.15980468172616275,0.24563519854676677,2nd,2nd,3rd,-0.3196365620787528,-0.3183915872774064,0.3768980890122947
1,0.33811,1,1,1,1,1,1,1,sub-STSWD1131,1.0338241520980311,1.131053266370514,0.38975539899483896,4th,4th,3rd,1.257117771667572,1.266979813124792,0.3768980890122947
1,0.30911,1,1,2,1,1,1,1,sub-STSWD1131,0.9670865483462586,-0.16216664468865413,0.1252059601415991,4th,2nd,2nd,1.257117771667572,-0.3183915872774064,0.02999882967057223
1,0.34704,1,1,2,1,1,1,1,sub-STSWD1131,-0.6542450263452627,0.7741484826692205,-0.12495644681458966,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
1,0.28591,1,1,2,1,1,1,1,sub-STSWD1131,0.992083972708908,-0.5574568018741423,-0.41830136807251017,4th,2nd,1st,1.257117771667572,-0.3183915872774064,-1.286793503069719
1,0.31187,1,1,1,1,1,1,1,sub-STSWD1131,-1.510337817031861,-1.0331810432131618,-0.1037278749885265,1st,1st,2nd,-1.2550857844361178,-1.2567900849427258,0.02999882967057223
1,0.29785,1,1,2,1,1,1,1,sub-STSWD1131,-0.2938422560737217,0.49307473610092034,0.05357239161753594,2nd,3rd,2nd,-0.3196365620787528,0.31309395209685437,0.02999882967057223
1,0.74757,2,4,2,1,1,1,1,sub-STSWD1131,0.047739455655782546,-1.0376739081195139,0.3118807170004026,3rd,1st,3rd,0.3226459173051922,-1.2567900849427258,0.3768980890122947
1,0.49954,2,4,1,1,1,1,1,sub-STSWD1131,0.2699343808142347,-0.39742580150894163,0.5706492034906632,3rd,2nd,4th,0.3226459173051922,-0.3183915872774064,0.885785617027669
1,0.61749,2,4,2,1,1,1,1,sub-STSWD1131,0.07020117821360088,-1.0282895980195883,0.25905033944964234,3rd,1st,3rd,0.3226459173051922,-1.2567900849427258,0.3768980890122947
1,0.89437,1,4,2,1,1,1,1,sub-STSWD1131,0.7435481804913903,-0.14168472095267928,0.33364108830691075,4th,2nd,3rd,1.257117771667572,-0.3183915872774064,0.3768980890122947
1,0.87337,3,4,1,1,1,1,1,sub-STSWD1131,0.20854615858159112,-0.8287233306493,0.09164656870711996,3rd,1st,2nd,0.3226459173051922,-1.2567900849427258,0.02999882967057223
1,0.65426,3,4,2,1,1,1,1,sub-STSWD1131,-0.4366500150891248,-1.9701152799488468,0.1760151353901183,2nd,1st,2nd,-0.3196365620787528,-1.2567900849427258,0.02999882967057223
1,0.7702,1,4,2,1,1,1,1,sub-STSWD1131,0.22520518541864412,-0.8663698855306331,0.04544525237383421,3rd,1st,2nd,0.3226459173051922,-1.2567900849427258,0.02999882967057223
1,0.8461,4,4,2,1,1,1,1,sub-STSWD1131,-1.0569246364905918,1.2465051087294592,0.38946554333746264,1st,4th,3rd,-1.2550857844361178,1.266979813124792,0.3768980890122947
1,0.475,2,2,2,1,1,1,1,sub-STSWD1131,-0.24767136713211205,0.8883338366137766,0.09968142266036764,2nd,4th,2nd,-0.3196365620787528,1.266979813124792,0.02999882967057223
1,0.56092,2,2,2,1,1,1,1,sub-STSWD1131,0.11543567615683249,1.7738772922061323,0.5962746361905421,3rd,4th,4th,0.3226459173051922,1.266979813124792,0.885785617027669
0,0.74377,4,2,1,1,1,1,1,sub-STSWD1131,-0.6939086718695376,-1.2689729119814586,0.2529636255868594,1st,1st,3rd,-1.2550857844361178,-1.2567900849427258,0.3768980890122947
0,0.79281,4,2,1,1,1,1,1,sub-STSWD1131,1.1911251580410334,-2.2719040533971957,0.5753581926382879,4th,1st,4th,1.257117771667572,-1.2567900849427258,0.885785617027669
1,0.51271,2,2,1,1,1,1,1,sub-STSWD1131,1.0263991961705932,2.439770014231633,0.6044476020687445,4th,4th,4th,1.257117771667572,1.266979813124792,0.885785617027669
1,0.46769,4,2,2,1,1,1,1,sub-STSWD1131,0.4965472455543179,-0.027673456698001156,0.5020715610495713,3rd,2nd,3rd,0.3226459173051922,-0.3183915872774064,0.3768980890122947
