v_slp_bin,v_C(condition)[T.2.0]:slp_bin,v_C(condition)[T.3.0]:slp_bin,v_C(condition)[T.4.0]:slp_bin
-0.2252205113393573,0.014644052095167354,0.17192082047569218,0.26182420100593123
-0.2571528366647823,0.04029931445280348,0.1761573157800792,0.2591556807875407
-0.28895731659846413,0.03986648997875754,0.17223271475545446,0.239270249389146
-0.270782908800483,0.046616000832960046,0.17680214068200026,0.23043310071188838
-0.2416880638007205,0.11622732046983976,0.181383068178179,0.23381609143549933
-0.23880941585176627,0.15305043186270523,0.18342982768931665,0.2015906872500017
-0.20308652882318431,0.1487204797894245,0.18193333257735245,0.22317732254770564
-0.1935242015951586,0.15939879921839895,0.17779097472567643,0.2474379772098492
-0.22546491060805154,0.2019686409499559,0.18431838859950145,0.219086297368581
-0.23791031578666855,0.16670867532443842,0.19568717087447662,0.2036327045313696
-0.2537990427205377,0.17241747048530418,0.19399767919311364,0.2784230442384789
-0.2759333886812546,0.15331967365560428,0.18778264039928375,0.29861284184645615
-0.28100441553633915,0.17852677726446403,0.18772174248850976,0.3124470484798749
-0.2807366043331141,0.2488127032904698,0.20322607173686094,0.22290674206267563
-0.2708006152889307,0.27900558029772127,0.20380157856966125,0.2092225490217581
-0.27096732889886205,0.26902640991897575,0.2100974776345698,0.2713309017603236
-0.25272387335232643,0.2942069490556705,0.21368028637847858,0.33360814179212234
-0.2599844199786551,0.2684730226005627,0.219223242514052,0.3248670900022354
-0.280298890772557,0.2910679211357647,0.21417014279573526,0.2850638403792015
-0.26781169251740383,0.22175952498091916,0.21858963420453625,0.14483451481943388
-0.26502889493865506,0.2674867331136664,0.21128721570928005,0.11913831801848307
-0.255887324051276,0.2760532683785021,0.20693385489838406,0.14942087332643725
-0.2693294871707035,0.26660405398916126,0.21027781821563413,0.016632451956192736
-0.231663937835928,0.28827773509050264,0.20854877162064647,0.11551802781866474
-0.24566620924740515,0.32675234166087125,0.20330781494353353,0.2190697451489013
-0.19877621371875867,0.3261605477620256,0.2063704478176088,0.3196626908179216
-0.22349762592171435,0.3650580339065531,0.20657653750053642,0.10692556426448789
-0.151740981683011,0.27736591208793504,0.20672229731032657,0.002203080629935225
-0.21199393855317197,0.24150437554033333,0.2044493229082916,0.047922125915949916
-0.21589442263657463,0.2111667267265746,0.2052199513144756,0.28479155142674695
-0.2017323872033714,0.15822108680183924,0.2127802284609186,0.11926078367486728
-0.22259575446697247,0.09114920617663039,0.2061964010725487,0.15068759897262962
-0.20232836824898726,0.214610688902669,0.20895137443652606,0.033608095727864606
-0.19512496807557433,0.19922055307580294,0.20810121800889195,0.1887130587496324
-0.20620486147437456,0.2749499721086866,0.21274802732257075,-0.02373124016165068
-0.19886362709603517,0.3513648666410238,0.21556818473391537,0.03508048483910264
-0.22427820301778634,0.26625658509652567,0.21770833247549615,0.053690819231757794
-0.21725928782562468,0.23467662094484296,0.21797211175406417,0.1266526636807479
-0.20893275993495425,0.1489474188565725,0.21691235697282388,0.10055631482055927
-0.22073903130509312,0.12827581101371485,0.218928551401177,0.04788471973317242
-0.21784793900761565,0.06972291259095818,0.21767946195341098,0.1168040238695991
-0.20908765486676642,0.07448213258168222,0.21578669569512876,0.17929410047795702
-0.18733497650654482,0.13360355381219047,0.21638837053132254,0.2769837331364202
-0.23581548634362937,0.13031022541523996,0.21122965002891447,0.2736605656922938
-0.20723548431767982,0.15231942600879983,0.2055191096302327,0.18672326242224518
-0.21955637700231034,0.15615949905396315,0.20010204713964314,0.2439611945732456
-0.22663763968714618,0.20055711562250073,0.2040459782030722,0.144210333600132
-0.22120679184848932,0.28456217833984365,0.2028485498066958,0.10068245818566417
-0.23758600160531257,0.3116488354967158,0.19934905274894063,0.07749725462956727
-0.23914312439004076,0.26995379872910424,0.19612109192581528,0.0746866044852273
-0.23753977003592314,0.3262721392886061,0.19418199118761612,0.07153921294957741
-0.23943069091915542,0.3111954614964077,0.19273258866250204,0.06813003350194018
-0.17087836622699804,0.35283721762549475,0.19094140208881455,0.09105350874558987
-0.1712951005076552,0.26821624939909006,0.19528727909597943,0.12715281569846268
-0.24502381083817248,0.24541861852426672,0.1930997677148557,0.10088052488519277
-0.26635002977899147,0.22484369845393495,0.19631455784646337,0.0976270043598697
-0.2903579601650026,0.2637346825212145,0.19975829431892048,0.12318300501638184
-0.23843926242928123,0.252772521586146,0.2081027373322906,0.12175273541059171
-0.1577581792275703,0.24647389360029123,0.203925480094669,0.10608358666018675
-0.15761847337967388,0.22941760645302783,0.21131248775030304,0.12432459540731386
-0.17706939082320688,0.197998407744996,0.18688423900020634,0.11448121741738408
-0.18085309948927014,0.2206297803160355,0.1544702012213,0.14842914642124075
-0.1773760718951312,0.26314858496313687,0.11068303775662006,0.17739681167335325
-0.2107182960171206,0.22338571325616705,0.07525675510494251,0.2036499900716065
-0.25110541565138766,0.2136020003923013,0.08089147349142589,0.19920826461797153
-0.2740269318141645,0.1831645495447008,0.09225281082927365,0.20569138414062557
-0.24503303134362192,0.2337580498558879,0.07830456765847682,0.22417106728880587
-0.22583103531235435,0.17907119088068985,0.05511115187605768,0.23836757742682058
-0.21064701062450736,0.16046067857339405,0.04818644594195205,0.21200051762315253
-0.19541109319745514,0.16103502360869573,0.06103540169856152,0.18543825646314596
-0.20083620596138832,0.20494673848347478,0.0807645607728262,0.21463693091984196
-0.19770913369063062,0.09720857726085635,0.09471584715629953,0.22982246738442969
-0.15996518190905856,0.012598461713147206,0.1294509813169968,0.2198787367147166
-0.13978176073290596,0.041064005730954374,0.17440821658975922,0.20175623649201033
-0.16965716266728303,0.025776845276143084,0.1688149051463429,0.212278362260095
-0.18662456079475728,0.06266024540581362,0.19655145592418896,0.24815574788316827
-0.17467241490692303,0.09802316858930826,0.1607379326618863,0.24176489628026726
-0.20576831072293994,0.13025735630224108,0.22838337024367517,0.2506988930359067
-0.1995267111825435,0.13525099941813373,0.16559063957308973,0.22920456688664523
-0.16591291896259272,0.17571376780989473,0.15977282406796178,0.24700480868858907
-0.1670214596498545,0.16483545774725095,0.16082410825557789,0.24452245785093843
-0.14940733046669044,0.15648183609131058,0.14244757404260028,0.22942637307094596
-0.14086271588004445,0.15064021122338048,0.16570399866268445,0.24538493649163973
-0.14028924153662312,0.13337682000714055,0.19532365632792928,0.24338698729728905
-0.1418281851885428,0.1585246024250968,0.19048249806950796,0.25056365271393066
-0.12861437308014442,0.13158072067883275,0.17357654132024022,0.26164782985988333
-0.13387171449793203,0.14249574201862303,0.13701343612617867,0.28133531404991124
-0.14055021619953548,0.12590068780498417,0.10387882953084665,0.29463706929993233
-0.12694511456085902,0.11517129516610569,0.08336206602196873,0.30373863655742417
-0.13303445316154006,0.10670938001383146,0.09893060308794131,0.31589021243585
-0.1478206911641212,0.10880696952486119,0.08436691487293799,0.2968263408956798
-0.14708275517498334,0.09440383099249046,0.06762360360442755,0.26200413141184925
-0.15490709370401398,0.0991188178320741,0.08334263909829538,0.24753738862903887
-0.15321656334946798,0.12832050084498972,0.06831950148783984,0.2315826219254183
-0.13790789582469506,0.12073944888829412,0.0841943082698085,0.16991367749924327
-0.13144545236293748,0.1269414957216743,0.09303903422999864,0.1505930505301708
-0.12048684755829736,0.11762235867287582,0.0940032017927028,0.09904477444927402
-0.12822799706904367,0.11470164252199934,0.10541567150111071,-0.0067882986026321646
-0.13578961166732173,0.1157761500740715,0.10137940286387954,0.0020859635000558437
-0.13748765056780213,0.13539089036171115,0.06250488266714667,0.0902227732500627
-0.13480667548368452,0.12885530838373402,0.049173211848468706,0.11531259108302842
-0.14110811930059455,0.11865694879566065,0.029935578767810042,0.05418946252760367
-0.13624339662598545,0.11967352216947999,0.05749949014144176,0.09076308931182367
-0.1327944414318685,0.11377939133232169,0.07820732756288484,0.04548536253098078
-0.12084806578221911,0.11072801435195886,0.06465607923840969,0.06503194922939456
-0.13018195340445204,0.10433878834308545,0.08131482910051675,0.008189664853102095
-0.1268264101958421,0.09516640519102781,0.033752723403766345,0.08318710515974401
-0.1576123527269244,0.08939323830759424,0.051189653398995213,0.06794160576722552
-0.14716475678038762,0.08130003723577649,0.09803786512617553,0.07379565718624444
-0.13761077556128995,0.08453465987317876,0.016833934650409874,0.06485811137784268
-0.1375918873828496,0.07374855904550523,-0.010443233363613393,0.05858999557105572
-0.1684296050988552,0.07589811578245788,-0.06679715823008334,0.010613742715408714
-0.1792805334923779,0.08090122848214797,0.04384816443598461,0.07163773637148085
-0.1795468736103993,0.0846192393727301,0.06581577309499187,0.09466774972850663
-0.17285268286439803,0.08222341211405107,0.18333618589878198,0.11503001177494512
-0.18557889911272232,0.06350396633016976,0.14601428564520907,0.11561230564476557
-0.17451053819517143,0.07046725836594837,-0.01071633292885471,0.11726285790295303
-0.16152301065573207,0.08736018574472851,0.17066763738377413,0.16357718646859928
-0.14544409326373098,0.06847342918942308,0.08839306040675637,0.1227100219786673
-0.18160051598682905,0.08060760136474081,0.06212224269143726,0.1243309192992972
-0.16421697967059606,0.0554954785567009,0.09381579952167764,0.14668253494952596
-0.14959942904081092,0.10358005310946283,0.016126568568412013,0.1547788516698627
-0.13984091330912407,0.14366348758616704,0.0201062421080788,0.18048764352078966
-0.1374162593837124,0.12939927178531246,0.11541255496523498,0.2073872533561762
-0.16869704694515522,0.1513162052946241,0.10974201914398396,0.1846407023014273
-0.18340560938509828,0.14182630883957803,0.07779743624236993,0.15106329543653887
-0.16426198777549494,0.15309057845692492,0.03844114852117253,0.1444550157732186
-0.16295190540017265,0.12030150846800355,0.08434200483021638,0.10876443248320201
-0.0947514141156704,0.09463498252324543,0.1706236668272729,0.11098656127393991
-0.11698356897840376,0.046246240334077975,0.07885901251542726,0.16646005227539876
-0.11205736336635334,0.008615499766456832,-0.004879387819716002,0.09104907348715224
-0.12764722087345884,0.021491587444411177,-0.03401346999159606,0.23025440956915086
-0.1305547383418322,0.037469522899179555,0.05762387451231466,0.12788092969309656
-0.14182838666179848,0.041043591504329804,-0.06217146031819957,0.0928144390165366
-0.15972703502899352,0.027965600485163205,-0.09202228615516488,0.18784018062775437
-0.1653932092394624,0.021090290039720884,-0.027727361641729578,0.1583703814517826
-0.1529441006841864,0.002396890485925487,0.009129942717782481,0.12818227809404575
-0.1104281718009819,-0.010723625625540183,0.14458232059027534,0.11107016290514136
-0.13306178206045755,-0.006477929014996317,0.20301132560105176,0.07731635990734873
-0.14265699060135012,0.00491797210645464,0.2849453126698519,0.1018368280619358
-0.11745788627846893,-0.0029758168670480606,0.1818533713899859,0.19887139999827186
-0.17164084321593742,0.006905622173881711,0.21799759627067394,0.15910030193944935
-0.10729829261112817,0.002622160900483779,0.17196135753336014,0.164862465281986
-0.11074144245995629,-0.004798720385311161,0.18004964053492925,0.14848377852789013
-0.11869644828431193,0.0041536070501640345,0.15613648051914983,0.11224446061374439
-0.07301841484424855,-0.007533961155888309,0.06260555526193479,0.11091582698682853
-0.06153616006507336,-0.0021587987317480454,0.06776725792020236,0.07192972777918047
-0.033691076526247796,0.0034637288226412053,0.06715386333031077,0.08865016766892651
-0.045744056808841214,-0.011046603603760197,0.028579921946227334,0.12493705964964279
-0.07692191946900825,-0.011461389516521014,0.04749277001057883,0.05301269064823104
-0.11319055646921314,-0.02179613343401006,0.10606068637833596,0.13345763723733098
-0.05542725039255564,-0.007053519181592935,0.1258896342972964,0.11927214556247925
-0.05940609040540653,-0.02332383933294999,0.11172399358466763,0.11259739915673495
-0.06736217810462286,0.026647672228807123,0.14913181448491475,0.12300669105873381
-0.09882774637225912,0.00016698337271061486,0.17980004701582145,0.04482523885554544
-0.09431000077610825,0.027809838495032498,0.21307220742638788,0.0012202439091379795
-0.0911553878383618,-0.009428315766691973,0.16052770674581776,-0.07605241193388539
-0.08323288486120524,-0.04210421027992073,0.17344417586272376,-0.08088687853965174
-0.08659003128905422,-0.01995257013033205,0.12334922281972974,-0.0012419133696559906
-0.07905210289042158,0.006077905939934861,0.08383349514617172,-0.017978370480125835
-0.06183113580938742,0.050269260836974174,0.07041381326557607,0.00019343675747623447
-0.08750413581167463,0.056527880396234416,0.09767742425785889,0.0020312082578215016
-0.09726615622535231,0.024332996591011166,0.07098668850463202,-0.046188434938901804
-0.10339377687134083,0.06261502109457051,0.02983858204840562,0.10870370665041228
-0.10615900513833913,0.03133494921761606,0.01912764157420554,-0.05395134980974678
-0.1109905095915425,0.034627097131583295,9.391367899784508e-05,-0.05966740385242976
-0.1281310431422231,0.03302846779085423,0.037078381094088925,-0.1265268783461374
-0.1208275111757672,-0.020393652053562174,-0.0026118506621022816,-0.01683424602358573
-0.14421127462444,0.014905234153681807,0.0152687664954447,0.10679950651819692
-0.14409767541796686,0.06748689426709109,0.035888090243505116,0.052849310621751425
-0.1455134338112134,0.09096021297952342,0.036738907909905597,0.14799453770644697
-0.14432340207850855,0.0599133588526859,0.024339479535552495,0.09213481594687209
-0.14877378223627,0.082262915515132,0.003514656944161751,0.08639776154244398
-0.15508342125014773,0.07855084491991336,0.0059162096640066565,0.08121637938842961
-0.11173200213672108,0.01757643993942329,0.0018846368466540024,0.1728173373607464
-0.12155875111725564,0.09481860055020722,0.0003204659683667459,0.138658946554002
-0.12345995979154364,0.0905659986128719,-0.003997698115396713,0.1330749481623913
-0.16243230218162658,0.052548801969801065,-0.0077347458908087596,0.10222019071158181
-0.1868356318614274,0.04765488754885746,5.128935541018863e-05,0.03533223874689105
-0.16082434804528245,0.07420392390624325,0.003536088161453644,0.04430687951439515
-0.14003802389330738,0.15251242569015275,-0.003329347283717801,0.07808882570002255
-0.15235592709719403,0.07014086635071165,-0.0009759967519690658,0.06484668840343924
-0.13130426924522098,0.07082952172773918,0.007908161838369445,0.05865358568941504
-0.15473819243772197,0.0928277376961682,0.0067172836011448415,0.0632568321061872
-0.12980562050922065,0.07473967644349683,0.002537432048336089,0.03284162570650895
-0.1091996634090114,0.04486431601366376,0.0020776542476981614,0.05663020445976895
-0.054867173342094774,0.015846081732666346,-0.009130599692339824,0.05466624772704159
-0.03465220905454599,0.04801972818776924,-0.016276969217728796,0.06892796807993157
-0.02979834336225956,0.04699785877458996,-0.01512157995494065,0.07060997391548027
-0.0888118320848702,0.04552214554494528,-0.017679912003314674,0.10862967266881537
-0.15180773870798075,0.01760412445019331,-0.0022161942803494133,-0.03575080100694531
-0.12418199604164032,0.009139174463778165,0.006490364958664667,0.007633641139388305
-0.07170605612904335,-0.012219448627543174,-0.0018984264928903734,-0.03627600078658581
-0.0782334328582057,0.01751756778077703,-0.02434735349147958,0.03443671436578247
-0.12796114502131462,0.0016995448125281239,-0.02672546363946539,0.0662274331482215
-0.09629224255773458,-0.01284792229339412,-0.019621640739340005,0.048845686995939476
-0.05296128652406287,0.006879150684371598,-0.027314880131093393,0.06443984157947685
-0.0907094438222571,0.03385557814385658,-0.03462253141897122,-0.019539687582128554
-0.10332687359774988,0.005626856488672994,-0.03446518130157014,0.21155551629280586
-0.08005635786658202,0.016084321673836645,-0.0359592693076254,0.17744014542076933
-0.12078586515425319,0.05933391737896207,-0.03995588604954475,-0.052730462302065524
-0.15598347618983663,0.07100405225521564,-0.042806360525744984,0.19088390972955505
-0.12305664811763792,0.04415632982459751,-0.04855013167910749,0.14577829841925155
-0.07489506450266599,0.10458113320345186,-0.05901690989066251,0.1978438981115489
-0.13753554004244128,0.11773328785071133,-0.0428541383928671,-0.08534073990683991
-0.04961178380541545,0.14613186198350403,-0.06683884692879936,-0.15257726366408128
-0.0571589340401827,0.14830042475372585,-0.06098903711366799,0.03442667106125826
-0.01591017207808294,0.17928704584500418,-0.07053161779439598,-0.15592012698996818
-0.0465551761742302,0.1139710579264475,-0.06643375914907987,-0.0220504705514585
-0.10212613729727692,0.1169016475986401,-0.08685044209077991,0.0037108002814667347
-0.027061917114104037,0.023262410576768856,-0.09271404068254895,-0.017939126818059134
0.020417267470302144,0.058973000765538366,-0.08513065322149828,-0.09300668674602178
-0.0020739438772282718,0.02445263566429761,-0.07661495964215148,-0.03948071333428668
-0.02464879520188855,0.023387684862207596,-0.07105772786225245,0.004219360894749256
-0.033365857683673096,-0.03244896311919108,-0.09720500415413336,-0.04525848568828717
-0.012293900263878218,-0.05725232211460928,-0.088342094963658,-0.02113600437982678
0.027208175439220078,-0.06374369013214978,-0.07795252146218125,-0.06049383545590458
-0.018925126775416034,-0.032870906697641,-0.0853936778611972,0.0010149291932837826
-0.0063203873647666615,0.026090720611306475,-0.08743510396824114,-0.05584709141511899
-0.004936420225096674,0.0013389204731548109,-0.09641289811664745,-0.03412023878612538
-0.015463115642766168,0.047574619181022765,-0.08967294454245897,-0.016532753239111964
-0.03714695649726421,-0.03922197820498595,-0.08009189972974391,0.014534390320880086
-0.03531107223578607,-0.09942566796962293,-0.08371609772503073,-0.04575969404193939
0.002942240247490376,-0.12480890526869608,-0.08104655898172726,-0.008634273425482737
-0.004704800173354054,-0.12057628193645414,-0.10570163651349392,0.0778068367952921
0.037377806930700835,-0.12217930364114223,-0.09628722650893187,0.02082567486491428
0.008232079208192144,-0.15570217854697616,-0.12101500195706595,0.01577625981323398
-0.007767846064204923,-0.1566819407114074,-0.11213557436526932,0.02016096467088687
-0.020506159455311965,-0.06066845578908555,-0.09936098285546419,0.028593645056352292
-0.058134821645082366,-0.0997819588187441,-0.09056252005281273,0.04981605069743837
-0.06196219203745923,-0.07539516493364398,-0.0579776408664143,0.032128529562059235
-0.06915911750526497,-0.12526180970166328,-0.07273178238822377,0.05274270676113565
-0.0045015218221154535,-0.021267468398324905,-0.05152407451724678,0.07076419719943987
0.004425895333225814,-0.002071989154125188,-0.05733487983549785,0.0690152511116848
-0.03407714819534573,0.0033559108195432476,-0.024851972232164517,0.10223345690892387
-0.027135609085364665,-0.05672605351113809,-0.05058869108966982,0.18736111742836353
-0.030747539608652417,-0.10497114310584214,0.053861258647809614,0.1544750327906787
-0.00642906165460826,-0.023316424144159374,0.01784404690589518,0.11897476399261506
-0.009247623712305277,-0.16543543168356176,-0.11637217636570821,0.06092059136368308
0.034075963187442174,-0.051138986640809694,-0.04054289698104575,0.08765276838963447
-0.022065055289504556,-0.03806950933863588,-0.03381153215841188,0.06376258741508499
-0.020741278690402404,-0.03366879860060887,-0.030079491541188913,0.0696844002499265
-0.06085590841593866,0.012801726587609738,0.011502260686736737,0.05295472220678633
-0.09388412610430227,0.004222719816429181,-0.030830095756854938,0.051062935330232644
-0.04974558833879998,0.01043684698626271,-0.06542079383334672,0.07877962007942518
-0.04613347761643238,-0.013787564142253489,-0.04841412879179357,0.09287672260498535
-0.054401909690445,-0.022883054975291875,-0.024648976861741514,0.06824473912204383
-0.06269528953397331,0.06880001925180733,-0.07007601000688723,0.029879709340911786
-0.014636959031348788,0.01793478155302336,-0.09715794579961767,0.03489577156085351
-0.04010246903885353,0.0017057291874690364,-0.09093381521342321,0.061216053041155793
-0.035185201111009506,0.1346858430530437,-0.08625513156780243,0.07284794361926156
-0.03683854994137354,-0.06926075892887765,-0.11283536070414396,0.06312768991193198
-0.05632859129935748,-0.01834091318118463,-0.11507625118641104,0.03131766191376932
-0.04868762080292154,-0.03848385434482749,-0.16009712955728347,0.02923507126374111
-0.0457479883867599,-0.027216142325826344,-0.1798758435519043,0.047526595293719553
-0.04579770274698534,-0.0008957938565097908,-0.17774734500255232,0.025856221165605455
-0.05166414511402582,0.10319043237475897,-0.16621175802472957,0.03001603294939289
-0.05665106315039392,0.070699384858122,-0.17629234884068917,0.16905032455013855
-0.029568122709773652,0.1293140970736843,-0.14274407487483212,0.1453541711143294
-0.050654095051814056,-0.008469762109989683,-0.12021095387990638,0.0897495820213838
-0.0698645595169329,-0.01602760394251241,-0.12518752934496488,0.08085591917943098
-0.0473155057485388,-0.08264890904208269,-0.11051712343952849,0.18752821556615112
-0.043800114842683306,-0.025384764906192223,-0.11778046564461087,0.10207057889994334
-0.08462685930030565,-0.07175066424604308,-0.10760925350380604,0.2024931041065205
-0.05074113305338494,-0.06258687799326446,-0.10441853117459066,0.12380237917505355
-0.06210204039290412,0.0533296333840786,-0.10619319260358623,0.027420988089325908
-0.060562996627769164,0.03398333024685385,-0.10592470178370945,-0.056123560976998096
-0.069023261489455,0.1139381601055262,-0.09545898224080107,-0.01180705006583827
-0.061570345500159974,0.1671332782285838,-0.08409046987661599,0.012031666119115523
-0.07823827450157132,0.11521302964706312,-0.09848462338806876,-0.008686744074341439
-0.0913690845388432,-0.009382718634501956,-0.07887076221771515,0.16888458551155153
-0.09167659104121154,-0.03765714139115388,-0.0746305845495974,0.17471910547716749
-0.07945350605003187,0.035370754561016744,-0.0687114081187286,-0.0018520986697179165
-0.10893592042573592,0.022132550790106675,-0.06691894743407265,0.024140990588562707
-0.09147392874999367,0.05673804481968715,-0.06316080169045328,0.15005634108285432
-0.08302816448689908,0.015263043823300945,-0.05752940572512158,0.1442891204013162
-0.10844136814688751,0.055032265485724124,-0.0650814745031115,0.06636613011667969
-0.06837695705888436,0.1299700804973065,-0.05831864850478162,0.03056617562210945
-0.08208082650282197,0.08078463324549884,-0.07432514375389601,-0.003328692208255206
-0.07811236921427676,0.06860575930882337,-0.08285194225351404,0.061141707627331725
-0.06788194598529391,0.04831166616351782,-0.08330121559120693,0.03444690750171597
-0.08648970096593042,0.01946238454061533,-0.09006505738560544,0.018463533142788313
-0.07151631059637101,0.026413446160807708,-0.09216017163797191,0.005992418867236782
-0.07173978930009003,0.0421680692466119,-0.09149125156738734,0.19556019874931133
-0.08364936544553354,0.004221521840743706,-0.09064548666057333,0.11062817067334245
-0.08384305529240255,0.004242964016798529,-0.0974280330481442,0.0178443886660353
-0.11878431801445033,0.001956581249361603,-0.07957472302746509,-0.0662370981021998
-0.06255034976597157,-0.027496964691173697,-0.08630217468812881,0.04131638039437993
-0.11238254641067527,-0.015208163148820075,-0.06622115767683422,-0.030573333326278405
-0.06249238486061739,-0.0021354592662384923,-0.06095894228657261,-0.02344659701311149
-0.07456872532231423,0.02329280913755959,-0.06794311723858505,-0.06119012487599566
-0.014505596016554198,-0.002792813284451712,-0.07804033003815754,-0.08395664161966855
0.022644184853811387,-0.01587841112933653,-0.07994024174958866,-0.09845284291180183
0.011110043809103574,-0.022185886244451246,-0.07935376630340585,-0.04994444281599505
-0.0004853804199058086,-0.043655654238399566,-0.07661634709611172,-0.18970525733560817
0.05980699161661828,-0.05952937343737002,-0.07589660420740907,-0.14253672844351567
0.046111622772362165,-0.12961785458946185,-0.055834525423447544,-0.0602477698787529
0.02551462781855278,-0.10474010118103359,-0.07951026569875629,-0.04815334736922828
-0.04419078151962929,-0.1441611112483909,-0.07214996944996896,-0.07665782640163549
-0.06431598380269453,-0.11917096040486258,-0.07923472702884156,-0.055015784543797616
-0.08081604178593042,-0.12287273202600069,-0.05983062196402552,-0.058017738012162555
-0.06101049131791054,-0.0633524320407874,-0.06598156301572287,-0.009409059852698937
-0.038888892786308554,-0.00390864220824734,-0.0819129926172004,-0.07720256050323063
-0.07783312037277121,0.013437263435611836,-0.04965024171543611,0.11902563579303899
-0.08826023407207348,-0.05080252042631307,-0.050209830966667125,0.04109020305546883
-0.08277577909932737,-0.04930445327237054,-0.052990099088328635,0.08459446059012392
-0.05376055656699748,-0.045583096099187655,-0.0884158187235551,0.13465966604240764
-0.08331659888384713,0.0001643370417652914,-0.08169355214280816,0.11558764138806617
-0.10028705206531978,-0.02331324914925731,-0.07898924357286743,0.0986004690095672
-0.06515245989889944,-0.01759526165472221,-0.08030933466527282,0.08720959616684765
-0.08330789914900999,-0.0344091888176416,-0.07315224254612927,0.13390793708769413
-0.056353307388830834,-0.027599260973517004,-0.020038980302765456,0.04086771616138692
-0.007830552212767378,-0.08236351650554086,-0.038930942196272994,0.16144751633236337
-0.06374370800223118,-0.06447838414485275,-0.03373241120754549,0.11004175737060405
-0.05027829518114949,-0.05550601405436952,-0.043384919072000004,0.10182387719313471
-0.07417973821223607,-0.045867131650786194,-0.04168102293659151,0.17844392674886855
-0.08693956966747363,0.0006610803460765369,-0.06657745553761797,0.1256936622862339
-0.10411449718592279,-0.017386433114200645,-0.07137078239353165,0.07738803564815064
-0.13835161201578772,0.007171612851915147,-0.057528508871307525,0.03293082510714298
-0.1402130874122895,-0.01149613418522697,-0.05240323437277912,0.12782259929577225
-0.10641182296487085,0.01478424953756906,-0.06481673711991896,0.20276142173765158
-0.11755645072744993,0.05424468002000435,-0.06102855752355125,0.10059020365671706
-0.11753925967628703,0.04665905820984055,-0.04153130520103895,0.08408125159771652
-0.142958107687441,0.04205411126053278,-0.04321666397767652,0.13878744327204687
-0.1348413738388336,0.06805387585741003,-0.042681927688090024,0.024116003819525233
-0.13114182576723074,0.04015847099025511,-0.023104031011860895,-0.028514037263547745
-0.08934924391450563,0.004059725000123839,-0.012315975193637035,-0.02249047683221748
-0.08722819612816457,-0.04686135058160006,-0.014118686099448014,0.009218876954351252
-0.10275466779616488,-0.016685916549573722,0.002013486669181038,0.18591284172665754
-0.09534566173500741,-0.021208193916149358,-0.0022297771498050196,0.20047595444415883
