mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,0,0,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp,ACC025,"[-3, -3, 3]","[-3, -3, -3]","[-3, 3, 3]",non-match,0.6061531498826483,1,-0.49450037642132094,0.9314125730497448,1.7144346572253724,2nd,4th,4th,-0.30764310534014966,1.2057793136702424,1.2655661666578275
mem,resp,0,0,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp,ACC025,"[0, 3, 3]","[-3, 3, -3]","[3, -3, 3]",non-match,0.3545027756320972,1,-0.7050114742917027,0.0994008210682764,1.69354943519421,1st,3rd,4th,-1.2688227210262983,0.30195642130541334,1.2655661666578275
mem,resp,0,0,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp,ACC025,"[0, -3, 0]","[0, 0, 0]","[-3, 0, -3]",non-match,1.091751709536137,4,-0.6685498108216384,0.7601753796719405,1.5112233913947837,2nd,4th,4th,-0.30764310534014966,1.2057793136702424,1.2655661666578275
mem,resp,1134,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp,ACC025,"[0, 3, 0]","[0, 0, -3]","[-3, 0, 3]",non-match,0.8545027756320972,2,1.5403696422668696,3.5925072383750187,1.600660149739353,4th,4th,4th,1.2503952752121033,1.2057793136702424,1.2655661666578275
mem,resp,1488,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp,ACC025,"[-3, 0, 0]","[3, 3, -3]","[0, -3, 3]",non-match,0.6339745962155614,1,-0.8553834094519415,0.6110162117124756,1.169820521024477,1st,3rd,4th,-1.2688227210262983,0.30195642130541334,1.2655661666578275
mem,resp,1262,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp,ACC025,"[-3, -3, -3]","[3, -3, 0]","[3, -3, 0]",match,1.3545027756320973,,-2.0115123835513007,-0.7604809740711226,1.0369792565645088,1st,1st,4th,-1.2688227210262983,-1.1832784688684475,1.2655661666578275
mem,resp,1334,1,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp,ACC025,"[-3, 3, -3]","[0, 0, 3]","[0, 0, 0]",non-match,1.2113248654051871,4,0.8968106613834635,-0.2668177465815876,1.1607757826585343,4th,2nd,4th,1.2503952752121033,-0.3088878125694661,1.2655661666578275
mem,resp,1548,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp,ACC025,"[3, 0, 3]","[-3, 0, 3]","[-3, 0, 3]",match,1.4226497308103743,,-1.066474737473702,0.4432991411869793,1.3946449806395786,1st,3rd,4th,-1.2688227210262983,0.30195642130541334,1.2655661666578275
mem,resp,1058,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp,ACC025,"[0, -3, 3]","[3, 0, 0]","[0, -3, 3]",match,1.5,,-1.6494744505703018,0.021830148444132336,1.1586021723974984,1st,3rd,4th,-1.2688227210262983,0.30195642130541334,1.2655661666578275
mem,resp,1057,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp,ACC025,"[-3, 3, 3]","[0, 3, -3]","[3, -3, 0]",non-match,0.42686781502901383,1,0.6381230190769681,1.001142160205408,0.8937722598416158,3rd,4th,4th,0.3427655869573223,1.2057793136702424,1.2655661666578275
mem,resp,1258,0,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp,ACC025,"[0, -3, -3]","[-3, 0, -3]","[0, -3, -3]",match,1.591751709536137,,-0.16858979222983,2.139941214535686,0.8555166746117482,2nd,4th,4th,-0.30764310534014966,1.2057793136702424,1.2655661666578275
mem,resp,1148,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp,ACC025,"[0, 0, 0]","[3, 0, -3]","[0, 0, 0]",match,1.591751709536137,,-0.6379271914951331,1.2602000754934275,0.6508962293117149,2nd,4th,3rd,-0.30764310534014966,1.2057793136702424,0.39290150473567836
mem,resp,1129,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp,ACC025,"[0, 0, -3]","[-3, 0, 0]","[-3, 0, 0]",match,1.591751709536137,,-1.7732794374322436,0.5517601454538755,0.608314402573741,1st,3rd,3rd,-1.2688227210262983,0.30195642130541334,0.39290150473567836
mem,resp,1450,1,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC025,"[3, 3, 3]","[3, -3, 3]","[3, -3, 3]",match,1.4226497308103743,,0.38775090857240724,0.5290411352046099,0.726436315222541,3rd,3rd,3rd,0.3427655869573223,0.30195642130541334,0.39290150473567836
mem,resp,810,1,mem2.2.3.bmp,mem3.1.1.bmp,mem3.1.1.bmp,ACC025,"[0, 0, 3]","[3, -3, -3]","[3, -3, -3]",match,1.2928932188134525,,0.8740787925541088,-0.00327143375435576,0.9060123333877553,4th,3rd,4th,1.2503952752121033,0.30195642130541334,1.2655661666578275
mem,resp,775,1,mem3.2.1.bmp,mem3.3.2.bmp,mem1.2.3.bmp,ACC025,"[3, 0, -3]","[3, 3, 0]","[-3, 0, 3]",non-match,0.4763966378857265,1,0.6088344802151089,0.4636831155383034,1.2536984911185773,3rd,3rd,4th,0.3427655869573223,0.30195642130541334,1.2655661666578275
mem,resp,1033,1,mem1.2.1.bmp,mem2.1.2.bmp,mem2.3.2.bmp,ACC025,"[-3, 0, -3]","[0, -3, 0]","[0, 3, 0]",non-match,0.9226497308103743,3,0.6551136645375898,1.2090735639622112,1.1905939092879654,3rd,4th,4th,0.3427655869573223,1.2057793136702424,1.2655661666578275
mem,resp,868,1,mem1.3.2.bmp,mem2.1.1.bmp,mem2.1.1.bmp,ACC025,"[-3, 3, 0]","[0, -3, -3]","[0, -3, -3]",match,1.2928932188134525,,-0.8557843954467169,-1.2000686787693493,1.6006970272702175,1st,1st,4th,-1.2688227210262983,-1.1832784688684475,1.2655661666578275
mem,resp,906,1,mem3.1.2.bmp,mem3.2.3.bmp,mem3.1.2.bmp,ACC025,"[3, -3, 0]","[3, 0, 3]","[3, -3, 0]",match,1.591751709536137,,-0.8492874808967754,0.5246446488813992,1.6365673183495413,1st,3rd,4th,-1.2688227210262983,0.30195642130541334,1.2655661666578275
mem,resp,811,1,mem1.1.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp,ACC025,"[-3, -3, 0]","[0, -3, 3]","[0, -3, 3]",match,1.591751709536137,,-1.1115066808403478,-0.3235392114538799,1.8220130538205859,1st,2nd,4th,-1.2688227210262983,-0.3088878125694661,1.2655661666578275
