mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,1596,1,mem2.3.2.bmp,mem2.2.1.bmp,mem2.3.2.bmp,ACC036,"[0, 3, 0]","[0, 0, -3]","[0, 3, 0]",match,1.591751709536137,,0.6241347204263686,0.6633520827435959,-0.9974371938431513,4th,3rd,1st,1.2581936818391533,0.3133973391769196,-1.0611642524363503
mem,resp,716,1,mem3.2.3.bmp,mem1.2.3.bmp,mem3.2.3.bmp,ACC036,"[3, 0, 3]","[-3, 0, 3]","[3, 0, 3]",match,1.4226497308103743,,0.17811469312602932,1.0082819821665994,-1.4426136178433555,3rd,4th,1st,0.2790669777235104,1.294345793214632,-1.0611642524363503
mem,resp,898,1,mem1.1.1.bmp,mem2.2.3.bmp,mem1.1.1.bmp,ACC036,"[-3, -3, -3]","[0, 0, 3]","[-3, -3, -3]",match,1.2928932188134525,,0.33352460006185825,1.6263732256303844,-1.165163490097073,3rd,4th,1st,0.2790669777235104,1.294345793214632,-1.0611642524363503
mem,resp,851,0,mem1.3.3.bmp,mem3.2.2.bmp,mem2.2.2.bmp,ACC036,"[-3, 3, 3]","[3, 0, 0]","[0, 0, 0]",non-match,1.2113248654051871,4,0.33026966297626975,2.7804471016203762,-1.0054318519478915,3rd,4th,1st,0.2790669777235104,1.294345793214632,-1.0611642524363503
mem,resp,1025,1,mem1.1.3.bmp,mem2.3.2.bmp,mem2.1.1.bmp,ACC036,"[-3, -3, 3]","[0, 3, 0]","[0, -3, -3]",non-match,0.7090055512641944,2,0.10614724746386446,0.5759465948612768,-1.0717755490477612,3rd,3rd,1st,0.2790669777235104,0.3133973391769196,-1.0611642524363503
mem,resp,1461,0,mem2.1.2.bmp,mem2.3.1.bmp,mem2.3.1.bmp,ACC036,"[0, -3, 0]","[0, 3, -3]","[0, 3, -3]",match,1.3545027756320973,,1.6582107440712268,-0.5505352382335242,-1.740197624576684,4th,2nd,1st,1.2581936818391533,-0.37144575312026834,-1.0611642524363503
mem,resp,1097,1,mem2.1.3.bmp,mem3.1.3.bmp,mem3.3.3.bmp,ACC036,"[0, -3, 3]","[3, -3, 3]","[3, 3, 3]",non-match,0.7771525064424715,2,1.085001426724018,0.5784808055431786,-1.7642496749046739,4th,3rd,1st,1.2581936818391533,0.3133973391769196,-1.0611642524363503
mem,resp,1057,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.2.3.bmp,ACC036,"[3, -3, 0]","[-3, -3, -3]","[-3, 0, 3]",non-match,0.6473959944455496,1,0.43815034058139035,-1.068053198739928,-1.9730460594666073,3rd,1st,1st,0.2790669777235104,-1.2362973792712832,-1.0611642524363503
mem,resp,1191,1,mem1.1.2.bmp,mem3.2.1.bmp,mem2.2.1.bmp,ACC036,"[-3, -3, 0]","[3, 0, -3]","[0, 0, -3]",non-match,1.2113248654051871,4,-1.5346777371134555,-1.7901150704872861,-1.7185052027962258,1st,1st,1st,-1.2323927887203032,-1.2362973792712832,-1.0611642524363503
mem,resp,1100,0,mem2.2.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp,ACC036,"[0, 0, 0]","[-3, 3, 3]","[-3, 3, 3]",match,1.5,,0.482532537061396,0.6899039355124468,-1.2610185085400536,3rd,4th,1st,0.2790669777235104,1.294345793214632,-1.0611642524363503
