mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,1569,0,mem3.2.3.bmp,mem3.1.1.bmp,mem3.2.3.bmp,ACC018,"[3, 0, 3]","[3, -3, -3]","[3, 0, 3]",match,1.3545027756320973,,-0.18519808877954652,-1.213548469769802,0.8528239972397985,2nd,1st,3rd,-0.29199933511364107,-1.2067840466549895,0.28318162593719604
mem,resp,1971,0,mem2.1.1.bmp,mem3.2.1.bmp,mem1.2.1.bmp,ACC018,"[0, -3, -3]","[3, 0, -3]","[-3, 0, -3]",non-match,1.0144014403465114,3,-0.6965851354149722,-0.31067938788717014,0.8739658858098039,1st,2nd,3rd,-1.2466022467719802,-0.34067824578242084,0.28318162593719604
mem,resp,1068,0,mem1.3.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp,ACC018,"[-3, 3, 3]","[-3, -3, 0]","[-3, 3, 0]",non-match,1.1339745962155614,4,0.9351472164923743,1.10276901752076,0.871923617863482,4th,4th,3rd,1.1950928974358983,1.2494489388976322,0.28318162593719604
mem,resp,1995,1,mem2.2.1.bmp,mem1.3.1.bmp,mem2.2.3.bmp,ACC018,"[0, 0, -3]","[-3, 3, -3]","[0, 0, 3]",non-match,0.7155429496238267,2,3.629576693961265,0.8039768835450736,0.7180796090836282,4th,4th,3rd,1.1950928974358983,1.2494489388976322,0.28318162593719604
mem,resp,1938,0,mem1.1.1.bmp,mem3.3.2.bmp,mem3.2.3.bmp,ACC018,"[-3, -3, -3]","[3, 3, 0]","[3, 0, 3]",non-match,0.7257263057516985,2,-0.8325963518091414,-0.2694147049431756,0.4994822819629644,1st,2nd,3rd,-1.2466022467719802,-0.34067824578242084,0.28318162593719604
mem,resp,802,0,mem2.2.2.bmp,mem2.1.3.bmp,mem2.1.3.bmp,ACC018,"[0, 0, 0]","[0, -3, 3]","[0, -3, 3]",match,1.591751709536137,,0.989436497016527,0.5488499267947959,0.6143071523428258,4th,3rd,3rd,1.1950928974358983,0.3143212460621432,0.28318162593719604
mem,resp,1207,1,mem1.2.2.bmp,mem2.3.2.bmp,mem1.2.2.bmp,ACC018,"[-3, 0, 0]","[0, 3, 0]","[-3, 0, 0]",match,1.591751709536137,,-1.6077979710511472,0.4158867224720449,0.669781039365127,1st,3rd,3rd,-1.2466022467719802,0.3143212460621432,0.28318162593719604
mem,resp,1154,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp,ACC018,"[3, 3, 3]","[-3, -3, 3]","[3, 3, 3]",match,1.1835034190722742,,-1.462284810690953,0.3482489704579571,0.9567213357963232,1st,3rd,4th,-1.2466022467719802,0.3143212460621432,1.4155611487153492
mem,resp,898,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.3.bmp,ACC018,"[3, 3, -3]","[3, 0, 3]","[3, 0, 3]",match,1.3545027756320973,,0.8336949668830798,-0.15305501813137737,1.1118775167836443,4th,2nd,4th,1.1950928974358983,-0.34067824578242084,1.4155611487153492
mem,resp,1144,0,mem1.1.2.bmp,mem2.2.1.bmp,mem3.1.3.bmp,ACC018,"[-3, -3, 0]","[0, 0, -3]","[3, -3, 3]",non-match,0.6473959944455496,1,-0.8360564431692944,0.4381593835364746,1.2042638126322913,1st,3rd,4th,-1.2466022467719802,0.3143212460621432,1.4155611487153492
mem,resp,1826,0,mem1.3.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp,ACC018,"[-3, 3, 0]","[0, 0, 3]","[0, 0, 3]",match,1.5,,2.4812049553993694,2.0029352744946047,1.271039718660065,4th,4th,4th,1.1950928974358983,1.2494489388976322,1.4155611487153492
mem,resp,930,1,mem1.1.3.bmp,mem2.1.2.bmp,mem1.1.3.bmp,ACC018,"[-3, -3, 3]","[0, -3, 0]","[-3, -3, 3]",match,1.591751709536137,,0.647851918871166,0.6247221897925529,1.2474832814962957,4th,4th,4th,1.1950928974358983,1.2494489388976322,1.4155611487153492
mem,resp,1055,0,mem3.2.3.bmp,mem1.3.3.bmp,mem2.2.2.bmp,ACC018,"[3, 0, 3]","[-3, 3, 3]","[0, 0, 0]",non-match,1.091751709536137,4,-1.240013045247448,0.09085677322523357,1.1915751558378085,1st,3rd,4th,-1.2466022467719802,0.3143212460621432,1.4155611487153492
mem,resp,2166,0,mem1.2.1.bmp,mem1.2.3.bmp,mem1.2.3.bmp,ACC018,"[-3, 0, -3]","[-3, 0, 3]","[-3, 0, 3]",match,1.4226497308103743,,1.7462887580016053,2.387634612401479,1.0566750572151002,4th,4th,4th,1.1950928974358983,1.2494489388976322,1.4155611487153492
mem,resp,913,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.2.bmp,ACC018,"[-3, 3, -3]","[-3, 3, 0]","[-3, 3, 0]",match,1.7113248654051871,,-0.15211172370077072,0.7031108179681782,1.2826717907766108,2nd,4th,4th,-0.29199933511364107,1.2494489388976322,1.4155611487153492
mem,resp,938,1,mem3.1.2.bmp,mem3.3.3.bmp,mem1.1.2.bmp,ACC018,"[3, -3, 0]","[3, 3, 3]","[-3, -3, 0]",non-match,0.5566243270259357,1,0.439128545263766,1.647791498165161,1.3220427526454284,3rd,4th,4th,0.3603546607574523,1.2494489388976322,1.4155611487153492
mem,resp,917,1,mem1.2.2.bmp,mem1.1.3.bmp,mem1.1.3.bmp,ACC018,"[-3, 0, 0]","[-3, -3, 3]","[-3, -3, 3]",match,1.591751709536137,,-1.2049672387333012,-0.9482090692465576,1.0562595571932496,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,1485,1,mem1.2.3.bmp,mem3.1.2.bmp,mem1.2.3.bmp,ACC018,"[-3, 0, 3]","[3, -3, 0]","[-3, 0, 3]",match,1.2928932188134525,,-0.7259751540747365,-0.5966792801124706,1.0360394495702439,1st,2nd,4th,-1.2466022467719802,-0.34067824578242084,1.4155611487153492
mem,resp,809,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.3.3.bmp,ACC018,"[3, 0, 0]","[-3, 0, -3]","[0, 3, 3]",non-match,0.7928932188134524,2,-0.8172636658004945,-1.1186674795791882,1.1402190219257278,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,771,0,mem3.2.1.bmp,mem1.1.2.bmp,mem2.1.3.bmp,ACC018,"[3, 0, -3]","[-3, -3, 0]","[0, -3, 3]",non-match,0.8846449283495895,2,0.2546277797099137,-0.8363637030823957,0.9791486083710338,3rd,1st,4th,0.3603546607574523,-1.2067840466549895,1.4155611487153492
mem,resp,1417,1,mem1.3.1.bmp,mem1.3.2.bmp,mem3.2.3.bmp,ACC018,"[-3, 3, -3]","[-3, 3, 0]","[3, 0, 3]",non-match,0.42686781502901383,1,0.041591235845942556,-0.6379830605982131,1.1758135534982994,3rd,2nd,4th,0.3603546607574523,-0.34067824578242084,1.4155611487153492
mem,resp,891,1,mem3.3.2.bmp,mem3.3.1.bmp,mem3.3.2.bmp,ACC018,"[3, 3, 0]","[3, 3, -3]","[3, 3, 0]",match,1.7113248654051871,,-0.43678552522287023,-1.0614311901808098,1.2390297287026948,2nd,1st,4th,-0.29199933511364107,-1.2067840466549895,1.4155611487153492
mem,resp,894,0,mem3.1.3.bmp,mem3.3.3.bmp,mem2.2.3.bmp,ACC018,"[3, -3, 3]","[3, 3, 3]","[0, 0, 3]",non-match,1.1835034190722742,4,-0.7295191644665394,-1.011692482342849,1.6200887906365355,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,1754,1,mem2.2.2.bmp,mem1.2.2.bmp,mem2.2.2.bmp,ACC018,"[0, 0, 0]","[-3, 0, 0]","[0, 0, 0]",match,1.7113248654051871,,1.000418824266805,-0.2598473706090528,1.1767759004379699,4th,2nd,4th,1.1950928974358983,-0.34067824578242084,1.4155611487153492
mem,resp,1614,1,mem2.1.3.bmp,mem1.3.3.bmp,mem2.1.3.bmp,ACC018,"[0, -3, 3]","[-3, 3, 3]","[0, -3, 3]",match,1.3545027756320973,,0.49899634481019467,-1.355131449883061,1.0748080883706168,3rd,1st,4th,0.3603546607574523,-1.2067840466549895,1.4155611487153492
mem,resp,1439,1,mem2.3.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp,ACC018,"[0, 3, -3]","[0, 3, 0]","[0, 3, -3]",match,1.7113248654051871,,-1.7019865054040964,-1.3025445453674493,1.1232993617555187,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,943,1,mem1.3.2.bmp,mem2.3.3.bmp,mem1.3.2.bmp,ACC018,"[-3, 3, 0]","[0, 3, 3]","[-3, 3, 0]",match,1.591751709536137,,-1.7417951090131165,-1.2818903092720733,1.129869489776431,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,979,1,mem3.3.1.bmp,mem2.2.3.bmp,mem2.2.3.bmp,ACC018,"[3, 3, -3]","[0, 0, 3]","[0, 0, 3]",match,1.2928932188134525,,-0.9084438787285816,0.7565083922403268,1.2336316915543264,1st,4th,4th,-1.2466022467719802,1.2494489388976322,1.4155611487153492
mem,resp,923,1,mem1.2.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp,ACC018,"[-3, 0, -3]","[0, 0, 0]","[-3, -3, -3]",non-match,1.2113248654051871,4,-0.7125129911923936,0.6068076487726063,1.0983977959910465,1st,4th,4th,-1.2466022467719802,1.2494489388976322,1.4155611487153492
mem,resp,716,1,mem1.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp,ACC018,"[-3, -3, 3]","[3, 3, 0]","[3, 3, 0]",match,1.1339745962155614,,0.7561822892187756,-0.048703442250857036,1.2542638282291094,4th,2nd,4th,1.1950928974358983,-0.34067824578242084,1.4155611487153492
mem,resp,717,1,mem2.1.1.bmp,mem3.2.1.bmp,mem3.2.1.bmp,ACC018,"[0, -3, -3]","[3, 0, -3]","[3, 0, -3]",match,1.591751709536137,,0.3029551268436352,0.549020913377374,1.2015023172961203,3rd,3rd,4th,0.3603546607574523,0.3143212460621432,1.4155611487153492
mem,resp,1050,1,mem3.1.2.bmp,mem1.2.3.bmp,mem1.3.3.bmp,ACC018,"[3, -3, 0]","[-3, 0, 3]","[-3, 3, 3]",non-match,0.8452994616207485,2,-0.394454504032155,0.4691075284645323,1.3493270573541278,2nd,3rd,4th,-0.29199933511364107,0.3143212460621432,1.4155611487153492
mem,resp,1258,1,mem3.3.3.bmp,mem2.3.1.bmp,mem3.3.3.bmp,ACC018,"[3, 3, 3]","[0, 3, -3]","[3, 3, 3]",match,1.3545027756320973,,-0.29619665897562186,0.5136746978258103,1.3866028862517619,2nd,3rd,4th,-0.29199933511364107,0.3143212460621432,1.4155611487153492
mem,resp,881,1,mem3.2.3.bmp,mem3.1.3.bmp,mem3.2.3.bmp,ACC018,"[3, 0, 3]","[3, -3, 3]","[3, 0, 3]",match,1.7113248654051871,,-0.6653035502863424,-0.32734470320956477,1.0790250044645175,1st,2nd,4th,-1.2466022467719802,-0.34067824578242084,1.4155611487153492
mem,resp,915,1,mem2.2.1.bmp,mem3.1.1.bmp,mem1.2.1.bmp,ACC018,"[0, 0, -3]","[3, -3, -3]","[-3, 0, -3]",non-match,1.0658276410372842,3,-1.2918363548568337,0.47930824297497443,1.1684012033319515,1st,3rd,4th,-1.2466022467719802,0.3143212460621432,1.4155611487153492
mem,resp,1784,1,mem1.1.1.bmp,mem2.2.2.bmp,mem1.1.1.bmp,ACC018,"[-3, -3, -3]","[0, 0, 0]","[-3, -3, -3]",match,1.5,,-1.4303590425643171,-1.061176499315671,1.306057707028973,1st,1st,4th,-1.2466022467719802,-1.2067840466549895,1.4155611487153492
mem,resp,759,1,mem1.1.2.bmp,mem1.2.3.bmp,mem1.1.2.bmp,ACC018,"[-3, -3, 0]","[-3, 0, 3]","[-3, -3, 0]",match,1.591751709536137,,0.10866657556090423,0.19751614667000625,1.3345990655331985,3rd,3rd,4th,0.3603546607574523,0.3143212460621432,1.4155611487153492
mem,resp,971,1,mem2.3.2.bmp,mem2.2.3.bmp,mem2.3.2.bmp,ACC018,"[0, 3, 0]","[0, 0, 3]","[0, 3, 0]",match,1.591751709536137,,-0.1939840284903851,0.2519860361871665,1.0486903582513283,2nd,3rd,4th,-0.29199933511364107,0.3143212460621432,1.4155611487153492
mem,resp,745,0,mem1.3.3.bmp,mem2.1.2.bmp,mem1.2.2.bmp,ACC018,"[-3, 3, 3]","[0, -3, 0]","[-3, 0, 0]",non-match,1.1835034190722742,4,-0.619895348969539,0.7495191735045543,1.312617592742966,2nd,4th,4th,-0.29199933511364107,1.2494489388976322,1.4155611487153492
mem,resp,977,1,mem2.3.3.bmp,mem2.3.1.bmp,mem1.1.1.bmp,ACC018,"[0, 3, 3]","[0, 3, -3]","[-3, -3, -3]",non-match,0.4884773718476586,1,-1.2267190279838827,0.6778720989093372,1.2433194224093762,1st,4th,4th,-1.2466022467719802,1.2494489388976322,1.4155611487153492
mem,resp,1153,1,mem2.2.3.bmp,mem2.1.3.bmp,mem2.1.1.bmp,ACC018,"[0, 0, 3]","[0, -3, 3]","[0, -3, -3]",non-match,0.7771525064424715,2,-0.603676748037614,0.17315875728860727,0.7239080674172963,2nd,3rd,3rd,-0.29199933511364107,0.3143212460621432,0.28318162593719604
mem,resp,947,0,mem1.3.2.bmp,mem3.3.3.bmp,mem3.2.3.bmp,ACC018,"[-3, 3, 0]","[3, 3, 3]","[3, 0, 3]",non-match,1.0042180842186395,3,-0.5049213311939815,0.5659813795967474,0.8936074181021281,2nd,4th,3rd,-0.29199933511364107,1.2494489388976322,0.28318162593719604
mem,resp,1545,1,mem2.2.2.bmp,mem3.2.1.bmp,mem1.2.1.bmp,ACC018,"[0, 0, 0]","[3, 0, -3]","[-3, 0, -3]",non-match,1.0144014403465114,3,-0.33992866664880944,0.22595721504829572,1.0232438411869393,2nd,3rd,4th,-0.29199933511364107,0.3143212460621432,1.4155611487153492
mem,resp,669,1,mem3.1.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC018,"[3, -3, 0]","[3, -3, 3]","[3, -3, 3]",match,1.7113248654051871,,0.54465259294705,-0.3466723004747277,0.6570174329562292,3rd,2nd,3rd,0.3603546607574523,-0.34067824578242084,0.28318162593719604
mem,resp,780,1,mem2.1.2.bmp,mem3.3.2.bmp,mem2.1.2.bmp,ACC018,"[0, -3, 0]","[3, 3, 0]","[0, -3, 0]",match,1.3545027756320973,,-0.31128905123776335,0.3353306213638228,0.6178381204757458,2nd,3rd,3rd,-0.29199933511364107,0.3143212460621432,0.28318162593719604
mem,resp,896,0,mem3.1.1.bmp,mem1.3.3.bmp,mem1.3.2.bmp,ACC018,"[3, -3, -3]","[-3, 3, 3]","[-3, 3, 0]",non-match,0.8452994616207485,2,-0.7060662993200086,1.0128215447117623,0.7435938382281391,1st,4th,3rd,-1.2466022467719802,1.2494489388976322,0.28318162593719604
mem,resp,1090,0,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.2.bmp,ACC018,"[3, 0, -3]","[0, -3, -3]","[3, 0, 0]",non-match,1.2113248654051871,4,-1.690841510352473,0.360508585212336,0.6782339207138404,1st,3rd,3rd,-1.2466022467719802,0.3143212460621432,0.28318162593719604
mem,resp,1425,1,mem3.1.3.bmp,mem1.2.1.bmp,mem2.3.3.bmp,ACC018,"[3, -3, 3]","[-3, 0, -3]","[0, 3, 3]",non-match,0.6473959944455496,1,-0.5797504076581644,0.04774744456608295,0.4249762118333653,2nd,3rd,3rd,-0.29199933511364107,0.3143212460621432,0.28318162593719604
mem,resp,1271,0,mem3.3.3.bmp,mem1.1.2.bmp,mem3.3.2.bmp,ACC018,"[3, 3, 3]","[-3, -3, 0]","[3, 3, 0]",non-match,0.8948282844774612,2,-0.9378475269621726,-0.35367649475376345,0.044331643253354605,1st,2nd,3rd,-1.2466022467719802,-0.34067824578242084,0.28318162593719604
mem,resp,955,1,mem2.3.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp,ACC018,"[0, 3, 0]","[-3, -3, 3]","[3, -3, -3]",non-match,0.4763966378857265,1,-0.715769481397301,-0.5969930082656495,-0.13169523198420433,1st,2nd,3rd,-1.2466022467719802,-0.34067824578242084,0.28318162593719604
mem,resp,1814,1,mem2.3.2.bmp,mem2.2.1.bmp,mem2.3.2.bmp,ACC018,"[0, 3, 0]","[0, 0, -3]","[0, 3, 0]",match,1.591751709536137,,0.6419024979884298,1.036738435122799,-0.1354123501577261,4th,4th,3rd,1.1950928974358983,1.2494489388976322,0.28318162593719604
mem,resp,1363,1,mem3.2.3.bmp,mem1.2.3.bmp,mem3.2.3.bmp,ACC018,"[3, 0, 3]","[-3, 0, 3]","[3, 0, 3]",match,1.4226497308103743,,0.6313838291652414,0.9411132409966196,-0.32186934160755504,3rd,4th,3rd,0.3603546607574523,1.2494489388976322,0.28318162593719604
mem,resp,805,1,mem1.1.1.bmp,mem2.2.3.bmp,mem1.1.1.bmp,ACC018,"[-3, -3, -3]","[0, 0, 3]","[-3, -3, -3]",match,1.2928932188134525,,0.010507171957600012,0.976183309426042,-0.34821478818981844,2nd,4th,2nd,-0.29199933511364107,1.2494489388976322,-0.572612073051716
mem,resp,1160,0,mem1.3.3.bmp,mem3.2.2.bmp,mem2.2.2.bmp,ACC018,"[-3, 3, 3]","[3, 0, 0]","[0, 0, 0]",non-match,1.2113248654051871,4,-0.3031866760544262,-0.7408809424855787,-0.3421202327891412,2nd,2nd,2nd,-0.29199933511364107,-0.34067824578242084,-0.572612073051716
mem,resp,1096,1,mem1.1.3.bmp,mem2.3.2.bmp,mem2.1.1.bmp,ACC018,"[-3, -3, 3]","[0, 3, 0]","[0, -3, -3]",non-match,0.7090055512641944,2,-0.9904402894146099,1.4885861186029936,-0.33841552499648464,1st,4th,2nd,-1.2466022467719802,1.2494489388976322,-0.572612073051716
mem,resp,1060,1,mem2.1.2.bmp,mem2.3.1.bmp,mem2.3.1.bmp,ACC018,"[0, -3, 0]","[0, 3, -3]","[0, 3, -3]",match,1.3545027756320973,,-0.14871224265697533,0.28593094845151795,-0.2791504850265603,2nd,3rd,3rd,-0.29199933511364107,0.3143212460621432,0.28318162593719604
mem,resp,928,1,mem2.1.3.bmp,mem3.1.3.bmp,mem3.3.3.bmp,ACC018,"[0, -3, 3]","[3, -3, 3]","[3, 3, 3]",non-match,0.7771525064424715,2,-0.469876955224029,-0.6299972099800613,-0.4503059013187309,2nd,2nd,2nd,-0.29199933511364107,-0.34067824578242084,-0.572612073051716
mem,resp,944,1,mem3.1.2.bmp,mem1.1.1.bmp,mem1.2.3.bmp,ACC018,"[3, -3, 0]","[-3, -3, -3]","[-3, 0, 3]",non-match,0.6473959944455496,1,-0.6567231435623345,0.5155355986401419,-0.5470313671349563,2nd,3rd,2nd,-0.29199933511364107,0.3143212460621432,-0.572612073051716
mem,resp,753,0,mem1.1.2.bmp,mem3.2.1.bmp,mem2.2.1.bmp,ACC018,"[-3, -3, 0]","[3, 0, -3]","[0, 0, -3]",non-match,1.2113248654051871,4,1.2557506682313067,0.7327292199581632,-0.4143835248348214,4th,4th,2nd,1.1950928974358983,1.2494489388976322,-0.572612073051716
mem,resp,959,0,mem2.2.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp,ACC018,"[0, 0, 0]","[-3, 3, 3]","[-3, 3, 3]",match,1.5,,-0.24721816397642307,1.4072316693877553,-0.42892300709067,2nd,4th,2nd,-0.29199933511364107,1.2494489388976322,-0.572612073051716
mem,resp,1374,1,mem1.3.1.bmp,mem1.1.3.bmp,mem2.1.1.bmp,ACC018,"[-3, 3, -3]","[-3, -3, 3]","[0, -3, -3]",non-match,0.7090055512641944,2,-2.009675604507713,-0.8989305394749723,-0.4727476964991999,1st,1st,2nd,-1.2466022467719802,-1.2067840466549895,-0.572612073051716
mem,resp,1352,0,mem2.2.3.bmp,mem3.3.1.bmp,mem2.3.2.bmp,ACC018,"[0, 0, 3]","[3, 3, -3]","[0, 3, 0]",non-match,1.1835034190722742,4,0.7900418929869579,1.0868872643259586,-0.5926857492220194,4th,4th,2nd,1.1950928974358983,1.2494489388976322,-0.572612073051716
mem,resp,693,1,mem1.2.2.bmp,mem1.2.1.bmp,mem1.2.1.bmp,ACC018,"[-3, 0, 0]","[-3, 0, -3]","[-3, 0, -3]",match,1.7113248654051871,,0.6132656451040017,-0.4884105570674264,-0.5657754586911046,3rd,2nd,2nd,0.3603546607574523,-0.34067824578242084,-0.572612073051716
mem,resp,913,0,mem3.2.2.bmp,mem1.1.2.bmp,mem3.2.3.bmp,ACC018,"[3, 0, 0]","[-3, -3, 0]","[3, 0, 3]",non-match,1.0042180842186395,3,-0.8361379076285493,-0.8214090355366206,-0.4738012240580983,1st,1st,2nd,-1.2466022467719802,-1.2067840466549895,-0.572612073051716
mem,resp,824,1,mem1.3.2.bmp,mem2.3.3.bmp,mem3.3.2.bmp,ACC018,"[-3, 3, 0]","[0, 3, 3]","[3, 3, 0]",non-match,1.0144014403465114,3,-0.009240638157712757,0.45599369166165726,-0.3006116168837903,2nd,3rd,3rd,-0.29199933511364107,0.3143212460621432,0.28318162593719604
