v_ams_bin_rt,v_C(condition)[T.1.0]:ams_bin_rt
0.024637059134483698,-0.0012522832722895443
-0.05120522369431524,-0.0030445957245325552
-0.015329513348877173,0.0001179469535775655
-0.032998517554202536,-0.01284298495863723
-0.0625170469164089,-0.01261192395260814
-0.040986277027480165,-0.018803180590653806
-0.04873728677775842,-0.033059449469080626
-0.09239377334425958,-0.023864418908294976
-0.06572536544458904,-0.025750232806722177
-0.016670472484982053,-0.0515626743470486
-0.014770909779903044,-0.061208317348582716
0.03091329216520114,-0.05625413450398382
-0.040839927207047426,-0.07244673974682612
0.03264266404351041,-0.08976646285064971
-0.013862429082296096,-0.08229561853194782
0.11151894761302339,-0.09666788151669527
0.05535647286085615,-0.13802174581061977
0.06911850204070301,-0.1358049891771219
0.04952552903497097,-0.12299896631757576
0.05516936749138358,-0.11323173895698944
0.048970400205496006,-0.12931520995713652
0.05100103706093035,-0.11780774423812408
0.024173778305392395,-0.12100847450131445
0.07925206753274608,-0.13736055372104003
0.082969180847453,-0.16637248039696653
0.062149711895707935,-0.14235666590490959
0.09092749353017078,-0.10686618216651678
0.04304350685854184,-0.11572819295851354
0.03240996686451456,-0.0772180233386294
-0.004838438897525945,-0.07947467557875683
0.0013805325639105253,-0.057596660137759215
-0.014942742463323486,-0.10526531011946369
-0.08051277169030338,-0.12432293398636783
-0.030743171239117347,-0.14969833088549267
-0.06683169767480962,-0.17366106569253928
-0.089659097941292,-0.15437838936830467
-0.018354439481303865,-0.07708606016211696
0.0720432286957196,-0.048314766366557946
-0.0014299584848549902,-0.018857903744798822
0.028773628260177136,-0.02010237937614339
0.02525529573662241,0.008099711172176956
-0.022162370756666314,0.019723052974957533
-0.012637450888913725,0.03244655254165001
-0.11482032432714319,0.01370316614873101
-0.09489400804464392,-0.028953921393630507
-0.09865819749585626,-0.03150230061869497
-0.07507083907401971,-0.04735925839799441
-0.10381418896477364,-0.027831036579142446
-0.10189383017204863,-0.051713949691062834
-0.11046233464960975,-0.05077910634984529
-0.11067393931171052,-0.07113306953716006
-0.10324609415603989,-0.04188272078082292
-0.04772110630661687,-0.047386230523542544
-0.039810173020847814,-0.05277291493979993
-0.06299289099078414,-0.012095703223308926
-0.022019544604972845,0.012289853694184883
-0.006671542736043103,0.016566038063681277
-0.0027613314862161217,0.025369791604813174
-0.027293398828761226,0.03330266250246583
-0.02221267102555381,-0.005245838630212121
-0.021316111964322978,0.007768458063908637
-0.020005118032046982,0.033556727707792215
-0.02668655485405885,0.02292588576315481
-0.08663691411611836,0.017786649990258026
-0.10125025227552784,0.00037511443011131566
-0.10474983541234531,0.009470902988702432
-0.11307952169242147,0.011144954501631959
-0.08770276886537187,0.004594750057018396
-0.09615734811571217,-0.007684271170253489
-0.04251033469711322,-0.039356583818688624
-0.06705458329570578,-0.06044723261161865
-0.06193874120325805,-0.04394838650355817
-0.08410464768872902,-0.0484091877002773
-0.07724545444729367,-0.07054718277162701
-0.07239320492878189,-0.0692273726797045
-0.034792412476246565,-0.0531957028261037
-0.007594380848948494,-0.04168208946213613
-0.023666260418055793,-0.026774583559395895
-0.01910264863476762,-0.009798299886403253
-0.03572009466455233,0.023918955994219483
-0.0426759599472919,-0.008226717782843384
-0.03794359142581837,-0.005643294675989197
-0.035965512453316674,-0.00011225510290859128
-0.057187899361652,0.001403943519141588
-0.026931230137806773,-0.0122439000324455
-0.02442172269369798,-0.017042070179773945
-0.03347803439011784,-0.019939659495125703
-0.06623081267967675,-0.04859173413688254
-0.03935198592256877,-0.04377367796271649
-0.026563964567733574,-0.04827214100911463
-0.03731958564553707,-0.05342342140283173
-0.05627810540383653,-0.0571529621570792
-0.026939148532268087,-0.07232083019071836
-0.029471317787658567,-0.06906832619884075
0.033579722653827596,-0.07215913054149348
0.00445666901657649,-0.07800987409495047
-0.03652567684146206,-0.09670880713283242
0.021554707402111052,-0.0883908547983402
0.013697149036424293,-0.07011478560210063
-0.10958263015560887,-0.055426516156843714
0.039832470811407374,-0.05037818703805213
-0.06621918335246532,-0.053087452713361544
-0.025277185418120483,-0.04914084563051346
-0.006759567695907189,-0.034049677398525886
-0.07533383558612791,-0.03630255623654406
-0.050009589372895985,-0.03522056584692779
-0.010027155295774887,-0.04357847279803023
-0.07070637539759493,-0.04263017256227006
-0.08879408351705538,-0.05128619763680184
-0.07802228539864077,-0.058522231355723174
-0.04183839155059103,-0.06353881062562172
-0.039751638406625656,-0.0806454134746479
-0.06562271413660596,-0.07681797238215826
-0.09425661131099378,-0.07484469180747992
-0.07157656579369363,-0.0595359025602161
-0.03947073752825912,-0.046826397566522765
-0.04887740494093455,-0.05821134283438319
0.011532698473158083,-0.05242154918330814
-0.008517430594864421,-0.04895332521880586
-0.014582155556508838,-0.0669583893678301
-0.00013045894222523183,-0.07289075217502634
-0.024412025908556807,-0.07485528102609817
-0.07502893565042394,-0.0701141607393615
-0.017215778412285825,-0.09143175823551798
-0.017908725956116953,-0.08660187625057131
0.03018991401292284,-0.06274543583933051
0.03207706155676886,-0.04770799189202955
0.01137954932596302,-0.056435359591167564
0.004850773283250214,-0.06202306172000417
0.004521960974555133,-0.06924582023637728
0.024110467803972434,-0.08923846953064643
0.05495850809484634,-0.08596059601235172
0.07704416918889294,-0.11412256385652493
0.09487770722081793,-0.10403918065706945
0.08789731253365425,-0.10503567045227441
0.0634561427887255,-0.0838828343583235
0.02324788026811213,-0.03384548866367834
-0.018110297674081673,-0.038741562538829585
-0.03610722457169331,-0.00260011087867551
-0.05456080585161058,-0.02180498102822334
-0.06100214387375405,-0.052837325743741365
-0.125952209545294,-0.07813469000878849
-0.107516231920642,-0.0844556495368593
-0.10335898615469338,-0.08772234619384686
-0.06195195701559612,-0.08430099294970567
-0.004834625631011169,-0.11729764415603335
-0.002089351221760981,-0.05470223986532252
-0.009231691599453093,-0.031773951212840656
-0.009025435531319296,0.006104428249145897
0.0041305552215102365,0.015994889813163552
-0.025398040483381373,0.024165634809655827
-0.018814697216655428,0.0007289619015241923
-0.028955439912426273,0.01893817157501983
-0.053130412223769435,0.000155724903682067
-0.041666929855897206,-0.004696285225273447
-0.06790471837846637,0.01775055475642059
-0.08581599277062818,-0.044897578702006904
-0.07939190585885623,-0.010169468779646716
-0.07721035561403677,-0.06852515255283045
-0.05967180221757218,0.04309466087519742
-0.0706872891167266,0.01671614660715996
-0.068442608724358,-0.02375817913048231
-0.03747488220753488,0.13103055370021366
-0.06616166665487988,0.06815029445392877
-0.10626713424879053,0.005134173754824563
-0.14138707297846703,0.005904981567013322
0.007643072292163808,0.08056280448813377
-0.1310503927838096,0.1386730268455143
-0.12670435835053334,0.0965778287050583
-0.11709327261683178,0.150764874034238
-0.29217918472335946,0.10536014302692387
-0.248220713961586,0.11928073289048452
-0.13759688521111618,0.1836956541454028
-0.2098411109279692,0.1352926666050423
-0.13199001067855465,0.14954959767770504
-0.05906449290390822,0.04064516524403393
-0.17683019425330787,0.02127158680418404
-0.07944757943648112,-0.0027159231363623193
-0.020363082540162617,0.026398990468809298
0.004550703216198493,-0.03371999192648645
0.052045694338104756,-0.004852199415918981
-0.14571195081097313,-0.03621417962910102
-0.11974214044814357,-0.039976658529999466
-0.1270934435636204,-0.009455093169125945
-0.21953668963627704,-0.002545134549357846
-0.10996564831168913,-0.004087983711337528
-0.2036240574923094,-0.004178240966869149
-0.09398012073688586,0.004738149035338249
-0.017822674150053112,0.008898389458412176
-0.002245977425948814,0.009649782524956914
-0.05212561719307154,-0.0030724650748402875
-0.06774888229346689,-0.008519538110554703
-0.11849667965363238,-0.009225937162980006
-0.08087013482616923,-0.008350667827882715
-0.0730246257186748,-0.004730226308323446
-0.018166396012549463,-0.01746054460071262
-0.0809707899638184,-0.02469339078139273
-0.007740428621475656,-0.02169825353354668
0.02083618021155467,-0.021449715652166
-0.013807177590744967,-0.034463158475131046
-0.06515102328996203,-0.03608544860736157
-0.0921788111346474,-0.034010566954756134
-0.0883273634702116,-0.030728269637963098
-0.10498181445814019,-0.034791983943017274
-0.041246905772953875,-0.030985216368502516
-0.037404251735344805,-0.03130377967302493
-0.02886233557095909,-0.03577667247832157
-0.010785536937155279,-0.03619798648093666
0.0024137748007077254,-0.04131154798763815
-0.02370593838207856,-0.039871207248664955
-0.005447988030324577,-0.04469593363821761
-0.04431229429692973,-0.05052413032786089
-0.02933707486725265,-0.0562044777257959
-0.006779069113205628,-0.05733586204360891
-0.08121816889978992,-0.05452613672425073
-0.07904259212268665,-0.05364494377661286
-0.08490078109012153,-0.054214105816024635
-0.0607050084465272,-0.05534594953688002
-0.09070318366851401,-0.0563753178074985
-0.10652467331727868,-0.060848879860948946
-0.07721380229115056,-0.054789804095016915
-0.08341610189519622,-0.05346443999503489
-0.06298563222270497,-0.0514221621238514
-0.01808909688366248,-0.057986876067388914
-0.019361755421832064,-0.06657168304471228
-0.008142692873713015,-0.07707083700571665
-0.013934454694940264,-0.07333844400774035
-0.025473578375212632,-0.08116478206625488
0.001625807928680602,-0.08134590662955099
-0.006531991454374371,-0.08799054882746898
-0.04669740028594713,-0.08780467242377461
-0.027193614285794004,-0.0933814626019011
-0.037499135273522444,-0.09234376765282279
-0.08568161388226125,-0.0797017157228475
-0.10469335882722222,-0.09970935440223455
-0.08313904304380224,-0.0837149981370857
-0.06945629062239408,-0.08162845762130772
-0.057300429596007,-0.07125024871134224
-0.04591682153422423,-0.04442139858528674
-0.08188792665088977,-0.05957714370521969
-0.06653008428953318,-0.059677262190163394
-0.05366249492988472,-0.05749088764060556
-0.03988263322258022,-0.06153199844520399
-0.02877302318682542,-0.05737582383814262
-0.05961690806931044,-0.054331480699712185
-0.043671899618873626,-0.06275063520238161
-0.036781310650966445,-0.06189302654563238
-0.03253248857369087,-0.06133948591576933
0.0093390220828259,-0.06693771443035808
-0.006695710029299357,-0.06750679252713905
-0.06814527066887847,-0.06955773388311474
-0.0023540943771027042,-0.06545021598929603
-0.0008431487937594026,-0.05854654276278787
-0.020899979376328093,-0.05664295786626279
-0.04499865169249727,-0.05167083933885267
-0.0293293696080429,-0.053853656202478846
-0.04134412789420923,-0.051448370668873034
-0.03625322043258189,-0.04946057210362646
-0.023520424756371144,-0.055613385418519734
-0.03571850506030036,-0.06092951669608018
-0.03359119307949797,-0.058023603040178964
-0.029729284613145383,-0.05687347909160247
-0.03334812491998672,-0.05791700670089383
-0.024212224223854543,-0.05876025334280826
-0.034446853727275115,-0.052537781974811876
-0.0428955308424107,-0.04201304450417226
-0.06793518880140256,-0.0262496052843553
-0.03537901469055545,-0.01876087394906936
-0.06060677421631243,-0.011263429560779739
-0.04567973208196682,-0.007132942671688295
-0.029499349118308465,-0.0015161172908307427
0.027353151305338087,-0.015141064322454423
0.04688861671146727,-0.024657799403145192
0.024589630947446497,-0.05706245858042777
0.04043977912518489,-0.05940611082030083
-0.015476028565061847,-0.05791191652661854
-0.020766726941699225,-0.041337683935895785
-0.057955420728800645,-0.03277239845328522
0.006496952937940512,-0.07005901012191897
-0.0397509113346067,-0.03896825196077064
-0.04320223584286868,0.004008100962696076
-0.05380215839744752,0.01849385579220708
-0.055979798919086166,0.018637367036016206
-0.023668169868999594,0.03576958098950227
-0.03736849987136542,0.03619145574633551
-0.03647812328889216,0.029963270421571656
-0.037832287029933014,0.04080775863332059
-0.03360938273640205,0.04736558607885889
-0.0336924527757662,0.04834321195353621
-0.058558970803268495,0.0514426741356466
-0.04295995338505792,0.05178559777985
-0.05157720159923348,0.0509746660607434
-0.06747585418843025,0.03848044155184562
-0.07022919242250457,0.03730267992769251
-0.08392550992371972,0.03398190500608231
-0.09576944750274445,0.041531092628414784
-0.09960583072699628,0.027445760080481375
-0.08444472799297262,0.03526124054975944
-0.0747934573823265,0.038306593728718065
-0.02710437326816639,0.0067061836941994975
-0.047501651868492534,0.012142594502733202
-0.05481696298051607,-0.0007996888023824762
-0.05395537138297188,-0.020627634258795005
-0.06325026754236479,-0.019206443320881703
-0.07294734431780023,-0.004796577634427564
-0.07735507799205736,-0.00837111292106469
-0.09598352503426992,-0.002488204604225802
-0.12454750242357052,-0.01331850505314642
-0.11370950822955832,-0.020504473530329248
-0.08500197699178808,-0.022772893434399484
-0.08196714886461941,-0.02659294703247524
-0.07894327383113081,-0.035072966003518946
-0.07455315775488208,-0.035869592553369294
-0.08701663547498997,-0.04415734648818825
-0.09612918867774227,-0.03964275309778667
-0.11345013384437301,-0.0326755462153784
-0.08539921318536856,-0.01443814299744121
-0.013296843492672579,0.0010235661571314347
-0.06041009139951832,-0.03236034996284148
-0.051669982042093505,-0.009994012479421912
-0.016700390657287904,0.0013352238106052409
0.03483402278756814,0.005836536404563011
0.013602900560815784,0.004822846889659688
-0.07229172540868853,-0.011195629662027397
-0.06145220438577766,0.007802143970280262
-0.03332279924676978,-0.0007657039098552853
-0.0171968698506571,0.00834535681942643
-0.06482554246613431,-7.852070672669138e-05
-0.07737277442803778,0.009018307233441956
-0.12438361403538069,0.013426615027650076
-0.1466059437639979,-0.0006732770279833495
-0.10240295816919885,-0.011907031457883657
-0.063731439023753,-0.017921859289758455
0.0505949479619182,-0.006082089328389158
0.020510908600052988,-0.01570243514582062
-0.003229205586232605,-0.003333489287456119
-0.020249124163579442,-0.00907050952565828
-0.036883974897882296,0.003832424972088533
-0.05235408021746748,0.001487210791605892
-0.12594476499961754,0.012008502110456908
-0.04654308098716208,0.01638905463166974
-0.05100399003196169,0.014699057771087404
1.7207684663692047e-05,0.017251813087201313
0.08596555453640145,-0.017774721534004955
0.0321071934694156,-0.0007500835308799762
-0.010815132398588636,-0.040352411690529416
-0.03739984986273976,-0.04692855291402864
0.022561237872467544,-0.03777969115677271
-0.01630999515738378,-0.05117900982624115
0.0076517646942977635,-0.0656193014458189
0.03357887427129254,-0.0585741961631464
-0.03871808944398253,-0.07621616611556647
-0.0446831836042238,-0.05784845773397592
-0.04948093347289329,-0.05035644288656246
-0.02748270938112244,-0.04867009826209173
0.0014854367644685576,-0.01886531008184679
0.04024464799598018,-0.03843484652625916
0.05233108462029157,-0.034290765561967855
0.0077004101225873825,-0.034772014213085144
-0.08482875773277818,-0.043214724868396615
-0.04165336027363324,-0.04952575835007257
-0.14518871157304206,-0.047693628784357685
-0.07220824459913412,-0.028654351216387392
-0.020777174449466987,-0.022132388427571408
0.001823085393798267,-0.01700935525884587
0.01278883811294309,-0.004547692317379087
0.007728999581506262,0.021930842832986727
-0.022725919145221263,-0.004806402631647398
-0.017348577717616862,-0.03196570148309285
-0.015555898258993664,-0.011261648768061606
-0.012605626020393996,-0.022942535593154522
0.014241845227051925,0.016067168718941004
0.05698716927085212,-0.08518512865967555
0.052718280910203405,-0.05538265152000542
-0.0020357097358137716,-0.05830378171082734
-0.004649404187072371,-0.020896456810360006
-0.03539168025171477,-0.03328623539339998
-0.004782821970112018,-0.02776020332490612
-0.05823284634304025,-0.0048564052061816285
-0.048200991834399645,-0.010864196619084693
-0.11720308688533339,0.006823248979522065
-0.11116525777124311,0.01885421260804283
-0.12341300278498833,0.046668461628842944
-0.08070251811454607,0.031188079051285615
-0.07040633901346899,0.01042702463465233
-0.12168329141043374,-0.0141294490135433
-0.042352003123737283,-0.029897978698573663
-0.10040915644439169,0.02353839100436589
-0.0557714030836038,-0.01104124287810438
-0.04170178980219154,-0.025644165917747618
-0.019923682730529618,0.05208486680422293
-0.03306072084980775,0.004734406909841702
-0.005933906834634635,0.07011194149612501
-0.06339405538645371,0.003323922625947627
-0.028062738180679583,0.04120926545704031
-0.06712398272634928,0.04065866212030364
-0.04755563857516868,0.030427983754275526
-0.08057210033746298,-0.014671219933015196
-0.12225254358919888,0.010050191719798837
-0.07529523443894984,-0.030189582856284324
-0.03519602840337968,-0.03203880562099024
-0.055149810973535815,-0.037609322625542244
-0.07588495950072978,-0.0393719745479635
-0.042440828712037526,0.012625347207740837
0.011523164914967528,-0.00068908033495973
-0.011732724842502859,0.012837744351476605
-0.05201279160784245,-0.016234455228876378
-0.07339518852121651,0.05224646946008292
-0.002337364868769884,0.012453277950241958
0.041697076798587834,0.019797395484183404
0.010683003429115783,-0.002480401888029617
0.03091551496163085,-0.0695638261560532
0.01331126370916384,-0.13335850299864727
0.036456395226411406,-0.1282119033492627
0.0393462684915409,-0.12832356951502688
0.032154937053156835,-0.06718081965105138
0.0220897219887528,-0.10504792117284859
0.017074320650017964,-0.16030624719116052
0.028258128740682537,-0.15672877531657367
0.028241765448757394,-0.14392091407999888
0.05146922341632136,-0.14481019072190876
0.023421944373558892,-0.1511890724257237
-0.0022690612532671843,-0.14752509900919686
0.027245012633768575,-0.15785222698512533
0.016638373793445446,-0.1357030187770221
-0.021184274458711523,-0.14008722703860102
0.026985082990576666,-0.11296587417832607
0.00893038400825514,-0.0992041288098429
0.02826243921887385,-0.09352842516217219
0.03276091673303373,-0.06796266646493185
0.03405847732727066,-0.09558362300986566
0.029782608394834296,-0.14672711392149426
0.04558398709313273,-0.06022166196021003
0.05902948429691287,-0.10931964821548305
0.06632081256799581,-0.06179421264728061
0.04912820468337976,-0.1024059638820345
0.07532948947335626,-0.10742005582984117
0.08270669251159697,-0.09628600057739051
0.07683768596584836,-0.12183741132059894
0.09295372587715578,-0.1350431939598533
0.09390935066125242,-0.13671149294606086
0.06468533981492511,-0.16913685215135713
0.06496623262372415,-0.15945948213074912
0.0637640024800497,-0.14141391097264325
0.07167577379803236,-0.15707431373944417
0.06078110782285225,-0.09608736876596205
0.05696220047212275,-0.0970066137468712
0.05445659557330929,-0.12969452905955478
0.04273113192825305,-0.14182500560803415
0.04603726164301989,-0.1299738161548352
0.050484991343900165,-0.02877333591704668
0.04773951718486171,-0.08524914661124092
0.04769223761225684,-0.09016956444354342
0.04571034180923257,-0.1221354823098642
0.04476466873495959,-0.1599978804517473
0.0468070987028061,-0.12917310268453042
0.04283506276953565,-0.10913649572470753
0.04194646658225546,-0.09123046889566347
0.04191472925249433,-0.10010021178148748
0.04427675958745601,-0.09228072478173734
0.043554992256388585,-0.012451211659659303
0.04334085415251745,-0.00018262459017825972
0.04555464450053792,-0.03471879303921479
0.047127191934018084,-0.06929599409642562
0.04894246074399087,-0.08328165863123389
0.046313924959427426,-0.07080544272713034
0.04550103480337121,-0.055971121149698794
0.04567963114635903,-0.0390475362096771
0.045307657204998304,-0.04118627421166626
0.04561778273338585,-0.012850658315594357
0.045153066326420244,-0.021206764172967553
0.04691941380384269,-0.1165514241700225
0.04162161392260944,-0.15411038778078903
0.0294311132297505,-0.04696364326890699
0.023904520700375853,-0.05254246385566137
0.020576295264503247,-0.09300202887079413
0.017974743014298963,-0.08782021892192515
0.016571828270298277,-0.047351012157750394
0.020436712876468244,-0.051855121405027405
0.024999734613580113,-0.047794623867272235
0.030373880284020695,0.0037657377321683727
0.016149076185878866,0.0014026311803573051
0.015616925190779682,-0.08176634675523592
0.012889831319525678,-0.0055288044221175805
0.0020996065189294068,-0.0846607287127559
0.00789669081411036,-0.09501398422265438
0.019527182711747297,-0.06199826494300788
0.015258479264726859,-0.1184784403061331
0.014548177548612994,-0.11911848880761881
0.023036848925578397,-0.13984556152527497
0.03290439103734247,-0.06711604814428135
0.03589101255879422,-0.036684644200103894
0.017619390944673418,-0.05822443940381901
-0.009232811047056614,-0.04924042574019195
0.007860407262803265,0.0269088265324859
-0.004549103373078173,0.025174346363917518
-0.01016478614331038,-0.03724373034122054
-0.010995121251962876,0.07989347866588371
-0.0013879141987926929,0.04304420378605787
0.007183036009494961,-0.00044080297657932935
0.009369129905303246,0.041963684032953294
0.014363719727926827,-0.001340074273122634
0.016009478745160108,0.00833763096859883
