v_slps,v_C(condition)[T.1.0]:slps
-0.0899331670859331,-0.02840240581710953
-0.07156831238353147,0.06342888425865595
-0.04263306787743772,-0.17122354501711443
-0.06426289859536723,-0.19410240983090357
0.02917080160971145,-0.08125742835385591
-0.12146131700384136,0.44796005440289544
-0.0921664597620587,0.5290973706673261
0.12331171722379922,0.3514851891321362
0.030438994005268335,-0.21763740940452733
0.0025145540927607266,0.16844243045069285
0.09140913261508175,0.2774063851138197
-0.16829409037984763,0.39850095198656954
0.056039032553402784,-0.028505401266010408
-0.10483716368736927,0.10442879911037838
-0.1809684623797499,0.2024208262436862
-0.11901013162521316,-0.12902323220248518
0.1982912730225338,0.46941427784236384
0.3482019299323018,0.20350578392372912
0.013699280855081722,-0.20333800836333343
0.1389303134422097,-0.05352301731644891
0.12946863599593086,0.19951089588524767
0.13517983388959365,0.34614696083738655
-0.04959197676323227,0.05728432391266805
0.07382427323460569,0.39356391778565264
-0.07561667052534733,-0.03677958593567679
-0.04464099165568316,0.4700716571857072
-0.18457549059212597,-0.07570053388546895
-0.04857680192458173,-0.142709327844098
0.0253429492512848,-0.1741251234571872
-0.28015512227719264,-0.15759944747538568
-0.11223265718653308,-0.14665754916058704
0.02734407870944391,-0.007643407122379795
0.033778002970730144,-0.11442749701910951
-0.10426257162135108,-0.2389803126384107
0.4309690035028704,0.13274352809660345
0.05522692095660104,0.014665139798909904
-0.0012369558826921777,-0.009219397869635515
0.18601350610726325,0.15480659418083317
-0.033984976068949915,-0.14885594469582392
0.1956959103259758,0.27644881917721176
-0.03617727502467731,-0.03426781514277196
0.0831404673796691,0.03486129425150103
-0.05038009778927162,0.49563819289230626
0.003480216972725986,-0.0058629372561874345
0.03258137807656186,0.0924597078886372
0.10519966358105806,-0.1956969407897029
-0.12004506769851861,0.028369576863441305
-0.24677838862338367,0.031317583530557205
0.04587383860878767,-0.11586473616916057
0.11822422007564228,-0.2867055766948578
-0.03906684292414093,0.2052980670595203
0.04471586502433573,0.03527478052337733
0.08326482401998163,0.03458961332796949
0.16465218083338953,-0.14194412898850026
0.08289331984376966,-0.28871925840408835
-0.011652967517123664,0.8707466401541355
0.13190057311350284,0.25922749696582065
0.1329813630568034,-0.19542115035326638
0.019975560919687184,0.2144634812931119
0.08603516638324608,-0.10455901891730017
0.17358839085935626,0.19458368235997386
0.06988232831490124,0.06969684298008935
0.251445959985838,-0.08409521622504222
-0.38964470192665795,-0.06104869266490674
-0.10298473229077122,0.1643430820509002
0.04637433757894807,0.07909986170856408
0.0019459980795467,0.204875973749885
0.11318046034539503,-0.40414082332812906
0.09485141149094309,-0.1883865641456381
0.1256685528409875,0.005299879791871746
0.08307965877360309,0.053234001614268237
0.09792314337499201,-0.018666630184681555
-0.15190137946851962,0.31789303928531876
-0.055195271610555915,-0.03785856590642876
-0.4434615309053265,0.13465430917507765
-0.21204630479586054,0.01482360001643241
-0.16504183239177242,0.11185705507950622
0.11350060777844688,-0.20111284416812802
0.08608127755142408,0.14080057447736416
0.014338216349621211,-0.1451509874528125
0.18868571861521374,-0.2146281276370148
0.23214340432639477,0.17248751981464286
-0.19372562804897603,0.264495335593784
-0.012733977417088135,-0.36972746916950605
-0.1451701220821746,0.39223661239260826
-0.08299594070679295,0.5255412384038984
0.051979324394181944,-0.459006512979065
-0.00927179399639353,0.8790996474833085
0.1456826152049988,0.7513929456196646
-0.031958617508188736,0.4898406803608732
0.03376691070497366,0.15839011895451796
-0.08063155637549034,0.33362290505049524
-0.014889605464608442,0.40029807091178726
0.03590156652432514,-0.5080478252549022
0.0427427497962148,0.0860904354604605
0.22332719943643797,-0.7436163834111653
0.09391438780007863,-0.11311629173565435
-0.09473379219290953,0.11736491411083871
-0.08324336751483513,0.11045783390650876
0.09348737069937796,0.0004389077600655336
-0.029831990282310147,0.3102224246345605
-0.15131622829757643,-0.13788099919321534
-0.12769419561259568,-0.06062832705816761
-0.024038039080851357,0.11608087102802286
0.20225356341933237,-0.14086184414674394
0.029063416261039376,-0.10201489255836575
-0.11488797275752188,-0.1413068170833878
0.15034068045534782,0.16569578338428476
-0.02740985271589026,-0.1576135176390685
-0.043789549137693534,0.018869610890843217
-0.09401028432249797,0.3721772251811081
-0.05144511712771467,-0.1935715639553818
-0.020705868322059742,0.11270432565329565
0.07558980497709948,0.13604561071568777
0.19794705369125926,0.3766257795147697
0.1771774654681214,-0.0794750283486467
-0.06510462846865861,0.10460336409205773
0.1368041512865535,0.08214450558963074
0.0796823515745417,-0.16338625375362859
0.18467339941298153,0.5800673818313352
0.045547414307011314,0.3370091020875374
-0.1865792469988342,-0.19419540624690307
-0.08089958337981223,-0.10087901429543704
0.04749305149411727,0.10853688800679909
-0.01629097876831205,-0.07609869301421669
0.11906508031019694,-0.30075065210392116
-0.1180723236981012,-0.025706407744069334
-0.1043446153028828,-0.8536647355176694
0.11440121009039858,-0.11983573958597857
0.09332948584625729,-0.00994653395938637
0.0013611910111482241,0.42716373109089556
0.10295246051213466,-0.21624445112711804
-0.19471248199982275,0.20694706840831165
0.27907227260575146,0.3963500545151426
0.2017461540659979,0.33104913573541767
-0.11667160451853367,0.1473618300995114
0.06333310215684265,-0.26531196137122415
0.0452177978835229,-0.10028381245552519
0.12056831978673814,-0.17449186830925595
-0.15786080340689515,0.1344624644829958
-0.04724792484321878,-0.05449955391307878
0.13031452344988967,0.012434345965731083
0.07360918420955614,-0.3102065221144405
0.032093184387894234,0.08327796159582301
0.07360444821127665,-0.011883204677169051
0.1988412345272542,-0.012166321444059443
-0.08119975618776992,0.4085452099390932
0.02953123929197008,-0.27791848070578734
0.10721341287541049,-0.16805549461077748
0.1198164220896486,0.3960255099533988
-0.16584034833548456,0.012337147812880409
-0.020808345842168775,0.582630353933244
0.07182199210572948,0.0789588434855133
-0.1470817181070637,-0.044971597587060666
0.07967397032415889,0.4554107306982999
0.039844734630658254,0.7387378331068565
0.048990809500714834,-0.43952389927191327
-0.11981372610171981,0.19535365391786608
0.23931060915831415,0.2955523293478655
0.15189724164980345,0.22984739633970802
-0.09523612212422913,-0.29672384982314365
0.0929352170623148,0.051036638424750994
-0.1408460592272155,0.1141393106896939
0.11912933731845377,-0.015455276373481779
0.08751814324323798,0.016774459089195046
-0.0627306009280491,0.5809774939586654
0.12871620752532736,-0.08045508353435107
-0.05764488428012817,0.30368626854043884
0.057589610122695034,-0.2690032950878945
0.08151099927803107,-0.5216497784495122
0.23487223239348168,-0.6843297252373067
-0.005370764852397052,0.2298254832107756
0.08703173416390146,0.06234742768086985
-0.08846476391757868,0.28669136548567437
0.1000871137000244,0.23712826769457326
0.04911234247048222,0.3248593312096326
0.08713551456983915,-0.2828684397385493
0.1126607941806018,-0.1451819412145298
0.05945688024254327,0.2107681338062658
-0.02313857193494821,0.5102992973862587
-0.16051396984375932,0.4839847880211208
0.028583429916986276,-0.38445777754264127
0.1205410382810539,-0.2200137403350556
-0.09085255310521123,-0.13145889859216475
-0.13366088680644445,-0.15220284330622397
-0.10759251321769557,-0.12385035344962796
0.05804304587303108,0.28015782199502337
0.1128004617700749,0.4192126202964378
0.1001401147291966,0.15089480015186713
-0.02778615760731944,0.04153363564174229
0.056210038292982836,-0.05361019257234577
0.06025063954492585,0.4098015646517426
0.06600360302579211,0.19128350590653442
-0.02598270142781323,-0.21770885933190248
-0.14330154701691195,0.05102117665050665
-0.20960349386170313,0.16689130909642208
-0.3343492010578851,-0.1032059062722579
0.05929816962605304,-0.2332468232531097
-0.09078134694562505,-0.011282837423001998
-0.2506901996742384,0.174077927674267
0.22169407547204273,0.31290569560372944
-0.17249520283534373,0.4383630570769776
-0.11867595704523094,0.7761208253020825
-0.019796143010669714,-0.1329421432652859
-0.12953960511235701,0.25244789602433143
0.038820563846175174,0.10746408502985623
0.09884892715819038,0.1095607334399086
-0.016997083186669835,0.35126846953418733
-0.061332469456949146,0.1721778256097282
-0.06806062529671442,0.0670504474621268
0.17907906354972006,-0.0060460783058101444
0.04575000889193861,-0.2709304264915353
0.032408214378027524,0.18777866708806096
-0.11533802127122354,-0.06733292104661506
-0.16206097969347905,0.48589992973139423
0.1604734496824824,0.03620752695081289
-0.016294691746629616,-0.11497166981401262
-0.031462428778859054,-0.21796252738165778
0.17781362017387223,-0.1417060492829391
-0.02242235197516846,0.3515679249325326
0.2811414638646512,-0.450214612924675
0.05009359886412128,0.328237194714743
0.1242312700997582,-0.10956682692194558
0.04182808189519203,-0.12466872976666518
0.22034097451063459,0.5468443826587394
-0.006426776101979762,0.08427757190317584
0.026801710819296443,-0.2716419817724666
-0.029982084998428613,-0.14203208508643117
-0.34145056407160923,-0.4033148653616071
-0.3572994748728425,-0.06255654859519447
-0.14394146616912745,-0.1377388959854643
-0.08209124673727597,0.19180747691786387
-0.03581811412285968,0.11690297869757701
-0.10163880562888457,-0.164357125335569
-0.051580283672267344,0.0926908776762555
0.2690159476133448,-0.11884726704236806
0.10583184753585283,-0.04945778978402782
0.13820298047882795,0.02516567375082616
0.11150032619048392,0.14225404606710493
0.06438969046227162,-0.10852960129410093
-0.012304256135796256,-0.09723621964588294
0.17608934917471245,0.0902515578837692
-0.2379899281285507,0.038014461733342636
-0.11937538533178695,-0.14383079984844452
0.15956589816529504,0.19721226108883988
0.036291598183127334,0.2586721044383732
0.2128367487245995,-0.1827569361850418
-0.18242138964438706,0.0870590969326681
0.025918464913739628,-0.02814322354195008
0.017593657876644506,0.5089231292927041
-0.015093485402742544,0.11679501023146487
0.05946639232345216,0.15156837087287453
-0.039237738660059786,0.3966239815229582
0.2333674923885006,0.27652710229148636
0.09157238480313165,0.22678184835558998
-0.18668668407562705,0.010208378650568973
0.0018779749533859406,-0.008647349413010597
-0.07300829094441336,-0.008683817506097986
-0.26446123725023013,0.02837322800927342
0.1648375357010739,-0.2726342522237272
-0.1410858428213718,-0.3058194225899102
0.04099704150781029,-0.022352535941722075
0.0045127119533545975,0.161666199796135
-0.07531206430209912,0.355921014684838
0.05027450445425645,0.5831501528514008
0.11933784787155027,-0.035925236710010355
0.0016839365030989484,0.22442738504164247
-0.14401374067491865,-0.38221090162487625
0.24351316442631957,0.2299439302474622
-0.003294835539029546,0.01985681971161973
-0.06220319565961502,-0.011220010691467358
0.12767780424826142,0.03797951526903455
0.031860849395482366,-0.1979990033482233
-0.15696038944093837,-0.18430220749003345
-0.047583301958183485,0.47938439140067984
0.07396370297525912,0.4172152187190118
0.11108032038106527,0.23092859033687804
-0.037871936286984736,-0.19885855647830467
0.1247299334237723,-0.19984381501480963
0.04210799833880742,-0.24603085942781006
0.1201752118032178,0.10120423550193308
-0.025117473128785373,-0.5704046078575847
0.10463397724277726,0.23294964479099226
0.024763803766387385,0.12324297075424813
0.1521947916105151,0.3572828575502773
0.15409525194124205,0.20255919667158231
-0.1554154591609865,0.04137426012383047
-0.03972449666345912,0.0027539913953457877
-0.26093759379805637,-0.2002903590674944
-0.06840414223769792,0.3026704574487084
0.24515674391431486,-0.2924564062396295
0.28083240347083255,-0.6985349275877786
0.05579280962597491,-0.017631725437498663
0.1631403520130614,-0.08521993299971663
-0.024634304864408048,0.20457119337256804
0.13823481634580628,-0.16046386063374252
0.06432010010079603,0.05250834794180507
0.3253211108534575,0.20161682962277963
0.0332454279735648,-0.038334022741764166
0.09515696620616575,0.3372942458233272
0.1428493849860959,-0.05791054014364891
-0.19790932529748578,-0.04603704022082535
0.13008355107044123,-0.4230451109950298
-0.030435849190407406,0.13404024604906495
-0.02556537600612757,0.17684323125724394
0.1807731224101021,-0.14116025418191655
0.05723850484835897,-0.15642833019570332
0.2557631087093117,-0.0654397369004836
-0.14817070296151028,-0.28097107911602937
0.24572560849130023,0.25477014134706877
-0.07441522438822948,0.09663705373980014
0.02830848419230459,-0.09484345572642561
-0.041611430543560944,-0.08430979976174952
0.0005833589312432413,0.11206859458013863
-0.09979403340998656,-0.09103178980220727
0.04547467648177981,0.40458426974772826
-0.15747126433537054,0.13237861522739386
0.18839176116976422,0.022631861203729793
0.30633794522838853,-0.21679734139940643
-0.022315525297351167,-0.054056078055307086
0.014980277273442592,0.19862870472926122
-0.18300376576189853,0.4959971292570017
-0.12350713001537814,0.4145426532345884
0.20565755756839854,0.03747331128526152
0.10854528491672796,0.1587471374197092
0.2125698447873618,-0.024769251785063867
0.05043441511979678,-0.1553200378150635
0.03903956163917705,-0.11299059129702266
0.021631292111724324,-0.1311402321325659
-0.008879221451665704,-0.03793313661265073
0.017533675313048044,-0.4235541982910371
-0.01908273275105503,0.4903126380219236
-0.054377920867262015,-0.248511476927838
0.18936696934624733,-0.09341406339390632
-0.1568792861269652,0.2704434622482245
0.09116330200690588,-0.13912205108704204
-0.1099616539411265,0.07961294108162176
0.16729581584472036,-0.05790813561732411
0.013240281465337726,-0.18179003453262357
0.2087717829252388,-0.0015273497127354478
0.21121132840570256,-0.34290118798955554
0.12555704571272164,-0.20230633941124782
0.0536548405502096,0.2230259395666142
0.03867105767198938,-0.14596457769538893
0.22230607982538744,-0.48430591299693887
0.043755571208539,-0.10671179463525471
-0.0082933949644644,0.19652617091877705
-0.15098164773715395,0.0848219933083248
-0.06909283262683033,-0.0355561079890239
-0.07001215745910382,-0.060137022253761795
0.22512931473053688,-0.12721604410419254
0.12807124771778164,-0.494120120638535
0.1303674430327605,-0.32567279083510425
0.21553279234987854,0.2152265887550904
0.060373037119207815,0.01630572501888446
0.108972985522833,-0.07873376371883174
-0.13407314007423604,-0.05019674522642896
-0.0001101393632803936,-0.04124578465539684
0.30515222294554867,-0.029651753719946383
0.08573935798793363,0.00028740019187728505
-0.05597356045510957,0.3093403296578709
0.14853053593248647,-0.26311635368818415
0.07492202186892015,8.598186158484747e-05
-0.08780583525521948,-0.22362702634420034
0.08078779987024072,0.3871759359376062
0.033431821048149846,-0.044350453054075464
-0.09364600972443973,-0.32687611014068324
-0.08275954683836179,0.0033769568440172593
0.20510829505366363,-0.17063532392354108
-0.4162194076697565,0.15759429718171664
0.17632287513697234,0.21780177234717543
-0.12594286150096404,0.15674548375559716
-0.10385666580871741,0.21338061486674145
0.05446686567970076,0.14009181866261355
-0.1692258893544813,0.10071891311613848
0.06127232973678107,0.11676683944200983
0.045837335187781415,-0.08179144478713792
0.05321089572434574,-0.2979333700702889
-0.007589099747105114,-0.01671624495557205
0.09979523945950516,0.4506643381621223
-0.12465664932161971,-0.08357314103479829
-0.03548606848469343,-0.020527839245288552
0.0859895971764271,0.050304148390518375
-0.1272429930187327,0.1221588649776857
-0.009969375293033683,-0.09547128240779536
0.12939653793482173,0.5768565238153736
0.17686755567782908,0.08560229063912145
0.18801010825520692,0.3040803037734813
0.021752589922811403,-0.3768137756541687
-0.06654263471859295,0.12043036460885276
0.13023815480459044,0.14107900174905702
0.1854897247864853,-0.348909802198078
-0.1435479908379693,-0.08894669924317095
0.12599513766035128,-0.1514719291664411
-0.04994858701875145,-0.3063731919890886
0.013816851657034477,0.5036236390598203
-0.1479696609351417,0.06341367973064171
0.07993473594247269,0.21303991594504507
0.01937262268312887,-0.04554530564283357
0.0330288753553386,-0.46899585488530005
-0.04430549029436659,-0.1924702517118296
0.155425394181427,0.11948396157795807
-0.09875477081877346,0.1797451617433464
0.12526120660334236,-0.2745546361452627
0.1916836188250759,0.3167250432404187
0.2844150893438452,-0.40424618403133633
0.09995949799420134,0.08140576106805752
0.02683706445425957,-0.21656027355358706
0.18204783558401866,0.020597569148551986
0.00929997890880481,-0.1732361926678717
0.0830858588071638,0.3631401305684906
0.24088949719068534,0.32562923138748107
-0.043990814788402034,0.0289254932644761
-0.1776781400171018,0.15918270228196468
-0.07434810575240103,0.07336460505442394
0.02104076757105817,-0.22077966457560969
0.08220871299961886,0.24102978484386434
0.06718380398761692,0.021805949923768893
0.07674256900153864,-0.18982667773014264
0.02771676138642216,-0.07849557403591313
0.07833739236070328,0.14626131883468405
0.1428763033379488,-0.3343264076301562
-0.22229036545588327,0.3665180746473196
-0.04591691695000527,-0.022655364925657583
0.004115418399269102,-0.2011573080052308
-0.13571277894782663,0.06859918045654537
0.15187227151198976,0.1232896856573304
0.015630174523448743,0.0953525705354342
0.21935656343155271,-0.010441792359120045
0.18806073703301135,-0.12772229273470356
0.21123365355072996,0.3868283719681621
0.08639619804487295,-0.19281399723888593
0.2414023437802548,0.13552060638893865
-0.01374091616425862,-0.29116280799321503
-0.09949862355856451,-0.026062184524388205
0.0057249258049313495,0.32386437342276303
-0.10936248359878109,0.11255412032638215
-0.1396238015830946,-0.3487099201479609
-0.11251886634746813,0.011224069011656804
0.14895507164475744,-0.22508707759807067
-0.022232048230823316,0.11019358227186365
0.023712963743904025,0.10241041363166378
-0.06068695361893514,0.2931443814872695
-0.06257457415990439,0.3382556226924352
0.07628429205939946,-0.10665518294262849
-0.1604219930561958,0.13774752683714145
-0.00983351676975479,0.08780323690135257
0.0036209046787848403,0.10506192379671528
0.15460220981248185,0.7815516608551224
0.006560217306224316,-0.024028859880341716
0.03642929964283847,0.14291311939477047
-0.006211842111749133,-0.2633786931619352
-0.040661129777258095,0.17994192673325732
0.07324898344156372,-0.11352212110935983
0.08087126017084069,0.46546191386563446
0.14832570134579073,-0.0100200584354216
0.06577551892717837,0.5660354266084382
0.08982163634688725,-0.2961860071659511
0.11840588332186563,0.0003284311643808463
0.13397135545371613,0.1236102259616774
-0.03893086528120941,-0.1715954044086717
0.10241173303041373,-0.09864438603796649
0.14419642265153,0.09260855823306584
-0.03489820114147148,-0.016054887693341516
0.01121305296155856,-0.13215940794038256
0.004385940620427211,-0.07269273273988305
0.1187450780913531,-0.26219979990468056
0.2074683215601933,-0.27403331720672464
0.1502506645517527,-0.023995319806132127
0.00226052521790868,0.2693217355208871
-0.10243023324082372,0.2591211894308405
0.21104223386579873,-0.00197833521205322
-0.07389086838445817,-0.1328823168342857
0.12590882350980806,0.12415813160560488
-0.01190553626775745,0.07687606723673657
-0.14329524190058957,-0.4530626586133201
-0.0045841720355612806,0.05595099455915657
-0.08315980030072767,0.07999482335111409
0.020741747454284365,-0.0877434429992594
0.0032317421030775067,-0.00039289534866184667
-0.05520369589774789,-0.13563961149282
-0.0027735394984040977,0.12935680089591162
-0.1889420644395251,0.06787827871751903
-0.14497821005727607,0.03295328642943454
-0.1694418771210402,-0.23786783139029855
-0.04034190287285272,-0.2773550819958633
0.12396150680399672,0.32169346620297407
0.17068444595941945,0.4721285750978561
-0.11281892397681381,0.12303357649096303
0.042860778202213436,0.13699203708233507
-0.023054642640320276,0.28253953587330083
0.17184159546018568,0.05416457290934845
0.12601188084923767,-0.5609919784100865
0.014109304092412327,-0.03957987881009855
0.05856168798236026,0.1331065760344974
0.07773189964534137,0.05561935876967841
0.11055559227407016,-0.03715558074666808
0.05938312171899805,-0.4258943714365896
0.05731607663731203,-0.13678077698096047
0.2420597878344989,-0.38001868886443957
0.02089257922639294,0.01527370199542196
0.020137065903888342,-0.014234444522626118
-0.0751125293187223,0.08572386200387958
-0.04447796300144218,0.3906897323542251
0.10488452158387508,0.6787431442298357
0.12059198673283311,-0.12021734443388553
-0.04685124198793715,0.02693011432087304
-0.07092250393876313,-0.4666553348788866
0.16314292106345787,-0.0772050059530888
0.1709534874289632,0.3041417293645015
0.02772220036708195,-0.031698443196670555
0.045401936214243585,0.007484533488402945
0.08751905096454268,0.07739486060898311
-0.32731873078276397,-0.0046725584336245116
-0.1769595311087421,0.337938502049892
0.14475911006018483,0.2753936503532498
-0.2482659880739164,0.09359541894110888
0.101447325951459,0.1275713230294943
-0.1475677201064821,-0.39432763583319785
0.03275653225404346,0.1092513821580268
0.06695377123299526,0.3707067132428167
-0.020909795634538795,0.47155478848968213
0.004075600369461963,0.2619491874000647
0.09276626157911652,-0.32285205479641127
0.08824121753617518,0.24604119181342918
0.07535184877866455,0.03572448560521896
0.10158245942292424,0.01952390433739828
-0.09431206993236768,0.1277531168656316
0.07193575362753477,-0.6850698367323832
-0.008734668833982027,-0.2608981744646773
-0.15901380234979187,-0.6186828680388486
0.1954491505903553,-0.0158136898146786
-0.09230361302562116,-0.08149315595192419
-0.27240651987654074,0.2065947260983807
-0.13424184513206402,0.18693115695305662
-0.5184872090744904,-0.08025204249258693
0.15502412598157572,0.0750824003576926
-0.26851744984118625,-0.13621204925590086
-0.14529574582687402,0.008334895273526051
-0.06416440940602999,-0.318191610628526
-0.07927394194233148,-0.021943138678646234
0.002356691181901724,0.49929307965461467
0.05345832976409712,-0.3906600539847843
-0.1339222476339333,0.38136698038627787
0.06813339234862922,-0.23768502212814083
-0.1346763868835784,-0.25317997031497597
0.21256876231938573,-0.3046089245009552
0.0038904766631269565,0.06249126177168562
0.013404049259645397,0.021412580615310203
-0.04249261887977485,-0.07434051729589305
-0.3125047239287077,0.050385525519563046
0.1760656298389216,-0.1543774631602801
-0.05455716593923286,-0.2090882297676063
0.09993342162675033,0.04483421157097258
-0.07757391313596855,0.13011525161973317
0.01695720201487486,0.09121819048206016
0.07585099284190505,0.03724668581792973
0.03928779137251569,0.08448622288222052
0.02306769670835586,0.039129323663165815
0.05328946221641075,0.41769322920463536
0.09233396785473759,-0.040638038632390114
0.07906135493921246,-0.3562257195646593
-0.3083812255518033,-0.12948875210185606
0.02003313130772163,-0.42440562944078125
0.016904402956289002,0.16157748133912053
0.20714100036317273,-0.05771264190947111
0.04701310985582749,0.1467061260572295
-0.2133815176320944,-0.027044774228856098
0.16188641476275706,0.26595938499314736
0.015015475765581331,-0.0731613879493356
0.00443000378498172,0.05827348271271118
0.027319724667173133,0.23088983192749893
-0.039531919205819124,0.15011541095863093
-0.009360548954914883,-0.2514718603003648
-0.06103969062336216,0.37713298340290236
-0.05835689632300399,0.45094694782112843
-0.13152360807300445,0.050433523426252826
0.08600840424956487,-0.052534864968088874
0.32642101146064045,0.38442612312042396
0.0018351109065566536,0.245391688103663
0.07801822647180451,0.014435716187215286
-0.013215760792352104,-0.13650618527149816
0.2821487335897508,0.08732743059180309
0.06868223922063438,-0.011430611601021115
0.18608550964057674,-0.15078013352891612
0.14983122696240148,-0.04640835563910175
0.03905716608655973,0.10328619735387738
0.052802664117377794,0.16419360310114917
-0.021555176912213727,-0.25572059675458514
0.017249319546707453,-0.25670238525348943
0.005954469844573838,-0.19987229229832257
0.13401694358679228,0.40260353176273733
0.014791290686040716,-0.15627226828339802
-0.07512284917530355,0.010531789515374701
0.12263771752980297,0.18517791013092988
0.00499947344241237,0.2236850222576947
-0.08637880957913364,0.32849472938945673
0.11147386702093655,-0.37105471609091994
-0.14573921480558294,0.2398919390612035
-0.09658031262786615,0.009914729803874457
0.12062143997368653,-0.07905087074103047
-0.10683659245798563,-0.19721511463515554
-0.11546273861322068,0.30209627699592667
-0.03361463212521557,0.30593556836418045
-0.024517175077433326,0.598873180220424
0.049722532737602944,0.17010889881406224
-0.03283420696160381,0.16769545870236607
-0.11733563523168102,-0.06995134267913743
