v_ams_bin,v_C(condition)[T.1.0]:ams_bin
-0.05052206593095477,0.0014367244734731534
0.06587689284402776,-0.0012494381538710395
0.053405206545778,0.02069846575895162
-0.06399072161168835,0.006456692314331901
-0.11329921622704728,0.03766810977575408
-0.047142393460816785,0.01253307211154189
0.0024593356063579257,0.019168111425943813
-0.0072571426368195175,0.020446131230537172
-0.0240896951303254,-0.015929516693052422
0.01275006528009524,0.019068115142781318
0.016980050922527034,-0.11792830570217469
0.055428829415884194,-0.08562794868535648
0.048550064432501615,-0.07414795997257212
0.10627559498656611,-0.057938436762796225
0.07196666279096683,-0.10348968960090177
0.04970862883357489,-0.0421030785159629
-0.0021579416744680197,-0.05107175610761801
-0.037540819837328016,0.01817497729447938
-0.0008465213257459921,0.029545662300344618
0.03771301755248556,0.004157807996641463
0.058954403733175245,-0.0014231802509201419
0.04764230646576044,-0.023528296200608853
0.04516906976655071,-0.02346915254450636
0.00826469059546412,-0.05228607698198884
0.12622134490059148,-0.06893165751223843
-0.010587097185678554,-0.0412443629414376
-0.07131556412247175,-0.04202583817048944
-0.0263308095270052,-0.051395932461404135
0.0023196729209403293,-0.034405664160757785
0.029115762186263043,-0.04035137992871574
0.04328318573169571,-0.015763528829451583
-0.0022542588373138453,-0.0278481292746173
-0.007992689728192434,-0.05180258977007893
-0.019532189489671257,-0.03929554433155719
-0.029346544269328416,0.004821244468254351
0.02878190433644489,-0.0017063773877189874
0.04740013516541919,-0.06903997408927254
0.09801976886162415,-0.03607259686365707
0.03421030768234812,-0.08225647127330138
0.05764056067861763,-0.009560789949997761
0.02227874371790764,-0.06941987074648644
0.031672650896575436,-0.06601354806353715
0.00594157552560577,-0.031248947569094444
0.061338611335043564,-0.0518905770572236
0.04872318450686762,-0.022367427305381958
0.035915071681618706,0.00485434833964152
0.03791673994763108,-0.08208877024082613
0.02333149287998685,-0.06495972261842226
0.03606717214695827,-0.002842436773008286
0.04624992268657576,-0.048582327273239544
0.0579403129633471,-0.11657291579849649
0.04816060244265245,-0.11018728234588582
0.061905068349164594,-0.05576415887387874
0.05025923446803218,-0.1500239253151676
0.06509071548260362,-0.2466964569238764
0.10198354458657274,-0.06799984710832171
0.0655075546965488,-0.020066157940547037
0.09678235386017668,-0.04486568356704826
0.05027193063241525,0.039644805324186475
-0.012853835729805578,0.009184626080449869
0.10018380740294842,0.007233291650038488
0.0016764219517072382,-0.03229354432384359
0.00113629474781584,-0.020084101387276655
-0.04402383195615383,0.029324574024662514
-0.018899248637017557,-0.01772752790051509
-0.034392889663377356,-0.0014308024795411586
-0.038108149266107665,-0.03274317173967934
-0.03302229775173185,-0.04173085177678234
0.0023829739418437072,0.011604321637648466
0.00917953352710435,0.022244469640418613
-0.014318160840286833,-0.03225890030937088
-0.005969689107147165,-0.01089828697269388
0.024925092993515002,-0.09688066544284131
0.09029559077141283,0.014993814715450873
-0.026102444094366857,0.0033083280251185523
-0.03907008891875965,-0.06041369367945111
0.014466637267216033,-0.009818163058598605
-0.04793835527155357,-0.001133759650165076
-0.02377461793615922,-0.049374651959026745
-0.015644612187523325,0.011608671119293694
0.008414587762008678,0.04710785852371135
-0.009553994311972977,0.022405237562168237
0.01211210604334373,0.03389978195804677
0.009787102800944279,-0.010762096705378268
0.040420232459383615,-0.02808072409952348
-0.023577456166273467,-0.07004661177065036
-0.02149690988514922,-0.07675758033120676
-0.053189883957018964,-0.014820129812572413
-0.013976747996029285,-0.05199841210848272
0.015887170963724207,-0.03720770600560297
0.023816290463582558,0.004678593334254383
0.020508724076379287,-0.017705863147437342
-0.005975714421202864,-0.031034818689349014
-0.019970307989512874,0.01836597917608737
0.010679982163533792,-0.0685180517764208
0.027422732358783685,-0.00036881844271517347
-0.02680502082668656,-0.07001610110087195
-0.013201701361525698,0.10551671811511878
-0.04236702927652862,-0.006889458718499334
-0.03939443240746332,0.07385798380455086
-0.004033606978909789,0.1362087762349311
0.011128060808958055,0.04678697753343908
-0.017490194482398795,-0.07224408403520455
0.0026174268669338988,-0.021638683241887873
-0.011923132617960158,0.019655117098116397
-0.014316771794230902,0.01815092817243637
0.0434660926462654,0.0006866239887944985
0.03679179588710934,-0.019144100001730308
0.033408743395081174,0.012355880189275949
0.040788081492916684,0.030683925161544282
0.06131098606663808,-0.08032619643369793
0.04016522925468941,-0.06195997535149726
0.04674465775656676,0.011156670784908083
0.002391886265673781,0.004163357557389856
-0.01752191106719394,0.03083467607067268
-0.022785041308700498,0.004860068709017378
-0.021795810010893292,-0.016102173005977657
-0.026329620456402893,-0.020006749083359546
-0.049722656879719315,-0.021424272340956858
-0.023087828172416034,-0.020719708051239672
0.03329999783304251,-0.03220546052319778
0.024234454119416812,0.005225525116210439
0.01283925304650601,-0.08605665867626432
0.040652019972548026,0.0034373201336203585
0.08109209163926673,0.01169428833228046
-0.01769286999777246,-0.046619873775011034
0.012235529610638592,-0.016857859153726076
-0.01633803056399543,0.05791214517518717
-0.015956722522736163,-0.018385602857116212
0.00981816744284198,-0.021808299947710847
-0.0021253361944860998,-0.07735336499647458
0.036689882468535294,-0.05942225196640625
-0.0022898925191929265,-0.06526897001523221
0.05806775154797479,-0.09033122887720069
0.005934043320573321,-0.06219530648466662
0.009255801193153015,-0.04595282966774551
-0.013105259131518943,0.03247416103866131
0.06187696044635496,0.018997870247776515
0.042036395504643366,0.0038066551892719743
0.020503044664574064,-0.0606197644811052
0.038745801357675524,-0.07533660500016523
0.058411835107036625,-0.09849247532238131
0.00589139324635992,-0.11770574978750162
0.03191568477995633,-0.07745451995512917
0.07470654396219177,-0.12509937324685885
0.0734191585160714,-0.08864786851925768
0.0881252694762257,-0.06555083397198341
0.06764177094092325,-0.04073717137958041
-0.07971953797248732,-0.07815660504386884
-0.007750550454279949,-0.019933979699128083
-0.005699647691870261,-0.09688579536889237
0.023901941506756546,-0.031315243408470306
0.00806656156731087,-0.012060622295975945
0.019428308408691947,-0.08901116552699127
-0.02073351236173637,-0.025452672056524468
-0.03447462108419673,-0.03128767695935056
0.031131684829569663,-0.08239446291759704
0.010875087408656295,-0.025053095593752947
0.04571562951576236,-0.001087494503733517
-0.03067083717335642,0.009897201243179684
-0.014658875659996923,0.04920149675734737
0.03671650344697092,-0.04811145087412885
-0.016418474191073444,-0.07401133903541626
-0.02414195494951342,-0.034525699229645386
-0.020069426893965535,0.026198490628295885
0.0032854540136422576,-0.06768679895907798
0.040401129344423393,-0.11817311591594623
0.06191355602812248,-0.12035681005118258
0.12393646981885079,-0.08913012817466302
0.05962551917348101,-0.09837646284701754
0.07908058957257354,-0.024630510512832562
0.0467348929183823,-0.15774893743446555
0.0034064927799548964,-0.011316069564952222
0.006144569559863884,0.08227428035413505
0.016317011401306723,-0.046622211591224226
-0.010567608510904231,-0.09186939457249058
-0.045678295199437405,-0.040494052902879836
-0.003324503296373113,0.00021722927059558168
0.033290325636673085,-0.026002606439066947
0.06197928096096192,0.030868932760511135
0.02442104005158667,-0.03830781671098377
0.03283609057989735,-0.056819726995421024
0.012312306949178356,0.051584419215030056
-0.008926713619065012,0.02981603893129532
-0.007369239094970019,-0.011213191554438194
-0.015161554692659925,-0.0021977287858339902
-0.01017357929326302,0.05525575393540909
-0.01880204454204593,-0.046665915813270946
-0.007900838810808324,-0.0003169572800559989
-0.023374888076151394,-0.019608970999398793
-0.011604673404143187,0.10983457804910755
-0.0001594369123684631,0.06239351191917805
-0.00757582087895313,0.04018265378096329
-0.004198323640162997,0.013959664750044162
-0.0024796035076239797,-0.01729622390797175
0.005149601858669852,-0.04882096080498041
0.025105839568841333,-0.0904862780986227
0.020854323140250708,-0.07239794679025843
0.02993190571384051,0.03269649467438858
0.0432272226681265,-0.057789490599469216
0.03268843473788508,-0.014331000462278753
0.020366499686139954,-0.0012997650699740834
0.022548962996511657,-0.002950775072449792
-0.0029080809588904882,0.0026380707757671503
0.008402931820870967,0.01209759922905369
0.002174015767171959,0.04097884084591114
-0.011851835591993643,0.0227226909484657
-0.0014298378337302287,0.0009467334755513222
-0.032180431959217964,-0.004151998700501795
-0.026453674064006817,0.026780573802826512
0.0009512402430017029,0.05163216111960487
0.006396372195364932,-0.008151785198609748
0.03099211977654888,0.04961700048761722
0.010646070642064081,0.046407942930907824
-0.000609514544235253,0.004785581672742453
0.015670972807020372,-0.021589108317005522
0.01120058671381597,0.03176041710402418
0.005287445520680608,-0.030185545658257026
-0.006824257141975361,-0.0482804518524233
-0.014001323090931012,0.04200704385035721
-0.006639315244010997,0.05785033358710013
0.002770141204282945,-0.038518921591028654
-0.0006314045491150229,0.011407097907871797
0.011666350524829103,-0.021281776783466246
0.03300283949714337,-0.051389325877876854
0.01579826277410217,-0.004917572924181053
0.010827262873235884,0.06447019569825987
0.021015897683357397,-0.09497553602455625
0.03399448604279964,-0.027434341933736
0.0547708274559919,-0.027347628292289948
0.04200117295459324,-0.020700986978722746
0.037641977377255616,-0.12472552445110588
0.03888053245389309,-0.17281988929548175
0.02526449858337604,-0.05595025223738154
0.029302383195790323,-0.10336585586438887
0.030774169364962828,-0.04001411180692286
0.01983273984720037,-0.06001042705980565
0.022669133393024378,-0.04782236895234096
0.03338695844020342,-0.12554578768491856
0.04355373119403458,-0.04568709186313659
0.05122646481807132,-0.10485855244117101
0.053605190839886026,-0.06768111320311355
0.06649213274220411,-0.027151660312506626
0.038292197375922994,-0.010437305968692724
0.022906525755874325,-0.07269764982178831
0.02615651461992895,-0.04114502338825116
0.04327613132600165,-0.02636295452428852
0.04614929386046581,-0.07585702866753466
0.03763753181481355,-0.0748588512281276
0.029205078948394886,-0.07238404668850315
-0.003972523994872738,-0.08450994858539043
-0.010829418511530433,-0.04167408924954258
0.05014979166887902,0.03458053148581305
0.07733663098580316,0.06167065534497146
0.07459493100563033,-0.07997681638977402
0.01926795166231582,-0.08738892051031293
0.03750747885382566,-0.0855620418304812
-0.0052849057611893124,-0.07457165643426554
0.12956920710222278,0.06574972424695132
0.06482303355515726,-0.18648061531202073
0.08487818539497802,0.0006228023899568502
0.06390269509675527,-0.02315164287864363
0.018411196910368476,-0.031177639531192382
0.1141474797115652,-0.062069836309783466
0.08415829259289358,-0.07266964712397697
0.07197146534713346,-0.05618188345593813
0.051169588106888174,-0.04707396638493803
0.10400758247232689,-0.02868883484977069
0.04143837126603795,-0.021810823117284297
0.027287738530378785,-0.018123180454564205
-0.009990000411274758,0.033156327670491
-0.03970053781288006,-0.012548015396895356
-0.08093414282650205,0.016265462312376192
-0.009492283199416689,-0.06354567760847946
0.03480212461135067,-0.1395111599670078
-0.010673236050544488,-0.04353196446972305
0.01846222411278448,0.02600205452345564
-0.04725595367710964,0.06926651684010801
-0.015154124352518018,0.04708165133984224
-0.05513870038211009,0.0063439879992077605
0.015202899480986028,0.027033579097918675
-0.07560752343379774,-0.04219389131069019
-0.06160447698797209,0.08452837125626442
-0.0074152432454817115,0.08301219777570588
-0.024177551119599607,0.003702518506796034
-0.05342382871960031,-0.04079557565870673
0.04381356380713032,0.013496135857028302
0.030352671774736713,0.048124795332968796
0.021554504135424674,-0.058982691244102825
0.05177397459251489,0.00540763797323638
0.049962492270617394,-0.018724989905407698
0.03823224340282621,-0.011267961245905409
0.01909970515589457,0.007304285898168969
0.04939080794887543,-0.007694476179323534
0.04171180865189457,0.0003766195502252828
0.021025772755048876,-0.015503677060984176
0.011188956759510212,-0.012834612172268804
0.00275746642526633,-0.03020269680949919
0.0027112000641456614,-0.04163132898611448
0.009762215622043904,-0.05163845319209663
0.03711009740311561,-0.046198687880325814
-0.025654677764036703,-0.05467472426656552
-0.007682370386956688,-0.051651125327468246
0.015802200703247064,-0.06484056086833026
0.047826067714634116,-0.03042818815464282
0.05929161374639282,-0.05828322275364396
0.07720438530325639,-0.03439100955080086
0.06591086619422143,0.026448087731787986
0.059181410124420096,0.043576388867651465
0.024897082366005654,0.0360884756308862
0.002360054899151285,-0.02944286274382294
-0.005746944293500995,-0.02015040839492042
0.03927621798849994,-0.0255476077225969
-0.008317196616472435,-0.07149583068835191
0.0010463046915747086,-0.010269979616988088
-0.016056140673976656,0.020064300279408337
0.010257877027450266,0.008839420698565213
-0.054606347446825174,-0.0017357317429417402
-0.023020591657605467,-0.015100482199360851
0.0005749646352869574,-0.022165622054004547
0.0074418638333912735,-0.05862945636998278
0.008300410394449462,0.04511148827126109
0.03569463413412435,0.04683699117034913
0.009565943044650277,-0.02089444367881103
0.01884642930416619,-0.04440719802953485
0.012956763823308903,-0.10454239622576972
0.04039068294984397,-0.1812646514194846
0.032498773340780024,-0.1037440315295409
0.04876480257877934,-0.06861803098118446
0.05604871428794975,-0.06409155493164581
0.060559166347335,-0.057207257082747265
0.03176926706593746,-0.027524488920197397
0.03773886260664071,0.014742565611914785
0.046483999666753095,-0.1172985009264359
0.05564036587078881,-0.02752162632090715
0.03639268035585042,-0.056610368551348024
-0.010311690368620188,-0.10320324480276255
0.03881331460352542,-0.055088954995067926
0.04994867614032453,-0.07908905608629974
0.061215145112087796,-0.1336633869517429
0.04040465504464057,-0.13813621763112868
0.03442810803881863,-0.14789874628408853
0.07860449873320975,-0.083674434928518
0.050531943358237734,-0.14070177599315337
0.03528333890686827,-0.11242491222736362
0.04606018082596259,-0.05527384645396322
0.0449886656029513,0.0030841762807394812
0.023536665366774782,0.032141655156303496
0.04359936992817114,0.012494368305273814
0.043046214914152316,0.0006956454872702675
0.08539138032153307,-0.01318724733609494
0.04539259862856411,-0.03541792547238439
0.04015552597528589,-0.08915449679826708
-0.0040901918656278055,-0.12680675147402204
0.02745467302385744,-0.07446633195489935
0.08649343861864597,-0.13052815612367336
0.10184818799166906,-0.08681629244592783
0.05971574107070493,-0.06868345922531985
0.05484149847293038,-0.016967242942307066
0.03362851776245898,-0.05437082414500716
0.05134609469583559,0.02622556461898158
0.04501214728721327,-0.013921623761187987
0.0472033628503243,-0.07679992107936097
0.04148022623622278,-0.0491153702797532
0.020765752176947434,-0.029687863428784784
0.045444310552142694,-0.053658011638633034
0.012983096812242266,-0.07124741829550386
-0.01552442594062571,-0.03552372041497355
0.062204364551414607,-0.02271243300654307
0.08479959286841207,-0.07098648860928895
-0.003701621653026149,-0.05831837333863425
-0.05797919868159481,0.05132611262712394
0.028978547473241374,-0.020562824744602057
0.06308002933154386,-0.05175963966774984
0.0075243909549011015,-0.14339560083183586
-0.0011951463362869438,-0.02595927887376881
0.029168255378292585,0.03487372210696349
0.033964395697140645,-0.11249278244723881
0.07082645660236105,-0.08574150169176996
0.03296529216559949,-0.08645107051977559
0.029922081632071038,-0.12498377501487089
0.04713088088104582,-0.10569415258609943
-0.049926415317974246,-0.010226879346370052
-0.040243802626036995,0.02716274027422487
0.04967247941585725,-0.01353029086160934
0.02296675943255893,0.10384459959438748
0.020178181336735594,0.07303196518203982
0.010643684896687242,-0.08312607981765908
-0.042480010934619575,0.044141609462173256
-0.020637912859330376,0.013450823258010757
0.005572110489544353,0.05945096431611187
0.01644816793357765,-0.06406693759602411
0.0044033900037852985,-0.018475159622953777
-0.007035665491973771,-0.0443679797924694
-0.0701894476082621,-0.014747001897799494
0.008115544828498975,0.07483418669304857
-0.012127753612579548,0.05730415983062225
-0.007185786834881355,0.09383687126479184
0.01133816040097007,0.0057254835635491275
-0.023396476090205655,0.03552899657540428
0.019119307674798483,0.029622667076467407
0.03447565570333739,-0.005375754480966373
0.03436056610030005,-0.036530130611488014
0.010044112205604923,-0.026088226463055787
0.04308800018427672,-0.008200714109847004
0.004785642323090792,0.05755848385824682
0.034250553658358135,0.07053594226182004
0.029236507346923638,0.020629045501270187
-0.011744590538316849,0.05904777490632172
-0.051245167320570585,0.03697406466077939
-0.002140393263446702,-0.0010399965443171292
-0.05529625114830918,-0.04309102279581169
-0.018147337199023283,-0.0011088821941331421
-0.013926212177858364,-0.018425628612204096
0.002528673521060912,0.0016366330942838292
0.012741470456770806,0.02449203514123707
0.0017237663580783723,0.05423644444906649
0.057095259835734755,-0.061361250245586293
0.08431345486899847,-0.030039806975012143
0.05473247956271224,-0.08462998645119672
0.06785212033324353,0.012339490918676747
0.10620299759294183,-0.0988409732837818
0.1014939193628319,-0.046908682421314005
0.007899079771265055,-0.017572932031034535
0.08186108830852298,-0.08073001212652853
0.09615682131677522,-0.1459426883400741
0.07064656040911767,-0.06255975988567972
0.01122213119861755,-0.1382262133927391
0.006656325488169759,-0.12084033498204336
0.039676726857501274,-0.08947586836519972
0.08446709994039725,-0.11154948134527204
0.045050155856373564,-0.0013296527896114185
0.04221071764056618,0.00456216917502409
0.04557504371275014,-0.010315367241302588
0.0091141691187275,0.03426766481184099
0.022066739969513686,-0.002837090771505072
0.053134650148246934,0.02445392838014995
0.03835979296729267,0.056257370639288456
0.07690513985581386,-0.01630430895090116
0.043076223321606655,0.01345343075388224
-0.015339793924989924,0.007826113879782012
0.006936019627900675,0.005091099295790406
0.02348317123172327,-0.03730511450389437
0.018684111003242614,-0.07935443422152583
0.031036695951207904,-0.018860345228086564
0.009819418027778243,-0.041917658298798094
0.04713492055544182,-0.025332762142168126
0.11594095890058216,-0.07490493162334592
0.10021634415208694,0.01835604302815136
0.013060190947880718,-0.08672567898324157
0.0942318408650335,-0.11777519723837591
0.08558242580929831,-0.07458771466202896
0.05498629237365179,-0.11860248991871353
0.0686089345654193,-0.0426790551310262
0.03954953926587412,-0.016296248626359894
0.06413331404139536,-0.048921102151011975
0.044653140829482324,-0.06085228375513734
0.030533183650170367,-0.05287040334369432
0.03542374402247876,-0.07407895271578108
0.01645662469127536,-0.06480097197432154
-6.432109654203044e-05,-0.1203677962534551
0.02605392181162733,-0.11814748801476092
0.03391347037180724,-0.05324885953332026
0.10165489773020026,-0.09281422438053302
0.06872770950309168,-0.10272690009941975
0.05480291448050239,-0.12374639592246406
0.04562219478880948,-0.19480299037235296
0.046548604092965254,-0.1835589323171393
0.019213054434862483,-0.16877630900305335
0.04007878334076174,-0.12275250701477884
0.04501973010519178,-0.10402186853876265
0.01880632310367084,-0.11924291020403306
0.04781341964082919,-0.04544912520931028
0.056951127581070925,-0.08263800569723193
0.05693492675986275,-0.056399168017987285
0.025141942157360066,-0.050491376937023554
0.02353499903243487,-0.03237414924811769
0.02191694697046466,0.08419097487881125
0.01785710418984355,-0.03444318265996215
0.015350173716970138,-0.065967477747636
0.013256233787225305,0.023467890683194957
0.005062258792147747,-0.06136160258693039
0.008186789031977816,-0.040376155509219754
-0.023024771719207412,-0.07347769091264006
-0.004221446966513658,-0.021883200942061067
0.045349961563783,0.01724560692596183
0.03790500187356974,-0.11812971575776306
0.04658920390718761,-0.026928151143640847
0.035522799074380704,-0.16464100938477294
0.04411897821172265,-0.08553198152316709
0.05170927958292584,-0.05171710132757989
0.05207142289340172,-0.05573596170971264
0.07010540642695709,-0.006569990530755158
0.054723413596562576,-0.03634983094994508
0.04776076208724537,-0.043785781175766314
0.012880657688365847,-0.035536870124672784
0.0131097152649254,-0.06689389494453506
0.020374076240981833,0.005696040369960409
0.030246091842239684,-0.04971936909752905
0.051927249857403,-0.1574901577229061
0.013102914134412877,0.09901500129800805
0.010696852944152282,-0.10385352565797826
0.019150459695388176,0.09945068968709485
0.011750069875374091,0.07918579354456298
0.017425669461131343,-0.009588082905411242
0.020098929506001516,-0.032418106623310274
0.007651342616968454,-0.021334351280407185
0.010309128392666178,0.022826162144666658
0.05423017411584996,-0.028940615839738032
0.050033141036549204,-0.058709147461077034
0.03661678446735045,0.0014868045113408807
0.04305291589138415,-0.03714318282890284
0.022706517207703118,-0.07189714129695449
0.03739467854617696,0.04475701103391684
0.03312158204253386,0.034029176250964105
0.03779085864944133,-0.004574574372956705
0.030201525926953205,-0.1090486539123216
0.03191062987131909,-0.11247775853334034
0.04351639822490661,-0.04338959794446901
0.030853891212699963,-0.04865782336402485
0.034947312074477786,0.045107225466371914
0.06687556187681269,0.05944323685477451
-0.0009068438761330594,-0.0459526618040798
0.014074709847732434,-0.013275207087186332
-0.0419539216376967,-0.04251884647416045
0.06415325588941219,-0.06919147661924442
0.07588518756033133,-0.06950683585804901
0.08306407432716137,-0.11477555660351901
0.02537100860951201,-0.07892146285665827
0.03627581188254504,-0.06170267941820922
-0.033758783421360225,-0.07753665837718868
0.05542548189049869,-0.015793723309805312
0.05927253178555346,-0.14769210483274003
0.07068037977535158,-0.0890466348761224
0.09585628459694634,-0.09911130636810823
0.0001496223830429813,-0.08553357785491957
0.0011236102237295407,0.016873004266830475
0.014611444828026846,-0.0264656232271039
0.0077119351633274415,0.01076673389169508
-0.009870578596877115,-0.012061554880626645
0.007139918441838789,-0.03328157535245564
0.016181154705198594,-0.03935944800621048
0.004077830805759422,-0.05968044788476423
0.00014920520798839682,0.01051218730207268
-0.021769784981863063,-0.03139830955133385
-0.03781592917735142,0.05833518257470232
0.011125200215831101,0.010332139957414136
-0.10004154338402774,0.03581553830125844
-0.06250659591913191,-0.0016768392940986233
-0.043583521706511946,0.07306988051457221
-0.04507065654659547,0.03598349840704733
-0.037231229434600895,0.008960317863356434
-0.019614863464896225,-0.057886183991965434
-0.0037677753237586936,-0.09824647012745263
