v_pams_bin_rt,v_C(condition)[T.1.0]:pams_bin_rt
-0.010752633121540282,-0.16180408738450744
0.024243729890969446,-0.09061707290002952
0.09574325861155875,-0.11950128471222296
0.012229247802212073,-0.1747224537122083
-0.017022311165445957,-0.21464091122711446
0.11667344165639978,-0.20023754856262468
0.08089725424164623,-0.21370384939319984
0.053006856093454985,-0.15611774680863794
0.23953009521781873,-0.18150097340399207
0.059279199070240346,-0.10118526478649388
0.028061381883259275,-0.08043823541509175
-0.034556619889596914,-0.02468020559605588
-0.0384607970428323,-0.08289649187708209
-0.08948998325821922,-0.05020336580266465
-0.10950121368139198,-0.07740140835032261
0.03073014332125167,-0.03924608405151002
0.011621485294080428,-0.17375585468750857
-0.06713037060550975,-0.1622422154825048
-0.0372247044676449,-0.1283765196480325
-0.022520566961503244,-0.13230639772223057
0.04954999377993335,-0.12257861149336921
0.05587454535893159,-0.11982206388312915
0.006734893325785189,-0.19456733986357597
0.17696656585717652,-0.18381296246824447
0.09997960229856681,-0.27474596385391714
0.20076246637972192,-0.20097864695196688
0.06393778513915857,-0.15993761005818596
0.06236723376166966,-0.1825001877005769
0.02240970950547926,-0.21131266539192858
0.08108963043311437,-0.291238514954399
0.0865423448155384,-0.2924807800231262
0.26551226717114934,-0.3520358238655821
0.10386179499326137,-0.23986577902457093
0.13095610490040155,-0.2233881158608686
0.17376912822478155,-0.22975746662750865
0.13613594077987964,-0.2805930180302545
0.14429205716762702,-0.2431662005627998
0.010313980255052299,-0.21516003419671736
0.1233167300787888,-0.21218739149452231
0.14749233303869272,-0.14954874388843187
0.06868506825781562,-0.10604481594782048
0.015750817057819423,-0.20249830740805105
0.028643370531234877,-0.07164939730137697
0.17114625034811853,-0.11213512959461681
0.40197664724298743,-0.18492628109090187
0.042161642925586815,-0.23340949616235027
0.13605774580852809,-0.1518054650189369
0.12235075739980798,-0.19776313450640012
0.1494349242915297,-0.1630355307564888
0.09994753904304121,-0.14653667245702284
0.07461191067482732,-0.22363277479653393
0.17299656407160055,-0.17192577969884923
0.08947829293118634,-0.13633139534927288
-0.03551259417035355,-0.059785443192735294
0.04538620018267698,-0.12247844435225788
0.024049180704430684,-0.12501626304546826
0.08294834955062338,-0.19688363600706965
0.05073559810209216,-0.21087865988246637
0.15245282998212287,-0.12769098008967522
0.19117213601562966,-0.08985857997786639
0.14842955152347675,-0.07377729632781171
0.1547797018111953,-0.1724321722153896
0.0897167677572015,-0.20468136227907502
0.06812293577040104,-0.24382245857442741
0.0011786353259813503,-0.26188029071872243
0.1815284036891822,-0.29139251672995764
0.12411594823549205,-0.2850783725040058
0.14772717743586478,-0.27387689393446213
0.1681086681569312,-0.18961556319267497
0.19763962868083923,-0.173702436982126
0.08131126265805547,-0.15369763859622465
0.045554683247841676,-0.1708010110631817
0.1114263898758466,-0.1439133356912476
0.11702191740931892,-0.182090998893064
0.047556629217196465,-0.23633145621366874
0.054026320614031606,-0.26024902982491377
0.17316998812820142,-0.2133759958129992
-0.03994307875427751,-0.11179930379734693
-0.036202785962266795,-0.0959104252095508
0.016064341794566183,-0.1376730362037246
0.013873284787326117,-0.07086422662703692
-0.02760825425337616,-0.06103898636836931
0.07022208017811041,-0.05900225808508373
0.1656966878578014,-0.02272494411409258
0.0945009048668849,-0.05679913383084341
-0.04486085217687728,-0.08961514289064453
-0.023090514155806534,-0.0627691080902037
0.0033666843440044135,0.03271919538683795
0.002972150881067305,0.01161805050056196
0.11127475844574769,-0.02275283510369931
0.001965663181766157,0.012133378432255261
0.018788758619204288,-0.04053963139832976
-0.06725532765221573,-0.016867733140395212
0.03629275191306093,-0.025794688567546922
0.0014090234076271774,-0.006743055305707709
-0.005771461316278266,-0.02623595322777045
0.14148396156169774,-0.016384062478847647
0.07394164689429332,-0.08320246579873086
0.11019387484601972,-0.05378861613647329
0.00477601099086368,-0.06554058522019558
0.03861916163385363,-0.02213696712842167
-0.01964918487549301,-0.009640751155714708
0.04284467168211196,-0.12926902884179736
0.08446726704361716,-0.14842098037269072
0.08713028001121859,-0.12737649028383027
0.07090978628734967,-0.14780717545990793
0.0977349660550028,-0.1709832012592706
0.055510146441820715,-0.1811785691263813
-0.0028054573733157923,-0.13234638445567917
0.05432034323283946,-0.07455465095014153
0.09591067246279136,-0.18866381648327812
-0.07355654681736389,-0.1301320170129327
0.010238353676467065,-0.08850270847101821
0.025767622196460303,-0.14086338858325553
0.08553884086255772,-0.14523030495462283
0.09211293940461586,-0.10984130349047921
0.07710249698081181,-0.04725394012384382
0.09927840174805572,-0.1056170079888463
-0.028241358770968263,-0.17168616662934547
0.027690902454633324,-0.09913843650372865
0.05828906680750596,-0.18403080466671276
0.1425034032044406,-0.16855736523952755
-0.008354281920343515,-0.2311019767445351
-0.11282556113713571,-0.1120531982149133
0.007109561818175174,-0.07431495625184531
0.036114672975729206,-0.15623194592347767
-0.15010783465989888,-0.056734425477398626
-0.062380727385681047,0.028411958903079227
-0.05140949489114264,-0.06030051640395737
-0.0516191723852977,-0.1768213115203619
-0.10992490845316952,-0.10253126513645994
0.35528654560803236,-0.15771722651186207
0.2560544912008992,-0.13205520539851195
0.25865412730554593,-0.024367705336640094
-0.06831495577793457,-0.06529834248704154
-0.07998567657870896,-0.09131249189128487
-0.0546318354814336,-0.11488706213795284
-0.09785717407397149,-0.11314872985547926
0.08652223735781137,-0.10336164557931105
0.12454282313891385,-0.09110889334981231
0.11262334854983144,-0.1269104456814558
0.09423274319901007,-0.13772730680569806
0.02875747564368244,-0.15646298997946292
0.057205048520936205,-0.14708374978134509
0.035365202317311106,-0.08918884064311536
0.14241097507899042,-0.0559668241971186
0.14769798110470939,-0.08054770543655931
0.05480430852530551,-0.1484884739708809
0.023824244162504934,-0.10036408879382715
0.07344410645461324,-0.006559747645547662
0.11874109609989908,-0.0790854149953665
0.11980062593691101,-0.1963196024219215
0.13867499277962467,-0.13205798406049493
0.061561598076438136,-0.1670205875767659
0.13577621632584624,-0.2577885573387182
-0.05633108553150935,-0.25379657857888116
0.04869654292306016,-0.24326969220329603
0.08281694005029822,-0.2962144440220384
