v_slp_bin,v_C(condition)[T.1.0]:slp_bin
0.1937127914068245,-0.1345731659980552
0.13991230993421128,-0.5124192027067621
0.028032023992807735,-0.7010643731236484
-0.018764021623998692,-0.32420169696582285
-0.040520813856718546,0.12488715515528703
0.07698025194419254,0.19662650013306848
0.3090549417730674,0.14499314256652257
-0.11613138837240276,-0.20238749069662906
0.008352188452804209,0.37079118947654216
-0.1301988720597888,0.2915081553305201
0.15803963427729426,-0.017219306926459968
0.01559751878242472,-0.15374674136197408
-0.07454065091252744,0.6504245883211123
-0.04941679625379698,0.4425460192906328
-0.2945737763042917,-0.0684861069231904
0.158127598153413,-0.16673975133744431
0.20505913167590836,-0.019767321380517143
0.045327457543009486,0.19005512716872397
-0.26308092535156063,0.502612191230982
0.10008705086849162,0.31494811019300356
-0.13845989521558819,0.002612505693391054
0.02916057933649927,0.14614907963943885
0.1190304403131825,0.29866802514688384
-0.025877859590016608,-0.3519808759146417
-0.1209550920837224,0.07320161314619343
0.20048518817544606,0.005679173605831249
-0.03129408587117694,-0.2493935911365762
-0.02997273338018926,0.2316516165983758
0.0449410870187582,0.1421672128104567
-0.03182160367814384,0.42706625219142946
-0.10286981831574173,0.143595291433173
0.07996347471600666,0.4566941476899078
0.10321536937456299,-0.07735375243703035
0.034485902239526224,0.182234030468031
0.27774931538867226,-0.0937060869872305
-0.06711157998675465,0.004082708402212552
-0.27148345472569857,-0.19866114422235198
0.0803394863714738,-0.131020360640286
0.16155121190756289,0.02903028819566361
0.15162496197235414,-0.05605788212999181
-0.15288393247319737,-0.11850899840401743
-0.1636567162013546,0.34887552837445435
-0.2366982898484136,0.3386619461005804
0.01211525985923187,-0.20708020498647406
0.069828725708496,0.21808742811921367
0.013934541338068042,0.045043864258266744
0.04039278673291469,0.8456582011491358
0.12071368496868447,0.05670521708309223
-0.06651528384473854,-0.07137053274111495
0.09256802164246938,-0.25301210995048773
-0.20706660809432104,0.09790027062312598
0.06578300744524251,0.16721992560053228
-0.005843018984420925,0.30789840040300775
-0.09201661440937708,0.07189200090762882
-0.02584768811446753,-0.12088264534026108
-0.1461694204218379,0.012140062833558535
0.05063025104220316,0.29016756290086
-0.08185487469800483,-0.14457524939152144
0.1045965435118,0.7232210783084244
0.15005955269877636,0.2856590940164563
0.29206636874866637,0.38993729158302515
0.08584556329370693,0.1118140142733988
0.10862029719695238,-0.2516692654576561
-0.010259736212554023,0.3195994503996617
0.20085423714564532,0.3155397424539079
-0.0055683064401230616,-0.28071095254558087
-0.1220935439440413,-0.1590475301824566
-0.19397705744343147,0.3353597354302702
-0.15361077299465387,0.028042179295053465
-0.13787595373094705,-0.3235145043849036
-0.10476806171377159,0.22109372022352944
0.04232360265070919,-0.28270625548729816
0.18080971570761564,0.09476999993383546
-0.14196158992899438,-0.05075803996585669
-0.058483389623500054,0.19430937070527415
0.014738990636059178,0.086523286120858
0.2579896952485604,-0.011738370784419555
-0.024312260703280887,0.050583248401674934
-0.02614180110555385,0.5953386466924878
0.0029135872128424126,0.17603374163373836
0.03898302312355496,0.15621112761433592
-0.04158317726870395,-0.18602373645087691
-0.05922351255710449,0.3464512662891322
-0.19897940272406697,0.29435800360839265
-0.0679996715909911,-0.2959618063145104
-0.09104785682836124,0.3112826145918682
-0.12511997849814943,0.0798860359202927
-0.16766421488339853,0.7018909364562744
0.0035028418698129678,0.26449099834636797
0.06973815815582417,-0.1406531715028333
0.028845559338117357,0.16721204973383375
0.23122013062489902,0.1629981119090556
-0.08767437768132319,-0.4717594780199238
0.026611773386634754,0.2384423357780958
0.1762425599505461,0.32144024906809365
-0.09685433625672801,-0.29912846185767683
-0.2693205857865431,-0.06367274215971047
-0.06545087490564723,0.032007340485217195
0.10369676988880074,-0.10599126974060798
0.033829782980000375,-0.46244565868830256
-0.014810533815147228,-0.12251756485092054
0.11809171034907834,0.09651127582735969
-0.12009902148920408,0.15780642195040842
-0.04219236163384105,0.018021529737703084
0.03357429348496903,-0.013802757532866798
0.19841728326319424,-0.09351820785661122
-0.25438109258001484,0.33909275639253744
0.0634515350030326,0.4787034467765563
-0.04958181298827798,0.3502359529893827
0.012873294660145057,0.43782254145771043
-0.168362244306003,0.11448654877748395
0.23906235803760997,-0.3339248885923707
-0.39709007269553975,-0.12494229498675112
-0.02833907300126749,0.09820315571130359
-0.04739734546768417,0.07242366870159736
-0.05791865868177217,0.34419718203846245
-0.22712226526624882,0.2107836557506957
0.21183750803443033,0.15948140313435394
0.14322943979333883,-0.2795511388058508
-0.1697124184284359,-0.22591549850327902
-0.02146409948844573,0.768622021907308
-0.026313634911344457,0.17230341039558505
-0.14709902489207663,-0.11268030653865134
0.23373302006977872,-0.4791684459775278
-0.13869324563988703,0.3070600057228232
-0.01566165862390858,0.21275798263544943
-0.0392434261320672,0.5023632211013638
0.03531387197604099,0.18899441284929963
-0.13393131472544617,0.6352185989527346
0.19104965442402896,0.29647709357865637
0.1051270832871613,0.6378837034789872
-0.012200405835728798,0.29060394071808365
-0.19246015138211864,0.030856238166552544
0.14940958609354266,0.34516066244763555
0.18027224971929823,-0.06270998318389623
0.07482274099062629,0.06886910275703077
-0.07910892814561761,-0.006239107110736955
0.3067606073368382,0.03987631994060089
0.1944806233559889,-0.5780459030560682
0.159745463391841,-0.6313935282570735
-0.09511661529882985,-0.04187966921586537
0.019499280138236506,0.03570511711120843
0.05640261066748193,0.31979046147712586
-0.17954082486915912,-0.12232090875289964
-0.16294871703528338,-0.09201035385127679
0.24832961404915738,-0.4932971288169036
0.257372206870919,0.35417838206604363
0.1903210761249345,0.5929070283508757
0.17156834651632513,0.05513213152158786
0.25779006284995754,0.1069049490285874
0.2902275825991655,0.14023468026346667
0.16697754674791565,-0.052156733268824335
-0.03292260524076081,0.6469401890747729
-0.1454634472248952,0.06665666023291605
0.27718434749639087,0.2721951414082636
-0.06898890916869246,-0.16549070403350963
-0.024329311630549424,0.09003294700549636
-0.07348922206068219,-0.09231431223482017
-0.03889527065452976,0.016046868590064184
-0.10142713193287975,0.09078426553811678
-0.20676802362289712,-0.1265041328028554
-0.22152884212900018,-0.15699133743939878
0.02850209534359437,0.10454058744321351
-0.034770494259687236,0.1750016643575829
0.07255076011316791,0.3551969128394076
-0.17275175927066583,0.5436724165516426
0.020080728901116902,0.04478534648370461
0.04159075823232804,-0.06605021271775742
-0.15477607931048065,-0.4797436928598862
-0.4436408085758937,0.129257008702025
-0.1191563990896045,0.013665852306654253
-0.11426437326730467,-0.11122465110755592
-0.004176672956686046,-0.050515547456758986
-0.09198759070459392,0.36063750100319436
-0.07293681914475279,-0.0584925675490324
-0.2088935234227711,0.0387642097874035
-0.0526884901486105,0.3785857156077663
0.2721481779984906,-0.04952181932513312
0.3022127357463173,0.3551573231827111
-0.10331349901981354,0.12775888160144427
-0.11725319882010828,0.2897502676791361
-0.022309834622188773,0.22345142418933792
0.2530652148739526,-0.0687308004492177
0.04240168902970381,0.44000594534578075
-0.030791912094789025,0.3945091189891139
0.1159222766479634,-0.12034322439908289
0.1173474754753421,0.10938652791846071
-0.11465071332317772,0.3274550860480263
0.16307146405591075,-0.1901967172426099
-0.06317024314181638,0.4652271885424416
-0.07051717401616132,-0.25479836324173566
0.04594669352011822,0.031117417345435994
-0.27535907141085547,0.27501656187277956
-0.15973565783530588,0.12099526399019238
-0.17866054631285297,-0.03457071349095314
0.09266588401562467,-0.07845026719102415
0.16625105358011236,0.05828324135256843
0.04948234297516449,-0.014160376069903655
-0.05301871661315852,0.2704339282526854
-0.007419020989309173,-0.20675032314658126
0.15797453006852347,-0.31282680740134977
0.029559681204807745,0.7393722199131494
0.002820575487241961,-0.5717228795602293
-0.13167611014676137,0.5750397705952195
-0.02823068382502917,0.06579420703970638
-0.009034103274333575,0.3557013906223561
-0.039729297965579835,0.4839652286264584
0.3599610679464973,0.03936016777165917
0.08293598757292975,0.07666178491721957
0.02429510630568866,-0.4621095953891568
0.10090882857476902,0.78129362039345
-0.004397759989405621,-0.49403102040854363
-0.19418746990099175,0.7904757749900773
-0.21117953429411526,0.31219311749292405
0.21258703520828257,-0.2187138488071723
0.01464582634180795,0.1877538980816686
-0.21426751273746503,-0.2657641705968293
0.19608046465226794,-0.23478478782473072
-0.1880223703070358,-0.004474467763554271
-0.11385603012489118,0.25345697328275807
-0.05250317515487688,0.18546355830752875
-0.032725365265405024,0.06385301228054133
0.017674672354238603,0.11617649513213035
0.07346129414579504,0.2600361526303738
-0.14601025487911104,0.12193087358567353
-0.34245768799300785,-0.16684754960527637
-0.10861344871898213,-0.045644733865538425
-0.11808849019020798,-0.19964865469794474
-0.14954424317345555,0.15971110309077735
-0.23221832755407124,0.23214202911314752
0.42242307758124337,0.19214358240281423
-0.03587216474843767,-0.5688071152513792
0.05585009280070189,-0.022119151829909853
-0.04657477642399274,0.3335519914034759
0.26933592541380813,-0.09374993177529105
-0.1737990055868363,-0.3467403269017978
-0.015167529721376997,-0.4363899072630075
-0.1373520849842649,0.06108621312161716
-0.2168007566461422,-0.025609744192588102
-0.05842970256610191,0.6781788590420197
0.05952191199872276,0.24819181443414207
-0.19537421061643945,-0.36954393708281896
-0.033275195113655044,0.5569412774474581
0.09221709143254367,0.017463976950252036
-0.061268628008540424,-0.006953987256066219
0.09499490721376398,-0.1608291141882463
0.02433160966180291,-0.0072808654495519695
-0.14001704346164634,0.21189675501288296
0.08320584607087092,0.3137828195086147
0.04889907848154625,0.16879543349275505
0.18926896912372654,0.0974990321000365
0.16831853077004388,0.24556966545128062
-0.0014375229381562438,0.1644780427423752
-0.04969093391340097,0.4110805998844166
0.030529447030299375,-0.03975157916600461
-0.1503731546729644,-0.03542841930414442
0.1530092420217372,0.10225336264349844
-0.0958213072941258,0.43779325109662015
-0.17156680900143056,-0.24631281444460956
-0.21682658133073998,0.28086274634537045
-0.07203182275798699,-0.010916295956035951
-0.10938548161278772,-0.33622055563703107
-0.058309311158400046,0.026480317614267168
0.08484585141910433,-0.12622469954860013
-0.25682210031428043,-0.13712945422435124
-0.08317669317468165,0.29280574970473816
0.15064390785195306,0.16413260163547677
-0.12366499460821893,0.03973609434041188
-0.11891444571912242,0.3268331907015182
0.1473202874063126,0.11244911460322268
0.27213465874023784,0.13326833239520808
-0.1881360858659577,0.07998459054890775
0.15569710896614974,-0.05013332702771913
0.02056860272837878,-0.18073163554620808
-0.20298537890281934,0.27319141442489525
0.06678135731160112,-0.08341410492237733
0.01247066238935236,-0.04016071259887795
0.00921407425950312,0.04388577471522209
-0.11043713201559546,0.42444428017238134
0.09304473322761955,0.47974003759990347
0.12930901433625977,-0.009160255483763383
-0.16552002659998724,0.1008495870442391
0.010736307504031633,0.1820307174236025
-0.12505976538318372,0.0799175641759492
-0.03603701420513084,0.14591225190745782
0.13576679627901217,0.0019119451567453094
-0.18043908133646896,0.0285850790285421
-0.06074853753627104,-0.018883272469393933
-0.011475981978723012,-0.12344161481376521
0.024615603202419435,-0.06601564469624832
-0.058893551513574824,-0.055261067871439334
-0.08025355355439762,0.0054344718318546925
0.05063957994229031,-0.12250217259088322
0.05291884804612894,0.08370792086059826
0.29345109983858664,0.1661209063996438
-0.06739611184176873,-0.21474466033019832
0.09363611653375285,0.4085017771243769
-0.023862729299357746,0.06005004284585383
-0.14409309803763645,0.029233562271315683
-0.011134750569180625,0.16131658693276973
-0.14354760051461463,-0.23418315481807994
-0.10851581218625689,0.20744065596950267
0.0801082703176562,-0.17559328843000815
0.24724925464169312,-0.010688376152201418
0.0703809700812697,0.12247860236811672
-0.14702523410865417,0.321865047213465
-0.04466784961662123,0.2023310932200982
-0.05757934069429806,0.09184489229865947
0.09401148786128591,-0.2981289446887703
-0.050225867173307286,-0.15797447784681118
0.15301389557739178,-0.004767737865095545
-0.024427288502275598,0.1723108890110155
-0.052185575593440364,0.3628716371952766
-0.08173722938836062,0.24797837589286248
-0.250810916360208,0.4167672746713301
-0.09383667688408148,0.2740633370511967
-0.1966293756631633,-0.05379491481010083
-0.01746355178938109,0.04145702010028485
-0.10371307896032693,0.1742664876208897
0.14373923593748508,0.33816128348111324
0.0880148216341495,0.5779284543552914
0.005155213858923987,-0.09513827097341014
-0.1902846084118866,0.06500347864287592
0.1329722709438054,-0.26524365041377085
0.03317529750264181,-0.17254315815282872
0.1824394679597698,0.26127688712051744
-0.03475746517536554,0.2694397697458175
0.04738025801969747,-0.36132923187650506
-0.029071902053942653,-0.0015173712020489782
-0.1759849808655931,0.2845772611207888
0.06379306527988769,-0.036056086904882975
0.08541728123492814,0.13140656162142117
0.08089504724624505,-0.06440264826890821
0.05417659993423042,-0.5411891405254831
-0.007547094811909155,-0.01444148670633269
-0.03835231935698312,-0.06619493512709547
-0.16410670126985524,-0.07496903550762224
0.13276253931862322,0.17657438540377024
0.07470638162025853,0.12236514616707042
0.016918849769433513,-0.0013690830975960355
-0.18143799678628528,0.12472676215546236
0.07468973226568283,0.24857316144940006
-0.06176156354491549,0.09331061215807308
0.06493878515511695,0.7207592695511955
0.003629438627665703,-0.33506205435187797
-0.11779295332504776,0.15541667062415238
0.14612414676115315,0.31393872909737314
0.039259319119278824,0.3108016023224742
-0.025560105153375274,-0.24620786444398418
0.0010189865465327595,-0.006528157401457499
0.023448487305436565,0.17545327025707105
-0.024703690355847845,0.1683805342216741
0.22855624600120586,-0.14697211790179926
-0.18225158500895663,0.019848280976747124
0.05155241017484069,-0.2116723441314093
-0.07428648268162909,0.0563747240614475
0.19326305474379388,-0.3697528875147703
0.16331361299432026,0.0011577384820094377
0.16812236428411906,-0.23000579289349948
0.062454114050330106,0.19844106478610002
-0.10094150138964146,-0.29786446347845674
0.020321814471977548,0.10080908307166195
0.12242645076960046,0.32999653108367116
0.06801582151966981,-0.3650717690472943
0.03713621268055775,-0.15525225310684795
-0.04491533510252885,0.157666992695237
-0.0343802707375733,0.2973072214882979
-0.003502639234295772,-0.34720591818561963
-0.02746403135780643,0.5223254578396094
0.05954923950602309,0.1933900989883511
-0.05027474126714881,-0.1727877157621242
0.09443709437235796,0.039910886003278814
0.11360780898142114,0.24537402851129092
-0.009015394036658395,-0.056101615540602806
0.28207918290983053,0.6659980193462693
0.10216871436710846,0.0340083152540689
0.08766244460028629,-0.051863670690032934
0.3244768722439823,-0.2967653952786542
0.18067699073209542,-0.10581707210821216
-0.035503288447835936,0.08118633980129242
-0.16046557593682864,0.056638780138811504
0.05491289624213545,-0.09460022658115758
-0.15480734185210587,0.11946326375928656
0.16881680244262637,-0.1778460548518157
0.12658272554913846,0.18199245033009265
0.0703762658465816,-0.04843575093584199
-0.0695067891472032,-0.3882353238552317
0.15387314454646883,0.006961732753059651
0.22133702046288303,-0.14925675657722992
-0.05342839234603476,0.1904356508542826
-0.09278942798798427,0.2601175404108772
0.1309090065531604,-0.2381542083532504
0.15944259839533692,-0.07699354907884387
-0.08524846361902438,0.36524688071147593
-0.11260076711429289,-0.27688088977956077
-0.48387375880951017,0.2508047229350316
-0.3770959012986327,0.11785074037847358
-0.14624338797102085,-0.1368588246212764
0.026005230813215145,0.11788626651556933
-0.11249169347462559,0.6008212914966116
-0.04951912998347717,0.8829037076439714
0.04450037072491133,0.15094062165594324
0.1992932492719102,0.010661555335862369
-0.0010464085362807424,0.09923515818441624
0.14870998004608632,-0.10102344242589886
0.23987174075688036,-0.07604699373657822
-0.11015280559809694,0.09974300344196307
-0.20352459790581345,0.2982102714545789
0.009007419480384367,-0.04868759411911243
0.11732279608723738,-0.04410701211554176
0.08720245480120015,-0.06908207578998168
-0.21440513493602548,0.44178892515128476
0.2118010601743857,0.1800456105503262
-0.3075063501893692,0.5374003123761593
0.3114168152412339,0.26457282157161477
0.16652970757772878,-0.20853930232217077
0.11976437219674671,0.006557366153880258
0.20694680765113038,0.08932256081895812
0.03675301091181456,-0.03194471007881908
0.056671169708952904,0.04118908269304414
0.07329468662238399,0.20966877976634102
-0.16742809867222344,-0.02917140397240623
-0.07863460572916249,-0.08967444060167876
0.040895570822907616,0.21941297938821863
-0.048839494362061774,0.29009317884412605
0.0021376483978456616,0.08603133066431927
0.10362888929154102,-0.3445664481690452
0.28261811753112115,0.2423154323403202
-0.11717309497189776,0.10598725254802516
-0.15723009544696054,0.19535826173652657
0.03916714152600812,-0.056816176536186494
0.04530228150911169,-0.16028712587597144
-0.0551947808738647,0.10790288831144736
-0.024324755186746278,0.2032604668440991
-0.14663081994126437,0.249421858995795
-0.0849771987510963,0.49746543400177545
0.07956902957676247,-0.2232801304301379
-0.09752964561839565,0.14642043374779645
-0.09684322075747451,-0.10244958794574878
0.1885058979702611,0.1427747000969826
-0.10178132294819447,0.0451636457670294
-0.001118713217984779,-0.2069719045537385
0.11479287051018225,0.04504457007138699
-0.0796509689823802,-0.035535899817384184
0.10277437837101268,-0.564485606041641
-0.17802379092296694,-0.01813419830414479
-0.021710328739863928,0.39299075806796857
0.1538532469876196,0.6638387818032007
0.20577629444399398,0.21865170248618
0.04913794046882419,-0.17030366431132415
-0.14198833224945617,-0.19860156921600067
-0.07940169643595182,-0.09996650462357036
0.03937025174844024,0.33876151296509033
0.17864703304576,-0.12972574319569247
-0.03340416941832343,0.6651462034549632
0.16015985887846976,0.14910163570191032
-0.06965042101763745,0.05382340213878457
0.1525049388362493,0.2219233602274268
-0.13510333160372548,-0.05108944435692468
0.0067297774344467765,0.14278248598729848
0.06329244819951738,0.022847572936536675
-0.10365892583018363,-0.7125817796499464
-0.10008011581955217,-0.2988663652073815
-0.07131511351550351,-0.021580670765138893
-0.015972285611320282,-0.2411629493506206
-0.11752737197361439,-0.05840885098655858
0.0370920631790955,0.35114169206503654
-0.04679543686232604,0.17090932750117835
0.032200926295496965,0.26841866277097626
0.09628573236833114,-0.29475382249613136
0.025879810829904752,-0.12838229369557233
0.03883425745202691,-0.05018851348668449
0.013123498950349727,-0.21683419684064234
-0.00420259696799557,-0.19059903206921247
0.016699096351179877,0.14309123271353277
0.09902699188144005,0.001794618602823872
-0.13308511998715522,0.07688206116716395
0.06274233578886644,0.533889655609045
-0.1632094909873789,-0.3484351021282692
-0.015557086652138605,-0.034624039403829965
-0.19568650688723283,-0.01446720361874898
-0.03496788783403605,0.4392562305500446
0.11293168143931141,0.2840577164673771
0.040948937503787405,0.6469048883342022
0.14304862105508978,-0.029132177188815805
-0.018418460540356528,0.3673744672044394
-0.012126552933496456,-0.2429779412348737
0.0056010855160443275,-0.14507646884961373
-0.28487825192581656,-0.1967275397373743
-0.2962342178077193,0.2760575651179883
-0.2499615233968544,0.1644252192449323
0.021691069348557475,0.26913617328635037
-0.1287915308447303,0.6179537739233254
-0.09177233805354358,-0.25396221636013777
-0.2440725293866755,0.0728839814763657
0.1350881348000525,-0.0686940702945136
-0.20827751742511152,0.6490674232442614
0.12028826286793147,-0.20156111406722024
-0.058849155240695915,0.24211589993505706
0.005904527955230988,0.09666883030111514
0.0457958183152977,-0.04107063415532121
-0.033360755338599765,0.059560893062814896
0.15375483686301528,0.397330055378894
-0.14087406659669827,0.34694681487878754
-0.1024400113885896,0.4740031531661384
-0.14221990114129734,0.43807002402026096
0.04247212930573193,0.2108112885811031
0.025785369518793108,-0.007516020636845019
-0.06421623660239967,0.27409181375415725
0.16089954362429917,0.3848830239500017
0.14987663252597783,0.06233166273688076
0.03928974648595901,-0.01681709829606154
0.2770296187632392,0.3893448296614987
-0.24173853200293097,0.20418272612740807
0.25062610972399035,0.021781931034096806
0.019363765610070527,0.2513164796780197
-0.08463116445116128,0.3915053845670487
0.09518239305224056,0.3594947554949214
-0.21478947808078924,0.32271383959342376
-0.20946642396400045,0.26973367707302254
-0.20346952177994682,-0.0032836286365003353
0.1638987915473449,-0.1565530996964006
-0.14789313517320388,-0.08510136344802346
0.0035069643977166977,0.19566365438130479
0.017013437700308828,0.011553542873130013
-0.10702711830587638,0.059250582720533636
-0.010632819586841306,0.22460243056895973
0.11466719554954755,0.4919342815906197
-0.13870971563103482,-0.05148907450797892
-0.1369658440818201,0.07957088738505308
0.026173778661481295,0.01930350961855512
-0.03305876958265587,0.1433151691946714
-0.026180202325664422,-0.419313696056409
-0.050831198219489865,-0.33004301525582436
0.025799987902416943,0.036922409232756616
0.09893779515002994,-0.004317005675487165
0.23971571840999742,0.23030798349664075
0.18780073951571874,0.6165280761433579
-0.049203380476310066,0.24702787442225016
-0.1745151164299021,0.02781535417798613
0.07540272572862637,-0.39510152687701827
-0.07498123401416266,-0.15860748714760903
0.09396061046227462,0.07349395151819481
0.3285414294916654,0.361155968766591
0.1687957006911897,0.12936080698004984
-0.04159953497095584,-0.058303442626009866
-0.09218347968314751,0.24856571258688648
0.06185044540573659,-0.4055549054762266
-0.07566211440660203,-0.07749182846584587
-0.09383016194259045,0.25458157523533875
0.01343555130379286,-0.018939804167916546
-0.010107401846556155,0.21214644759597112
0.01321021464872054,0.39943240854733997
-0.15372968344860152,0.4524339632750567
-0.06919281137159336,0.018318533452665584
-0.14051900362264708,0.14589088413051654
