v_ams,v_C(condition)[T.1.0]:ams
0.014812522914940642,-0.06751606313944611
-0.012329346914698749,-0.0812553057481011
-0.005453476739419951,-0.047396313864459985
0.016171985729492116,0.0007508453340298871
-0.01632305177823229,0.02798864157543047
-0.013141202813657596,0.0893753097771789
0.0007700541420016353,0.028163209135474047
-0.0034721927200108355,-0.04932817304139236
-0.007151161359580537,0.04718335922921601
-0.013433886681915658,0.046126364101626315
-0.019946580572442626,0.0894837057530253
-0.0196402870406995,0.06899669992756872
-0.00819732612496063,0.045636516893098535
-0.003452134722995209,0.004545612401365839
0.01234672744833501,-0.13179765616729602
0.026342119186208476,-0.03968664499059827
0.02613374246421591,0.04202552265672107
0.028931792186511672,0.017662834989598163
0.03600022112641002,-0.039681724822840075
0.0387921744791199,0.016320457919330303
0.045081570906198756,0.03905360871815313
0.05159207003567008,-0.011777493414222698
0.05452271876500074,-0.033832357415411934
0.05507470485512061,-0.0325311528969797
0.050492591429090024,-0.10886962410422672
0.03697052679452324,-0.022314712342659034
0.02935672259796116,-0.0751268462032985
0.040263782837324624,-0.05674184855991615
0.03899968873808721,-0.01181538704096765
0.03346435988092088,-0.11986888551593772
0.029020930958759426,-0.13752015803847473
0.034375456731311704,-0.07823564665445613
0.04672402333563886,-0.04208368841818666
0.050054485356584855,-0.07548031923713852
0.05385093012295517,-0.05333896352262787
0.037677966182953285,-0.11298959369136694
0.0378109074482069,-0.1539776688213398
0.035523816573422365,-0.1012569573645106
0.029885483758029675,-0.05202802885146724
0.03208411113400142,-0.02496064349825737
0.020323209195946528,0.011876473713962447
0.009703004047670626,0.020597871991500552
0.02360481087998314,-0.012313576966871742
0.017525337919587013,-0.014490081718103363
0.016457672830402503,0.021435158186873696
0.020638112286903525,0.05457792578876304
0.018877589919089076,0.07135308511908896
0.019423506894397577,0.032465220881074994
0.011330897491437012,-0.03732398816572925
0.008160880939090306,0.03532003370101118
0.011321074919222936,-0.033287190554720306
0.017818382669979607,-0.02233798549256804
0.027368059085872032,0.026021483014712216
0.028324468533971584,-0.04094649714217715
0.025082536131871155,-0.07068268601407324
0.02449527445665174,0.1513761604346644
0.028471541867650885,0.09452326679955075
0.024728913901569692,0.038240684983408664
0.024844702776309954,0.03933537001036895
0.030432021002829233,-0.013116876512610122
0.03111988130095174,0.017932133813413458
0.03086537573261108,0.006952025917194154
0.030339134275069096,-0.00027262876905778666
0.02551323379136407,0.028577904660824757
0.038906852268973065,-0.01024183066282291
0.034494584447143255,-0.01655389044197668
0.040353925985839464,-0.06665548404329424
0.041200436865023456,-0.10679873668107696
0.06182001391299738,-0.051010953518590606
0.07419690750618832,-0.08373663337514763
0.0636717650791025,-0.061473935353802814
0.049381852841909206,-0.06028602146502783
0.03037993340733692,-0.04638312772483662
0.026626890436285265,-0.06959511186954746
0.02252708401875567,0.027468518907079267
0.024000982946991784,-0.04766964942217153
0.023263470410337682,-0.03728468898324887
0.03541834720649583,-0.09799487990486369
0.03648711836587032,-0.12682704491891378
0.029240442143273235,-0.12777872760508618
0.008812573713776991,0.03398732493752743
0.029711278948995466,-0.03417059811549108
0.049910562048083015,-0.03101691541457217
0.02892870253136506,-0.05752878242479666
-0.0008072861534867658,-0.007861950080594995
0.04290850686484178,-0.030029429199554078
0.03081963748260056,0.04115420158458632
0.010274229885583835,-0.05266842673528179
-0.019347678460621083,-0.012937131955939374
0.007956372817597614,-0.025895500874424323
-0.02228620817777536,-0.04328347723667186
-0.01594488522255158,0.032370457314343785
0.014290335937978302,-0.03711991568840631
0.004117824146498996,-0.004802543376131115
0.013884031361589331,0.001012934271582968
0.05380765429759808,-0.05558728379927213
0.059692549025352516,-0.046150025911442724
0.059395968380555525,-0.0858833928968146
0.07147609684701549,-0.02300220738246983
0.07071726113958542,0.01769998951334331
0.06801508784754584,0.03346537474213185
0.08214213881693147,0.0884490307276531
0.10820651872352001,-0.0037462915502612104
0.07194878793197709,-0.08970252516051563
0.08378272925425884,-0.07689783857060403
0.07086357779512305,-0.13226731047865808
0.06107069423275615,-0.151091231828692
0.061032216740150295,-0.06118849393285716
0.024225214627797906,-0.05290006120838957
0.03494019922039809,-0.04402875179475037
0.05111982773178182,-0.10671122829548646
0.03477886820473486,0.00247565834536196
0.06254457382480537,-0.01827446288782986
0.08478695360286341,-0.014658446392119207
0.04754881282264818,-0.024137527230574087
0.026900638357179776,-0.009792613832230212
0.020667016871588766,0.0550053912163346
0.014774255277101562,0.038794260687147135
-0.004387355999717992,0.04804335851622801
0.004644775646250323,0.07343279210882994
0.022647017228675216,-0.04960255935097871
0.021599695134040302,-0.005417781534670454
0.04235044603915493,-0.016421926662645768
0.058088784119967624,-0.013547183128322895
0.0759373791222104,-0.045938765125462994
0.06808928216240816,-0.049699697260378636
0.08456664314883168,-0.030586480949969904
0.06004886220722483,-0.07510998019387172
0.1039706297158478,-0.1820879010005204
0.0924166258029547,-0.04996408744918106
0.07068277354628462,-0.11081810312269788
0.048809535670490324,-0.038033155948560576
0.060058400188378394,-0.01456604992158253
0.07455853817772068,-0.04668020008679023
0.0605899069240432,-0.015848839945295116
0.0665736765692151,-0.09442823643526731
0.008919302828128535,-0.14136822722486314
0.042263901248665664,-0.08891854160993694
0.025458641292652576,0.025377736540212713
-0.026340528713262458,0.06577622947200482
-0.0389217159788946,0.03848363008975024
-0.03660828477157454,-0.02045308199358013
-0.006140254151373635,-0.026919147317452125
-0.02458882121611179,0.002814560109576384
0.028182276514094093,-0.07628496430867472
-0.059123977460365254,-0.006674022808099506
0.025471629705996486,-0.045867658962180285
0.008917346390734075,-0.05270439120308598
0.025329588555791323,-0.07097067371746527
0.09196266843571993,-0.10442337173991031
0.003861780908648079,-0.03255905068597994
-0.003491445818714989,-0.0394373163636488
0.05212076276698785,-0.05545566710640016
0.07515110655920353,-0.0955552562609283
0.01642906426858823,-0.05638408410505667
0.0693982066738112,-0.02373098303277013
0.04263325866398876,-0.06486716038442727
0.03590426765191553,-0.03445412976345284
0.07570252565508812,-0.05249028027177219
0.06685208923924571,-0.22251616231722174
0.06920629340217739,-0.1988801328635415
0.04546936472003241,-0.0758851392053667
0.045450466844955066,-0.06543479978854988
0.0003262104889174139,-0.10064883003203386
0.03503736751029741,-0.020454453829545895
0.02970945101034793,-0.046753090866199165
0.04063736847851001,-0.06142339152870774
0.02740869783166003,-0.028516196218515817
0.021096239858950108,-0.06554803133683917
0.01408878508230943,-0.08130234327831612
-0.0042341618666685895,-0.05731819981730746
-0.012304572981225084,-0.11143874111145667
-0.042898588319584964,-0.06554440671559353
-0.046086008867296906,-0.007560914976519605
0.007635276504167367,0.026918711438107618
-0.03052173163639015,0.04741719320046341
0.045670206279951164,-0.06873993413754846
0.024616775036643578,-0.04791362752822929
-0.004236684087875833,-0.013261220178972678
0.02663842841593524,-0.0357175848803117
0.012892030254451596,-0.08272992765422718
0.013963006099282516,-0.03426315943697815
0.04813135678560034,-0.07449787961943669
0.03843637902577564,-0.042104031944817565
0.01523196393260955,-0.04260188158355901
0.012776924738626468,0.004661162787906313
0.01637898861175449,0.06391568290033456
0.0189616377377629,0.0019095356605274352
-0.013647088721714825,0.08774267703834181
0.02305818642854629,0.010903293475859915
-0.011519761006812276,0.04586001656211984
0.013233145617563159,-0.05044634459968511
0.02782882886294885,-0.07446570682915146
0.020664409966118655,-0.06420371688600146
0.05908874735492857,-0.03659156258255711
0.05820765515798423,-0.05867826183471038
0.02997692229949246,0.012642217988072246
0.05422726913104902,-0.07576074814764808
0.0166936032357204,-0.00821866527611586
0.044083240038609424,-0.01657584873695104
0.016462884476951035,-0.013075615939937496
0.013634199432796291,-0.027830620858086647
0.01711139688227737,0.07838323988147423
-0.011213399622650642,0.049753122603977434
-0.044948101924484174,0.039988339672106445
-0.05550855687392861,0.05038995709261027
-0.0578186077029549,-0.0207644365891464
-0.026157090596873368,0.06533301710840264
-0.006494770656580266,0.06034417952012898
-0.0389644051156066,0.06519159790396675
-0.03270178811472828,0.030324547894222065
-0.02170416390329112,0.021076576075133954
0.01733528032503676,-0.04161727855528977
0.008761881599424558,-0.046080517450646036
0.030542099645463845,-0.05519430439386645
0.043024979823456586,-0.02356033906540554
0.026557117318267657,-0.06528867685711442
0.04430830765594403,-0.03431181203996478
0.027386262966790077,-0.04089984686717099
0.03992082608520697,-0.05018022120459981
-0.01678633850342305,-9.385755870969237e-05
0.037072629495341486,-0.07350388219743828
0.04013071984766526,-0.03557087642746218
0.01763442502016872,-0.015131828962294178
0.01965444749010594,-0.03768649606326545
-0.006774961905010807,0.007591648105650139
-0.04613543670762191,-0.010369679844281292
-0.007892159922237331,0.042287673075236024
-0.024051966053550252,0.058416429840753334
-0.03450678626416592,-0.013565530683651777
-0.003966154096695784,-0.11395950338618316
-0.012956567350050017,0.06289552039013396
-0.0026020144507574194,0.0062590367803078
-0.003621036282082112,-0.03745042242540428
-0.0043460628070735065,-0.0754175268921526
0.009006262292370735,-0.04892918393640103
-0.0057010710158686105,-0.03767222958819839
0.009070275065430842,-0.0351131467472967
0.030067447716032918,-0.03088666683270446
0.011258159259016983,0.00014004385808406156
0.03484368937308355,-0.07486597217231557
0.026074667132376578,-0.06736383944196392
0.0400877849362077,-0.03146835005836764
0.036896194882345995,-0.059155598994344444
0.03042064737090896,-0.10875001489716715
0.032038106520993384,-0.02939686622434353
0.018016673311658158,-0.07600811206376129
0.014521718079490946,-0.042796203175798145
0.011627911604513576,-0.07740712353644237
-0.0013659486153450185,-0.09477058358067254
-0.0076144893317689685,-0.04946207800949671
-0.007214185368725753,-0.042936473144506423
-0.0012154767279361034,-0.0018952725366967623
4.649937151181456e-05,-0.02983216166880177
0.010950314487663357,-0.03763201775035309
0.02889180212201269,0.011018939079546451
0.027988105158045184,-0.02102720766050216
0.002429532929512926,-0.07257471673311588
-0.001996682262777871,-0.01714672613108221
-0.021126474848524163,0.11874233020330481
-0.028147626520327047,0.008297605030596789
-0.03258095118221902,-0.047446545603282764
-0.021734732201002915,-0.019650374859649655
-0.015118508520532389,-0.03400744983035033
-0.005692840487919974,-0.005449099708218555
-0.0025258856641505426,-0.10197304207559274
-0.002636696150525786,-6.342964774894849e-05
0.0133519132090291,-0.013336751418258819
0.001250870543864229,0.050971209538201515
-0.009586650418096575,-0.015732934218210162
0.01249684249015823,-0.059195407687322725
0.03036045752380686,-0.03901179736947732
0.041178740579808186,-0.04678427170683
0.014609451705671392,-0.02770983297983208
-0.022466675946154084,-0.07317797930175222
0.019066091100553205,-0.024286755580317447
0.0032652870052847153,-0.006664418521125967
0.02700245514877644,-0.041196548712043604
0.0647215883931842,0.05163519462176419
0.01408686377719763,-0.04741072072673253
0.0843133006847993,-0.07697641084076975
0.06373444104940104,-0.09778239017946722
0.010307022091113893,-0.09796537077629602
0.07375520976134217,-0.04750410415600979
0.07618455086983791,-0.0596013422270407
0.05879622846495718,-0.08907289665225754
0.07027871015694463,-0.12222047844393319
0.06562357516844464,-0.20439588524151514
0.0750406780999051,-0.14200698949646015
0.09275426720398494,-0.14891483593080154
0.0817518136895328,-0.06993290981518312
0.08933514698194248,-0.04769553115215032
0.09386425439016839,-0.13662992185682205
0.059688940116458616,-0.13572335594650692
0.05731392823454001,-0.16798910786846227
0.07693687179652295,-0.04584334686239269
0.035678331643945835,-0.0381101026560818
0.018444118584119804,-0.07327199700418462
0.04932558072205266,-0.1036741249942655
0.09484790275715116,-0.02264225398686621
0.11633622660505541,-0.1700677560915949
0.08555422836100947,-0.10754739629808648
0.03462867012028943,-0.019144248054721417
0.03946029330434981,0.044211826171572
0.026304270956686304,0.012508730724509982
0.037471682319727306,0.06713995036020974
0.008381735213077512,-0.07800894978891994
0.008392550972034294,-0.0517044485980524
0.009920293452185976,-0.010534681297748677
-0.0053579981165943254,-0.02729139001785237
0.02875039498311594,-0.008284410140310288
-0.0037019268047777587,-0.026392149728886025
0.02160206594803771,-0.023552314047806822
0.015658963189331174,-0.006609428276249435
0.009623435868166611,-0.041702631447577826
0.03248451469354066,-0.042785035839839204
0.02470990932825643,-0.02783754004830717
0.035442028630661475,-0.08843944846153158
0.051519886746284466,-0.0460699927060645
0.009258291254248773,-0.11498187510101188
0.04455209007948946,-0.06414877636812563
0.041613940044457814,-0.06259003768387866
0.03264574782488017,-0.07042914283092089
-0.001687043764874347,-0.03798240898519792
-0.00836664425884582,-0.06359117240857008
0.006093255563336309,-0.03640278580008271
0.008853424143570461,-0.011367439905239404
-0.048017118182257686,-0.05217656728136848
0.010858464741116076,0.023616818993068965
-0.007570276869282082,-0.02569564190835259
0.011827012796744786,0.0269215639762237
0.006491347407936847,-0.026497608601831667
0.015426056361299323,-0.049264780732533084
0.019032710184538414,0.011200769596893423
-0.007785691968414089,0.09398318055681001
0.019744064474437602,0.027467663612296977
0.036071411183701996,-0.012070960658704775
0.03047073406327251,-0.08144246565971305
0.03552709356851749,-0.114396269830319
0.03331662206370182,-0.0920712443505052
0.04716204148265825,-0.047857772605726996
0.03350072747838914,-0.001330726605080157
0.022984951267096834,-0.07108821408032355
0.01292722704995481,0.0025784385554249584
0.023599069484875276,-0.00759833207398513
0.013730728236130724,-0.0062217755947915915
-0.004776427490421582,0.045062434167777804
0.006305428105238182,-0.04071506782637263
0.011946758961782697,-0.02845950750470066
-0.018892368047610922,-0.0708166433631703
0.0069408532758144705,0.09843783704801214
0.011241525805611685,0.015100637746617619
0.010436295771056162,-0.042360177594278126
0.007100498786639255,-0.08268691204501369
0.032997562625602744,-0.033362255350557715
0.04219036223375992,-0.03816813151312034
0.051399214478239114,-0.001202380872704266
0.010190511980305725,-0.04444768689151965
0.018738469703339707,-0.08727991875544043
0.037882605270395234,-0.07229662028700044
0.03877506817981542,-0.11694482562079067
0.06853538424062199,-0.04949395363287535
0.0019583488289504486,-0.08132238959360409
0.0036763413515028057,-0.038652481438696415
0.006173649589504859,-0.07007594606600966
-0.01755399840143952,-0.09873794687529402
0.024053660975315666,-0.07186354509074122
-0.013355960913800296,0.030401595322390826
0.026485909971273217,-0.04362742695220408
0.003846444075209874,-0.03621404943324393
0.04011687457129063,-0.04159310112633227
0.053053725754921656,-0.03399191008907447
0.049884661433898844,-0.06493855073520127
0.019539383981538223,-0.12055747061392857
0.04282212128164533,-0.007242382520542033
0.04378077918972223,-0.030692777922021644
0.05146878995145941,-0.07558768331162818
0.02803319340493568,-0.07157165119247404
0.005179195712958905,-0.07128005545298366
0.014299187215393397,-0.07811842475276687
0.010835892415701133,-0.06256651537096691
0.02232400968683316,-0.036956859714119224
0.005686005641566624,0.01498569915451023
0.020932963483857363,-0.035889313144251554
0.025098521890537705,-0.007314614063816883
0.009281050337304924,-0.069843863491582
0.0022126404632770557,0.02584613450539818
0.03187528280589219,-0.05911079214245071
0.0457338242250395,-0.06320876834182891
0.03056403468760672,-0.10121359560823551
0.04118190589565241,-0.087437055618379
0.065849744302799,-0.08112242150602218
0.020180211222073186,-0.017894520766464223
0.03376366217024489,-0.04719904569335548
0.030481682957851624,-0.047971820113953234
-0.012001067882220405,-0.014995004108732184
0.03474083587339184,0.006422054844342686
0.03668465632916219,0.010763542347268016
-0.008843308634889909,0.011420765363438636
-0.013379256842071792,-0.027021554957376893
-0.02434704152579876,0.04614470498284573
-0.0040366044314192225,-0.06635996697876864
0.020769524700400867,0.00686844483037391
0.005941247406633193,-0.049991427574802655
-0.02740456405785379,0.03539147549000677
0.029794912799271194,0.020488340203162078
0.004318344623132067,0.053221422269442986
0.013761957701879476,0.023198172147046035
0.010300472012490344,-0.01767454952970987
0.012611155687095527,-0.07495758366883813
0.029260889191732448,-0.0057290388437111345
-0.04296204005682302,0.014001725748860279
-0.025453628022179216,-0.007227807820443856
-0.03630324681775136,-0.025149841743150363
-0.006709383881606985,-0.0467712808545833
0.0004874779839853133,-0.0298161839670482
0.057756931551060986,-0.007802744813557994
0.006039262198910015,-0.031962892547333054
0.0029960329279467256,-0.09588272595279759
0.019149735299133004,-0.0480053906543886
0.024227154934797174,0.07113037984870547
0.016036687837712206,0.0318914251344293
0.02037906229808331,0.1002395210223557
-0.012851583567490776,-0.10201740395886562
0.004132037378484427,-0.02336673113254028
0.0020378606775330642,-0.053761121837511146
0.028105856674192454,-0.014759583128421443
0.017047079712467682,-0.11823650058779624
0.0023497363010046707,-0.20552600814307775
0.04027658647670047,-0.0469723664609603
0.03150715249833579,-0.11549297848610046
0.024832590410816636,-0.02700005663933753
0.05112955571754804,-0.15749695816259957
0.02952601440838396,-0.04119956742029146
0.03867120872227902,0.026145892117187656
0.07284707397647566,-0.02948396550302202
0.07393986496951384,-0.16557940680626637
0.12044111933099716,-0.03421323101823434
0.10661300336960376,-0.1194603050819312
0.06453314239874369,-0.12539822878750312
0.05451459364221808,-0.11919755579313132
0.03899678293933395,-0.06351189911946886
0.022719994711062494,-0.025628974599816313
0.01707099658689019,-0.056644189295163336
0.06470390520128767,-0.06869084259785264
0.022933156387728512,-0.015908461672577662
0.04105047807801699,-0.054404135164730666
0.03164509853199438,-0.08242518202515703
0.06834670533005184,-0.03948815858937231
0.08422042659320586,-0.04066039333373498
0.0844417272300321,-0.10078459535668055
0.06148347730193036,-0.07734860005031419
0.05709434637566727,-0.06302031828177129
0.020984476773936497,0.03723360969931048
0.010474595051364315,-0.0009351624000769193
0.04631965985227475,0.018084132073440937
0.07412487618567612,-0.03888386953810743
0.034384867102349934,-0.018799931332763014
0.01826200131058983,-0.005735992017624588
0.017711108171575424,0.049058351784581636
-0.007836135178443487,-0.0012252497987592925
-0.04487688915945785,-0.041430165438060856
-0.04378405265564159,-0.08143164310860064
-0.027527674937658567,-0.10060111836103038
0.05424359383875868,-0.08446812104370953
0.05628743511428608,-0.07152838019953045
0.08007558809668144,-0.157901948702578
0.04107873191311817,-0.03966426335294415
0.0242053190267816,-0.04236692959874822
0.036327937994664744,-0.02019239585570605
0.0310323724580255,-0.005927513590027189
0.023809912459402435,-0.10318796517844145
0.013945510820821266,-0.09463795878342574
0.050186562878799565,-0.041620804040546855
0.06619846007005656,-0.04570544437767609
0.0543697162985891,-0.10364225389184212
0.04227314826776583,-0.014200274993144985
0.030124355289353786,-0.05961077759178646
0.02837963017091209,-0.002309067452151016
0.03448063063289172,-0.03940549237460442
0.013415190097324635,-0.04627406991171503
0.014214964310270427,0.011584802961326322
0.014325393779540174,-0.015658933669844777
0.00589525809774352,-0.04576069442690852
-0.00804207951528089,-0.05933131364671407
-0.01328633695417054,-0.009901622942451302
0.0069450068197269045,0.008047275928006144
0.015375636368636019,-0.014092420313531823
0.003945962539213097,-0.06301788761952054
0.02004882804859385,-0.05687597496025853
0.030445214667794894,-0.022929843435828875
0.02294978005554553,-0.10975982234039397
0.01804757528645076,0.04099758696405566
0.016663742620032562,0.033469616467448254
0.007419125076693629,-0.05756366409201391
0.029388696069841395,0.0276445068468349
0.027183298201223123,-0.018777262934527885
0.015244914608145206,-0.024203563819546595
0.023449890518763974,-0.03145862629533827
0.010877086770236997,-0.018826473034097714
0.0034271103828153963,-0.029018944885871943
-0.027527525893753603,-0.03453687166091626
-0.028047366839453407,-0.0034481690310244287
6.039368420654098e-05,-0.05826054117513485
0.003050500754651103,-0.051429126711100816
0.01586015387974371,-0.00775690614439415
0.007899388843537983,0.009043699893988334
0.08106676272586123,-0.0006157912706242982
0.03608702578850111,0.02611253764031413
0.060415849202903375,-0.0862743130080239
0.05099286852239048,-0.11947344023057879
0.054709922863214765,-0.07501366597858093
0.05865813823923216,-0.06622503117256745
0.05311760263106846,-0.11833036161688448
0.051754121134075765,-0.07890345103560874
0.03572953516417514,-0.06256711099940623
0.06581886838813013,0.018081762123793574
0.01087487650015398,0.009943924730251078
0.013147932212252713,-0.012165631811250622
0.0705741388286633,-0.024815788780792877
0.07158907720002443,-0.032440346285128395
0.04105677892456615,-0.041696528045728466
0.04534504941463844,-0.06681964901679105
0.04489666117265568,-0.08397357835168147
0.052458511986185806,-0.09902241442942433
0.02764776370449298,-0.014838931850019079
0.031411557208657126,-0.09550028023623824
0.022925506773831428,-0.10066131299366107
0.018135743769200602,-0.04932981988289011
0.022734004013814417,-0.0761032411826803
0.03469206153840944,-0.057868134332390186
0.038524915596666244,-0.07475276190032863
0.06371151759408981,-0.07378553970613366
0.04460255206000509,-0.05611754593566077
0.030281945859677,-0.07886464072394644
0.03515706592976479,-0.0995301238473348
0.04696403522755619,-0.07209689676996427
0.039624407158717324,-0.12811362022473038
0.043431232823230186,-0.21193432797735992
0.0370553298080648,-0.08856043076220194
0.041558343961234465,-0.1621969088898386
0.037703988924205414,-0.08491653528749818
0.026643257297351383,0.01732289530876273
0.03147494772790908,-0.013441775605840985
0.020685805269362333,0.014614402822583372
0.01912210879024194,-0.04960900271876048
0.019208962340237095,-0.0617049205557368
0.017930536511422224,-0.04846366289686465
0.0068179806234262876,0.07415156499628411
0.012384090914074553,0.04237150840481028
0.004492576914441295,-0.08020113160855709
0.0032805180317027247,-0.1217383593958505
0.01080092825523747,-0.11865376600872633
0.009238279602957509,-0.05715981312138882
-0.013355421848486884,-0.07949187463739749
-0.006604912045040004,-0.002129906488794471
-0.01794860943501916,-0.027548523752231536
-0.016898812838307294,0.08979133222788793
0.009098237197674303,-0.006401636927058099
0.010766505566230218,0.059207478317360146
0.013347890670912408,0.06473712040428653
0.016568810394110647,0.009788259128302303
0.020860099797304903,-0.002397207751990182
0.023377496229592905,-0.007723200889421788
0.022936610345068144,-0.03213749493189053
0.016864966405222045,-0.0030881730924517473
0.026047204428526045,0.02583907675841536
0.014495350094135304,-0.02240000373099124
-0.004216344259561261,-0.0020938135669904302
-0.02787296312584005,-0.051845549351684
0.04401644782517727,0.06334297666801542
0.03796744267479368,0.04592163920480962
0.03529509495595449,0.017546025172037454
0.040461562134073814,-0.06578342679880965
0.039642012803948766,-0.05367145812727852
0.05329690036346171,-0.06450652697847929
0.059079161830988686,-0.0584872784356273
0.05907749305105939,-0.09988576061640003
0.04194917977550099,-0.020000039677740715
0.07338299738485125,-0.11352724658412483
0.03226588545428463,-0.12374661488708363
0.037260426195785123,-0.04092043224990012
0.03121850991036792,-0.06489323041789227
0.049367350583496505,-0.07239819280781795
0.048075313202096084,-0.11743361631439016
0.06573370645261005,0.03229476339615113
0.010947187852989612,-0.010632788627030248
-0.0047363732449411874,-0.0255238552146126
0.040559011223447926,-0.04805880529538455
0.02950219831707264,-0.10676749156051062
-0.013293925491158886,-0.022087273329179542
-0.009264776831943388,-0.036543743358413025
-0.005471772167882829,0.04848407370062181
0.024051974196107048,0.022589280676005827
0.05407863661072323,0.014065055250943453
0.06040169991945112,-0.03617046907014691
0.06464477996446522,-0.005205837367412189
0.07296696084644663,-0.005917127284513284
0.038375270410004325,-0.07450896179878645
0.048708702767859546,-0.0646095943599419
