v_slps_bin_rt,v_C(condition)[T.1.0]:slps_bin_rt
-0.15141360298287182,0.05552265783644977
-0.18722854327280078,-0.3169542876868923
0.16449073068319206,-0.17855619683252433
0.13265994019235444,0.37804979774930697
-0.13383090489094127,0.0945075720098998
0.2538730419118861,-0.19922155257059396
0.0968894528319214,0.03568117923672452
-0.23358589761087195,0.12718795457014942
0.1205921545821359,-0.10885354160118614
-0.0032495603792820626,0.12973331395914856
-0.09159866875039957,0.06815454041236221
-0.020623589887493556,-0.0032458571177879127
0.02309347823671807,-0.029453656495024544
-0.01860009119168923,0.20979781260708233
-0.07294691642913734,-0.005447826001679909
0.060532390014261486,-0.1484547123045607
0.05478605892980995,0.23837792642030203
-0.0311050739598361,0.025417407638962285
0.04120215815084591,0.2980685660360887
-0.023198982372961814,0.17774790609098245
0.11689980669159689,-0.15851080124820238
0.09674999597300793,-0.189036477076841
0.13987326337248518,0.08067990744902821
0.002485518274049414,0.22332170057765738
0.0029768314430291196,0.3194375218508437
-0.029615283385799177,-0.1759828954158328
-0.1484199638547084,0.1146866230575597
-0.1956739172994461,-0.20319256759194237
-0.050910999678417154,0.3107203166775586
-0.023780105682262503,0.17957122904799827
0.07080739319946937,-0.007024838803008623
0.08466050704663292,-0.17585136549529204
0.12801976733790776,-0.03057406397335595
-0.10542819169741982,-0.29956065016497385
-0.07294766130830756,-0.6892798711383321
0.06421346684534085,0.01664794635773877
0.08197741697979655,0.20492940738399623
-0.07493558373430598,-0.13844098701203586
0.009036765549414936,-0.1819846341363618
0.07358845412260293,-0.26372379662477585
0.11042371055589595,0.16491265554027157
-0.06306468885024022,0.07272132006905008
0.0431603477122295,-0.04846593001613584
0.06353208505275965,0.28285296377430663
-0.010598020600667234,0.2977776287379066
0.11489063657315446,0.0457718959621809
0.03060743448272575,0.22213999141172527
-0.03783467743289196,0.06026372526426702
-0.04150187769681504,0.41188288320934613
-0.028536551289387438,0.0941728332381051
-0.0011042977773395718,0.40607001944990273
-0.051733422999992604,0.17856210347561688
0.19598653557609907,-0.0774547548323912
0.00813166773132331,-0.853500023276676
0.1431343570782264,-0.022441226952395005
-0.13972800901511662,-0.9255600178118182
-0.01975621295783117,0.1384842003224194
-0.040032927250861314,-0.0049233656648170684
0.026122599247428567,-0.46776766777047984
0.024204581986938752,-0.10655404577773081
0.002650536606008027,-0.2581606912913739
0.02562264236781972,-0.015870296451415578
-0.024767323847181007,0.09094564123965078
-0.10420010353206396,0.38466036262870995
-0.0990976091545242,0.2043005783238798
0.030304116083091928,0.3137840635649085
-0.13674228543387906,0.03346670853019379
0.17972297715143404,0.009090008071367074
-0.24735594337686664,0.06174651819736671
-0.20569827108330857,0.02460389453265878
0.010319873876346454,0.5290193403381722
0.2967283008140476,-0.11294697605814676
0.08021991049012094,0.11193378669108281
0.17727651168784547,-0.022617603977774077
0.12023954059540772,0.1254203878204481
-0.14796723260697814,-0.2735855452758651
-0.02766917847633823,-0.1660375643211549
0.05692752358341771,0.42195605506996625
-0.003975918632480022,0.5883440249386683
0.008423818631858024,-0.0015899570129800922
-0.031160371833248553,-0.18088133241054194
0.1627328231281233,0.01198112275193157
0.08313848354366123,-0.43353551717911804
0.03309306393094115,0.2725751943113929
-0.021008230148179735,-0.1800534627054314
0.09489632101291413,-0.037511849336121644
0.052361223431805305,-0.27184394923339494
0.16311856337358638,-0.23022296787689506
0.18680567954563426,0.35509631842574796
0.11845101730740878,0.22849101252101586
0.07550471325320315,-0.05227821443516375
-0.07840014087622389,-0.14779020614708888
-0.04015808680537775,0.017889220618806045
-0.13963002377523512,-0.07513808249855475
-0.06803483715957416,0.04868826858023262
0.08132501139429392,0.745300492318484
0.016036926934295315,0.24559131342248153
0.057889167525037484,-0.32125573583443134
-0.0009151372775863947,-0.10477821602486831
-0.034458972384928996,-0.41370423802882406
-0.07535228460900759,0.3990580825300074
0.0461241401275139,-0.0685929046576806
0.028591472950665914,0.19644140998071868
-0.012681171838191119,0.08080989046116821
-0.08862521963788884,-0.07965262151087078
0.12973571018788602,0.15368813052394562
-0.036208570844228335,0.14126663354709432
0.0925597028355169,-0.4159070394311071
0.19789298626318777,-0.12141519394369098
-0.1739691462476722,0.37294187877755136
-0.07283876870517503,0.26589735987457275
-0.16853963230376548,-0.06782658476486894
0.035211091069547486,0.217030336260582
0.044087570877366034,-0.17456943253340682
-0.04098979003990902,-0.1684938332398776
0.026460369725090263,0.13027972416360728
-0.03924181752039563,-0.19805564663424097
0.013005253580758415,-0.006545692632998864
-0.08512436576868357,0.061033153016125385
0.10422514786166047,-0.1382232786243054
0.03865152441796646,-0.19366011777411613
0.059280828800460456,-0.015235367353964396
0.055470337372437284,-0.018288868653515648
-0.04890592940947915,-0.0023507205611053733
0.03215145713088981,0.033505997229375806
0.060152718817354484,-0.35350995760036813
0.2760181232208335,-0.5779574144942315
0.14343301019957674,-0.38785219571995855
0.019329720884985073,-0.17128850922828798
-0.06653059778543213,0.12136932270352624
-0.035706460844746615,0.17019875729682973
-0.10250326400329547,-0.012204474210238458
0.05609104213923908,-0.32675974715906775
-0.04440169636660901,0.006144390996196222
0.02173589012745386,0.007077507502797578
-0.09122205118412631,0.06047600420216629
-0.05141332348529813,-0.02537942510585891
0.09748569827174597,0.17159058699085536
0.05193695650112043,-0.04718151533559585
0.06283151716365037,0.11231972594753625
-0.037022706325774035,0.10447016076418172
0.16145835392693073,-0.2902016955283237
0.011018787809470423,0.1070017133215363
0.05853848225871708,-0.30875870627563473
-0.01362240115615013,0.07783768081417129
0.059640423670223014,-0.12546198224097635
0.13032088465266475,-0.019504596879265257
0.1537526763069111,-0.2490957812172405
0.17088121461757372,0.14505146165740523
0.1138137576305889,0.09121759592727277
0.051605021613610816,-0.14594920457592958
0.0051276075615991346,0.07283216932849444
0.04224696923418876,0.5064922177445339
0.12575738403766798,0.029049077485220724
-0.042148032454440654,-5.403897445493619e-05
-0.1817983901835367,0.00970728372559014
-0.01777913563433578,0.20099822592699046
-0.03317935801228181,0.04584699463422184
0.07644520610125775,0.0292867375628766
-0.21880993185443676,0.33858048734433904
0.1020700214326303,0.26523376197039
0.4321594833832779,-0.06378985655863656
-0.06173927555696134,0.04833569920078275
0.07154792308484244,0.059149443741145946
0.08771485857271055,0.11950913330113203
0.03555255006169737,0.11966365660135353
0.030810218482205984,-0.04133354863833094
-0.10424092998203821,0.13843297130480473
-0.08656310169978493,0.01809750853604773
0.02158849528767325,0.27268551367810323
0.053686974823038774,0.09626629620930799
-0.0677766547290832,0.2827533498151835
0.14736818948641897,-0.5362506538731548
0.07580930635601249,0.06788928696069618
0.10840395594447017,0.23613078758748762
0.1563197529570306,-0.30158159556998354
-0.07605134537427337,0.17815062486967395
0.11869369830592902,-0.1280478616147547
0.01204790131133085,0.5516888099133986
0.19211966263787963,-0.006836759330482078
-0.08521234824978456,0.3222269131928452
-0.11957961140160839,0.10479288847680043
0.046631155202306894,0.28858537259702044
0.055355818975526064,0.03632909644844723
0.1594826916577859,-0.06830066246745697
0.03334226430287408,0.18395402969445773
0.2707861754270559,0.2165431410708535
-0.16700348275680033,-0.044180228000588136
-0.10104754559691548,0.04868255724825796
0.3003397757717935,-0.0071667737248636565
0.14196911598647272,-0.029331503076121396
0.04481063863118004,0.0601443111422641
-0.1607680268997374,0.0802099437844695
-0.289893818083949,-0.3024244902156028
-0.08062440533422045,-0.1252445140682248
-0.0940853142963479,0.09557481380599941
-0.22478237521087618,0.15372909428298107
0.0018466184853934914,-0.18890520144527748
-0.09657220408469222,0.2792783264071316
0.10345574261645743,0.4362960135081037
-0.03309939579726889,-0.27941705176706966
-0.21840947410212994,-0.15484657513954722
0.10750375275839895,-0.04542988235635553
0.1588484168217968,-0.04162938410791524
0.13324817404774747,-0.3612527619586088
-0.37719433992318613,-0.04957382862945669
-0.04681139814368344,0.15850248327856734
-0.01498899404843601,0.5661074476229646
-0.3323187942818521,-0.25745474840334953
-0.07599130420568696,-0.0193731289658009
0.06772790837522324,0.2761112892677354
-0.012635204864830274,0.2742582936419588
-0.021367638841460368,-0.09242970436631771
-0.06570921577043924,-0.07604843722689195
0.136127791579696,0.012746698548889844
-0.18528981010773485,0.04419150684208671
-0.0018394957972678629,0.06546962298644153
-0.15761500367079084,0.17564521813278214
-0.13857931877599164,0.040390479738711654
-0.07602701583338357,-0.17663430297015956
0.08096147909664121,0.008833912273735981
0.06485575526153747,0.22843698672704094
-0.03887457426615855,0.20203777700020653
0.1357066810062415,-0.03093201795659494
-0.08795290850910036,0.025212684605143934
0.04858666984847239,-0.09815337254639528
0.018348517843107752,0.08593524905704461
0.018880789573401894,0.0785743427812217
0.11021091744061834,0.06085584959417447
0.12378216184912778,-0.14828096201843746
0.053636793165832974,-0.0008798717378365288
-0.046021785666762335,-0.37219876750598524
0.11519247744870971,0.012993440128465372
0.16554768744298945,0.1515651881361995
0.12480664877460691,0.023181929677774715
-0.18081712655959167,0.16845427019062265
-0.12287113049913215,-0.032208881955676005
0.02672451606390155,-0.16409280139718393
0.08777224164903935,0.41427064111238027
0.10105456453451037,-0.3265775017678467
0.08568630427532536,-0.054400367746512766
0.14138659997079694,-0.037756457212702925
0.16585479337529999,-0.16596353616104792
0.18468530885626205,0.10502256273756286
-0.08029099802207398,-0.020623556230423737
0.07528089398062734,0.430710456849125
0.24141402901038195,0.26442296453550507
0.002448281293821797,0.14623383151704478
-0.04227526529299214,0.39210853389137357
-0.11658603267536827,-0.2622078226192082
-0.001501559830575011,-0.4072323039457964
-0.21385553165958912,0.05285353688582513
-0.05981251294013388,0.08644822985290279
0.008531480628318475,0.4877965953473867
0.06510766986238838,-0.37518383059093197
0.10841465823223087,0.1144191414888931
-0.04833051529365513,0.3324346415352016
0.22212055140710316,-0.014727715764830812
0.07062462302779997,-0.080174148193531
0.1239096194189167,-0.09842882456760724
0.13676683557717983,-0.15438390443839908
-0.0060754527776614884,0.3149878610787182
-0.05921482836181311,-0.008776125945689162
-0.02441375135885772,0.19645031514820094
-0.05892422553691156,-0.16819330148927591
0.003635515285519808,-0.29489325299795044
0.1543153819555462,-0.1337666688888309
-0.036075404739348844,0.014059792312736089
-0.11637199619762287,-0.027975314558409112
-0.036853542466299204,0.05530072885028538
-0.09160195329924621,-0.055217281142605795
-0.06808508668475398,0.18510296375769478
0.050129467798415595,0.14197554756586148
-0.047657921424864844,-0.17939014794579572
0.11105963447235022,0.17843653842336485
-0.09530966467863611,0.2932971378569432
0.00912138102070257,0.03169798588804537
-0.0058654851357894215,-0.07754303416416036
0.2049738512434705,0.12134061235964821
0.07823239832875278,0.14736748145333337
-0.018396001668480433,-0.19744275095713748
0.15248903638616115,0.007462980147310325
0.1310914378426889,0.25817364556518496
0.17356784494697147,0.17109856089207426
-0.018349467754322626,-0.18129283908509652
0.2669094692657802,0.2569124060930342
0.22320840891246194,-0.08638513608946183
0.25723429707355655,0.25552009950985255
-0.0818121771706131,0.21022694294848032
-0.06362125875717797,0.41923342423937415
-0.019261970964788433,0.08982485942640302
-0.0012444658273970677,0.13652921656117428
0.12954594562384691,0.005644564117706946
-0.15071741913075257,0.12917873958689544
-0.16804377529470282,0.0758453450677399
0.037991738156590266,-0.08878708338116144
0.061306863072033445,0.33003561459605624
-0.05619858614503699,0.0570519116615877
0.015267367597512654,-0.056883652213934564
-0.026140884296116863,-0.10480115067237836
-0.09821320358338419,0.21248526944430668
-0.031656186777388635,-0.00814654349232051
0.011281612576955506,0.47916067039034416
-0.01223358301709637,0.15697569511210221
0.09573970571336024,0.2548699470364701
0.009542813183206905,0.03486133008967508
0.137309303476079,-0.25213222373045246
-0.02450784659597216,0.020606550301543458
0.14155795057315385,0.4170739953776862
0.3011724097119051,0.16629259847029615
-0.02361156146705347,0.12096343175593322
-0.0975457754196248,-0.015330150928966174
0.07480915213700856,0.31708534202654715
0.041408927619490846,0.1887322962855042
-0.09973826732788692,-0.05548699093555516
0.19628496167775833,0.0026276251070985607
-0.05029882377347952,0.12979069597826878
-0.14358858077395595,0.08989528000346995
0.09674811199572952,0.11112687767746199
-0.010387193431419396,-0.25111116705670533
0.19741928821284438,0.3248134292571364
0.00203851149505457,0.4457814313890706
0.13867482003050585,-0.11411279198832863
0.1582279938756445,-0.0008935451721862504
0.14377732124553994,0.05981486491229801
0.012465060896279426,0.3030553054107996
0.05306400276404518,-0.1942554984804102
-0.025968460107061764,0.017348838104232822
-0.04854154250752452,-0.0317248881558777
0.29974957550977543,-0.18473827422608124
0.08999855635560858,0.36837902613904233
-0.03762929302925935,-0.06608482213467654
-0.08160703697149675,0.10060167430855459
0.09782108710222684,0.48333052883902483
-0.013687262393345945,0.3881191368415322
-0.14947906641916114,-0.42690491308666884
-0.08538566897336605,-0.2645662791378755
-0.0732754349471984,0.4038368065364122
-0.08953863084958731,0.17371467159355977
0.04457790625570493,0.15645549844244921
0.06719090822574081,0.03025060636857611
-0.07426090054114233,0.13155674050665891
-0.11904371830873699,0.10748985149754306
-0.047122228666176866,0.20269869559123754
-0.14156725641423806,0.09480925972783528
-0.07441292249402297,0.21187466520364412
-0.03003030527975514,0.2669368825775974
0.008362582419562226,0.0779027647267251
-0.11121327121924145,0.13912124407230253
0.06271937998923068,0.1380625919554641
-0.14702273014081169,-0.172001509474243
-0.1464286989308297,0.34251698727840946
-0.1608773203165437,-0.00762250376586919
0.08523397364704859,-0.19601226606191852
0.11894482476886703,-0.21096371492627264
0.22984070914407922,-0.22736192286086795
0.2793768724056071,-0.2784113638900017
-0.11851913898343627,0.045819284870253496
0.07880215924177084,-0.3455054379126377
0.17064296890523356,-0.10358013745790719
-0.26295314863357466,0.02520949496170618
-0.023146650225132043,0.03472649994117986
0.15478077858920541,0.33667457145005936
-0.040200888584102396,-0.26434112111473984
0.2232141456379734,0.2749003672289887
0.15223986016411045,-0.3385224940795123
-0.04856667370722682,0.10834059786938456
-0.07809495044835732,-0.4641288105376791
0.07556762353677246,0.16863954039116663
0.04291137781370438,0.022977357022022173
0.06233500094404118,-0.1112961459243098
-0.03259471001009553,0.02956836472767871
-0.07189274044018112,0.3990931516883447
0.14950166292755807,0.5846130861827482
-0.046884190333326026,0.25942357435437985
-0.015688271446659782,0.23297564379133215
-0.12531455782797854,-0.2217671099900412
0.08346099945673636,0.04228118842605493
0.12183928370712191,-0.15278481042869183
0.10738992729610367,0.21565177879284603
0.08991995513419945,-0.3916369444711325
0.10211081113943683,0.0651450521205473
0.1320520237709228,-0.07446802465823976
0.07211579756050884,0.10207742840759516
-0.12008603411459817,0.017752495172615165
-0.013313733826594641,-0.21841481705202623
0.06174131584640283,0.5206720650658225
0.009024536172869649,0.18666601719902234
-0.13375461931134972,0.14313370393809155
-0.23101412171689042,-0.28339931624108683
-0.13046105166088678,0.2553130759095878
0.1895309927977958,0.009325204887706107
0.07067579498498765,0.11645814758779824
0.0973547851449163,0.19863711958724622
-0.06895564317566362,0.2156320330941754
0.1913271844539694,0.057013733507678396
-0.07909637086448092,-0.16659115537178573
-0.024763340954942148,0.1917801771591487
-0.0402602878997952,0.14982380901746334
0.06425865493843588,-0.3999542993878966
0.3423577244278243,-0.13186507727092042
0.03872960349639357,-0.06945731798293674
0.085821503944911,-0.11729686052582193
0.025364142090618318,0.3048342807628763
0.05497213484326267,-0.08723069882943908
-0.026597332396275986,-0.1343199768608661
0.10765471182466782,-0.2821956573126728
0.10728287980028695,-0.29885777598698704
0.06403151255347866,0.07004634586805325
-0.0020712506980889167,0.2811335795144485
-0.1428611551611517,-0.2558777595229753
-0.20548805470277165,0.09038601892755471
0.08217044571012913,-0.20351457518621094
-0.060976502440733285,0.031374130980681744
0.14615126579655116,-0.18124808966913714
0.10838774855680709,-0.14779991531616204
0.1969841205127257,-0.4236988070669336
0.2285378146484218,-0.15473737477613453
0.04963348458509966,0.4095877631335596
0.15288368945704034,0.2864565488108886
0.06909742969571869,0.2628220352221853
0.1651217497466463,-0.3044284533606079
-0.008982303210080742,0.3019452503227982
-0.13172002972782912,-0.05729546016804414
-0.09996375775614003,0.18906606913022347
-0.05614876323804309,-0.40067610671042025
-0.085965866806223,0.06272203288614954
-0.018382179456640335,0.0644192741924036
0.028195301106141907,-0.006339200057099736
0.14561333259322917,0.04355515075680853
-0.043168595393346075,-0.01596120472437017
0.12031373213448941,0.040923063521054716
0.0952876552450363,0.08411701169260184
-0.11132958511981064,0.07250700222927806
-0.03852266494769341,0.01645349946389714
-0.026276444765626565,0.05538273504737124
-0.006832960731042559,-0.033111284914873834
0.0788485663146671,0.30518813231662945
0.11467995078410273,-0.11511409794989794
-0.02808655233212167,0.10982613825827851
-0.03724369603762081,-0.2741613871191623
0.18700214277042176,0.33339638008948275
0.12121084970237456,-0.1363741872380911
0.14613728890199731,-0.18846583016806373
-0.02219203975782172,0.5095290003094285
0.17290681768408284,0.3265071338715425
0.005796784715202709,0.3257262112892763
0.040777821596791386,0.00497905863338223
-0.002700037525936512,0.23185565923594112
0.048520809821835174,-0.149419026156636
0.019039221472748884,0.0692627592725367
-0.0610423794936609,0.07591504157486312
-0.11318004857716654,0.30096832213054286
0.05014355266743227,-0.11165524340002507
0.05410176118571964,0.13461542713101213
-0.11451094796416765,0.051574541935723216
0.13795437181316053,0.20155193222218257
0.2347255399765087,0.04585453211758652
0.1737234113782538,0.1658901774417676
-0.02171149392741111,-0.11712477417503159
0.08054079016188943,-0.16525526861165885
-0.0702547524087507,0.3325882188967734
0.06932359384225317,0.11303866593137302
0.08015744559536665,-0.04844415419724879
0.050562844595367015,-0.17732232607165135
-0.057210372341899754,-0.07457374643051032
0.47030728296918783,-0.0610898878655531
-0.04823707479758216,-0.19558744057846256
0.007463798866789856,-0.24866826878200016
0.11051380238928121,-0.11302196677232819
0.17945295284852347,-0.04065728063546781
0.07971749157717277,0.027662426061514568
0.060755733183719914,-0.049252370951515204
0.08011760309168192,-0.04065210385349857
0.027683670621300935,-0.10176947166546652
-0.041185153875862496,-0.11171903939271148
-0.2115411478048965,0.08703461279901592
0.184495269678043,0.18510685635967145
-0.32977781157457814,0.1694735482565823
-0.18182858521874776,0.22163157504106948
0.0758593712805261,-0.1067296358256171
-0.07237737064539192,0.02815720329471387
0.22585370248256412,-0.3194068639739733
0.1498411641038197,0.2837024521722629
-0.15092715296488268,-0.4413568150686001
0.126317392352132,-0.07226600036305145
-0.028313479726629023,0.018515197893422514
0.012280616576631334,-0.20020334188200736
-0.06797683714558941,-0.0502903351079794
0.1750360180355843,0.010685128515037525
0.009636994424414666,-0.06180585069036451
0.008885965668491536,0.03528998738786436
-0.1377395716439872,0.03601540054023451
-0.014106048533574188,0.1839234401939288
0.08846068969173264,-0.13490773499605793
0.10758133161766478,-0.05330963104433986
0.10547787937541178,-0.13707882213033976
0.2136052087143396,-0.05273809828909857
-0.05368075567588444,0.07434811591641494
0.154141663437652,0.07215328901902687
-0.10747543692860904,0.1129096475160821
0.0454373995914692,0.24856780344155924
0.06101618785543105,-0.036272093787864924
0.07884543621286244,0.00922689435861334
0.13178805853076725,0.25656095181228067
0.019818215176829274,0.02758227772249042
0.06960900795446409,-0.11002502181677302
-0.030240990644044907,-0.1893772774211918
0.1269095090933201,0.15837707068534884
-0.08212180583153929,0.29711416300358245
-0.08633344645520859,-0.38993606398142217
0.1529769412636792,0.06236883717657174
0.1375447492724259,0.09413580462643992
0.04448485498858908,-0.41484636323971785
-0.0037516270327979523,0.15726364001812645
0.179400651435968,-0.5247939713978169
0.14428899381520843,0.3029119978459473
-0.10954194996046493,0.05317213994003295
-0.09364821370330131,-0.13733326761050443
-0.18293815123431645,-0.16261737966370554
-0.13110644534269644,0.03944411683502375
-0.019545467980448927,0.21442713930124033
-0.04205758609596572,-0.24869749980864392
-0.16461665524050406,0.22117303741484323
-0.06983827478307497,-0.28516969005501247
0.24442876299868674,0.21754489349495792
-0.033568053387127275,-0.04233895638126023
0.014779229066421443,0.24531197153200843
-0.16133023367311666,-0.41846675006727785
0.012815496881746746,-0.0499533541616655
0.04729933246615451,0.22878147801439916
0.10490772761317363,0.1483748642474177
-0.08660504172257114,0.33080049305577036
0.10436304329605078,0.037594285696146666
-0.08235834641219762,0.200651256492822
0.20694232930524342,-0.16292944760546285
-0.2144578497011203,0.2223361143195376
-0.1481772025913461,0.09180990367579406
-0.014857423012884528,-0.07221327674743085
0.05607458611053652,-0.011265221208874104
0.0530334343952997,0.07960854463960362
-0.005550444458101593,0.30165800467066517
-0.03269362740489301,-0.021772777833569373
-0.10237372451428166,-0.04506073612405631
-0.09399691921489371,0.04394321361009176
-0.06991740312738894,0.07085537982803902
-0.16906475208341226,0.17910840835931832
0.1357140370221168,0.2502421975811791
-0.17481577613704818,0.17752680922150862
0.01607659944735952,0.327536828648413
0.1467678396656607,0.45954685043407245
0.08379866468398386,-0.03808511362682444
0.2963351931866771,-0.2238452041561436
0.18920313642034914,-0.2702342870790274
-0.11366353983495904,-0.13668455069639443
0.03360655313533288,0.17895806245914056
-0.005826090003361314,0.09240076014583859
-0.0865360849415049,-0.09646139685947547
-0.15669115436925402,-0.08289073978052909
-0.13469164361386762,0.1713950564154756
-0.0012254367884509103,0.1288649452601339
-0.052851378669587,0.15587820936952132
-0.1290328459399469,0.24376013292570395
0.034508790880535774,-0.17055994183583448
0.18189789597816508,-0.11867538558167444
0.02562552256930017,-0.48770374596410376
0.02753960467731635,-0.09977770907548164
-0.1020510452662414,0.03343614751440523
0.05002598882532749,-0.25035956540235776
0.07431868112855314,-0.3715963837400273
0.19091342375799186,-0.00709929434382069
0.018447692954010123,-0.1697137795403201
-0.04497909901888983,0.4182069709945696
-0.08165887753582368,0.08178270149842892
7.31731664117552e-05,0.05639227232862479
-0.04564651191342489,-0.052687534462287106
0.06403474845739636,-0.025860088413853954
0.24182163353240405,0.017070553598790176
0.011599028878409134,0.06700004911131384
0.03657825036508341,0.36413134817283793
0.09088487121374787,0.10665017219907355
0.14774941486083912,0.04490035081263996
0.024591737469388815,0.4992603231558531
-0.13435276402053473,0.018411835843232693
-0.18003762619166613,0.6668014611079791
0.1132814724011234,-0.11753559184010451
0.06640795626483353,0.20943671588526008
0.30203304261001424,-0.09910592510341346
0.2085126976543149,-0.004604055556929852
0.030931242613664447,-0.03131966540232685
0.017720637969267126,0.31507609111104823
-0.2334510402336403,-0.05279904679032754
0.1164881294448879,0.24176562698148882
-0.036670477989604,0.25183993895247436
-0.023403425567012276,-0.08733133598504729
0.10983959848707162,-0.014333264797904588
-0.014753583314245547,-0.181312107236423
0.03494407120176957,-0.26034784994499977
0.01950426884021988,0.047213716714187795
0.028517203010415507,0.043318815690365164
0.07342065979307186,-0.12513641862338792
0.1147411638902464,-0.36009289488401613
-0.195930746030313,-0.2742439579632968
-0.1212453299036206,-0.10535411047592069
