v_pam_bin,v_C(condition)[T.1.0]:pam_bin
-0.009241660012181727,0.07670678443291701
0.061277070597544295,-0.10241025255500953
0.0988176483245795,-0.16995263491697582
0.10741016307966145,-0.19446734375424354
0.011237302615433035,-0.1559511496781562
0.12868901761265908,-0.16083173096967635
0.06222060785622695,-0.07711619244380118
0.07810756485250447,-0.1858818154366669
0.1088401100077906,0.0758590624128421
0.04168035059144403,-0.21449698656664867
0.11219991270261571,-0.0635014175916563
0.13262693499817438,-0.07304568535909317
-0.04237415796084941,-0.0385262968524569
0.008848186266558644,0.02589203973204751
0.04884678385962636,-0.046524585804033874
0.016667454135782467,-0.08387804135926356
0.042668016014210025,-0.11621620340428904
0.07856964630677095,0.039533407297516664
0.11880508933164491,-0.04022760294195309
0.17285168599845063,-0.28222578273532073
-0.06588447166466713,-0.1870624435941629
0.12286978983118368,-0.282215440804139
0.1620271100232712,-0.12690081784039897
-0.10519530602766501,-0.03171680340761684
-0.023140733050992096,-0.11067293563569808
0.09810768486253335,-0.10277026417307841
-0.0025886220967521606,-0.22077143234935334
0.10709847741278075,0.0777772583767327
0.0016370469318490594,0.03102205239095473
0.13651133994772646,-0.31277007804786555
0.08006995104675378,-0.14033984659090293
0.009005901275821397,-0.1584023702551406
0.05562381840610259,-0.12994657525477996
0.16185782271317073,0.07383434556077931
0.07740073547797505,-0.06675016710103499
0.10704080152960538,-0.009752105289947202
0.04604349995021897,-0.07463468361527062
0.043336069559798955,-0.010198838388642023
0.020459875180802296,0.031945213988274095
0.026624224569192133,-0.04103509617193813
-0.05003220426745134,-0.11435616619835477
0.03727231895215666,-0.02054385793674985
0.029094503509812013,-0.10044223906864697
0.0021453711136660107,-0.09835473682040344
0.08456603958294624,-0.1564500402056002
0.017512555063346216,-0.11087849166760944
0.09620866426947769,-0.04913484325382708
0.06277199330634878,-0.1621796443697671
0.11461490738456824,-0.17662248278813536
0.02342390744740818,-0.13709280001626653
0.044744718438982915,-0.08114111272568797
0.08533862907529971,0.10252508300080723
0.03722138217931596,0.10748286777674602
0.02150782600546797,-0.15837180934248823
-0.00983032457430864,-0.0514494574423864
0.07330658220700559,-0.02293347913280368
0.013699142602683376,-0.11997623029159961
0.05757494201003635,-0.16911718245061716
0.07408977931945232,-0.08926892791617652
0.008781875604944712,0.04238507496343427
-0.010274823211470139,-0.10189283675366219
-0.004592842266623414,-0.15136656862709696
-0.008418901169392711,-0.1729911148764903
0.09371539618701208,-0.039529730367525814
0.06537454746678419,-0.0317614989794467
0.0030965292386611228,-0.022097252600571937
0.019855027165449443,-0.12601040270942965
-0.00019873984415657436,-0.12770379925462597
0.029700245111404146,-0.0674592974842578
-0.02374773834077767,-0.30036268202026173
-0.029228219997265624,0.11976815585493454
0.02137546721352565,-0.018052330379816624
0.04401250591410737,-0.0716083698786335
-0.019719248736982435,-0.09893247475667492
0.06521196938995044,-0.08977933268546917
0.06435667734642465,-0.18520304788114103
0.05272819524914519,-0.2610604175272232
-0.004813552397249246,-0.2582510747703831
0.0877518171464353,-0.0033584513578975017
0.015407159893134681,-0.19851816404875355
-0.00719376667795129,-0.148604204215728
-0.00440895575067976,-0.14682583723087203
-0.012905089672786786,-0.1350838367986775
-0.037874779381700474,-0.06597039015539596
0.01086998765957453,-0.09002807885509558
0.14900558060537866,0.03982613005025812
-0.03979728734044942,-0.013963824475625018
-0.00796035195795125,-0.04281754452832081
0.050148550154373694,-0.11883040026718653
0.023543280053917065,-0.1707520401607588
-0.039623548726602446,-0.1986589358330411
0.005574381708454333,-0.09738956503012777
0.03156514211705461,0.029757602170129523
-0.023481400327357207,0.04898379879060328
-0.01797399276424446,-0.11017781518101098
0.031619737814864414,-0.010400367916069818
0.036919672462698574,-0.10480614014595113
0.1198200936441932,-0.15703692185605025
-0.03671498572529275,-0.13485645249376835
0.06594571908451585,-0.08236350791394892
0.07872137891870257,-0.045280173402203326
0.09588526799276142,-0.09345836982057172
-0.013878603554222414,-0.010916675532576262
-0.0104130491432958,-0.26788756110444595
0.08994618205775778,-0.0967019773797164
0.10642245072332512,-0.13739457599492233
-0.0370400719560772,0.06298188355208537
-0.009637353254894633,-0.12485546387999855
0.010302611376816366,-0.07428726547920257
-0.015753518600997288,0.028080592439423874
0.05795560056658522,-0.09257696129073312
0.08597912252985244,-0.09199500306326633
0.08581029909130991,0.28660933763711577
0.010836700846915105,-0.12232356406515192
0.050960566342980684,-0.06146533613207223
0.040328323078721535,-0.0398292576805863
0.044143026177866945,-0.03348466514798727
0.007831324510304855,0.09260261992999547
-0.008953974469568825,-0.1754518433460855
0.04271849503859681,-0.034297348127190735
-0.045578882889642874,-0.0699036625942957
-0.05572759875273018,-0.09512752649210403
-0.1289249972905356,-0.05029481373828289
0.045595712418527196,-0.14204398400037271
-0.0064183689710836725,0.10884250807119944
-0.012140437717249937,-0.2373823578121112
-0.08066427923686738,-0.26866889475293154
-0.0013689205705817095,-0.021290280170853396
0.015847977840842017,-0.06369298800633973
0.08116896263504135,-0.2946366773597928
0.09828509459512597,-0.11240384842314396
0.12818851388540178,-0.16793675877324968
0.18506935147331613,-0.1513069387690334
0.03295263098978234,-0.1728916746349795
0.04785063441876626,-0.1033181204605702
0.10136709358786475,-0.1822785366331289
-0.038811418822690326,-0.08471801279255947
0.06988956223394405,0.06766175858259676
0.04987220047771947,0.029656478561857283
-0.13320189865351242,0.023801270810124904
-0.020063636411862252,-0.12450593913456037
-0.059548158029015134,-0.1422576819388638
0.015007487568168297,0.019015791168085397
-0.054933988169299765,-0.21104375597924663
0.04914299917468305,0.036412016793997776
-0.04392390085233426,-0.22978551904790007
-0.02273527549835963,0.01442052550011096
-0.06020912534552739,0.03963360572585962
-0.08746479764403749,0.08048230717041617
-0.04866810528783354,-0.06415202064336449
-0.016134043871470598,0.011760370298482162
0.030486723069512642,0.03492691773332267
0.02935528225050936,0.10474596614788681
0.05595124193856932,-0.073280241547054
0.07457849559492774,-0.16338855923107734
0.008906645657794972,0.006709819260342295
-0.024040807553098148,-0.04146491474315435
0.012131647122183814,0.027993177953203087
0.09178469425538674,-0.055740504743087754
0.09959505680178177,-0.0690835493291706
0.07095627429868903,-0.009181333461898651
0.030868714921882052,0.06462818815772413
-0.08494146106407274,0.0017514065023535447
0.033339833504626236,0.08435236857649102
-0.009624367125518216,-0.12746317151007405
0.09327998319328527,-0.019815589722294524
0.08992633026202954,-0.13364879469488183
0.06717079905241595,-0.002006379161101697
0.10853418446165053,-0.13679164923194864
0.0340639239090499,-0.15792604494127704
0.047980725282223344,-0.28466986274523054
0.09617471690835672,0.0005373283730039369
0.004729338216825432,0.0653180225215484
0.022581977478294803,0.033106455351683065
-0.03624678871030611,-0.05787129660457624
-0.05700462033253286,-0.047590063283819276
-0.00722900979808795,0.0008299136734315413
-0.0971599017749766,-0.01370212073462676
0.03666244961446651,-0.006765012330091843
-0.014508962090313594,-0.04913825633957254
0.03098216435140084,-0.04338667012920426
0.012118351108641873,0.03514577721026202
0.11330703651184276,-0.07962817977671796
-0.026293113168163212,-0.04678725028880436
0.11089207812179513,-0.1696819201401379
0.04920481391399083,-0.10743596618582402
0.06775727629060763,-0.2368735496895219
0.08173852130912329,-0.06491519180363141
0.07404896265960016,-0.08023131300808342
0.08337138170615126,-0.13370043693849445
0.058741719485161395,-0.1590838209792535
0.08484839738774669,-0.025242799124039227
0.014704590541944913,-0.08284968835773752
-0.06955525619033354,-0.0662398053592417
0.019290525597883336,-0.02201524924251983
0.0075949834771255045,-0.13450656259463364
-0.0006996842811168528,-0.016031066735400418
-0.006859887827795803,-0.07552823374886837
0.07474026281728467,-0.20020709491260377
0.02599593498892639,-0.2039236051372086
-0.0627793540754748,0.0012861837600572495
0.08282892580984001,-0.11309496456984272
0.07861569789500943,-0.10294052868216949
-1.5940358350508e-06,0.03051266814605552
-0.055113587477663234,-0.13328727635124954
0.05130871125666689,-0.2440584955445328
0.11250691078272548,-0.03226588627140099
0.0676384357601906,-0.1368968991646078
0.05801137569168122,-0.13921640986938813
0.015619717424309777,0.019989919408153742
0.09902421041700546,-0.115987408572731
0.07470925436501077,-0.13090167662120733
0.03265053996150276,0.14676479164921516
0.06845268412876238,-0.03805822587610789
0.12896660554449985,-0.006816963817849492
0.0596259893655756,-0.08002034053291976
-0.015563056311426786,-0.11627118605165238
0.10164232980967736,-0.07674108828445084
0.012435642145593132,-0.17485938532557782
0.014681081299261203,-0.28429812428184015
0.12038891642602915,-0.20024249462356863
0.028830428980616527,0.14799486189309446
0.1684733814136021,-0.20191662143912495
0.1085052601733599,-0.21200685615145168
0.1387527510345306,-0.13734487487670696
0.0805563631587469,-0.22578714512774756
0.12013091019301611,-0.13661087622344353
0.05838502380744737,-0.18439073645491816
-0.008664489858520613,-0.043839581861145394
-0.05416357813044869,-0.07773941724622155
0.08996402140841113,-0.015906957663253205
0.02243791650559701,-0.2071283062134288
0.04531406058520424,-0.2553850831997071
0.08770113409463735,-0.08238371742298138
-0.06784417900566399,-0.27699002551931856
-0.008326100305211574,0.060950092604610095
-0.01717230991316558,0.021861164987596146
-0.01961145234200362,-0.013110755391799761
0.043632455036669626,-0.03645041657381664
-0.006409890681792194,-0.13159525899174404
0.07722124354355053,-0.1919049773095475
0.05803811174037201,0.023381073278014308
0.07210461871773186,0.03648969235981066
0.10728147384911821,-0.001143396895638124
0.0550048114425339,-0.13358099438078344
0.00024855871393190954,-0.10242656648024011
0.04189639979142545,-0.08871718008101426
0.04688090744300913,-0.19990531702150602
0.07410417365430733,-0.1451183334139494
0.11428787460730239,-0.0478324215232945
0.04581504875098119,0.021668471771771856
0.05159547345034757,-0.018077332787325616
0.029667821760120845,-0.13426230690823274
0.032130854437285736,0.05332822414725029
0.030168857675923103,-0.11933147486734111
0.024183178580250077,-0.10157564082188994
0.014255974373867848,-0.16807885959236682
-0.002181267586206955,-0.030250740590013876
-0.04604541331152315,0.006890708031871241
-0.047790200633534174,0.004668683569717896
-0.14710145884509146,-0.21531149099950125
0.059490307845235034,-0.09597307879293052
0.041039410346780485,0.03843357656866021
0.05257234589335369,-0.16259885030913598
0.0928179208481111,-0.10238129229508937
0.0146155095298005,-0.2626588006151618
0.043756224003647315,-0.20997487348261606
-0.023479665337518968,-0.1335875813065132
0.005153828419147369,-0.22388142333397826
-0.01668265248228472,-0.0365672051465666
0.2273703026521654,-0.02406328484430574
0.0623257958329812,-0.28225269527384644
-0.02454787658328854,-0.13754552812761517
0.0541956918763592,-0.018723026170603403
0.07409334199199157,-0.10334330176835979
-0.014833956224736669,-0.09197575923355238
-0.037958512705666005,-0.10449613428561413
-0.015261859432728522,-0.022770274830760134
-0.02617831732123039,-0.09747093902843516
-5.862960142522661e-05,-0.08857271484682062
0.06337759450838192,-0.0824256193802234
0.20532354426347382,0.03897133917370803
0.11036835971859696,-0.0648243040433682
0.08933758908332738,-0.04523922916689585
0.030972441485152477,-0.16511415744049415
0.18791787597665774,-0.04183570806129513
0.11582258490739904,-0.13470772651553314
0.11789928975598407,-0.07257053773225651
0.025843970296764995,-0.05634312779568132
0.06722253189159559,-0.08326035573110216
0.07497650452106527,-0.09883485422077765
-0.001846713128267119,-0.1696886193410723
0.0683516483786124,-0.14224887843675732
0.049779484622216305,-0.1458496726087746
0.13309983890763732,-0.08829081945621892
-0.07523812609502338,-0.08625609350041796
0.04414854266160511,-0.19798814258061292
0.09814486216338325,-0.14580053881990576
0.05173208789381267,-0.07523826541077636
-0.02390457693334455,-0.059234894952893455
0.16430197152235826,-0.20448988424469022
-0.008212447263838976,-0.050422825119380385
0.05898763915293932,-0.03760915715318414
0.0468087041212147,-0.016483620572449273
0.04876965000229418,-0.03747544949430634
0.13955202335484312,-0.107844582258438
0.02940482475815845,-0.14926119513296013
0.12656591666285677,-0.16371326873782213
-0.004485150727721529,-0.16501940079958435
0.018009246008462324,0.045457432414339465
-0.0762648070277912,0.006474564568038847
-0.039435064472615564,-0.04222482874311696
-0.03967927292321164,0.07689453230718472
0.022912532647632794,-0.014489652115125824
-0.09404772678233467,-0.11516172061661036
-0.0435857580680871,-0.0050553573348594465
0.0022931749147467734,-0.06278505204258925
0.003835857631017993,-0.19914307347331073
0.1305785978377435,-0.1941618053964439
0.05425352899268507,-0.02735629448591269
0.0324118137193596,-0.13663739744855
0.08572606085773583,-0.1776005359917117
0.024265437975087435,-0.14714587311103447
0.1175810799302043,-0.021757200128915077
0.033104005573869846,-0.08468044233907264
0.11867437401002848,0.034140986955773556
-0.0443870256872685,-0.06692494802572099
0.05556711845904143,-0.05508038423205977
0.05147058554880725,0.1110143609471963
0.0028357869007934067,0.04192291293815807
-0.015703733474117947,-0.026683963035624383
0.03194845580847418,-0.03807220150995941
0.09137608314007031,0.008613105018962203
0.07919212522306135,-0.09579028180553759
-0.00034048067522520625,-0.08472599876451443
0.10229388660179625,-0.013127955940621792
0.019352126828022273,-0.09823227352735181
0.07108490414242986,-0.021578085595739725
0.08672540307408878,-0.04022579238971964
0.027582422066803385,-0.0825133775380326
0.0740911044818646,-0.10375666007504081
0.0006482744664860901,-0.08511150483410237
0.08194019721029126,-0.11697636650606041
0.14184314726672584,-0.0872324765469083
0.14447333514836427,-0.14531628618089926
-0.0007105181077476236,-0.1206890795290509
-0.007491230899355186,-0.031370804630678074
0.038549755461005454,0.013062318014572256
-0.03461374753662576,0.019481952642738658
0.03913226629154061,-0.05582617923653513
-0.02875699707153964,-0.02676583322096239
0.00898633393424192,-0.07705211444187622
-0.018461497051923466,-0.15055127332679163
-0.007363280669391681,-0.20827233741062207
0.0077128642430446225,-0.07275100105470282
0.05781122863421425,-0.11699096978645676
0.07602658100447882,-0.059781786061128786
0.14638189711488142,-0.12699705509430792
0.09006640502284394,-0.03347545982688434
0.06808819123228094,-0.11380477070483774
0.11494394150551329,-0.04154728281485991
0.023691526457760258,-0.021491017070675952
0.04951356262666033,-0.17331067127905345
0.023556209863968,-0.021614804315149762
-0.0572026893184429,0.11618799049212401
-0.012630882806581444,-0.1686088341050102
0.05612914775760304,-0.07837455455027044
0.14883053563090864,-0.15500136071928833
0.05643767155088268,0.0024743018631349784
0.04751182556520503,-0.01655977580070571
0.0193933970805049,-0.04355698518383771
0.025352536136368266,0.01035022248474822
0.05831531777167533,-0.01311792690525699
0.024531426183150795,0.055965069992529884
-0.038541537466372754,-0.11516815747244459
0.03487439739528133,-0.1536822437248111
0.06536039396178224,-0.06862119167207897
0.09623505633573301,-0.04993044785197712
0.07386694119896918,-0.08949221643110959
0.08008711227936126,-0.06886630688076877
-0.023999395155458583,-0.17018348553770346
0.001949199409970119,-0.2135832290381959
-0.012190136599378107,-0.053302232506301415
-0.09487010349067865,-0.04430964438570807
0.09999359267919361,-0.05708447904439233
0.07083197888252529,0.019276537082048878
-0.02470440264040677,0.06236861671933462
-0.07658911023666702,0.04511168758165217
-0.05415951448506221,0.049272351509856725
0.016454472549464704,0.030777440695201816
-0.04123909807623719,-0.048954430099721
0.014025963361655517,0.04447599572778057
-0.012317736097749922,-0.059569739598369864
-0.07416716551442365,-0.0297108322602975
-0.05719722357840476,-0.04863879290266494
0.08003002138178929,0.0003279723140991314
0.107766613523849,-0.20477656763565266
0.07003487249369048,-0.15616723506646094
0.08912148938563591,-0.19600459475466
0.1100967823524781,-0.1334578256342072
0.061884404229672625,-0.1222229827743199
-0.025789200479324315,-0.035156887892318835
0.09052270052100099,-0.01725553664524958
0.01428465467539329,-0.047239894205196684
-0.007724887843534943,-0.10418522132527303
0.04116655870967667,-0.0810993969942705
0.06903692668347282,-0.04150780155138353
0.06777368227956607,-0.10385739230533156
0.04290341445646524,-0.028349744893218412
-0.045894368272863174,-0.07622114650826073
-0.0817948391340056,-0.1276925372761093
0.05059558637498136,-0.002479576644691582
0.03525158276189397,-0.02667735015705273
0.06140084397193798,-0.03931920266216603
0.01033783078262631,-0.08982490470339867
0.05809734136105345,-0.1434376886652952
0.10857383485009867,-0.12806886719800767
0.1230161445077348,0.004434943873524194
0.05245129792302515,-0.20983226220947504
0.06496322746657712,-0.19417729002669404
0.1499551605242862,-0.13874294289307001
0.0463404923418454,-0.10201389919968787
0.06251139484031022,-0.11176620914677758
0.14075793256995978,0.023473789624587155
0.2030161686032419,-0.1549742682338825
0.12294057177769127,-0.2405797400525534
0.13265118347985821,-0.13816236723142675
0.12200426297874663,-0.1370049133012852
-0.06393985694711392,0.007513089710175946
0.1091538611485749,-0.12345036952790708
0.0006003157669383849,-0.13426334973888795
0.08272064599670831,0.035691053641136755
0.1385650007603742,-0.10139507317082892
0.04814124784554029,-0.23092019913591766
0.09357726834622254,0.02004182461141789
0.10246436094457603,-0.08515505883638236
0.07081523160971655,0.002203100716069148
0.03835761560884201,-0.023542623719608236
0.13723231898111599,-0.059388509534257575
0.11270846670129293,-0.03007989399557226
0.029151668331865832,-0.0884254844522794
0.08912907615617918,-0.07637258284342863
0.04431721592634483,-0.009813040090699804
0.006197837062536675,-0.12914999465160537
0.05710769352160745,-0.1002153743622771
0.0017366216280890329,-0.1291149914544542
-0.06592693058100269,-0.12980218038029856
-0.03204062841332988,0.03498527337218009
0.08527284279034451,-0.12487806321048958
0.02495955710372802,-0.13613963044525415
0.021262492406898058,-0.030314516019752775
0.025134025653112377,0.030322299469034975
0.00840248327480557,-0.04500982434652119
0.08431456662050243,-0.20667997976309788
-0.010724452784278311,-0.08193315514548813
0.08423611970721061,-0.05792492232277437
0.07251563437101596,-0.039265791555376336
0.02520437334544268,-0.1328068838641746
0.07501628499818268,-0.06129406614636321
0.18024711995940995,-0.13483729418113882
0.16122600857917752,-0.14983369369821697
0.04818467643149943,-0.11645941503750096
0.12982909847391255,-0.08309211655587746
-0.07460302857749493,0.005379676795450143
-0.04953037156905485,0.06197810302377086
0.010930039775355126,-0.029908664529698877
0.09396755027517542,-0.17296419994623416
0.06603454206407783,-0.05284182661635212
0.06002037728831181,-0.10498237057927082
0.0335175383435599,-0.11370340568767257
0.08406592135442473,-0.09682415955402747
-0.01704132692031457,-0.0630947760166595
0.04771481505245882,-0.2546217806853286
0.11432045917246506,-0.10254577331447066
0.034330277318463526,-0.11070717525078719
0.03951626657558549,-0.0014940686940502212
0.018759533512078173,-0.2518484840292755
0.13683689280456185,-0.09372734507795344
0.13984929223117368,-0.032665480158819135
0.16715320125984107,-0.14571267814541133
0.13659091281777852,-0.012780461882534233
0.07960679342013469,-0.16223928888100944
0.11725034589523234,-0.1867866758798467
0.13500949011647095,-0.08892456742958166
0.034991127063595,-0.003240793327999647
0.09998395359710896,-0.09867304209073965
0.0669710470012782,0.021149746068289895
0.07403856162370924,0.014143277616490119
0.09006707294220213,-0.01912422278551281
0.025122972552180156,-0.05785733589042151
0.05905493977355615,-0.07570077834159228
-0.005224499110269191,-0.19954075232933444
-0.05390559108096023,0.04460353694742082
0.0270293767595138,0.01793794943733259
0.05497258513728155,-0.0037718470579543627
0.014683193314663424,-0.11507674497622249
-0.12433271455439436,-0.12149542352750109
0.05181398844292909,-0.2363542193813183
-0.04437065925222566,-0.16286750642559406
0.041010457008346844,-0.010116626330953789
0.02535149168504288,-0.10856855288983079
0.049727545606324114,-0.1783163211043987
0.003811873864170562,-0.10695778891635412
0.01939876130032963,0.010480508295066547
0.08109006090665972,0.020566014624238405
0.040044173227214666,-0.027552775624365013
-0.07226768367062672,0.034718776166855446
-0.0006298603282928888,0.012779831885489874
0.028700574839704063,-0.018689925875603954
-0.034912119207124455,-0.05832776295623458
0.08595706119595989,-0.17268453919449933
0.055173115890331775,-0.1788716213529972
0.08184639563573953,-0.10677010808225686
-0.005378639735831081,-0.057945076214508534
-0.017209333437083356,0.13719004438214705
-0.11228078541080272,0.04839911499989283
-0.004889132461779468,-0.09248121755698412
-0.005078743214178335,-0.22094144778627245
0.10560650080887542,-0.27056459392790133
-0.008489793006874816,-0.18064589440617665
0.018497657200669676,-0.07303302005907963
0.039012122373915305,-0.18366750245213614
0.16738378861946152,-0.03572686207473222
0.019693786975103676,-0.24980168965056995
0.10268847649359308,-0.18455609897077888
0.0564388508134802,-0.29594416516443073
0.06036751137370715,-0.22372090232963215
0.06223309031267341,-0.12307511951226631
0.041610361101216436,-0.15440975964465342
0.1730212517310861,-0.15364737933243144
0.103939799613795,-0.194001225595214
0.09257822100215769,-0.23574210352956412
0.16879066237666202,0.04095529324380058
0.097587007907224,-0.18050325172603865
0.010527246542929738,-0.10932866495808027
0.14286932097081967,-0.11864464386658753
0.0784493157898237,-0.10285935947045702
0.027263562974588037,-0.18971265464873835
0.029380035788607373,-0.1442921670524073
0.052619628512007605,-0.03408941630157553
0.09459666646378538,0.055787986727867424
-0.0903668931875107,-0.11086700058360129
-0.025200607342321428,-0.02346467002829334
0.014552553925813456,-0.034432496995029205
-0.009838523545212176,-0.07542254493141119
-0.14455753087114345,-0.07707152967854118
0.008207650890904273,-0.03167977068642336
0.022595693141294657,-0.05934295543875952
0.10079314223432867,-0.026115337613195785
0.04930745792838454,-0.01371384843761832
-0.050076118068864965,0.02567192033400778
-0.010636266940971792,0.05044367626059988
-0.012530806264810252,-0.12143528653251615
0.12705495575848946,-0.07497654739441979
0.18345363274295437,-0.1227927387116176
0.09981576701112599,-0.19844976348201554
0.13098711704588756,-0.2999482456396789
0.12077911607047108,0.008313502565461622
0.03829933393860939,-0.049026581052120426
0.12595363183844746,-0.15181095113799803
0.10016416714892941,-0.035761814855437765
-0.021230704026259525,-0.1573448723715807
-0.019886775132312087,-0.24513432462259838
-0.08701790516797156,-0.09993914972370382
0.01630105278722745,-0.04569183174558795
-0.0062236516942368175,-0.24889876821673498
-0.0006496783253011132,-0.04453260181927202
0.06406697001762594,-0.07910185645372105
0.043971649648568284,0.08076303440185376
0.006474601038248318,-0.04024217543039654
-0.1151301288531894,-0.046529238383717225
0.010489885339193821,-0.11141012669965769
-0.049631861518851496,0.012300913366908927
0.03539871204586256,-0.14260844801513145
0.005973241771613472,0.026961196095226736
-0.06723082349552847,-0.01756080884011381
0.04588518477008724,-0.17342634683059716
0.13232859824183762,-0.09487088535059374
-0.013807211846260832,-0.2247639065088606
0.07756963093781805,-0.12370899430246152
0.08516817560504153,-0.15014703570245302
0.060652438683215716,-0.030151556224528687
-0.03236935956819166,-0.29030556664266005
0.07920799307183554,-0.08053473949961579
0.07075897489802996,-0.12349098432943523
0.10958065718223373,-0.20772482821607713
-0.0385684246931116,-0.10645632376284773
-0.0007422371046435991,-0.07950276364604864
0.05219268905124426,-0.013919286541034637
0.12419231477051429,-0.19234905532102664
0.030904851613724315,-0.03339015651147231
0.16799180765940175,-0.0012091232356353232
-0.02724199265098351,-0.09019772757767164
-0.053742884026314636,-0.13367851573307726
0.0018785671930903122,0.0006339014004523216
0.029365411953189983,-0.022255859730485238
0.08203188837155206,0.004778580675414937
-0.006452491996810099,-0.044805701657107004
0.0423461822464212,0.1782405879719479
0.07180892384548176,-0.13263698859725
0.01640809935033111,-0.01572405899373943
0.08029866173954747,0.07381157679787015
0.03381598211796695,-0.08785980336225169
0.12470779155882619,-0.14948244634547628
0.003200231067081158,-0.04286578706984166
0.0995091472192132,0.024546276334641105
-0.05419969431196667,0.061142386737698715
-0.014653448253583794,0.054177828302210275
0.0762320300296489,0.03534850150846505
0.0297816001783386,-0.01550367844563704
0.026828623369159466,-0.09638330409769981
-0.029371227263845626,0.07520980626851213
0.12548949524592815,-0.006867059572099082
0.09121218889887804,-0.09106282933175873
0.006254301276472432,-0.18649236680997858
0.04976758283187436,-0.057086865700090327
0.06705193350212153,0.006768245208207638
0.05743810645539618,-0.02044257318892334
-0.053312243083459755,0.029140438908780097
0.0683513944741876,-0.04998308439103863
-0.09841306629372526,0.021763564617089164
0.03326599568113258,0.0828400094667489
0.08345438446600166,-0.007870107314656094
-0.08210587329547313,-0.09376122975166598
0.052254515217264125,-0.10571138656469228
0.051341913223528164,-0.16166657782070665
0.02226004255562694,-0.06640126485638104
0.041934853614750044,-0.15576306603631523
0.08888267206377545,0.004464593109519549
-0.04918140831001217,-0.21450404011550828
0.10644167780111352,-0.11378182831712434
0.014704920388396873,-0.13793670054162624
0.11171971179297632,-0.20140669966226504
0.051682051308373986,-0.09955133220510017
0.03756285483502024,-0.09044452665677209
