mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,1234,0,mem2.1.3.bmp,mem1.1.1.bmp,mem2.1.3.bmp,ACC015,"[0, -3, 3]","[-3, -3, -3]","[0, -3, 3]",match,1.3545027756320973,,-0.9898447079751692,-0.2731974715554659,-1.1658085847696968,1st,2nd,1st,-1.2718801764532661,-0.3843457589774647,-1.209324600757658
mem,resp,936,1,mem3.1.2.bmp,mem3.1.1.bmp,mem1.1.2.bmp,ACC015,"[3, -3, 0]","[3, -3, -3]","[-3, -3, 0]",non-match,0.7771525064424715,2,-1.2119512726398407,-1.1332024977988076,-1.6745648671170468,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,1188,0,mem2.2.2.bmp,mem3.3.2.bmp,mem1.2.1.bmp,ACC015,"[0, 0, 0]","[3, 3, 0]","[-3, 0, -3]",non-match,0.8846449283495895,2,-1.272280248633764,-1.2094900684972276,-1.7611146984149277,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,1090,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.1.bmp,ACC015,"[3, 3, 3]","[-3, -3, 3]","[3, 3, -3]",non-match,0.42264973081037427,1,-3.502087319520415,-0.20539550511676521,-1.7781230033953401,1st,2nd,1st,-1.2718801764532661,-0.3843457589774647,-1.209324600757658
mem,resp,1012,1,mem2.1.2.bmp,mem2.3.3.bmp,mem2.3.3.bmp,ACC015,"[0, -3, 0]","[0, 3, 3]","[0, 3, 3]",match,1.3545027756320973,,-1.0600164551810813,-0.9651440711847976,-1.964242524285253,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,1206,1,mem2.2.3.bmp,mem2.2.1.bmp,mem3.1.2.bmp,ACC015,"[0, 0, 3]","[0, 0, -3]","[3, -3, 0]",non-match,1.0,3,-0.2556907776051703,0.4807545913177036,-1.8257770863844458,2nd,3rd,1st,-0.3042535782081131,0.253852332995441,-1.209324600757658
mem,resp,1050,1,mem2.3.2.bmp,mem2.3.1.bmp,mem1.3.1.bmp,ACC015,"[0, 3, 0]","[0, 3, -3]","[-3, 3, -3]",non-match,1.3030765749413242,4,-2.4060476542241926,-1.2112003826833164,-1.4881570246412346,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,768,1,mem1.3.2.bmp,mem3.2.1.bmp,mem1.3.2.bmp,ACC015,"[-3, 3, 0]","[3, 0, -3]","[-3, 3, 0]",match,1.2928932188134525,,-0.11376415945635984,-1.3557110587034176,-1.1158375163073897,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,825,1,mem3.3.1.bmp,mem2.1.3.bmp,mem1.1.1.bmp,ACC015,"[3, 3, -3]","[0, -3, 3]","[-3, -3, -3]",non-match,0.5380061947043713,1,-1.039466450059821,0.4829409200594046,-1.016752355488057,1st,3rd,1st,-1.2718801764532661,0.253852332995441,-1.209324600757658
mem,resp,1036,1,mem1.3.3.bmp,mem1.2.2.bmp,mem1.2.2.bmp,ACC015,"[-3, 3, 3]","[-3, 0, 0]","[-3, 0, 0]",match,1.591751709536137,,-2.368599631453813,-0.6281374193359991,-1.2145695356599915,1st,2nd,1st,-1.2718801764532661,-0.3843457589774647,-1.209324600757658
mem,resp,1004,1,mem1.2.1.bmp,mem2.3.2.bmp,mem2.3.1.bmp,ACC015,"[-3, 0, -3]","[0, 3, 0]","[0, 3, -3]",non-match,1.3030765749413242,4,-0.9454418120363015,0.25257647338869926,-1.1841832256136557,1st,3rd,1st,-1.2718801764532661,0.253852332995441,-1.209324600757658
mem,resp,911,1,mem1.1.3.bmp,mem1.1.2.bmp,mem1.1.3.bmp,ACC015,"[-3, -3, 3]","[-3, -3, 0]","[-3, -3, 3]",match,1.7113248654051871,,-0.6930882514229711,-0.8740147719969834,-1.1044509953979893,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,1021,1,mem3.3.2.bmp,mem3.2.2.bmp,mem3.2.2.bmp,ACC015,"[3, 3, 0]","[3, 0, 0]","[3, 0, 0]",match,1.7113248654051871,,1.2337781402644228,0.15239552603463238,-1.0443760097973436,4th,3rd,1st,1.2467389823999189,0.253852332995441,-1.209324600757658
mem,resp,1243,1,mem2.1.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC015,"[0, -3, -3]","[3, -3, 3]","[3, -3, 3]",match,1.3545027756320973,,-0.04764867970565548,-0.8744065251923555,-0.7660931845998453,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,992,1,mem1.3.1.bmp,mem1.3.2.bmp,mem1.3.1.bmp,ACC015,"[-3, 3, -3]","[-3, 3, 0]","[-3, 3, -3]",match,1.7113248654051871,,-2.5143916096845254,-2.5301490209949353,-0.8836902250364574,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,920,1,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.3.bmp,ACC015,"[-3, -3, -3]","[3, 0, 3]","[0, -3, 3]",non-match,0.9462544851682343,3,-0.5904548615191353,-0.6345526507773206,-1.1266730717589004,2nd,2nd,1st,-0.3042535782081131,-0.3843457589774647,-1.209324600757658
mem,resp,574,1,mem2.3.1.bmp,mem1.3.3.bmp,mem2.3.1.bmp,ACC015,"[0, 3, -3]","[-3, 3, 3]","[0, 3, -3]",match,1.3545027756320973,,-0.8271899502036434,-0.9011270148936891,-0.8358651397402103,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,731,1,mem3.2.1.bmp,mem2.1.1.bmp,mem3.2.1.bmp,ACC015,"[3, 0, -3]","[0, -3, -3]","[3, 0, -3]",match,1.591751709536137,,-1.1517313299332899,-1.3332678993148837,-1.3467144714880557,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,808,0,mem3.1.1.bmp,mem2.2.2.bmp,mem3.3.2.bmp,ACC015,"[3, -3, -3]","[0, 0, 0]","[3, 3, 0]",non-match,0.9462544851682343,3,-0.19780405736885875,-0.8739924052907581,-1.4596936679233283,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,581,1,mem3.1.3.bmp,mem2.1.2.bmp,mem3.3.1.bmp,ACC015,"[3, -3, 3]","[0, -3, 0]","[3, 3, -3]",non-match,0.4763966378857265,1,0.3393202791499756,-1.9640117015594427,-1.4166426672838779,3rd,1st,1st,0.32972128127514033,-1.2024579749957074,-1.209324600757658
mem,resp,534,1,mem2.3.3.bmp,mem3.3.3.bmp,mem2.3.3.bmp,ACC015,"[0, 3, 3]","[3, 3, 3]","[0, 3, 3]",match,1.7113248654051871,,-0.21377372585822704,-0.8805925818539753,-1.4743121331045768,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,731,1,mem1.2.3.bmp,mem2.2.3.bmp,mem3.1.2.bmp,ACC015,"[-3, 0, 3]","[0, 0, 3]","[3, -3, 0]",non-match,0.7928932188134524,2,-0.610880824491653,-1.201940994497495,-1.4377977050487147,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,554,1,mem1.2.2.bmp,mem3.3.2.bmp,mem3.3.2.bmp,ACC015,"[-3, 0, 0]","[3, 3, 0]","[3, 3, 0]",match,1.3545027756320973,,-0.23004515756008598,0.026621290372243925,-1.6610704312401805,2nd,3rd,1st,-0.3042535782081131,0.253852332995441,-1.209324600757658
mem,resp,799,0,mem2.2.1.bmp,mem1.3.3.bmp,mem2.2.1.bmp,ACC015,"[0, 0, -3]","[-3, 3, 3]","[0, 0, -3]",match,1.2928932188134525,,-0.054689994689729605,-0.09936485807735462,-1.5857732006715222,2nd,2nd,1st,-0.3042535782081131,-0.3843457589774647,-1.209324600757658
mem,resp,794,1,mem3.2.2.bmp,mem2.3.3.bmp,mem1.1.1.bmp,ACC015,"[3, 0, 0]","[0, 3, 3]","[-3, -3, -3]",non-match,0.42686781502901383,1,-0.3737305970630441,-1.1803101016919637,-1.2337028057968717,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,520,0,mem3.2.3.bmp,mem1.3.1.bmp,mem2.1.1.bmp,ACC015,"[3, 0, 3]","[-3, 3, -3]","[0, -3, -3]",non-match,0.6473959944455496,1,0.2305616611577089,1.355866849935936,-1.4576566046056432,3rd,4th,1st,0.32972128127514033,1.3312784083369367,-1.209324600757658
mem,resp,675,1,mem1.1.2.bmp,mem1.2.2.bmp,mem2.3.2.bmp,ACC015,"[-3, -3, 0]","[-3, 0, 0]","[0, 3, 0]",non-match,0.9462544851682343,3,-1.030774125340658,-0.695099526031033,-1.3598396453658483,1st,2nd,1st,-1.2718801764532661,-0.3843457589774647,-1.209324600757658
mem,resp,830,1,mem1.3.2.bmp,mem2.1.3.bmp,mem3.1.1.bmp,ACC015,"[-3, 3, 0]","[0, -3, 3]","[3, -3, -3]",non-match,0.4884773718476586,1,0.7438537729560156,-0.248909999245349,-1.3597744800548028,3rd,2nd,1st,0.32972128127514033,-0.3843457589774647,-1.209324600757658
mem,resp,1299,1,mem3.2.2.bmp,mem1.2.1.bmp,mem2.1.2.bmp,ACC015,"[3, 0, 0]","[-3, 0, -3]","[0, -3, 0]",non-match,1.091751709536137,4,-0.06398790224935709,-0.825797996929141,-1.281423447340328,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,1207,1,mem1.1.1.bmp,mem2.1.1.bmp,mem2.2.3.bmp,ACC015,"[-3, -3, -3]","[0, -3, -3]","[0, 0, 3]",non-match,0.6473959944455496,1,-0.34107271576071907,-1.9814205217387444,-1.6657647732393055,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,997,1,mem2.2.1.bmp,mem2.3.2.bmp,mem2.2.1.bmp,ACC015,"[0, 0, -3]","[0, 3, 0]","[0, 0, -3]",match,1.591751709536137,,-0.23514798009349794,-0.906399722404889,-1.4569608956316895,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,1044,1,mem2.3.3.bmp,mem1.1.2.bmp,mem1.1.2.bmp,ACC015,"[0, 3, 3]","[-3, -3, 0]","[-3, -3, 0]",match,1.2928932188134525,,0.09108884540104475,-1.1261760440552335,-1.3321690678878833,3rd,1st,1st,0.32972128127514033,-1.2024579749957074,-1.209324600757658
mem,resp,770,1,mem2.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp,ACC015,"[0, 0, 0]","[-3, 3, 0]","[-3, 3, 0]",match,1.591751709536137,,-0.642153726047884,-2.0882079677768197,-0.9209541818121665,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,563,1,mem1.1.3.bmp,mem3.2.1.bmp,mem3.2.1.bmp,ACC015,"[-3, -3, 3]","[3, 0, -3]","[3, 0, -3]",match,1.1339745962155614,,0.6462949096836602,-0.152843417576517,-0.7192229299744799,3rd,2nd,1st,0.32972128127514033,-0.3843457589774647,-1.209324600757658
mem,resp,787,1,mem2.2.3.bmp,mem2.3.1.bmp,mem1.3.1.bmp,ACC015,"[0, 0, 3]","[0, 3, -3]","[-3, 3, -3]",non-match,1.0042180842186395,3,-0.22673284042062639,-0.826408413223962,-0.877659543971685,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,693,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.1.1.bmp,ACC015,"[0, 3, 0]","[3, 3, 3]","[0, -3, -3]",non-match,0.4884773718476586,1,-0.57902232236557,-0.7773464721968625,-0.7877590098723624,2nd,1st,1st,-0.3042535782081131,-1.2024579749957074,-1.209324600757658
mem,resp,1062,1,mem3.3.1.bmp,mem3.2.3.bmp,mem3.2.2.bmp,ACC015,"[3, 3, -3]","[3, 0, 3]","[3, 0, 0]",non-match,1.3030765749413242,4,0.4127883554193945,-1.6324847416094461,-0.6749856233387408,3rd,1st,2nd,0.32972128127514033,-1.2024579749957074,-0.3039955996531794
mem,resp,1017,0,mem2.1.2.bmp,mem3.1.2.bmp,mem2.1.2.bmp,ACC015,"[0, -3, 0]","[3, -3, 0]","[0, -3, 0]",match,1.7113248654051871,,-2.4625905759962703,-2.523117591100011,-0.7259866307347506,1st,1st,1st,-1.2718801764532661,-1.2024579749957074,-1.209324600757658
mem,resp,684,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp,ACC015,"[-3, -3, 3]","[-3, -3, -3]","[-3, 3, 3]",non-match,0.6061531498826483,1,1.5001249161225705,0.4280622249007245,-0.20818729568179234,4th,3rd,2nd,1.2467389823999189,0.253852332995441,-0.3039955996531794
mem,resp,620,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp,ACC015,"[0, 3, 3]","[-3, 3, -3]","[3, -3, 3]",non-match,0.3545027756320972,1,0.3126312370128105,-0.04193797042385466,0.03048371378095401,3rd,3rd,3rd,0.32972128127514033,0.253852332995441,0.2301770448961853
mem,resp,623,1,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp,ACC015,"[0, -3, 0]","[0, 0, 0]","[-3, 0, -3]",non-match,1.091751709536137,4,0.8440070267933051,-0.6550518713673688,0.09523618596736749,4th,2nd,3rd,1.2467389823999189,-0.3843457589774647,0.2301770448961853
mem,resp,596,0,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp,ACC015,"[0, 3, 0]","[0, 0, -3]","[-3, 0, 3]",non-match,0.8545027756320972,2,0.02848585361330296,0.40903729265389505,0.16070820645245587,3rd,3rd,3rd,0.32972128127514033,0.253852332995441,0.2301770448961853
mem,resp,1010,1,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp,ACC015,"[3, 3, 0]","[-3, 3, 3]","[3, 0, -3]",non-match,0.7257263057516985,2,-1.0373466761420331,-2.060633101802141,0.2755886488943382,1st,1st,3rd,-1.2718801764532661,-1.2024579749957074,0.2301770448961853
mem,resp,1160,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp,ACC015,"[-3, 0, 0]","[3, 3, -3]","[0, -3, 3]",non-match,0.6339745962155614,1,0.5346227461366975,-0.9431049062295025,0.07673660260613135,3rd,1st,3rd,0.32972128127514033,-1.2024579749957074,0.2301770448961853
mem,resp,817,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp,ACC015,"[-3, -3, -3]","[3, -3, 0]","[3, -3, 0]",match,1.3545027756320973,,-1.0911236411124865,0.2761089350291403,-0.30662443007955065,1st,3rd,2nd,-1.2718801764532661,0.253852332995441,-0.3039955996531794
mem,resp,780,1,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp,ACC015,"[-3, 3, -3]","[0, 0, 3]","[0, 0, 0]",non-match,1.2113248654051871,4,-0.46968296076663635,-1.1569731850107337,-0.10702687356683394,2nd,1st,2nd,-0.3042535782081131,-1.2024579749957074,-0.3039955996531794
mem,resp,868,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp,ACC015,"[3, 0, 3]","[-3, 0, 3]","[-3, 0, 3]",match,1.4226497308103743,,0.2044891702826838,0.7491482485416346,-0.1136168650618863,3rd,4th,2nd,0.32972128127514033,1.3312784083369367,-0.3039955996531794
mem,resp,1097,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp,ACC015,"[-3, 3, 3]","[0, 3, -3]","[3, -3, 0]",non-match,0.42686781502901383,1,-0.4903657858016718,-1.235707038639348,-0.31956562659765564,2nd,1st,2nd,-0.3042535782081131,-1.2024579749957074,-0.3039955996531794
mem,resp,843,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp,ACC015,"[0, -3, -3]","[-3, 0, -3]","[0, -3, -3]",match,1.591751709536137,,-1.0349841533985502,-1.4769401512920555,-0.3253931326855914,1st,1st,2nd,-1.2718801764532661,-1.2024579749957074,-0.3039955996531794
mem,resp,840,0,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp,ACC015,"[0, 0, 0]","[3, 0, -3]","[0, 0, 0]",match,1.591751709536137,,-0.3660062812872594,-0.3391127089314988,-0.3858998274372429,2nd,2nd,2nd,-0.3042535782081131,-0.3843457589774647,-0.3039955996531794
mem,resp,856,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp,ACC015,"[-3, 0, 3]","[-3, -3, 0]","[-3, 3, 0]",non-match,1.0144014403465114,3,-0.1378064467240364,0.14946414417340043,-0.5230173227589006,2nd,3rd,2nd,-0.3042535782081131,0.253852332995441,-0.3039955996531794
