mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,1213,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp,ACC030,"[0, 3, 3]","[-3, 3, -3]","[3, -3, 3]",non-match,0.3545027756320972,1,-1.9253408346222436,-2.315174503536994,-0.1600192973360054,1st,1st,2nd,-1.2178657209035737,-1.1902959649489466,-0.22958241231144136
mem,resp,898,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp,ACC030,"[0, 3, 0]","[0, 0, -3]","[-3, 0, 3]",non-match,0.8545027756320972,2,-1.1706628588180532,0.7586802907951239,-0.34108481376561917,1st,4th,2nd,-1.2178657209035737,1.2706896537859529,-0.22958241231144136
mem,resp,1282,0,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp,ACC030,"[3, 3, 0]","[-3, 3, 3]","[3, 0, -3]",non-match,0.7257263057516985,2,-1.4020042921403921,-0.7557249031109037,-1.1905663482760225,1st,1st,1st,-1.2178657209035737,-1.1902959649489466,-1.330546569524086
mem,resp,977,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp,ACC030,"[-3, 0, 0]","[3, 3, -3]","[0, -3, 3]",non-match,0.6339745962155614,1,-2.15531355742887,0.8930345723562123,-1.4123510444138048,1st,4th,1st,-1.2178657209035737,1.2706896537859529,-1.330546569524086
mem,resp,1208,1,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp,ACC030,"[-3, -3, -3]","[3, -3, 0]","[3, -3, 0]",match,1.3545027756320973,,-1.8957533721243365,1.416513964678546,-1.5559025944501157,1st,4th,1st,-1.2178657209035737,1.2706896537859529,-1.330546569524086
mem,resp,946,0,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp,ACC030,"[-3, 3, -3]","[0, 0, 3]","[0, 0, 0]",non-match,1.2113248654051871,4,-1.3524588601752314,0.36324328626223945,-1.8405671777945802,1st,3rd,1st,-1.2178657209035737,0.30533018621900176,-1.330546569524086
mem,resp,886,0,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp,ACC030,"[3, 0, 3]","[-3, 0, 3]","[-3, 0, 3]",match,1.4226497308103743,,-1.5346486607479501,1.6088171278441628,-0.7475239645988315,1st,4th,1st,-1.2178657209035737,1.2706896537859529,-1.330546569524086
mem,resp,1227,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp,ACC030,"[0, -3, 3]","[3, 0, 0]","[0, -3, 3]",match,1.5,,-0.4800411380033476,0.5775605312181409,-0.5619068354754057,2nd,3rd,2nd,-0.3720543185380123,0.30533018621900176,-0.22958241231144136
mem,resp,745,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp,ACC030,"[-3, 3, 3]","[0, 3, -3]","[3, -3, 0]",non-match,0.42686781502901383,1,-0.4748964959471836,1.2161889281516687,-0.27741370943723553,2nd,4th,2nd,-0.3720543185380123,1.2706896537859529,-0.22958241231144136
mem,resp,944,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp,ACC030,"[0, -3, -3]","[-3, 0, -3]","[0, -3, -3]",match,1.591751709536137,,-0.08324005328595657,1.8632248921359427,0.39040882325342885,3rd,4th,3rd,0.25556048246868823,1.2706896537859529,0.3956570519266262
mem,resp,913,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp,ACC030,"[0, 0, 0]","[3, 0, -3]","[0, 0, 0]",match,1.591751709536137,,0.20392338041442712,0.9014418439920604,0.12173560754781318,3rd,4th,3rd,0.25556048246868823,1.2706896537859529,0.3956570519266262
mem,resp,1163,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp,ACC030,"[-3, 0, 3]","[-3, -3, 0]","[-3, 3, 0]",non-match,1.0144014403465114,3,-0.04569974840890179,0.8195993328567663,0.3413886269164142,3rd,4th,3rd,0.25556048246868823,1.2706896537859529,0.3956570519266262
mem,resp,1173,1,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp,ACC030,"[0, 0, -3]","[-3, 0, 0]","[-3, 0, 0]",match,1.591751709536137,,-1.0048372590064791,1.2865754268314054,0.4542324458298004,1st,4th,3rd,-1.2178657209035737,1.2706896537859529,0.3956570519266262
