mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,1405,1,mem2.2.3.bmp,mem2.3.3.bmp,mem2.3.3.bmp,ACC023,"[0, 0, 3]","[0, 3, 3]","[0, 3, 3]",match,1.7113248654051871,,-0.87044644473183,0.42993061024822155,1.2741977491429068,1st,3rd,4th,-1.1857962694998232,0.33485573526849355,1.2456630467749445
mem,resp,1492,1,mem2.2.1.bmp,mem2.1.3.bmp,mem2.2.1.bmp,ACC023,"[0, 0, -3]","[0, -3, 3]","[0, 0, -3]",match,1.3545027756320973,,-0.8230103899575211,0.9576743090564289,1.2062293314587869,1st,4th,4th,-1.1857962694998232,1.2619930643557389,1.2456630467749445
mem,resp,1472,1,mem1.3.1.bmp,mem1.2.2.bmp,mem2.2.2.bmp,ACC023,"[-3, 3, -3]","[-3, 0, 0]","[0, 0, 0]",non-match,1.2113248654051871,4,-0.368472681039104,1.3675779398452195,1.3406901166347174,2nd,4th,4th,-0.4181283601389357,1.2619930643557389,1.2456630467749445
mem,resp,1432,1,mem1.3.3.bmp,mem2.1.2.bmp,mem3.1.3.bmp,ACC023,"[-3, 3, 3]","[0, -3, 0]","[3, -3, 3]",non-match,0.7752551286084112,2,-0.9718306232352852,-0.8645610422948089,1.248157859694126,1st,1st,4th,-1.1857962694998232,-1.246878749335321,1.2456630467749445
mem,resp,2260,1,mem2.3.1.bmp,mem3.2.3.bmp,mem2.1.1.bmp,ACC023,"[0, 3, -3]","[3, 0, 3]","[0, -3, -3]",non-match,0.7155429496238267,2,0.677283858404378,-0.037648545486417107,1.0764561782573485,4th,2nd,4th,1.326247213500511,-0.345444972785282,1.2456630467749445
mem,resp,1854,1,mem3.3.1.bmp,mem3.3.3.bmp,mem1.2.3.bmp,ACC023,"[3, 3, -3]","[3, 3, 3]","[-3, 0, 3]",non-match,0.4884773718476586,1,0.1300197438353897,0.23961348622852388,1.0433622993936928,3rd,3rd,4th,0.2814812163593199,0.33485573526849355,1.2456630467749445
mem,resp,1230,0,mem3.1.1.bmp,mem2.2.1.bmp,mem3.2.1.bmp,ACC023,"[3, -3, -3]","[0, 0, -3]","[3, 0, -3]",non-match,1.4226497308103743,4,-0.8757523534557226,1.343389934554122,1.0438048309943657,1st,4th,4th,-1.1857962694998232,1.2619930643557389,1.2456630467749445
mem,resp,1228,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.3.2.bmp,ACC023,"[-3, 0, -3]","[3, -3, 0]","[3, 3, 0]",non-match,0.7155429496238267,2,0.012063885751762758,-0.3672311287155191,0.7637203200812874,3rd,2nd,4th,0.2814812163593199,-0.345444972785282,1.2456630467749445
mem,resp,1248,1,mem2.1.3.bmp,mem1.3.1.bmp,mem2.1.3.bmp,ACC023,"[0, -3, 3]","[-3, 3, -3]","[0, -3, 3]",match,1.1339745962155614,,-0.49678235461225617,-0.5816107812044401,0.6392263214458906,2nd,2nd,3rd,-0.4181283601389357,-0.345444972785282,0.45062652593370495
mem,resp,1580,1,mem2.1.1.bmp,mem1.3.2.bmp,mem1.1.2.bmp,ACC023,"[0, -3, -3]","[-3, 3, 0]","[-3, -3, 0]",non-match,1.0144014403465114,3,-0.265075981058125,-0.6452686498088629,0.59789998939848,2nd,2nd,3rd,-0.4181283601389357,-0.345444972785282,0.45062652593370495
mem,resp,1590,1,mem3.2.1.bmp,mem3.3.3.bmp,mem1.1.1.bmp,ACC023,"[3, 0, -3]","[3, 3, 3]","[-3, -3, -3]",non-match,0.3545027756320972,1,0.6242295891441688,0.6290458966433949,0.5573860472017226,3rd,3rd,3rd,0.2814812163593199,0.33485573526849355,0.45062652593370495
mem,resp,2286,0,mem3.1.3.bmp,mem3.3.2.bmp,mem3.3.2.bmp,ACC023,"[3, -3, 3]","[3, 3, 0]","[3, 3, 0]",match,1.3545027756320973,,0.9915905251017739,-2.9502598620500886,0.6797838159237519,4th,1st,3rd,1.326247213500511,-1.246878749335321,0.45062652593370495
mem,resp,1005,1,mem2.3.3.bmp,mem3.2.2.bmp,mem3.2.3.bmp,ACC023,"[0, 3, 3]","[3, 0, 0]","[3, 0, 3]",non-match,1.3030765749413242,4,0.524736972283691,-0.1271492182872603,0.7212477791602364,3rd,2nd,3rd,0.2814812163593199,-0.345444972785282,0.45062652593370495
mem,resp,1195,1,mem2.2.2.bmp,mem1.1.2.bmp,mem1.1.2.bmp,ACC023,"[0, 0, 0]","[-3, -3, 0]","[-3, -3, 0]",match,1.591751709536137,,-0.2836321522806298,-0.4654145171638739,0.7274160579139737,2nd,2nd,3rd,-0.4181283601389357,-0.345444972785282,0.45062652593370495
mem,resp,609,1,mem1.2.2.bmp,mem2.2.3.bmp,mem2.2.3.bmp,ACC023,"[-3, 0, 0]","[0, 0, 3]","[0, 0, 3]",match,1.591751709536137,,-0.45903726301651265,1.6686520114488135,0.8624386218163249,2nd,4th,4th,-0.4181283601389357,1.2619930643557389,1.2456630467749445
mem,resp,1488,1,mem1.3.3.bmp,mem1.3.1.bmp,mem3.2.1.bmp,ACC023,"[-3, 3, 3]","[-3, 3, -3]","[3, 0, -3]",non-match,0.4884773718476586,1,-0.11742088371856875,0.7300046988421124,0.9593883427377374,2nd,4th,4th,-0.4181283601389357,1.2619930643557389,1.2456630467749445
mem,resp,1144,1,mem2.3.3.bmp,mem2.3.2.bmp,mem1.3.2.bmp,ACC023,"[0, 3, 3]","[0, 3, 0]","[-3, 3, 0]",non-match,1.3030765749413242,4,0.4605197914494245,-0.21928670212899157,0.7619520879937977,3rd,2nd,4th,0.2814812163593199,-0.345444972785282,1.2456630467749445
mem,resp,1696,1,mem2.2.2.bmp,mem2.1.3.bmp,mem2.2.2.bmp,ACC023,"[0, 0, 0]","[0, -3, 3]","[0, 0, 0]",match,1.591751709536137,,-1.8130770281799202,-0.5714756038401666,0.6835668947852002,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,1334,0,mem1.1.1.bmp,mem3.2.3.bmp,mem2.1.2.bmp,ACC023,"[-3, -3, -3]","[3, 0, 3]","[0, -3, 0]",non-match,1.091751709536137,4,-0.5941258779544281,0.8336430978940776,0.657308173706753,2nd,4th,3rd,-0.4181283601389357,1.2619930643557389,0.45062652593370495
mem,resp,1938,0,mem2.2.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC023,"[0, 0, 3]","[3, -3, 3]","[3, -3, 3]",match,1.591751709536137,,-1.127162170792662,-1.0103214627858552,0.6332465558300151,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,2184,0,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.3.bmp,ACC023,"[3, 0, 0]","[-3, 3, 0]","[-3, 3, 3]",non-match,1.0042180842186395,3,0.6825040797223779,0.31951639340265686,0.46354695937334556,4th,3rd,3rd,1.326247213500511,0.33485573526849355,0.45062652593370495
mem,resp,1321,1,mem3.1.2.bmp,mem2.3.1.bmp,mem3.1.2.bmp,ACC023,"[3, -3, 0]","[0, 3, -3]","[3, -3, 0]",match,1.2928932188134525,,0.023303952085872326,-1.8348821906339172,0.573796819040403,3rd,1st,3rd,0.2814812163593199,-1.246878749335321,0.45062652593370495
mem,resp,1168,0,mem2.3.1.bmp,mem3.1.1.bmp,mem2.2.1.bmp,ACC023,"[0, 3, -3]","[3, -3, -3]","[0, 0, -3]",non-match,1.3030765749413242,4,0.21307959147879835,-0.256132672051786,0.4912594192074794,3rd,2nd,3rd,0.2814812163593199,-0.345444972785282,0.45062652593370495
mem,resp,1146,1,mem1.2.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp,ACC023,"[-3, 0, -3]","[3, -3, 0]","[3, -3, 0]",match,1.2928932188134525,,-0.8632704005466509,-0.4171061420384661,0.38376336679896866,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,1818,1,mem1.2.3.bmp,mem3.3.3.bmp,mem3.2.1.bmp,ACC023,"[-3, 0, 3]","[3, 3, 3]","[3, 0, -3]",non-match,0.5380061947043713,1,-0.9573654658167209,0.26226020273589445,-0.014933578470038886,1st,3rd,2nd,-1.1857962694998232,0.33485573526849355,-0.3508139934912868
mem,resp,1388,1,mem1.1.2.bmp,mem1.2.2.bmp,mem1.1.2.bmp,ACC023,"[-3, -3, 0]","[-3, 0, 0]","[-3, -3, 0]",match,1.7113248654051871,,0.0891143319389772,-0.05276737457047182,-0.16451137926720127,3rd,2nd,2nd,0.2814812163593199,-0.345444972785282,-0.3508139934912868
mem,resp,1939,1,mem3.2.2.bmp,mem1.3.2.bmp,mem1.3.2.bmp,ACC023,"[3, 0, 0]","[-3, 3, 0]","[-3, 3, 0]",match,1.3545027756320973,,-0.08190145031792943,-0.012981455709745194,-0.1347921391010691,2nd,3rd,2nd,-0.4181283601389357,0.33485573526849355,-0.3508139934912868
mem,resp,1327,0,mem2.1.2.bmp,mem1.1.3.bmp,mem3.1.1.bmp,ACC023,"[0, -3, 0]","[-3, -3, 3]","[3, -3, -3]",non-match,0.7752551286084112,2,-1.5805477216491781,0.6151316506023219,-0.204939135450448,1st,3rd,2nd,-1.1857962694998232,0.33485573526849355,-0.3508139934912868
mem,resp,1791,0,mem2.2.3.bmp,mem2.3.3.bmp,mem3.1.3.bmp,ACC023,"[0, 0, 3]","[0, 3, 3]","[3, -3, 3]",non-match,0.9462544851682343,3,-1.231580200231242,-1.6300610232862838,-0.22163450908487628,1st,1st,2nd,-1.1857962694998232,-1.246878749335321,-0.3508139934912868
mem,resp,1491,1,mem3.2.1.bmp,mem3.3.1.bmp,mem3.3.3.bmp,ACC023,"[3, 0, -3]","[3, 3, -3]","[3, 3, 3]",non-match,0.7771525064424715,2,0.2621579920347739,-1.0119065924506438,-0.164961919220795,3rd,1st,2nd,0.2814812163593199,-1.246878749335321,-0.3508139934912868
mem,resp,1067,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.2.2.bmp,ACC023,"[0, -3, -3]","[-3, 0, -3]","[0, 0, 0]",non-match,1.1835034190722742,4,-0.4297619831018706,-0.6222976801479264,0.061976530185079405,2nd,2nd,2nd,-0.4181283601389357,-0.345444972785282,-0.3508139934912868
mem,resp,1245,1,mem2.3.2.bmp,mem1.3.3.bmp,mem1.3.3.bmp,ACC023,"[0, 3, 0]","[-3, 3, 3]","[-3, 3, 3]",match,1.591751709536137,,-1.0918593588449874,-2.644549166093509,0.003509740334502569,1st,1st,2nd,-1.1857962694998232,-1.246878749335321,-0.3508139934912868
mem,resp,2021,0,mem1.3.2.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC023,"[-3, 3, 0]","[3, -3, 3]","[3, -3, 3]",match,1.1339745962155614,,1.0062570196671072,-0.016035129947759144,0.10464840820891713,4th,2nd,2nd,1.326247213500511,-0.345444972785282,-0.3508139934912868
mem,resp,1037,0,mem3.1.2.bmp,mem2.1.3.bmp,mem3.2.2.bmp,ACC023,"[3, -3, 0]","[0, -3, 3]","[3, 0, 0]",non-match,1.2113248654051871,4,-1.3030595255668278,-0.36282071942171845,-0.07569280607008222,1st,2nd,2nd,-1.1857962694998232,-0.345444972785282,-0.3508139934912868
mem,resp,1201,1,mem1.1.1.bmp,mem2.1.2.bmp,mem1.1.1.bmp,ACC023,"[-3, -3, -3]","[0, -3, 0]","[-3, -3, -3]",match,1.591751709536137,,-0.9572425487724245,-0.9153546595125824,0.07647219571834726,1st,1st,2nd,-1.1857962694998232,-1.246878749335321,-0.3508139934912868
mem,resp,2238,0,mem3.3.1.bmp,mem2.3.1.bmp,mem2.3.1.bmp,ACC023,"[3, 3, -3]","[0, 3, -3]","[0, 3, -3]",match,1.7113248654051871,,-1.3273092562281996,-1.737247923797469,0.3050491609868771,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1204,0,mem3.1.3.bmp,mem1.2.3.bmp,mem3.1.3.bmp,ACC023,"[3, -3, 3]","[-3, 0, 3]","[3, -3, 3]",match,1.3545027756320973,,0.345214922713461,-1.1691003707841034,0.16818298596367595,3rd,1st,2nd,0.2814812163593199,-1.246878749335321,-0.3508139934912868
mem,resp,1384,1,mem3.3.3.bmp,mem3.3.2.bmp,mem2.3.3.bmp,ACC023,"[3, 3, 3]","[3, 3, 0]","[0, 3, 3]",non-match,1.3030765749413242,4,1.3572099896863716,0.32938500627113976,0.3482099406931345,4th,3rd,3rd,1.326247213500511,0.33485573526849355,0.45062652593370495
mem,resp,1322,1,mem2.1.3.bmp,mem2.2.1.bmp,mem1.3.3.bmp,ACC023,"[0, -3, 3]","[0, 0, -3]","[-3, 3, 3]",non-match,0.6473959944455496,1,1.7752137269591124,0.24990318256894056,0.29258670722537605,4th,3rd,3rd,1.326247213500511,0.33485573526849355,0.45062652593370495
mem,resp,1498,0,mem3.2.3.bmp,mem1.1.2.bmp,mem3.1.2.bmp,ACC023,"[3, 0, 3]","[-3, -3, 0]","[3, -3, 0]",non-match,1.0144014403465114,3,-0.7562541000644422,-0.8204776342563542,0.22442680482896982,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1154,0,mem3.1.1.bmp,mem2.1.1.bmp,mem2.1.1.bmp,ACC023,"[3, -3, -3]","[0, -3, -3]","[0, -3, -3]",match,1.7113248654051871,,-0.3896470906245069,1.89764656583303,0.26514480542872915,2nd,4th,3rd,-0.4181283601389357,1.2619930643557389,0.45062652593370495
mem,resp,1161,1,mem1.3.1.bmp,mem3.3.2.bmp,mem3.1.3.bmp,ACC023,"[-3, 3, -3]","[3, 3, 0]","[3, -3, 3]",non-match,0.3545027756320972,1,-0.013049952124449267,-1.037028687546265,0.1706878343815215,3rd,1st,3rd,0.2814812163593199,-1.246878749335321,0.45062652593370495
mem,resp,1519,0,mem2.2.1.bmp,mem2.3.1.bmp,mem3.2.1.bmp,ACC023,"[0, 0, -3]","[0, 3, -3]","[3, 0, -3]",non-match,1.3030765749413242,4,-1.1065374066931741,-1.3431350759135179,0.22988019564388815,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1266,1,mem2.2.2.bmp,mem2.3.3.bmp,mem3.3.1.bmp,ACC023,"[0, 0, 0]","[0, 3, 3]","[3, 3, -3]",non-match,0.8545027756320972,2,0.2692079158192032,-1.1255654648517552,0.2254711452486921,3rd,1st,3rd,0.2814812163593199,-1.246878749335321,0.45062652593370495
mem,resp,2282,0,mem1.2.2.bmp,mem3.2.2.bmp,mem2.3.2.bmp,ACC023,"[-3, 0, 0]","[3, 0, 0]","[0, 3, 0]",non-match,1.1835034190722742,4,-2.0296199489761917,-0.4729075734375431,0.26304067021685346,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,1403,1,mem1.3.3.bmp,mem2.1.3.bmp,mem1.1.2.bmp,ACC023,"[-3, 3, 3]","[0, -3, 3]","[-3, -3, 0]",non-match,0.9462544851682343,3,-0.8585151559263517,-0.7283781051229268,0.26995214331218603,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1169,1,mem3.3.2.bmp,mem3.1.2.bmp,mem1.1.1.bmp,ACC023,"[3, 3, 0]","[3, -3, 0]","[-3, -3, -3]",non-match,0.4884773718476586,1,-1.0742656553962748,-0.57850349975863,0.2499792971522414,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,1074,1,mem1.1.3.bmp,mem2.2.3.bmp,mem1.1.3.bmp,ACC023,"[-3, -3, 3]","[0, 0, 3]","[-3, -3, 3]",match,1.591751709536137,,0.45121018843029675,-0.6486678173993106,0.04619740787631706,3rd,2nd,2nd,0.2814812163593199,-0.345444972785282,-0.3508139934912868
mem,resp,1250,1,mem2.3.3.bmp,mem1.3.2.bmp,mem3.2.2.bmp,ACC023,"[0, 3, 3]","[-3, 3, 0]","[3, 0, 0]",non-match,0.8545027756320972,2,-0.19017596723775343,-1.5850515911658818,-0.15938027782810327,2nd,1st,2nd,-0.4181283601389357,-1.246878749335321,-0.3508139934912868
mem,resp,1974,1,mem3.2.1.bmp,mem1.2.3.bmp,mem3.2.1.bmp,ACC023,"[3, 0, -3]","[-3, 0, 3]","[3, 0, -3]",match,1.1835034190722742,,-0.6189382765419184,-1.273829459253863,-0.14283828160314557,2nd,1st,2nd,-0.4181283601389357,-1.246878749335321,-0.3508139934912868
mem,resp,1070,0,mem2.1.1.bmp,mem2.3.2.bmp,mem2.1.2.bmp,ACC023,"[0, -3, -3]","[0, 3, 0]","[0, -3, 0]",non-match,1.1339745962155614,4,-0.6473022668800948,-1.623316975554847,-0.06746794403127901,2nd,1st,2nd,-0.4181283601389357,-1.246878749335321,-0.3508139934912868
mem,resp,2074,0,mem3.3.3.bmp,mem1.1.3.bmp,mem3.3.3.bmp,ACC023,"[3, 3, 3]","[-3, -3, 3]","[3, 3, 3]",match,1.1835034190722742,,0.803820242913972,0.953231414752595,0.13714022487825503,4th,4th,2nd,1.326247213500511,1.2619930643557389,-0.3508139934912868
mem,resp,1341,1,mem1.3.3.bmp,mem3.3.1.bmp,mem3.2.2.bmp,ACC023,"[-3, 3, 3]","[3, 3, -3]","[3, 0, 0]",non-match,0.8846449283495895,2,-0.05470063667446386,-0.5474113192368535,0.13070356666723734,2nd,2nd,2nd,-0.4181283601389357,-0.345444972785282,-0.3508139934912868
mem,resp,1743,1,mem3.1.1.bmp,mem2.2.2.bmp,mem1.2.1.bmp,ACC023,"[3, -3, -3]","[0, 0, 0]","[-3, 0, -3]",non-match,0.9462544851682343,3,0.4771962703323725,-1.5250470228842437,0.08426725430151388,3rd,1st,2nd,0.2814812163593199,-1.246878749335321,-0.3508139934912868
mem,resp,1019,1,mem1.3.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp,ACC023,"[-3, 3, -3]","[-3, 0, 0]","[-3, 0, 0]",match,1.591751709536137,,-0.44002662209373644,-0.06396009865987853,0.1696657186485959,2nd,2nd,2nd,-0.4181283601389357,-0.345444972785282,-0.3508139934912868
mem,resp,1619,1,mem2.3.2.bmp,mem3.3.3.bmp,mem2.3.2.bmp,ACC023,"[0, 3, 0]","[3, 3, 3]","[0, 3, 0]",match,1.591751709536137,,-0.8108571462798418,-0.3978583293543682,0.34990780513536385,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,1357,1,mem3.3.1.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC023,"[3, 3, -3]","[3, -3, 3]","[3, -3, 3]",match,1.1835034190722742,,-1.404405854545927,-0.6272647492418593,0.3516643973911549,1st,2nd,3rd,-1.1857962694998232,-0.345444972785282,0.45062652593370495
mem,resp,769,1,mem2.2.2.bmp,mem2.1.2.bmp,mem2.1.2.bmp,ACC023,"[0, 0, 0]","[0, -3, 0]","[0, -3, 0]",match,1.7113248654051871,,0.8228860020603459,-0.895056623113092,0.4088415734084743,4th,1st,3rd,1.326247213500511,-1.246878749335321,0.45062652593370495
mem,resp,733,1,mem1.1.3.bmp,mem1.1.1.bmp,mem1.3.3.bmp,ACC023,"[-3, -3, 3]","[-3, -3, -3]","[-3, 3, 3]",non-match,0.6061531498826483,1,0.7908825833384978,0.37538011550259653,0.5788304500810428,4th,3rd,3rd,1.326247213500511,0.33485573526849355,0.45062652593370495
mem,resp,914,1,mem2.3.3.bmp,mem1.3.1.bmp,mem3.1.3.bmp,ACC023,"[0, 3, 3]","[-3, 3, -3]","[3, -3, 3]",non-match,0.3545027756320972,1,0.6077571247089272,-0.7712608866260321,0.499114621072637,3rd,1st,3rd,0.2814812163593199,-1.246878749335321,0.45062652593370495
mem,resp,1404,0,mem2.1.2.bmp,mem2.2.2.bmp,mem1.2.1.bmp,ACC023,"[0, -3, 0]","[0, 0, 0]","[-3, 0, -3]",non-match,1.091751709536137,4,-1.2781776354416636,-0.9671666262649635,0.5261190674428312,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,678,1,mem2.3.2.bmp,mem2.2.1.bmp,mem1.2.3.bmp,ACC023,"[0, 3, 0]","[0, 0, -3]","[-3, 0, 3]",non-match,0.8545027756320972,2,0.9237282260590437,0.8361626019542902,0.44486363347027463,4th,4th,3rd,1.326247213500511,1.2619930643557389,0.45062652593370495
mem,resp,1333,0,mem3.3.2.bmp,mem1.3.3.bmp,mem3.2.1.bmp,ACC023,"[3, 3, 0]","[-3, 3, 3]","[3, 0, -3]",non-match,0.7257263057516985,2,-0.9777873751750358,-2.7808266152091115,0.38439325580895023,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1411,1,mem1.2.2.bmp,mem3.3.1.bmp,mem2.1.3.bmp,ACC023,"[-3, 0, 0]","[3, 3, -3]","[0, -3, 3]",non-match,0.6339745962155614,1,1.0378270556605298,-0.2397056410722336,0.2031756357590115,4th,2nd,3rd,1.326247213500511,-0.345444972785282,0.45062652593370495
mem,resp,1531,0,mem1.1.1.bmp,mem3.1.2.bmp,mem3.1.2.bmp,ACC023,"[-3, -3, -3]","[3, -3, 0]","[3, -3, 0]",match,1.3545027756320973,,-1.0440545679477062,0.5326642045933829,0.17280485568311993,1st,3rd,3rd,-1.1857962694998232,0.33485573526849355,0.45062652593370495
mem,resp,854,1,mem1.3.1.bmp,mem2.2.3.bmp,mem2.2.2.bmp,ACC023,"[-3, 3, -3]","[0, 0, 3]","[0, 0, 0]",non-match,1.2113248654051871,4,0.8997252531745913,-0.029375501909879097,0.043317681171437264,4th,2nd,2nd,1.326247213500511,-0.345444972785282,-0.3508139934912868
mem,resp,968,1,mem3.2.3.bmp,mem1.2.3.bmp,mem1.2.3.bmp,ACC023,"[3, 0, 3]","[-3, 0, 3]","[-3, 0, 3]",match,1.4226497308103743,,-0.6772765998965826,-2.3074104723533146,-0.05565398394278665,2nd,1st,2nd,-0.4181283601389357,-1.246878749335321,-0.3508139934912868
mem,resp,1083,1,mem2.1.3.bmp,mem3.2.2.bmp,mem2.1.3.bmp,ACC023,"[0, -3, 3]","[3, 0, 0]","[0, -3, 3]",match,1.5,,-1.4221989790510463,-2.2430846307300856,0.1180778856594197,1st,1st,2nd,-1.1857962694998232,-1.246878749335321,-0.3508139934912868
mem,resp,1420,1,mem1.3.3.bmp,mem2.3.1.bmp,mem3.1.2.bmp,ACC023,"[-3, 3, 3]","[0, 3, -3]","[3, -3, 0]",non-match,0.42686781502901383,1,-0.5409654668588617,-0.4970853195737626,0.1454260041920852,2nd,2nd,2nd,-0.4181283601389357,-0.345444972785282,-0.3508139934912868
mem,resp,956,1,mem2.1.1.bmp,mem1.2.1.bmp,mem2.1.1.bmp,ACC023,"[0, -3, -3]","[-3, 0, -3]","[0, -3, -3]",match,1.591751709536137,,-0.9545208434272909,-1.456769407555447,0.31631143874987555,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,1060,1,mem2.2.2.bmp,mem3.2.1.bmp,mem2.2.2.bmp,ACC023,"[0, 0, 0]","[3, 0, -3]","[0, 0, 0]",match,1.591751709536137,,-1.5832703870770877,-1.2623134190784877,0.40412564726755346,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
mem,resp,943,1,mem1.2.3.bmp,mem1.1.2.bmp,mem1.3.2.bmp,ACC023,"[-3, 0, 3]","[-3, -3, 0]","[-3, 3, 0]",non-match,1.0144014403465114,3,1.440680677552672,1.9599734722112074,0.572286013413459,4th,4th,3rd,1.326247213500511,1.2619930643557389,0.45062652593370495
mem,resp,1885,0,mem2.2.1.bmp,mem1.2.2.bmp,mem1.2.2.bmp,ACC023,"[0, 0, -3]","[-3, 0, 0]","[-3, 0, 0]",match,1.591751709536137,,-1.5072903790047496,0.47450754055448824,0.35685576081449244,1st,3rd,3rd,-1.1857962694998232,0.33485573526849355,0.45062652593370495
mem,resp,1163,0,mem3.3.3.bmp,mem3.1.3.bmp,mem3.1.3.bmp,ACC023,"[3, 3, 3]","[3, -3, 3]","[3, -3, 3]",match,1.4226497308103743,,-0.9688330893931376,-1.2060779865571194,0.24486304882143206,1st,1st,3rd,-1.1857962694998232,-1.246878749335321,0.45062652593370495
