mode,type,rt,acc,item_1,item_2,item_cue,subj_idx,item_1_number,item_2_number,item_cue_number,trial_type,summed_similarity,similarity_bin,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
mem,resp,843,0,mem1.1.1.bmp,mem1.2.3.bmp,mem2.1.3.bmp,ACC020,"[-3, -3, -3]","[-3, 0, 3]","[0, -3, 3]",non-match,0.9462544851682343,3,0.26435654891092064,0.7315722205720522,-0.2143916003744651,3rd,4th,3rd,0.2633710160958495,1.2953547274324329,0.053513117762775037
mem,resp,722,0,mem2.3.2.bmp,mem1.3.3.bmp,mem2.2.3.bmp,ACC020,"[0, 3, 0]","[-3, 3, 3]","[0, 0, 3]",non-match,1.1835034190722742,4,-1.2570097727194043,-0.04071858893782654,-0.2519870690149505,1st,3rd,3rd,-1.2157152957713615,0.26331391416292615,0.053513117762775037
mem,resp,809,0,mem1.1.3.bmp,mem2.2.2.bmp,mem2.2.2.bmp,ACC020,"[-3, -3, 3]","[0, 0, 0]","[0, 0, 0]",match,1.5,,-0.36550424765905437,1.9849348378265712,-0.3309463988952914,2nd,4th,2nd,-0.31474626458190336,1.2953547274324329,-0.432309265343013
mem,resp,1213,1,mem2.1.2.bmp,mem1.2.1.bmp,mem3.3.1.bmp,ACC020,"[0, -3, 0]","[-3, 0, -3]","[3, 3, -3]",non-match,0.6473959944455496,1,0.14123846747660912,-0.8946493193310588,-0.5165618534838835,3rd,1st,2nd,0.2633710160958495,-1.2341094142375364,-0.432309265343013
mem,resp,1275,1,mem3.2.2.bmp,mem1.1.1.bmp,mem1.1.1.bmp,ACC020,"[3, 0, 0]","[-3, -3, -3]","[-3, -3, -3]",match,1.2928932188134525,,0.7364292496767438,1.5867973245289682,-0.36634453879114215,4th,4th,2nd,1.2704670957458235,1.2953547274324329,-0.432309265343013
mem,resp,1085,0,mem3.3.2.bmp,mem2.2.3.bmp,mem2.3.1.bmp,ACC020,"[3, 3, 0]","[0, 0, 3]","[0, 3, -3]",non-match,0.9462544851682343,3,0.40340029022407486,0.4640817891115815,-0.6762318887216028,3rd,3rd,1st,0.2633710160958495,0.26331391416292615,-1.076027866896446
mem,resp,1089,0,mem1.2.2.bmp,mem2.3.2.bmp,mem1.3.1.bmp,ACC020,"[-3, 0, 0]","[0, 3, 0]","[-3, 3, -3]",non-match,1.1835034190722742,4,0.7365851093499061,1.854542857971317,-0.5347553638857507,4th,4th,2nd,1.2704670957458235,1.2953547274324329,-0.432309265343013
mem,resp,1047,1,mem3.2.3.bmp,mem2.1.1.bmp,mem2.2.2.bmp,ACC020,"[3, 0, 3]","[0, -3, -3]","[0, 0, 0]",non-match,1.1835034190722742,4,0.3517754671896842,0.967507640091522,-0.5249175453484938,3rd,4th,2nd,0.2633710160958495,1.2953547274324329,-0.432309265343013
mem,resp,991,1,mem3.3.3.bmp,mem3.2.1.bmp,mem3.1.2.bmp,ACC020,"[3, 3, 3]","[3, 0, -3]","[3, -3, 0]",non-match,0.9462544851682343,3,0.6923386625425842,0.9988026468625252,-0.3855628894164761,4th,4th,2nd,1.2704670957458235,1.2953547274324329,-0.432309265343013
mem,resp,868,1,mem1.3.2.bmp,mem2.3.1.bmp,mem2.3.3.bmp,ACC020,"[-3, 3, 0]","[0, 3, -3]","[0, 3, 3]",non-match,1.0144014403465114,3,0.6130983850480276,1.7652036378436577,-0.2734131964256167,4th,4th,2nd,1.2704670957458235,1.2953547274324329,-0.432309265343013
