subj_idx,difficulty,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub17,e17,753,2.0,0.1663350812206562,-1.0245741402259747,0.6473316058233781,3rd,1st,3rd,0.300139107280393,-1.2291843752369316,0.4329380465119508
sub17,e6,1353,1.0,-0.29983006058971534,1.0570100584347744,0.6297247689530636,2nd,4th,3rd,-0.3016170824064051,1.3072959224220244,0.4329380465119508
sub17,e14,680,1.0,-0.16570610328304392,0.07022706394813422,0.6973027011145229,2nd,3rd,3rd,-0.3016170824064051,0.30182739612657544,0.4329380465119508
sub17,e7,796,1.0,0.3483782401623375,-1.2604409829612517,0.7383469713015858,3rd,1st,3rd,0.300139107280393,-1.2291843752369316,0.4329380465119508
sub17,e1,780,2.0,0.5161613757564082,0.2999053250778843,0.7471738115702236,3rd,3rd,3rd,0.300139107280393,0.30182739612657544,0.4329380465119508
sub17,e1,898,2.0,0.35368435067940296,-1.5799150695955035,0.39013020042579977,3rd,1st,3rd,0.300139107280393,-1.2291843752369316,0.4329380465119508
sub17,e15,702,2.0,0.43923342690635364,2.0086393041785358,0.33128321700167884,3rd,4th,3rd,0.300139107280393,1.3072959224220244,0.4329380465119508
sub17,e6,952,1.0,0.02892622132574214,0.5197530596276237,0.4452238895705275,3rd,3rd,3rd,0.300139107280393,0.30182739612657544,0.4329380465119508
sub17,e15,766,2.0,1.1013446164936034,-0.22566078445997817,0.6593434602755871,4th,2nd,3rd,1.2849094139699115,-0.36186270249936087,0.4329380465119508
sub17,e21,962,1.0,-0.19952898245849496,0.9473197206120788,0.45463572022946797,2nd,4th,3rd,-0.3016170824064051,1.3072959224220244,0.4329380465119508
sub17,e6,817,1.0,1.0799867508969394,-0.4646139683855377,0.13513632317373364,4th,2nd,3rd,1.2849094139699115,-0.36186270249936087,0.4329380465119508
sub17,e13,1118,1.0,-0.41365327937593277,-1.1222602564649393,-0.07185233061782062,2nd,1st,2nd,-0.3016170824064051,-1.2291843752369316,-0.3363594341163394
sub17,e14,843,1.0,-0.08711421465357297,0.8016351734086444,-0.12412071936500332,2nd,4th,2nd,-0.3016170824064051,1.3072959224220244,-0.3363594341163394
sub17,e8,1048,2.0,-1.6543906964738981,1.888112749893349,-0.19472180662046928,1st,4th,2nd,-1.2648309832084803,1.3072959224220244,-0.3363594341163394
sub17,e19,1472,1.0,-0.05994317151411012,-1.0472455148093378,-0.21858362943509885,2nd,1st,2nd,-0.3016170824064051,-1.2291843752369316,-0.3363594341163394
sub17,e19,1537,1.0,-1.4343246710871134,1.1084213014917998,-0.329268457818261,1st,4th,2nd,-1.2648309832084803,1.3072959224220244,-0.3363594341163394
sub17,e5,1181,1.0,-0.24042142764598196,0.19081455674185674,-0.21143606833747522,2nd,3rd,2nd,-0.3016170824064051,0.30182739612657544,-0.3363594341163394
sub17,e4,1343,1.0,-0.3684787837295458,0.4876378521543222,-0.4822532800926967,2nd,3rd,2nd,-0.3016170824064051,0.30182739612657544,-0.3363594341163394
sub17,e15,815,2.0,0.6685646787551425,-0.29678307888285343,-0.3848459951624423,4th,2nd,2nd,1.2849094139699115,-0.36186270249936087,-0.3363594341163394
