,v_slps
638,0.07356792450702654
639,0.0881068105202339
640,0.06495018698738932
641,0.07613622769417958
642,0.014987771943781484
643,0.024774767164942493
644,0.0001248799758611155
645,0.0100100018234228
646,0.03903192676270137
647,0.0691575582137505
648,0.07698867023104852
649,0.10465154157285123
650,0.09717121233805892
651,0.07982918338262145
652,0.0868731126927451
653,0.1041177371018992
654,0.07587178777919587
655,0.06333091876876965
656,0.11176350601847188
657,0.09403659159556574
658,0.14381871901039872
659,0.08675662892524633
660,0.11866139734185399
661,0.10500511073389433
662,0.09833067365234514
663,0.08041310870668732
664,0.1524292389398988
665,0.13351703684929297
666,0.06040754446517721
667,0.0361548576964318
668,-0.034099295371356225
669,-0.02539296817357399
670,-0.0435366694193283
671,0.019587078049141723
672,0.012800399194955922
673,0.0636636653606291
674,-0.0011501333016483047
675,-0.06383884108325073
676,0.014957787185874337
677,0.008161928577020583
678,0.032066265016797824
679,-0.007432622357015577
680,0.046170892029659676
681,0.08332732941396734
682,-0.01614525322141031
683,-0.012701812387336486
684,0.02961927300618342
685,0.05474228873556848
686,0.03435838640751618
687,0.022131698069784177
688,0.026200122008380282
689,0.037184345720370375
690,-0.0015917126026647015
691,0.024963439788497004
692,0.03252566912046371
693,0.023214478473695656
694,0.024290026538098364
695,0.034935136987773834
696,0.02249913278201327
697,-0.007695415677338096
698,-0.008123944619049518
699,-0.065546233635721
700,-0.04757683014620315
701,-0.03819966991975759
702,-0.06452945104341744
703,-0.03892943168368785
704,-0.010153703985159792
705,0.011114563528274472
706,0.011365125201575
707,0.012059394454084974
708,0.009892497778348464
709,0.012283992396438806
710,0.015544825696076339
711,0.017133592474742713
712,0.015140456305269497
713,0.016089636263385425
714,0.017817162467543154
715,0.015841887427609246
716,0.01645448102989951
717,0.01597624716661898
718,0.015707013959393876
719,0.017787664536558362
720,0.017992407672958843
721,0.019388320129942904
722,0.020242129910225195
723,0.021026988385028957
724,0.01886725427553093
725,0.018700872360911374
726,0.02181118320470417
727,0.021176219359115102
728,0.0196228421189336
729,0.01889584764718149
730,0.0200320457850353
731,0.021058345483894098
732,0.020271406395155858
733,0.01563606934165445
734,0.014426925661231271
735,0.01609365496583472
736,0.017063265853782754
737,0.01867823763449852
738,0.018867032751789352
739,0.01842667743421066
740,0.01654709494329367
741,0.01442367429730062
742,0.015309851811495908
743,0.014135699657042084
744,0.014006528550932335
745,0.013110113821958511
746,0.014003043733500276
747,0.012250369596542427
748,0.013590797101603942
749,0.013430163722747912
750,0.013823496362937874
751,0.014570996142514257
752,0.015307939226854
753,0.015170190734980488
754,0.016299707018303675
755,0.015114234820973169
756,0.011682832941336665
757,0.013495040170184953
758,0.0170429373092646
759,0.019024316025217126
760,0.014158701550552925
761,0.015380783961938524
762,0.010387912356128584
763,0.010400147414511132
764,0.005402709317405098
765,0.007115598295685546
766,0.011027876250571198
767,0.008029436868671311
768,0.009266122676407718
769,0.007182353559600311
770,0.004517512258518122
771,0.0012213275914242823
772,-0.007661099030833821
773,-0.008807074234431427
774,-0.015586988647312948
775,-0.009385529240244203
776,-0.0040201129909551115
777,-0.009294878710186128
778,-0.011407621136418156
779,-0.01293638487455781
780,-0.012930986601484564
781,-0.014507000533832045
782,-0.00603257140398583
783,0.0017918269525141342
784,0.0023514634563469063
785,-8.130155176462942e-05
786,0.0036030903357047632
787,0.0012298870078393867
788,0.0036608263586656526
789,0.004306338642609566
790,0.004333849541447311
791,0.0038907782587445537
792,0.0015966177717905592
793,0.0031138651663975524
794,0.0034943222634194492
795,0.0026404593944995567
796,0.0039049641079542848
797,0.0042381484718465945
798,0.006169724462985304
799,0.004840004016968071
800,0.0025733769344178565
801,-0.006050008669379067
802,0.0005384446193761687
803,-0.0015196519867960053
804,-0.002687946959503091
805,0.0011224622191915697
806,-0.0034430142560582747
807,-0.010934323976444029
808,-0.011521567575811022
809,-0.008936540828988976
810,-0.007839669817711559
811,-0.006627403296014682
812,-0.006766610787634695
813,-0.007869440413815364
814,0.00013539357112010014
815,0.0054975347169733835
816,-0.00011333331525783825
817,-0.001964533731908439
818,-0.00027506193963668167
819,0.0009248244981938532
820,-0.0007331938710856685
821,9.834319814271434e-06
822,0.0009013989167016882
823,0.0010623489341539867
824,-0.0001274399506102702
825,-0.005742378575368683
826,-0.002165555724465614
827,-0.01259327673894939
828,-0.013916898092045136
829,-0.01179429852927564
830,-0.016334818372495823
831,-0.06022709523210369
832,-0.02062380252907445
833,-0.027034099193040506
834,-0.037147915490092595
835,0.036840966038749166
836,-0.02528228121090163
837,-0.006171748558400458
838,-0.00277037007779252
839,0.03753621850846081
840,0.04241955008431814
841,0.04468326128171813
842,0.02369239541769494
843,0.020904613892087143
844,0.008619550282257887
845,0.08609889022128035
846,0.06157849280240085
847,0.07029759152917632
848,0.011304254927418413
849,0.011969833265634382
850,0.030969361414670327
851,0.04563699427921131
852,0.02741604396795987
853,0.05108122485102539
854,0.008187876186124932
855,0.0033686127704718564
856,0.018362577882027643
857,0.01743008196665224
858,0.045953555461274734
859,0.03494049118445487
860,-0.00834974650752155
861,-0.0460606663229048
862,0.00848875216520334
863,-0.017236240088108125
864,-0.06256062840836302
865,-0.03719091356220108
866,0.05208101907237547
867,0.004444907031878562
868,0.03559551328027998
869,0.028949513015411592
870,0.0371905788847418
871,0.05393033446690234
872,0.07208925543259379
873,0.07905478958356514
874,0.07591325363868345
875,0.09278938411254092
876,0.10255232948107243
877,0.08691149441805486
878,0.07368176210790651
879,0.07038769464663687
880,0.06832234344858895
881,0.0720517735370824
882,0.07384130027505795
883,0.07631475537143147
884,0.07187912973119395
885,0.06658788692836322
886,0.07307356858457859
887,0.07769930801014012
888,0.08634264281484576
889,0.09600394593308638
890,0.10387689585134936
891,0.10837193932447181
892,0.09261852826381409
893,0.07555122781333641
894,0.08797600954367374
895,0.06868622274418618
896,0.0494873326283909
897,0.057209540376039626
898,0.07829605461350865
899,0.06439175295833671
900,0.04658393991995074
901,0.056555981921038806
902,0.05461251691533275
903,0.05532731463917155
904,0.054563304333512884
905,0.03875614285388614
906,0.04341801637458256
907,0.04396330602318285
908,0.04064671784532972
909,0.03553358298907046
910,0.030756555631775803
911,0.026161590231449004
912,0.03371147273371534
913,0.04332038581134781
914,0.04805433835975129
915,0.05101835169381384
916,0.04660439076931617
917,0.042303546107505294
918,0.03884416999331157
919,0.035211738083913646
920,0.049998243634358695
921,0.03633465656404854
922,0.05032278391359969
923,0.08956327730531696
924,0.04135755930768347
925,0.018568898840621788
926,0.05936341509851824
927,0.0662380072252401
928,0.07848983139226676
929,0.07797807466086693
930,0.08290939212941435
931,0.11397782618557867
932,0.11889293080705131
933,0.09473338896735456
934,0.0835249913451492
935,0.05703917476574634
936,0.029333285825920534
937,0.09529172907341239
938,0.08163025517850905
939,0.0452227871202384
940,0.04754509268186731
941,0.12042126453021079
942,0.03884948823213889
943,0.07873172787351237
944,0.027714207809751347
945,0.0011934744487489338
946,0.04372585083761593
947,0.1504481804660761
948,0.10897354175223375
949,0.007100625329946814
950,0.06025837740761748
951,0.059972573148393306
952,0.03283983758464389
953,0.0187489482699532
954,0.0061470860264118115
955,0.021621706695792657
956,0.006362566713497747
957,0.013873797999721025
958,0.0022022469071578173
959,0.006242955958532734
960,0.010457627418525985
961,0.03141405387473179
962,0.01584318017596267
963,-0.026070413115436633
964,0.053276974441695345
965,0.05317829927500088
966,-0.024561690827851937
967,0.03878235082153373
968,0.03866212083621477
969,0.06539288510283736
970,0.10803966964290954
971,0.05196141241106736
972,0.03899047806165476
973,0.003225640631614138
974,0.004410852487015941
975,-0.018321438386373193
976,-0.019076321800019648
977,0.03260725361323208
978,-0.010628291526840881
979,0.048697752832717815
980,0.15008152211838394
981,0.1346890194373897
982,0.0818514457593175
983,0.09954497689827915
984,0.1295510357203635
985,0.10975424130738311
986,0.05284599507433092
987,0.07284638283462222
988,0.06225781968899498
989,0.019761241514115513
990,0.10115805682678156
991,-0.012705690015563334
992,0.005493057937999774
993,0.17033311780755078
994,0.06898513976656714
995,0.006065933243104796
996,0.060212112704020306
997,0.091680338808175
998,0.05593009152675933
999,0.052627976549657354
1000,0.03126275346054215
1001,0.01570942381628849
1002,-0.03145873169893045
1003,-0.07150144731926937
1004,-0.01683896121786541
1005,-0.03559621252502605
1006,0.04651377088769061
1007,0.009954086323510709
1008,0.03272902363035928
1009,0.05986809479446915
1010,0.06191789807512214
1011,0.03345001883069837
1012,0.11580980380394745
1013,0.06407828752446915
1014,0.011109597974251623
1015,0.05634301170183176
1016,0.07722942708255254
1017,0.11448730765810418
1018,0.11300150903580941
1019,0.1216301042838435
1020,0.10250044754355646
1021,0.069283838286544
1022,0.06577160488934375
1023,0.0734774066611096
1024,0.1089995650481076
1025,0.06746835534222212
1026,-0.011697341111987426
1027,0.13258766621633952
1028,0.12741056324256342
1029,0.10174273020754798
1030,0.0881725959909124
1031,0.11812411460130172
1032,0.04470685699097525
1033,0.1000002832765479
1034,-0.01355366887835649
1035,0.06377338658184743
1036,-0.015454457370479555
1037,-0.010055660451579119
1038,0.03100929043915027
1039,0.04989258566976241
1040,0.0323813303782911
1041,-0.0075288579429762525
1042,0.01419857415444345
1043,0.015010515126114784
1044,0.05934222742408415
1045,0.02822284472573673
1046,-0.005954871724143575
1047,0.007670530575811005
1048,-0.016248213361573696
1049,-0.029131853727191275
1050,0.02422757387378727
1051,0.007662064706213446
1052,-0.02502682116409019
1053,-0.009611701276898681
1054,-0.01800736802801822
1055,-0.036862539418289375
1056,-0.042495594989840825
1057,-0.029209102527245987
1058,-0.02915114029780755
1059,-0.015874919420648653
1060,0.007740975606075723
1061,0.008350741161669579
1062,0.015673739730001586
1063,-0.0022640475794826927
1064,-0.006819151339188305
1065,0.014417652966652095
1066,0.04923636001106403
1067,0.02448697540937681
1068,0.0589358370569769
1069,0.07268262869287265
1070,0.012956670236718256
1071,-0.0028892132079321
1072,-0.03012521812283418
1073,0.026744495746458465
1074,0.023647095320330856
1075,0.07534209065020103
1076,0.1256426522030338
1077,-0.04249763331825063
1078,-0.0033394773732538597
1079,0.007901162482115608
1080,0.0002442725415556096
1081,-0.02567635813074397
1082,-0.014928599997285985
1083,-0.006045821949392887
1084,-0.005163827610221616
1085,-0.0566357928141322
1086,-0.028534827880056027
1087,0.037444428477195354
1088,-0.028739412161074326
1089,-0.02548936926671964
1090,-0.053853878280575626
1091,-0.03200405213687429
1092,-0.026872435631831962
1093,0.015558165149000632
1094,-0.04554547317862048
1095,-0.010101406730042346
1096,-0.008581702553246674
1097,0.006566781141598936
1098,0.030064803551123422
1099,0.01609682791238167
1100,0.0009767867664976799
1101,0.026892851121824775
1102,-0.02371735459593762
1103,-0.03426219475614189
1104,-0.05779617453695393
1105,-0.0034732523643120523
1106,-6.626824307169122e-05
1107,0.06907380719941578
1108,0.04914961393891265
1109,0.07022871448328644
1110,-0.05534348264026017
1111,0.07429302173723344
1112,-0.09039697044017365
1113,-0.020131816163097838
1114,0.004686524302864606
1115,0.07208666097871097
1116,0.013648675849275552
1117,-0.0607026268771682
1118,-0.049079640864233706
1119,0.05147975429474459
1120,-0.03487115655957261
1121,0.03771833743232939
1122,0.05264570879269466
1123,0.00581152814946807
1124,0.0432021181494252
1125,-0.030001393330617392
1126,0.06841854149346344
1127,0.038068133359700475
1128,-0.01199893536804389
1129,0.04223282273258389
1130,0.015137667210554793
1131,0.02551778421174452
1132,0.038345975743877596
1133,0.022034332167235722
1134,0.06053580892239998
1135,0.05128086405627203
1136,0.038235315899366344
1137,-0.01744366254197889
1138,0.0010144260060435117
1139,0.003426228145476431
1140,-0.019497509917361183
1141,-0.014476068911092009
1142,0.02837494925095181
1143,0.004818087432844456
1144,0.019958289359655115
1145,0.007123270801940926
1146,-0.003983403832246261
1147,-0.000531383564221697
1148,-0.032369451271515255
1149,-0.03532649557117269
1150,-0.023392734743033192
1151,-0.026473763735340484
1152,-0.022094520358312712
1153,-0.029424565814767184
1154,-0.022664321127852702
1155,-0.023573703239804622
1156,-0.050801977143608
1157,-0.03421450137583537
1158,-0.04762376399839491
1159,-0.05161326262381401
1160,-0.051155840539247203
1161,-0.05718350579452162
1162,-0.04521323358645624
1163,-0.05120984745471908
1164,-0.025081147236594367
1165,-0.027429966330830797
1166,-0.02303513402923267
1167,-0.038051334368459686
1168,-0.03860798270804189
1169,-0.03432406124084839
1170,-0.034921934885905566
1171,-0.042787565361846115
1172,-0.0431957739392522
1173,-0.05535842177493039
1174,-0.048518125639643576
1175,-0.04973302791882671
1176,-0.04902221569738178
1177,-0.0424623914585179
1178,-0.05245443001564116
1179,-0.055155765798012395
1180,-0.04827680766662228
1181,-0.03000614669318015
1182,-0.04193428544849767
1183,-0.0450040448489361
1184,-0.03346134103496462
1185,-0.035580870268044115
1186,-0.036549084755507576
1187,-0.026845214920436258
1188,-0.010879947082970385
1189,-0.006828493737128207
1190,0.005860345977701477
1191,0.0020303022141875985
1192,-0.004238170467004631
1193,-0.009709585053379504
1194,-0.004938742800843379
1195,-0.014841222144737026
1196,0.000234529679763118
1197,0.018725446113289614
1198,0.023042692211949756
1199,-0.008118822223670434
1200,-0.003756018121968867
1201,0.007743890103020021
1202,0.0009858077792095493
1203,-0.012344850515968273
1204,-0.02374198898680149
1205,-0.0001304934612022697
1206,-0.009074647537612666
1207,-0.008696123972687746
1208,0.021847152438307812
1209,-0.002992087851658246
1210,-0.028893838709975563
1211,0.012509068289934477
1212,-0.013491157404878239
1213,-0.013193914686575957
1214,-0.0010666011329671758
1215,0.018915283592459947
