v_slps,v_C(condition)[T.2.0]:slps,v_C(condition)[T.3.0]:slps,v_C(condition)[T.4.0]:slps
-0.1316258450707107,0.14310796550758756,0.20477849497512607,0.07263881920543078
-0.18724672333080106,0.14427309948984007,0.1578318913597268,0.14997987929489554
-0.21898702691712618,0.1395643907037257,0.15554279066321958,-0.01908237244767952
-0.2351337154664587,0.1817159913787707,0.14923805781634478,0.05793941706814351
-0.2065067454958723,0.20211763964449536,0.16173457858028056,-0.04014791557343051
-0.2036302164957912,0.21944885142884904,0.20074784590778044,-0.0223657228954781
-0.20521328991467327,0.21773424758136162,0.2312641353285307,0.036623798494176976
-0.20316840888008528,0.2073740557953707,0.2241383679235441,0.07558183097067753
-0.2000103501822092,0.18717863957328995,0.21594483229661318,0.10439588692048582
-0.18596079340393562,0.20028539560010794,0.17002300904888476,0.11622779494318208
-0.18834071905028327,0.1951829180929141,0.17309926641312928,0.13922448613096844
-0.18004995185435932,0.1504101755170028,0.19382459792450446,0.1312617757795107
-0.17081383122585098,0.19211553162490438,0.22743851947495738,0.03790336408746542
-0.24120579099243786,0.17436451123349977,0.21068679632357618,0.04762290963049662
-0.24692066066024349,0.1700040000957015,0.16726425390226357,0.15173151675219496
-0.30785162447035985,0.13246324450188623,0.21866677094293152,0.11573513002871393
-0.30287258346991003,0.14519646920223175,0.18623125434716442,0.07399719001659841
-0.21538987815581714,0.11139035800312577,0.18769685342978226,0.11154755223537251
-0.22965918689875606,0.14247591661416087,0.14816379297883234,0.1058683358606976
-0.20556103685306343,0.10880141601993051,0.14223207590864095,0.08537759531859332
-0.24880689266809278,0.09419336883091001,0.14187625541283766,0.14078278105831435
-0.18378631863110267,0.09708165371700575,0.11882161042646804,0.18269792210462515
-0.08422515246151324,0.09031428460506895,0.1447325356646779,0.08365411427571567
-0.15291199736748085,0.08651181801170113,0.15125136055856217,0.04829666688388309
-0.14991598435233902,0.09624630986610555,0.14540636921950897,0.06769344485513795
-0.11573865703119661,0.08299299114970504,0.1642181811153402,0.060233858737155595
-0.1272581372228855,0.058912889799264595,0.173991345642482,0.04423024732182021
-0.1676427243256698,0.044462751298760164,0.1576643732845669,0.05329720106399334
-0.17578174224328277,0.06549688800330296,0.15201843338285356,0.040956178798396914
-0.1985052421506815,0.08195811785782862,0.17367073626737758,0.05515042631094044
-0.18773980889044964,0.07270226130678109,0.19150127382785886,0.07978759688682549
-0.1872049556052371,0.05557934158037489,0.22064661673145475,0.0871206204849087
-0.13155984791816902,0.02852613372256075,0.18583004156269295,0.22927982465556523
-0.19952290042553317,0.04207446254643319,0.17571343758195457,0.22752170671360078
-0.14447954341415964,0.06234315678783993,0.1638297570404075,0.17633321539307123
-0.13526196498958737,0.13652893359288384,0.09029977709652523,0.2058783526327186
-0.12929082867701921,0.13964289970352634,0.14633441504726544,0.10920936453544763
-0.1642101470336686,0.1433819610097425,0.12738417597646629,0.3000114459365907
-0.12388379152651757,0.14138407238767747,0.150903611857127,0.21218577098419084
-0.13213480489264456,0.16331414656390575,0.15031318799235266,0.22815800276939294
-0.16492928259303796,0.19331996867220824,0.05080439584552396,0.13590503018541858
-0.16381516317118724,0.17880589123409776,0.1261494746236489,0.09062138828735
-0.2136268877210089,0.21034575936259545,0.17892374619463983,-0.022157458252785797
-0.23212555413879812,0.17084812289218554,0.18786165188433335,0.00697438477333738
-0.20943316918015953,0.1733635449421019,0.21918161907706174,0.18725466425400122
-0.23369731035337715,0.21230600093341642,0.2951203647829171,0.2404373183357662
-0.18982432763377607,0.24009706433807154,0.30239299459780045,0.21143761765170144
-0.16061427824883684,0.2512511700075436,0.29221580702376465,0.2215654492139273
-0.2710409863709004,0.2534158244085417,0.22979387648298302,0.12772804839062593
-0.24543801474317675,0.2646590223171099,0.2732125359245295,0.1900726471417541
-0.23373016788491394,0.24171139629203187,0.19478355131839312,0.18057537786389966
-0.18834261229761143,0.2583840478187642,0.20482264588965496,0.10268379080345252
-0.2478048987861161,0.16927215815003552,0.16572618703410905,0.12281166789589106
-0.24903469531604122,0.11263121813268845,0.15719921034084183,0.1380943754088415
-0.27063501713085086,0.132243090608783,0.05082757297835919,0.015999194691084476
-0.20025093367425734,0.14156550232614845,-0.05521591770112422,0.1359134290423637
-0.17064006363816897,0.13690440612224278,-0.008602976104944678,0.06974016162214312
-0.11837023033378147,0.14525488442892778,-0.0033015515490616883,0.12229556501685206
-0.11146564802494989,0.1326034483107538,0.08884532242857941,0.09969071427298845
-0.18376172039196845,0.15638576389585024,0.06488014166426333,0.08246552990466549
-0.17081902054484258,0.12177031875645124,0.07075761568139068,0.13458191662378613
-0.2436853602118221,0.11782646419405289,0.20533934013755423,0.13514160077439058
-0.20948751535944124,0.11205946442867201,0.16675609391662818,0.10936962345883103
-0.20408041340812846,0.12118344069356798,0.2451033852314016,0.15647461128774573
-0.1655549912965627,0.15443735725730234,0.17788444882810278,0.21008102748726903
-0.17402975902210752,0.15696793222746427,0.10979147916546945,0.17836471830615824
-0.139751909232957,0.19960578078582614,0.14280954002165194,0.23713424990496235
-0.14663004072415362,0.17766927796704354,0.16373256160842928,0.15037750723639368
-0.13753859097580784,0.1775026043393904,0.17271773251552422,0.26548358013241047
-0.1781531808327976,0.18852629926338502,0.07170139619173735,0.23576372837851664
-0.2377383917260386,0.17101398923881841,0.11266998543970712,0.124553157631792
-0.25646349032938937,0.10548619606993932,0.17640129832678275,0.2007900676778386
-0.26117443582931804,0.1622615193913237,0.1609987385019158,0.1438918441786262
-0.27442559203741557,0.1895238426539383,0.1331234229592798,0.24896869298201907
-0.27920085831714253,0.2881297913343128,0.10258162509771918,0.061936159448396866
-0.26479083183492225,0.24108519431682357,0.08922101165612847,0.13479821188892332
-0.24796782023174083,0.056479872476548565,0.15373311329362202,0.0882860721603391
-0.26041400655511215,0.08005012793412555,0.16659186768347833,0.019610600784727178
-0.2377593861984465,-0.0032109486321855035,0.13449747257194347,0.24788818285232134
-0.2268787773515018,0.05587602405971899,0.17485154104749964,0.21655523301162677
-0.24982654326813114,0.05074487202832216,0.23812381418233108,0.1902137836408942
-0.2653630942496485,0.029057627665130863,0.24463195764957468,0.15702011286580228
-0.270693188087291,0.07374394961553579,0.19413788115373057,0.22655355133749366
-0.25620291117051514,0.11894048049606935,0.24985754325864065,0.1699029337140744
-0.27099192280106954,0.08540908912174011,0.23321388777510643,0.24996358263828147
-0.2642838523637091,0.09575920117421138,0.21216908332171305,0.2795580449837442
-0.2680734418543819,0.1339778234635643,0.20341165966211786,0.1884341683301466
-0.2451998918338015,0.11914460465484235,0.21783491609719074,0.21362071597145937
-0.2598163190113967,0.21803227357414023,0.17143011945662012,0.23822579231130186
-0.23471854634417452,0.2021987606802455,0.1843849890350674,0.20382482341963654
-0.23970390966219288,0.18348003477594652,0.1813160994330846,0.19928272121710802
-0.19563109056644687,0.24382970865393314,0.1748206659254979,0.23904079122228056
-0.21146050772188554,0.26811909069374734,0.17621506270157633,0.2785737426472061
-0.167171963564913,0.16877207449569853,0.22427228786995243,0.16671108812031837
-0.17740866761439017,0.16951936035071571,0.1730771425192535,0.1854232664836032
-0.20218208442000654,0.1659305863668441,0.2153165994503925,0.12360511780935665
-0.16538161915557675,0.22951802612568345,0.15633389826693508,0.14719870089025286
-0.16122282270085297,0.2181028646521608,0.13709940391403058,0.11672079773704755
-0.16323663094277377,0.12285771528307976,0.11057727925613749,0.17658716825404336
-0.18401566022003862,0.1786727663910185,0.08741315289814963,0.22071309553378207
-0.176556171944296,0.12023061139738321,0.07885348817233914,0.3135495368708142
-0.1739520560685417,0.1469419982345403,0.10294882337305994,0.2939798718380575
-0.19502572221000233,0.1336706621938884,0.11425177583408042,0.2587229790496947
-0.2189575080661335,0.12171825952871684,0.14621857573252922,0.24955654529494314
-0.2376090203431886,0.16215670136369045,0.05695005533859871,0.24429462831869084
-0.22377119203559517,0.18790217067887457,0.04965547148764748,0.250545262452629
-0.18477130033123143,0.1500464395846192,0.05985741798960092,0.2765331576055383
-0.2115882093379222,0.1764857059396523,0.07750474505312968,0.26248417174457295
-0.26165932148779153,0.2197200861407715,0.09850738292545588,0.17096448377609566
-0.2478156959492045,0.19049066109052665,0.07623873850129446,0.21633769546223497
-0.19256310617902386,0.14352286344198278,0.0804694566957633,0.2429574599240743
-0.20648492609409566,0.20620507568473234,0.07116393447292085,0.17107315839754683
-0.20211709334319022,0.18292474151848992,0.06976048924112184,0.30945255021678003
-0.17632914238802572,0.19152412553078185,0.05724537450045415,0.20747117006194923
-0.22666903176461983,0.18812386373460083,0.06616883640311984,0.048306369562114954
-0.2578675564592363,0.1498644173836959,0.06284227633244743,0.055272589832525046
-0.18713016263081858,0.12805755088005072,0.01721389093162371,0.12236020862848444
-0.16252988585869077,0.12045095243631261,0.011942096003814373,0.1126631721422055
-0.15864813223994548,0.12918726207664358,0.04595665664845832,0.0920785728361863
-0.15315963270482627,0.15908784374232546,0.07802642287212812,0.13323236647105943
-0.14661403414132673,0.17112162334845302,0.07613863910549395,0.08476631215690059
-0.18476069460368866,0.16636464729978961,0.08347690275299091,0.11082193943105884
-0.16303853871691437,0.1572973416033772,0.03697242544578925,0.06369481848234995
-0.15966588353328307,0.1331579844411537,0.0662045785376188,0.09479977780239647
-0.1186146511191349,0.13472661974795178,0.05586078220524755,0.1614180718901379
-0.1536835225659801,0.10549629185889353,0.04032069160552635,0.1146245647568642
-0.15570870831076722,0.07237021497308804,0.021089095379494695,0.10949175425220095
-0.1650750347317279,0.08726847761914201,0.04405692529813131,0.06082587940413149
-0.11973576335456389,0.11097446145626988,-0.0015181078266411456,0.057276115858328855
-0.126535928273363,0.1907796247485925,-0.010993926852631078,0.06578856796095646
-0.13151497996639913,0.12438350114730741,0.005458260191264907,0.07579292257392307
-0.14729732956223757,0.09513860368351683,0.0011826120307636603,0.08880089441841213
-0.14355212744742557,0.09233236895127529,0.044134229799556945,0.038125194919236424
-0.16631691264004883,0.07669515575206637,0.01929412843026451,0.0224011924965569
-0.1511280392597886,0.0785001317933776,0.04317956525257383,-0.02236594064953411
-0.13988960783632573,0.08484679281868107,0.05984283620611614,0.06401358910496832
-0.14563333115709953,0.15333402227165593,0.03521614524296132,0.06652738513504922
-0.1846134358271231,0.12588144016019506,0.021150651752811982,0.06314875395622317
-0.12511654977488917,0.10553367999361818,0.019625178047475978,0.06119268273660558
-0.13842550423690836,0.12857829666094095,0.02603518078706494,0.05972139194031348
-0.09495047372080449,0.11894031551266682,0.042613103591869705,0.08612585326772143
-0.10399681001686814,0.10819722216037862,0.043864413258438345,0.10005249553746058
-0.11839699207573039,0.05672120745187007,0.0383586001529877,0.08816506141254483
-0.11981501914563832,0.04461032799737268,0.03133590040884939,0.10029965981645016
-0.16330700288407435,0.03740218113420313,0.03737086655329667,0.08865561482174952
-0.155031172146113,0.08226840432827588,0.03324101270978276,0.08058733343930957
-0.11515383307567442,0.08972698236930747,0.04042484453116162,0.09440743452794781
-0.14033097379084442,0.11077244553850873,0.03622653586111087,0.09397933002070469
-0.09761226842991111,0.14202450442115466,0.015064005292871436,0.08505018899694312
-0.14591276150306504,0.16655129166186083,0.034088496854099135,0.09967320444052703
-0.11277361113169733,0.07215660440587199,0.027987460418661538,0.09160489891782794
-0.08726296705796172,0.10326099358589333,0.031312417572883874,0.06752370078354919
-0.10418920946049572,0.03291352650437375,0.04390371828496239,0.04905127177686065
-0.09448313826071353,-0.0014564529054423986,0.027845605525230275,0.06623653341440097
-0.11953820629594154,0.08048045204675418,0.00860849020306978,0.07961499590388665
-0.13576059009406052,0.0753892500136504,0.02938375845942832,0.10888437856022101
-0.15274160923902372,0.04252896995902995,0.03280603154448393,0.08047159041058653
-0.1707742958534266,0.07157356082759372,0.024986970439493803,0.06398730722569548
-0.1712381850759021,0.0790918258775881,0.035330562165318186,0.08703630105392549
-0.14735889845613653,0.06880941626705475,0.09696511726440024,0.07854077906668942
-0.16142795948300376,0.046527857549673354,0.0766464085299866,0.06432825133561744
-0.1547660966124496,0.028260252688627936,0.1302985248194966,0.08606892418710578
-0.14855274301307075,0.019631709115289157,0.08713924917125393,0.047769532731562966
-0.1496878255291006,0.06726685292555183,0.054872626771239955,0.08485777033154855
-0.1473512183377511,0.036826044401788445,0.00013948904015379654,0.10500282111694428
-0.1416246669033486,0.056944352645778004,0.028514967209900315,0.07484077483518434
-0.13300834550562068,0.07429764644440867,0.07074867516781902,0.07583520442813745
-0.1343238730138182,0.05994239616899439,0.11500844232033497,0.09211964375177155
-0.16642229161010066,0.08722019094401545,0.10498968226971542,0.12121508276991448
-0.15164661334413035,0.11900518743626531,0.09001744261417242,0.08708103771491506
-0.13716996346449647,0.156885600497723,0.11924612817670104,0.10924632723062057
-0.13950880881957167,0.1519746435348816,0.1354748054143571,0.09633164654438768
-0.1047597375704131,0.1260306912055099,0.13991790289967765,0.03168415952975942
-0.10454059333511258,0.11693456041917821,0.12671388059173966,-0.010385199664779566
-0.065376880764516,0.11971447029640965,0.12267620517634054,-0.026286094149390385
-0.08506814969809368,0.10046549376335812,0.08288439947746329,-0.03772343052321592
-0.11459981884884238,0.104879197986574,0.09213779290069359,-0.025503563533987222
-0.14433219709169479,0.10196563889797326,-0.02029840425515599,-0.01109500926376002
-0.16187601742815694,0.12497012437794532,-0.0013548225305335532,-0.002685854758417254
-0.14955087240806847,0.10661395283756189,0.25035083220674237,0.018702551550405393
-0.1560466580532766,0.11035967505888415,0.17459264483080889,0.027265810983589257
-0.1360362017636188,0.1434569647791012,0.16008316477161214,0.020566965036196674
-0.10001914657821886,0.13910855957049612,-0.03473408417019173,0.014789561329512117
-0.11384933004580937,0.19225883126633372,0.11506835955067818,-0.03866493067332326
-0.11502605605233254,0.13558756228502633,-0.012047315679529172,0.010888948268735793
-0.11470054875466704,0.08989597197979557,0.09477611439808825,0.0644557402092562
-0.10367086342521611,0.03148699301769372,0.13625885675629182,0.09540254504573396
-0.1378174209378089,0.048418647660057844,0.2831205159902308,0.11302615203551294
-0.17249575671496414,0.10654513716982075,0.20419171351867949,0.13262731269586492
-0.15413439103293516,0.145695379347723,0.11290015471449893,0.15130397820420388
-0.14147343776145274,0.14674129172874,0.08818706694592666,0.07011235347254828
-0.11191821511018318,0.1510593645449024,0.015143373309826146,0.014631344459351384
-0.14517987939077426,0.13096946118395592,0.11723547307927482,0.052236689085296995
-0.18178857137404514,0.11287421093839561,0.20877197269717584,0.08152272264980692
-0.13728933845605706,0.06129810881901503,0.09770192257075498,0.0262479763811975
-0.041237821592573845,0.05378137704863419,0.04058955849806134,0.022650167080948427
-0.072807736607745,0.04341396083628049,0.04118857779160025,-0.01807033741391379
-0.1186513722982648,0.06466201903614471,-0.018319816387603494,0.06217936785198347
-0.13284603316943863,0.08033859203094104,-0.07122469113978583,0.10911162364894403
-0.18511491843346445,0.11795717134665888,-0.09772448941659077,0.0728915468861403
-0.15207268289891016,0.12084396093345502,-0.11178808771582435,0.16360802836990737
-0.17970565786729728,0.11423538422232829,-0.055331914136486055,0.2762214697052277
-0.06601149407991742,0.08205964686932976,0.00783544155787072,0.22415648366544208
-0.12355983694275126,0.03077121632078847,0.04951656402923928,0.12498756866912562
-0.18738844427607898,0.0850161289447719,0.048780853054448216,0.10414673902973857
-0.21148353544725051,0.08784731860007283,0.16930399594476409,0.16936268219359585
-0.1897285566613747,0.12307055837016949,0.18352554138965335,0.13174558379132398
-0.17321082972293905,0.0987438367305895,0.08628736481628173,0.21099801385274786
-0.14657046569095009,0.12220870715150718,0.03619540982712939,0.13260332115237516
-0.1653439037984984,0.07833709375062137,0.10824134612731931,0.30440422033982967
-0.16994320588358952,0.0628991535095542,0.08254333612632445,0.15453890180986216
-0.15967526078184288,0.1058090237299417,0.07934024091921935,0.11988227127684674
-0.17082795632158462,0.07123277074376866,0.0366307281890323,0.031318324791209703
-0.16098397424566663,0.10286446794657825,0.05145588284113462,0.06339169494682048
-0.14336162586458268,0.07803451892099784,0.06451521572700865,0.07633105186741768
-0.1369919353324262,0.0844080162896064,0.0833811672429823,0.008045532103453379
-0.13133100026943234,-0.031327101102078585,0.03353003459559347,-0.02541923713933456
-0.10964724505441888,-0.0023805875140375174,-0.03519233275419019,-0.12624285236910499
-0.10808769950049031,-0.008542699096213652,-0.015106095327749846,-0.06389338610305839
-0.12929044136744805,0.05982958154491177,0.0825671094698123,-0.11887893119868068
-0.11938033385841046,0.18623199579404637,-0.01405556189250997,-0.04371793886469867
-0.13364095526594585,0.20982944066691064,-0.005765528820564525,0.16848556395144634
-0.14480248227496115,0.17363649713120305,0.0040059151128645585,0.14791642777916983
-0.11678315340159634,0.1215469533010174,-0.061648439686346285,0.14497091159496964
-0.11502135639929854,0.11062598137230785,-0.03960196486242741,0.048480199913212424
-0.10665075271738131,0.05144655670984197,0.0035447617834749937,-0.04811822585349029
-0.12154144137039388,0.07650610468367554,0.0356422083566397,-0.013566353894549783
-0.12094105544274643,0.10841398372964685,0.00297036109513377,0.19147796579254783
-0.12036607742696888,0.03683234788647429,-0.008793347058952503,0.04798456368922112
-0.12797372898895587,0.026059306117835482,0.025870744027908305,0.2010461754662508
-0.12368664786674066,0.08108121481912876,-0.04112048115762574,0.09188917394942206
-0.11835851918037658,0.08408613967793512,0.058247329654838045,0.13639737565472154
-0.11425598707153604,0.03227322081819502,0.06825649456673565,0.03998088134992191
-0.11482206156797241,0.0922751233394804,0.06376616391923193,0.10874925124512817
-0.10232057986658427,0.11692995237161356,-0.01789573950528417,0.08451905171240431
-0.10126568293054869,0.10619771970924126,-0.019253143794574906,0.0630737100646511
-0.10469776468398148,0.1604232679475445,0.030680891349097236,0.07319389660024384
-0.11602287644927005,0.15566842513206092,0.07999925802082933,-0.049694083407459434
-0.12011337701568998,0.21787078859243317,0.036563611893854736,-0.1747524777816391
-0.12221863466008634,0.1714268801489582,-0.0018881372200764447,0.004704889870162534
-0.11973160564409069,0.1263331909877848,-0.045930297342227824,0.05186730453264232
-0.10293216899444038,0.095191119390547,0.16743390981839615,0.03834620854187129
-0.09588792323036767,0.06836696932194891,0.028979878837064335,0.052096937008463864
-0.11585442364962073,0.09360952037263508,0.08778748105747884,0.005219667495510229
-0.12661168674374224,0.1028806444121247,0.09164843717605929,0.020163441465390983
-0.13136868456309053,0.0675435427383981,0.12538945072840765,0.050777970091663335
-0.11726076445917602,0.059654159848470736,0.07748676346088729,0.018603702874914495
-0.11882241736042308,0.0797982121446094,0.03355592402557152,0.02539133594978462
-0.11693295884708237,0.07078613482586557,0.04613522072787198,-0.07580949879889967
-0.11752827953891849,0.09412710783057739,0.09291702916568645,-0.10475393649994924
-0.14216889300108052,0.11069097833448399,0.13286537646787014,-0.043369973092817746
-0.15163208653114146,0.10137420403587924,0.008116580661310574,0.06523586405035364
-0.08668016959346744,0.10278420505284518,0.13985315314000388,0.1325581916322331
-0.1288892604511317,0.08276419906236411,0.17221226560979486,0.07865845820585893
-0.11056428926952969,0.04839027133119754,0.023042303569193484,0.05072337139414418
-0.11908609524755567,0.06085530352087288,-0.007994882516908844,0.07050358277268094
-0.11025346388119239,0.04887571764743205,0.09613091718424441,0.06996113958331993
-0.16755654960842598,0.09637250691572721,-0.03951246136261834,0.07861845925680995
-0.1405843305001168,0.10760244100123402,0.03243678819409322,0.04402295031319791
-0.18506660447510867,0.0840441782537362,0.04608085901629399,0.09379530525486457
-0.18723811102057467,0.11015544551239265,0.04042275004638746,0.12130594500423628
-0.11243208938229976,0.13074210498163275,0.07114432895043998,0.10942303057523545
-0.08514388059712089,0.15205198037564338,0.037655087313465424,-0.0034718014169515914
-0.06489684681594342,0.1332628160532465,0.08513398591542465,0.04520892936652868
-0.0657113710739064,0.13788491127131236,0.10252618569035982,-0.02935258818751265
-0.06279906738977811,0.15603192099555782,0.10717373185859407,-0.02876645812023059
-0.06879813819034372,0.10124002922875763,0.12476345075682199,-0.04385311094185545
-0.04975453644902721,0.022942030931296133,0.06964199519623702,0.005967105339657419
-0.020929190756029805,0.06765170231956734,0.1319388013432374,-0.03447264238470825
-0.020221762450434673,0.060462091387089384,0.08698751474995234,-0.06100347121255528
-0.0648619269934017,0.02702997405861541,0.11905033740788208,-0.020092974851374835
-0.044195456657388235,-0.004693945552332102,0.05080285766441098,-0.050560105855241566
-0.045578250446335955,0.09097218261361842,0.044784547597610316,-0.019029616033516245
-0.043119512062972286,0.08010896095949352,-0.0404420660510284,-0.09912465996411454
-0.07926842340664564,0.04707695206829218,-0.06092346947819706,-0.1349535729533007
-0.09303111726751728,0.08298754153247645,-0.0792307712849308,-0.11815961017765965
-0.07882723695839715,0.03627964320892109,-0.05237648641532473,-0.09440253623310065
-0.10479711907219767,-0.039793743858433206,0.021054983526988945,-0.09546415472785919
-0.09802070223737865,-0.0032023983145490443,0.016796490010638265,-0.054555770948542394
-0.08517984294383255,0.003548530437379731,-0.004293102351458838,-0.01253103010374633
-0.054240323073534415,0.09862317062469839,-0.01989127323345006,0.07424764618317353
-0.050820460281778744,-0.0017103461129412134,0.020269319560418324,0.02852582401064901
-0.05488577322690904,0.028627407234752527,-0.029219037543827937,-0.04889329168775524
-0.07120738640587759,0.040159958667572,-0.04741117698280661,0.047892505245170844
-0.03772209306895288,0.040870697962865514,-0.04401495853701729,0.05405963600628199
-0.041282072012666475,0.010131104204567103,-0.026620970903947862,0.09461000286510679
-0.04359304174835709,-0.016182623790866452,-0.0607531914586162,0.03314647524375883
-0.07012914183582676,-0.025716809669267864,-0.06927401990528344,0.01681264685090599
-0.06240171962996696,0.005070345834930778,-0.0928994800747627,0.08196252104361895
-0.05282039584608008,0.024059345894747494,-0.08530114740315559,-0.0980175723966622
-0.04060350390962691,-0.02756197185626348,-0.10510222472481758,-0.04085206673963661
-0.038110474358432116,-0.02986552071648415,-0.07914232050477935,-0.17880058362829293
-0.03303770020293573,-0.045306173375923325,-0.02440060897988959,-0.2242431138226963
-0.028624685549827965,-0.020697360162027525,-0.09795752089691845,-0.13245842013943188
-0.0327805387415202,0.04056363429121171,-0.0778121808719265,-0.12122492095353295
-0.050024206821740774,0.0863280382745029,-0.11254342655542235,0.0057893058274368775
-0.04327516186231534,0.06342382315561353,-0.08464577881390249,0.07822145014211812
-0.04978260024321096,0.06784519778213655,-0.15395798232072183,0.04329591633491751
-0.05552666469615389,0.05006127022215903,-0.0856405598111176,-0.1071683136519438
-0.04407081796409617,0.1024600174484431,-0.04841280455028004,-0.10364789818462017
-0.04800320585970703,0.10842672405289053,-0.05178805552822768,-0.06437228653594117
-0.05647588785237058,0.06850303640888952,-0.0638031571624864,-0.08059707801847389
-0.05545525847690203,0.0547675988058872,-0.052691769806453397,-0.02133386532111338
-0.054071167660417,0.07778339439002009,0.013835380336032148,-0.011058026485161458
-0.0515615164244698,0.031105788773284158,0.06785728665508282,0.029667636345151748
-0.042744565461624084,-0.011505513948211385,0.03360034920513277,-0.021296936586718704
-0.04983540491637222,0.0031572847533017905,0.06721880457018485,0.0021539289137346177
-0.05522814590026277,-0.05802089331931156,0.13088884597370373,-0.06624597633693319
-0.054035581780627985,0.016539448584473253,0.154198193004235,-0.04596291372594642
-0.06547474083582314,0.005669505186696851,0.08800172334043962,-0.07087543072880972
-0.06149123042810063,-0.01144401213242191,0.055458428776777396,0.02771353193329878
-0.061455446073315385,-0.028052910220609358,0.044687578977931436,0.14682217278832677
-0.06159584321738035,-0.08638113678041595,-0.06813139482072401,0.09578907283959304
-0.06050601444049759,-0.050002960005203254,-0.07327691069926064,0.005284954765710634
-0.06291962900166206,0.04394276944336982,-0.01954114841082718,-0.060094057521233646
-0.06314280257998654,0.05714718105729805,-0.04655500962087296,-0.03333911203621419
-0.05836483367942223,0.03153472256390149,-0.02404985958225942,-0.0930933217293109
-0.044408289099458,-0.0538397460859156,-0.07642198627974897,-0.011487289038679644
-0.04496222224162635,0.0510258019588498,-0.07733895119873282,-0.025052538603333854
-0.05279939369605304,-0.01899865752851013,-0.056275333091344804,0.07526876617495334
-0.04884350251443236,-0.03910361236712437,-0.0684607899090605,0.03279068244645679
-0.05952907188996672,0.029190604060588297,-0.06910933718445668,-0.003954409243688846
-0.0659216919521265,0.04626715984415778,-0.10072144063952834,0.02454237379341189
-0.06097392410362551,0.018839823895403354,-0.11815121761233932,0.06482560804331168
-0.06400607948081619,0.10163313034894597,-0.08148773075102532,0.15356546671341464
-0.06263030106914307,0.1620698370692511,-0.060056300526386115,0.10068452762910865
-0.060532095629408075,0.103726627454519,-0.077200796503726,0.031308735186620196
-0.05974489276584549,0.09788723810536404,-0.08579139751221297,-0.004530097286551613
-0.06336950284104607,0.11649525898709553,-0.04976942879391124,0.013854612256913375
-0.059954671550934785,0.1614280630258597,-0.03579147992493139,0.04316492939734794
