subj_idx,condition,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub-07,1.0,0.333727999939583,f,0.3649349951087524,-0.14219965135273538,1.3665319772896571,3rd,2nd,4th,0.22210378305198122,-0.19805887369775793,1.2158635162430274
sub-07,0.0,0.446720900014043,a,-0.5007075767569816,0.05100328672814201,1.2163119837623955,1st,3rd,4th,-0.8900980656666287,0.14475967396192294,1.2158635162430274
sub-07,1.0,0.574082000064664,f,0.9357249031063478,0.9940672046585116,1.0632335435192042,4th,4th,4th,0.813811793056568,0.7581736475407744,1.2158635162430274
sub-07,1.0,0.295136000029743,f,0.0702280026299683,-0.49840443086594327,0.8177520775794925,3rd,1st,3rd,0.22210378305198122,-0.7017416724813618,0.43453935074757616
sub-07,0.0,0.211133300093934,f,-1.0870684810460727,-0.31066187210963536,0.9622249185621329,1st,2nd,4th,-0.8900980656666287,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.244149600039236,f,-0.3107292247490735,0.1493737890536441,1.1538835816611337,2nd,3rd,4th,-0.1418438583630516,0.14475967396192294,1.2158635162430274
sub-07,0.0,0.446120700100437,a,0.44977900035096724,0.029287929213518114,1.0660117421193462,4th,3rd,4th,0.813811793056568,0.14475967396192294,1.2158635162430274
sub-07,0.0,0.318155399989337,a,0.6725030179149613,-0.510303205732949,1.0052896360197172,4th,1st,4th,0.813811793056568,-0.7017416724813618,1.2158635162430274
sub-07,1.0,0.329107400029898,a,0.2737143589889991,-0.3852244014844453,0.9434176995526661,3rd,1st,4th,0.22210378305198122,-0.7017416724813618,1.2158635162430274
sub-07,0.0,0.466476199915633,a,0.5362618701571213,-0.09565016052426917,1.1907134701844073,4th,2nd,4th,0.813811793056568,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.316899200086482,f,-0.1676049087622536,0.3955347789202065,1.0582325745177021,2nd,4th,4th,-0.1418438583630516,0.7581736475407744,1.2158635162430274
sub-07,1.0,0.432529399986379,f,-0.0790389860907119,0.22855539479856155,1.0357020327280466,2nd,3rd,4th,-0.1418438583630516,0.14475967396192294,1.2158635162430274
sub-07,1.0,0.302254099980928,f,0.04341344375955404,0.004173765035198067,1.0554262014526228,2nd,3rd,4th,-0.1418438583630516,0.14475967396192294,1.2158635162430274
sub-07,1.0,0.348243099986576,f,0.07190036777062431,0.18420974669985038,0.8560361496412624,3rd,3rd,4th,0.22210378305198122,0.14475967396192294,1.2158635162430274
sub-07,1.0,0.27824460004922,f,0.3236207112312975,-0.5435083696064715,0.9046147928820378,3rd,1st,4th,0.22210378305198122,-0.7017416724813618,1.2158635162430274
sub-07,1.0,0.274572500027716,f,-0.060887099661899244,0.01721924679620032,0.8028480131406721,2nd,3rd,3rd,-0.1418438583630516,0.14475967396192294,0.43453935074757616
sub-07,0.0,0.36060150002595,a,0.783201475878705,-0.06631946760010499,0.8688463469818047,4th,2nd,4th,0.813811793056568,-0.19805887369775793,1.2158635162430274
sub-07,0.0,0.278639900032431,a,-0.5345425497734982,-0.5449882753226429,0.6728444771526454,1st,1st,3rd,-0.8900980656666287,-0.7017416724813618,0.43453935074757616
sub-07,0.0,0.391644499963149,a,0.5263472760589767,-0.15708377029940224,0.6173496735246651,4th,2nd,3rd,0.813811793056568,-0.19805887369775793,0.43453935074757616
sub-07,1.0,0.344006499974057,f,0.4813641814541907,0.3811419428013396,0.9048457556960883,4th,4th,4th,0.813811793056568,0.7581736475407744,1.2158635162430274
sub-07,0.0,0.151048800093122,f,0.21872860222307608,-0.168740439309343,0.914212509689457,3rd,2nd,4th,0.22210378305198122,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.366117400000803,a,0.4365239038623493,-0.8185660842348359,1.1473403565193872,4th,1st,4th,0.813811793056568,-0.7017416724813618,1.2158635162430274
sub-07,0.0,0.402808899991214,f,-1.1509548239451062,-0.23358153126865885,0.9229569582676012,1st,2nd,4th,-0.8900980656666287,-0.19805887369775793,1.2158635162430274
sub-07,1.0,0.454760499997064,a,-0.45202616283956937,0.26362181386886735,1.0669072737196108,1st,3rd,4th,-0.8900980656666287,0.14475967396192294,1.2158635162430274
